episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
66,31044-1783292080093619400,31044,1065212,32,63,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP12,11,1,3,2,1,84,0.5600000023841858,1,0,2,26,1,7,2,7,1,1,0,3,0,3,0,1,1,1,1,3,34.0,6.026117597307477,1.149999976158142,0.12030442804098129,-0.00226515531539917,0.03999999910593033,1.0,100.0,-0.4000000059604645,0.4381464421749115
67,31044-1783292080093619400,31044,1065528,32,142,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP12,11,1,3,2,1,100,0.7199999690055847,1,0,1,33,3,7,1,3,2,1,0,3,1,2,0,2,1,1,0,0,37.0,6.079967651367188,1.149999976158142,0.7643749713897705,-0.009699806571006775,0.0,1.0,100.0,0.0,0.6218326091766357
68,31044-1783292080093619400,31044,1065636,32,169,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP10,9,1,1,0,1,240,0.6800000071525574,1,0,6,140,8,20,7,10,5,8,0,1,2,0,4,2,0,1,0,5,174.0,5.698295593261719,1.149999976158142,0.021181421354413033,0.0021395981311798096,0.019999999552965164,0.0,0.0,0.0,0.2859766483306885
69,31044-1783292080093619400,31044,1065940,32,245,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,0,0,0,0,240,0.7199999690055847,1,0,6,111,17,8,4,4,10,3,0,0,0,0,2,2,0,0,0,0,,6.54744873046875,-0.5,0.017985517159104347,0.0014872699975967407,0.0,0.0,0.0,-0.20000000298023224,-0.16878004372119904
70,31044-1783292080093619400,31044,1066172,33,47,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP10,9,1,2,0,2,240,0.7199999690055847,0,5,18,130,14,9,18,6,6,5,2,0,1,0,5,2,0,1,7,2,68.0,5.944873046875,1.2999999523162842,0.08296292275190353,-0.0062866657972335815,0.009999999776482582,0.0,0.0,-0.20000000298023224,0.2876228094100952
71,31044-1783292080093619400,31044,1066312,33,82,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11,10,0,2,3,-1,169,0.7599999904632568,0,1,8,23,7,7,16,7,4,3,1,2,1,2,0,2,2,1,12,3,58.0,8.350708730122042,-1.149999976158142,-0.4720085561275482,0.006462723016738892,0.019999999552965164,-1.0,-100.0,0.0,-0.5742548704147339
72,31044-1783292080093619400,31044,1066360,33,94,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP8,7,1,3,2,1,208,0.8399999737739563,0,1,13,39,3,11,7,13,2,3,0,3,0,5,0,2,3,0,3,8,76.0,7.093648470365084,1.149999976158142,0.5129324197769165,-0.030129730701446533,0.029999999329447746,1.0,100.0,0.0,0.5821607112884521
73,31044-1783292080093619400,31044,1066848,33,216,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11,10,0,2,3,-1,169,0.5600000023841858,0,1,5,35,2,16,6,9,2,5,0,3,0,6,3,1,2,1,0,4,48.0,7.143310546875,-1.149999976158142,-0.4667299687862396,-0.012701109051704407,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6067277193069458
74,31044-1783292080093619400,31044,1066900,33,229,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,1,1,0,1,240,0.7599999904632568,0,1,4,109,12,13,8,6,6,7,0,1,0,0,3,1,0,0,4,3,231.0,7.343905131022136,1.149999976158142,0.0,0.014023184776306152,0.0,0.0,0.0,0.0,0.28063979744911194
75,31044-1783292080093619400,31044,1067012,34,1,1,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP8,7,0,2,3,-1,175,0.5600000023841858,0,1,6,47,2,16,1,18,1,2,0,3,1,9,0,2,1,4,0,9,70.0,6.761135602678571,-1.149999976158142,-0.46795207262039185,-0.005733698606491089,0.019999999552965164,-1.0,-100.0,0.0,-0.57408607006073
76,31044-1783292080093619400,31044,1067100,34,23,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,1,3,1,2,185,0.7599999904632568,0,2,4,114,3,16,4,17,2,8,0,3,0,0,1,3,0,1,2,10,63.0,5.8831991659628375,1.2999999523162842,0.6049999594688416,-0.01035301387310028,0.0,1.0,100.0,0.0,0.6203678846359253
77,31044-1783292080093619400,31044,1067308,34,75,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12,11,0,2,3,-1,102,0.6800000071525574,0,2,1,27,1,9,1,9,0,3,0,2,1,2,0,3,1,2,0,3,33.0,6.684838388480392,-1.149999976158142,-0.47855907678604126,0.002200692892074585,0.019999999552965164,-1.0,-100.0,0.0,-0.5755295753479004
78,31044-1783292080093619400,31044,1067576,34,142,2,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP8,7,0,1,3,-2,141,0.6399999856948853,1,0,5,11,15,1,6,7,3,1,2,0,8,0,0,2,1,3,3,2,55.0,8.656406700188386,-1.2999999523162842,-0.46655380725860596,0.009553104639053345,0.019999999552965164,-1.0,-100.0,-0.4000000059604645,-0.6582908034324646
79,31044-1783292080093619400,31044,1067756,34,187,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11,10,1,3,2,1,227,0.7599999904632568,0,1,10,52,5,17,7,16,3,4,0,3,0,8,0,5,2,3,3,4,60.0,7.414808365742015,1.149999976158142,0.4767614006996155,-0.038158074021339417,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5414328575134277
80,31044-1783292080093619400,31044,1067864,34,214,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,1,3,2,1,191,0.6800000071525574,0,1,11,40,16,2,11,6,4,1,3,0,6,0,5,0,1,3,4,0,48.0,7.280403177151506,1.149999976158142,-0.07871315628290176,-0.000217437744140625,0.04999999701976776,1.0,100.0,0.0,0.4784198999404907
81,31044-1783292080093619400,31044,1068100,35,17,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11,10,1,3,1,2,198,0.5999999642372131,0,1,7,77,5,17,2,10,4,6,0,3,1,2,1,2,1,1,0,4,50.0,6.147164392952967,1.2999999523162842,0.509758710861206,0.01083141565322876,0.04999999701976776,1.0,100.0,0.0,0.6083146333694458
82,31044-1783292080093619400,31044,1068124,35,23,3,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,1,3,-2,92,0.5999999642372131,1,0,1,21,4,10,3,6,0,4,1,1,3,4,1,1,0,3,2,1,34.0,6.499371072520381,-1.2999999523162842,-0.4720214009284973,0.012217611074447632,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6297439336776733
83,31044-1783292080093619400,31044,1068256,35,56,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP11,10,1,3,2,1,170,0.8399999737739563,0,1,8,32,2,6,4,12,2,0,0,3,0,3,0,2,1,2,2,5,56.0,7.7807100183823525,1.149999976158142,0.5833386182785034,-0.015723317861557007,0.029999999329447746,1.0,100.0,0.0,0.5942604541778564
84,31044-1783292080093619400,31044,1068584,35,138,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP10,9,1,3,1,2,180,0.8799999952316284,0,11,11,60,2,12,9,17,1,0,1,3,0,9,2,0,3,1,1,13,58.0,6.465479193793403,1.2999999523162842,1.1143749952316284,-0.0006744861602783203,0.0,1.5,150.0,0.0,0.7524381875991821
85,31044-1783292080093619400,31044,1068624,35,148,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP10,9,1,3,0,3,125,0.6399999856948853,0,7,0,60,2,10,2,14,1,1,0,3,1,5,2,0,0,3,0,9,52.0,6.14890478515625,1.4500000476837158,0.5445942282676697,-0.0019919127225875854,0.04999999701976776,1.5,150.0,0.0,0.704736590385437
86,31044-1783292080093619400,31044,1068736,35,176,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP11,10,1,3,2,1,159,0.5999999642372131,1,0,6,42,2,10,2,11,1,2,0,3,0,5,0,2,0,3,2,3,50.0,6.608057561910377,1.149999976158142,0.1537500023841858,-0.009931698441505432,0.0,0.0,0.0,0.0,0.3143064081668854
87,31044-1783292080093619400,31044,1068768,35,184,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,1,3,1,2,128,0.5999999642372131,0,2,3,71,1,11,2,11,1,4,0,3,0,2,1,1,0,1,1,6,62.0,5.8236188888549805,1.2999999523162842,0.21187496185302734,-0.00628429651260376,0.0,0.0,0.0,0.0,0.36060044169425964
