blue_style,red_style,map,episode_index,episode_seed,touch_step,pickup_step,carrier_idx,end_step,loss_cause,carrier_lifetime,max_return_progress,crossed_midfield,reached_capture_zone,captured,carrier_loss_x,carrier_loss_y,min_dist_red0,min_dist_red1,teammate_dist_at_pickup,teammate_lane_before,teammate_lane_after,red_retarget_latency,noncarrier_flag_pressure_steps,noncarrier_support_steps
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,6,561007,24,24,0,45,capture,21,14.777034521102905,1,1,1,2.2229654788970947,10.202486038208008,1.5140860011558674,3.1010818662875423,4.46536922454834,-1.0,-1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,6,561007,49,49,1,69,capture,20,14.76947021484375,1,1,1,2.23052978515625,9.780951499938965,5.917395110047112,4.964458406183651,14.644286155700684,1.0,1.0,0,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,6,561007,71,71,0,96,tag,25,4.2534027099609375,0,0,0,12.746597290039062,8.033323287963867,0.8995982165978024,0.9164962566812758,15.524941444396973,-1.0,-1.0,0,1,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,6,561007,99,99,1,102,tag,3,2.597273826599121,0,0,0,14.402726173400879,11.42972469329834,1.5090497630006232,1.3596563072577066,5.857130527496338,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,6,561007,130,130,0,150,other,20,15.63487458229065,1,1,0,1.3651254177093506,15.012691497802734,1.906735201383613,3.1676008840444636,8.702045440673828,-1.0,-1.0,0,1,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,19,19,0,29,tag,10,5.440601348876953,0,0,0,11.559398651123047,10.053186416625977,0.8175715827810163,1.1224051057156779,6.281038284301758,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,34,34,1,43,tag,9,4.861173629760742,0,0,0,12.138826370239258,9.757513999938965,1.0913700940373223,1.0522292021811233,7.271625518798828,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,66,66,0,74,tag,8,4.752118110656738,0,0,0,12.247881889343262,9.33481502532959,1.1747551446008138,1.566909534270359,9.852062225341797,-1.0,-1.0,0,3,4
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,81,81,1,95,tag,14,5.824758529663086,0,0,0,11.175241470336914,8.171510696411133,1.0921417259072077,1.1656366117685573,6.905468940734863,-1.0,-1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,117,117,0,128,tag,11,5.8648786544799805,0,0,0,11.13512134552002,8.398256301879883,0.7735500356562767,1.2381495640964308,10.579063415527344,-1.0,-1.0,0,2,5
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,133,133,1,143,tag,10,5.306201934814453,0,0,0,11.693798065185547,9.915193557739258,0.8842075702929241,0.7934160260215686,8.570056915283203,-1.0,-1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,181,181,1,183,tag,2,1.6206235885620117,0,0,0,15.379376411437988,10.922696113586426,1.432629275500524,0.9487067591269124,14.664715766906738,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,204,204,0,213,tag,9,4.669953346252441,0,0,0,12.330046653747559,10.597158432006836,1.2864227729483542,1.26553981662768,11.603413581848145,-1.0,-1.0,0,0,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,7,561008,220,220,1,239,other,19,16.245522558689117,1,0,0,0.7544774413108826,14.895747184753418,3.1611785357075135,0.9305394510326952,10.150372505187988,1.0,1.0,0,2,4
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,21,21,0,31,tag,10,4.531642913818359,0,0,0,12.46835708618164,11.547745704650879,1.1370924633754624,0.9647318858749316,5.4531426429748535,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,37,37,1,58,capture,21,14.881343126296997,1,1,1,2.118656873703003,9.764986991882324,0.8189632121517358,1.3212327562842217,9.263710975646973,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,64,64,0,83,capture,19,14.794404029846191,1,0,1,2.2055959701538086,10.191349029541016,10.322520305701465,0.8583440341465154,12.394917488098145,-1.0,-1.0,0,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,64,84,1,97,tag,13,5.082250595092773,0,0,0,11.917749404907227,4.597301483154297,1.1373994676017007,1.0994561557363394,16.04726791381836,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,107,107,0,109,tag,2,1.9771242141723633,0,0,0,15.022875785827637,11.602818489074707,1.0216085972295827,1.090924745545828,12.737959861755371,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,131,131,1,146,tag,15,5.993727684020996,0,0,0,11.006272315979004,11.64741325378418,0.7899859223068768,0.8774328600074939,8.410982131958008,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,8,561009,152,152,0,172,other,20,15.947011351585388,1,0,0,1.0529886484146118,5.069033145904541,1.2544339837736793,3.619558293419335,6.788379192352295,1.0,1.0,1,0,1
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,19,19,0,27,tag,8,4.703250885009766,0,0,0,12.296749114990234,9.440570831298828,1.2747092689569564,1.554697952661438,6.335399150848389,-1.0,-1.0,0,1,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,32,32,1,40,tag,8,4.699408531188965,0,0,0,12.300591468811035,9.548210144042969,0.9044117477595331,1.4431978402471897,7.076968669891357,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,60,60,0,68,tag,8,4.73182487487793,0,0,0,12.26817512512207,9.562471389770508,0.777730066299741,1.7166696496772569,12.25208568572998,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,86,86,1,87,tag,1,0.6432781219482422,0,0,0,16.356721878051758,9.761364936828613,1.2521405235255167,1.6780498233048098,13.658316612243652,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,135,135,0,158,tag,23,6.045771598815918,0,0,0,10.954228401184082,11.674790382385254,0.7800392441703428,0.8958260678834368,11.603680610656738,-1.0,-1.0,0,3,5
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,162,162,1,167,tag,5,3.9814491271972656,0,0,0,13.018550872802734,6.246482849121094,1.6298948371442008,2.15102376088557,4.788049221038818,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,201,201,1,209,tag,8,4.771015167236328,0,0,0,12.228984832763672,9.415764808654785,0.8671091744959526,1.4489903849313008,9.894695281982422,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,9,561010,230,230,0,239,other,9,15.56045913696289,1,0,0,1.4395408630371094,15.917407989501953,9.111876634457666,1.7368511006916603,11.377826690673828,-1.0,-1.0,0,2,5
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,26,26,0,42,tag,16,4.081642150878906,0,0,0,12.918357849121094,8.684001922607422,1.4993447984099526,0.9469925143674688,2.0522072315216064,-1.0,-1.0,0,2,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,45,45,1,53,tag,8,5.181212425231934,0,0,0,11.818787574768066,10.899137496948242,1.1886122484092467,0.8937124056495441,5.350274085998535,1.0,1.0,1,0,4
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,90,90,1,91,tag,1,0.6310443878173828,0,0,0,16.368955612182617,10.501374244689941,1.3240788419913254,1.403924997821683,12.896050453186035,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,128,128,1,136,tag,8,4.702919006347656,0,0,0,12.297080993652344,9.926750183105469,1.3247362778095102,1.5053479914876313,7.010748386383057,1.0,1.0,0,0,3
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,141,141,0,150,tag,9,5.5900068283081055,0,0,0,11.409993171691895,8.682256698608398,1.6903450097015464,0.8302450397583361,6.147364616394043,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,184,184,0,187,tag,3,2.47625732421875,0,0,0,14.52374267578125,11.534361839294434,1.6654088969477678,0.9024587150387967,12.060700416564941,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,10,561011,221,221,0,229,tag,8,5.413765907287598,0,0,0,11.586234092712402,10.54745864868164,1.331107169253264,1.456676210757553,12.338106155395508,-1.0,-1.0,0,0,0
