agent_id,blue_mine_kills,blue_score,curriculum_mode,episode,flag_carries,macro_0,macro_2,macro_4,map_name,map_path,max_time,mine_attempts,mines_placed_enemy_half,mines_triggered_by_red,opponent_id,opponent_kind,phase,phase_name,red_mine_kills,red_score,result,score_limit,side
0,0,1,scripted,117,1,55,84,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,117,21,60,70,71,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,117,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,117,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,118,0,56,80,65,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,118,1,53,78,70,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,118,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,118,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,119,0,66,79,56,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,119,28,70,76,55,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,119,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,119,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,120,2,66,85,50,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,120,0,65,74,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,120,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,120,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,121,21,69,75,57,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,121,1,56,87,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,121,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,121,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,122,1,56,86,59,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,122,0,53,83,65,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,122,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,122,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,123,0,57,77,67,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,123,0,57,71,73,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,123,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,123,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,124,1,68,75,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,124,44,68,72,61,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,124,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,124,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,125,0,48,81,72,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,125,0,61,79,61,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,125,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,125,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,126,0,72,77,52,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,126,1,73,75,53,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,126,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,126,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,127,0,64,82,55,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,127,1,63,73,65,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,127,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,127,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,128,0,52,74,75,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,128,0,57,75,69,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,128,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,128,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,129,32,63,80,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,129,0,66,74,61,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,129,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,129,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,130,0,61,75,65,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,130,0,60,83,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,130,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,130,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,131,1,58,80,63,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,131,19,60,76,65,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,131,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,131,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,1,scripted,132,0,61,80,60,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,132,26,72,71,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,132,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,132,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,133,0,49,85,67,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,133,1,52,83,66,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,133,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,133,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,134,0,66,78,57,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,134,1,58,91,52,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,134,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,134,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,135,0,52,83,66,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,135,0,69,70,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,135,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,135,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,136,0,13,19,8,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,136,0,11,19,10,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,136,0,40,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,136,0,40,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,137,22,59,84,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,137,0,56,76,69,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,137,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,137,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,1,scripted,138,44,65,68,68,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,138,0,75,79,47,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,138,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,138,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,1,scripted,139,7,69,88,44,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,139,19,74,61,66,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,139,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,139,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,140,1,60,79,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,140,1,55,93,53,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,140,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,140,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,141,0,54,78,69,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,141,0,51,74,76,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,141,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,141,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,142,0,58,74,69,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,142,0,61,71,69,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,142,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,142,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,143,0,65,73,63,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,143,0,69,70,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,143,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,143,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,144,1,58,83,60,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,144,0,65,76,60,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,144,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,144,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,145,0,55,68,78,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,145,0,79,74,48,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,145,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,145,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,146,0,56,84,61,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,146,0,65,74,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,146,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,146,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,147,0,57,77,67,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,147,1,45,88,68,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,147,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,147,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,148,1,63,79,59,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,148,0,61,76,64,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,148,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,148,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,149,0,51,80,70,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,149,0,55,94,52,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,149,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,149,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,150,0,72,73,56,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,150,1,55,84,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,150,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,150,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,151,0,48,77,76,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,151,145,106,29,66,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,151,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,151,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,152,1,58,83,60,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,152,0,68,75,58,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,152,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,152,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,153,33,75,67,59,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,153,1,59,85,57,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,153,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,153,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,154,0,58,86,57,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,154,0,45,82,74,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,154,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,154,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,155,1,62,89,50,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,155,2,67,86,48,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,155,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,155,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,156,0,57,84,60,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,156,0,54,94,53,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,156,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,156,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,157,0,60,77,64,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,157,40,74,68,59,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,157,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,157,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,1,scripted,158,21,60,74,67,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,158,0,64,80,57,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,158,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,158,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,159,0,65,80,56,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,159,0,48,85,68,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,159,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,159,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,160,1,72,78,51,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,160,1,55,82,64,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,160,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,160,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,161,1,65,85,51,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,161,1,65,85,51,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,161,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,161,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,162,1,60,78,63,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,162,0,55,87,59,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,162,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,162,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,0,scripted,163,0,52,87,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,163,0,59,80,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
0,0,0,scripted,163,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
1,0,0,scripted,163,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,red
0,0,1,scripted,164,1,49,79,73,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
1,0,1,scripted,164,29,65,66,70,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,blue
0,0,1,scripted,164,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
1,0,1,scripted,164,0,201,,,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,BLUE WIN,3,red
0,0,0,scripted,165,0,52,87,62,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
1,0,0,scripted,165,1,51,95,55,empty_20x20,,200.0,0,0,0,scripted:OP1,scripted,OP1,OP1,0,0,DRAW,3,blue
