agent_id,blue_mine_kills,blue_score,episode_steps,flag_carries,macro_0,macro_2,macro_4,map_name,map_path,max_time,mine_attempts,mines_placed_enemy_half,mines_triggered_by_red,opponent_key,opponent_kind,phase_name,red_mine_kills,red_score,result,score_limit,side
0,0,0,201,0,116,38,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,124,38,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,77,135,28,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,39,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,114,47,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,135,36,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,120,43,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,127,46,28,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,126,41,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,122,35,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,118,44,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,66,129,34,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,1,201,44,125,35,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,0,123,39,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,113,47,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,47,128,35,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,94,55,50,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,19,124,41,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,114,45,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,41,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,112,46,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,44,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,118,38,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,44,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,45,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,133,32,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,115,45,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,123,37,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,91,137,28,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,120,34,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,125,39,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,32,49,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,115,40,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,39,127,31,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,109,46,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,109,41,51,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,118,42,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,47,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,125,40,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,41,131,33,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,123,35,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,43,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,44,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,42,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,47,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,41,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,4,114,39,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,52,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,106,50,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,127,36,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,131,38,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,35,124,38,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,1,201,27,123,41,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,0,106,56,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,122,36,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,46,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,56,125,29,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,46,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,129,34,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,35,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,45,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,2,120,42,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,99,48,54,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,45,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,114,37,48,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,47,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,124,37,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,123,41,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,43,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,122,39,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,127,38,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,125,40,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,121,37,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,45,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,37,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,49,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,49,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,109,43,49,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,111,39,51,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,108,48,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,46,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,37,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,45,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,133,39,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,36,48,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,123,40,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,122,44,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,105,141,19,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,1,114,45,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,129,34,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,39,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,42,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,110,40,51,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,130,37,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,111,43,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,118,40,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,117,39,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,23,125,43,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,1,201,0,121,42,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,12,128,41,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,1,125,36,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,108,49,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,47,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,58,131,34,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,120,48,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,111,48,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,118,37,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,42,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,111,47,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,42,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,2,121,36,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,119,48,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,127,44,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,125,43,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,127,35,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,121,39,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,43,49,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,46,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,116,46,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,128,42,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,37,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,118,40,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,118,39,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,122,36,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,75,132,32,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,112,44,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,79,137,30,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,113,41,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,107,56,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,116,45,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,115,47,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,40,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,56,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,49,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,40,121,41,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,44,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,124,38,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,126,37,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,125,43,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,42,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,107,43,51,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,112,43,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,125,37,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,118,35,48,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,2,117,52,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,42,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,46,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,41,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,129,32,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,28,110,47,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,115,45,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,52,28,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,110,50,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,45,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,10,120,42,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,56,135,34,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,41,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,123,37,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,123,43,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,63,134,28,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,113,48,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,126,37,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,115,53,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,46,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,51,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,47,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,46,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,124,41,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,116,38,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,28,129,41,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,1,201,0,110,56,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,32,128,32,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,1,101,55,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,115,44,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,35,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,108,56,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,115,45,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,129,37,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,105,56,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,46,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,43,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,112,49,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,39,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,127,36,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,106,56,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,45,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,40,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,46,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,112,45,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,107,56,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,45,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,102,49,50,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,48,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,107,49,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,108,48,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,124,43,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,127,30,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,2,120,40,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,123,43,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,111,52,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,106,43,50,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,106,59,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,121,42,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,111,41,49,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,118,45,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,44,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,130,139,18,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,31,49,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,79,139,27,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,0,117,45,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,115,44,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,119,43,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,4,123,39,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,116,43,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,106,48,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,44,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,41,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
