first_capture_step,capture_latency,lost_after_leading,capture_conceded,opponent,eval_seed,blue_score,red_score,score_margin,win,loss,draw,terminated,episode_steps,tags_against,tags_for,cooldown_denials,captures_blue,captures_red,drops,pickups,tagged_while_carrying,ever_carried,carried_without_scoring,carry_steps,carry_frac,carrier_unescorted_frac,carrier_pressure_frac,mean_carrier_pressure,max_agents_forward,both_forward_frac,none_forward_frac,mean_team_separation,mean_formation_spread,blue_tagged_frac,cooldown_active_frac,trailing_frac,leading_frac,conceded_first,train_seed
,,0,0,OP11,9100018,0.0,0.0,0.0,0,0,1,True,240,15,10,38,0,0,3,3,5,1,1,10,0.041666666666666664,0.2,1.0,0.10615039467811585,2,0.13333333333333333,0.5458333333333333,0.1906492084885637,0.06296178295633581,0.4875,0.575,0.0,0.0,0,2500001
30,30,0,0,OP11,9100019,3.0,0.0,3.0,1,0,0,True,233,11,11,54,3,0,2,5,2,1,0,48,0.20600858369098712,0.375,0.7708333333333334,0.14593356071660915,2,0.14163090128755365,0.5493562231759657,0.18410117326248357,0.06401025425330956,0.3648068669527897,0.6351931330472103,0.0,0.871244635193133,0,2500001
120,120,0,0,OP11,9100020,2.0,0.0,2.0,1,0,0,True,240,13,12,44,2,0,3,5,4,1,0,36,0.15,0.3611111111111111,0.9444444444444444,0.11931626095126073,2,0.15,0.5541666666666667,0.22799917454831303,0.08533471519755646,0.48333333333333334,0.6458333333333334,0.0,0.5,0,2500001
34,34,0,0,OP11,9100021,2.0,0.0,2.0,1,0,0,True,240,12,12,50,2,0,2,4,2,1,0,32,0.13333333333333333,0.25,0.84375,0.13280288176611066,2,0.125,0.5375,0.1963242665709307,0.06124155616877639,0.5,0.6541666666666667,0.0,0.8583333333333333,0,2500001
43,43,0,0,OP11,9100022,3.0,0.0,3.0,1,0,0,True,211,11,12,67,3,0,2,5,4,1,0,49,0.23222748815165878,0.2857142857142857,1.0,0.09312396534547514,2,0.1895734597156398,0.5639810426540285,0.1857284567014301,0.06838593802281591,0.43601895734597157,0.6729857819905213,0.0,0.7962085308056872,0,2500001
125,125,0,0,OP11,9100023,2.0,0.0,2.0,1,0,0,True,240,12,7,46,2,0,3,5,2,1,0,51,0.2125,0.5098039215686274,0.7450980392156863,0.14080127248284863,2,0.09166666666666666,0.525,0.23850190318189562,0.07689866420702553,0.425,0.42916666666666664,0.0,0.4791666666666667,0,2500001
128,128,0,0,OP11,9100024,1.0,0.0,1.0,1,0,0,True,240,12,9,27,1,0,3,4,4,1,0,20,0.08333333333333333,0.55,0.7,0.13190316390246154,2,0.05416666666666667,0.5875,0.20629448141747464,0.04957277744761086,0.4166666666666667,0.6166666666666667,0.0,0.4666666666666667,0,2500001
229,229,0,0,OP11,9100025,1.0,0.0,1.0,1,0,0,True,240,15,8,53,1,0,2,3,3,1,0,24,0.1,0.2916666666666667,0.75,0.13560512227316698,2,0.20416666666666666,0.5958333333333333,0.17629771723101537,0.06994639597639131,0.4125,0.5208333333333334,0.0,0.04583333333333333,0,2500001
30,30,0,0,OP11,9100026,2.0,0.0,2.0,1,0,0,True,240,12,8,38,2,0,3,5,4,1,0,41,0.17083333333333334,0.5853658536585366,0.7073170731707317,0.14965944073912574,2,0.11666666666666667,0.5208333333333334,0.2105686579986165,0.06994212687709478,0.4041666666666667,0.3875,0.0,0.875,0,2500001
26,26,0,0,OP11,9100027,2.0,0.0,2.0,1,0,0,True,240,16,11,54,2,0,4,6,5,1,0,39,0.1625,0.5128205128205128,0.8461538461538461,0.1214338389153664,2,0.21666666666666667,0.45416666666666666,0.18556394844005505,0.046191644565017974,0.4583333333333333,0.5666666666666667,0.0,0.8916666666666667,0,2500001
142,142,0,0,OP11,9100028,2.0,0.0,2.0,1,0,0,True,240,9,7,26,2,0,3,5,3,1,0,40,0.16666666666666666,0.175,0.525,0.1915575715713203,2,0.21666666666666667,0.6,0.1638199210787813,0.07370740667453599,0.25,0.475,0.0,0.4083333333333333,0,2500001
32,32,0,0,OP11,9100029,3.0,0.0,3.0,1,0,0,True,103,4,5,45,3,0,0,3,0,1,0,41,0.39805825242718446,0.4634146341463415,0.7804878048780488,0.15540848608787466,2,0.07766990291262135,0.5339805825242718,0.23011821671162994,0.06511929482563503,0.1941747572815534,0.5631067961165048,0.0,0.6893203883495146,0,2500001
31,31,0,1,OP12,9100000,3.0,1.0,2.0,1,0,0,True,152,5,7,12,3,1,0,3,1,1,0,44,0.2894736842105263,0.022727272727272728,0.6590909090909091,0.2139886190098795,2,0.19078947368421054,0.5723684210526315,0.16626191068146573,0.07180409549006359,0.2894736842105263,0.6907894736842105,0.0,0.7960526315789473,0,2500001
27,27,0,0,OP12,9100001,3.0,0.0,3.0,1,0,0,True,115,4,4,14,3,0,0,3,0,1,0,44,0.3826086956521739,0.5,0.36363636363636365,0.2771986164152622,2,0.17391304347826086,0.48695652173913045,0.1917269003779992,0.05771049697701212,0.28695652173913044,0.4260869565217391,0.0,0.7652173913043478,0,2500001
25,25,0,1,OP12,9100002,3.0,1.0,2.0,1,0,0,True,133,2,2,3,3,1,3,6,2,1,0,48,0.3609022556390977,0.08333333333333333,0.1875,0.3730809783252577,2,0.2932330827067669,0.44360902255639095,0.18549645781741106,0.052101577684565324,0.18796992481203006,0.3157894736842105,0.0,0.37593984962406013,0,2500001
42,42,0,1,OP12,9100003,3.0,1.0,2.0,1,0,0,True,165,7,5,27,3,1,2,5,2,1,0,49,0.296969696969697,0.40816326530612246,0.5714285714285714,0.2134051328258855,2,0.12121212121212122,0.40606060606060607,0.23996441748106118,0.05435974137067343,0.3333333333333333,0.5454545454545454,0.0,0.7454545454545455,0,2500001
29,29,0,0,OP12,9100004,3.0,0.0,3.0,1,0,0,True,103,4,5,2,3,0,0,3,2,1,0,44,0.42718446601941745,0.022727272727272728,0.4318181818181818,0.24972031892023303,2,0.30097087378640774,0.47572815533980584,0.15955735276480323,0.061727403320634325,0.2815533980582524,0.6601941747572816,0.0,0.7184466019417476,0,2500001
42,42,0,0,OP12,9100005,3.0,0.0,3.0,1,0,0,True,102,4,4,10,3,0,0,3,0,1,0,43,0.4215686274509804,0.5348837209302325,0.3953488372093023,0.22869676957989848,2,0.12745098039215685,0.5098039215686274,0.21400747250984697,0.053992948143037636,0.3627450980392157,0.4411764705882353,0.0,0.5882352941176471,0,2500001
27,27,0,1,OP12,9100006,3.0,1.0,2.0,1,0,0,True,108,5,5,16,3,1,1,4,2,1,0,44,0.4074074074074074,0.3181818181818182,0.5227272727272727,0.21387154909528114,2,0.17592592592592593,0.4166666666666667,0.20931883851342178,0.046075118552565714,0.4166666666666667,0.6018518518518519,0.0,0.75,0,2500001
33,33,0,1,OP12,9100007,3.0,1.0,2.0,1,0,0,True,138,4,3,25,3,1,2,5,2,1,0,50,0.36231884057971014,0.36,0.5,0.2460656414180994,2,0.10144927536231885,0.42028985507246375,0.2251645688345467,0.06057124844253691,0.2898550724637681,0.36231884057971014,0.0,0.32608695652173914,0,2500001
32,32,0,1,OP12,9100008,3.0,2.0,1.0,1,0,0,True,205,7,5,14,3,2,2,5,1,1,0,57,0.2780487804878049,0.14035087719298245,0.2982456140350877,0.352764705163345,2,0.2146341463414634,0.4146341463414634,0.18512521667814835,0.04726944174239534,0.32195121951219513,0.34146341463414637,0.15609756097560976,0.05365853658536585,0,2500001
27,27,0,0,OP12,9100009,3.0,0.0,3.0,1,0,0,True,106,3,2,7,3,0,0,3,0,1,0,43,0.4056603773584906,0.2558139534883721,0.20930232558139536,0.3000426543659942,2,0.25471698113207547,0.4339622641509434,0.20255490476792715,0.06362524027627962,0.2358490566037736,0.2169811320754717,0.0,0.7452830188679245,0,2500001
27,27,0,0,OP12,9100010,3.0,0.0,3.0,1,0,0,True,117,5,6,16,3,0,0,3,0,1,0,42,0.358974358974359,0.47619047619047616,0.47619047619047616,0.20160422899893352,2,0.03418803418803419,0.5384615384615384,0.27000012390442896,0.08463907125007966,0.4444444444444444,0.5470085470085471,0.0,0.7692307692307693,0,2500001
57,57,0,1,OP12,9100011,2.0,1.0,1.0,1,0,0,True,240,9,9,24,2,1,2,4,3,1,0,36,0.15,0.3611111111111111,0.7777777777777778,0.13517240424536997,2,0.17083333333333334,0.6333333333333333,0.15693465700993936,0.0670179206052732,0.30416666666666664,0.5958333333333333,0.0,0.7625,0,2500001
29,29,0,0,OP12,9100012,3.0,0.0,3.0,1,0,0,True,106,4,2,5,3,0,0,3,0,1,0,43,0.4056603773584906,0.23255813953488372,0.2558139534883721,0.34603214610454647,2,0.20754716981132076,0.4811320754716981,0.19209974603551738,0.061657120735617355,0.29245283018867924,0.20754716981132076,0.0,0.7264150943396226,0,2500001
28,28,0,0,OP12,9100013,3.0,0.0,3.0,1,0,0,True,106,4,4,6,3,0,1,4,1,1,0,46,0.4339622641509434,0.4782608695652174,0.43478260869565216,0.2810770516162333,2,0.12264150943396226,0.42452830188679247,0.2528917537826412,0.05933704517039312,0.3490566037735849,0.5566037735849056,0.0,0.7358490566037735,0,2500001
41,41,0,1,OP12,9100014,3.0,1.0,2.0,1,0,0,True,129,4,4,12,3,1,0,3,0,1,0,44,0.34108527131782945,0.4090909090909091,0.5681818181818182,0.19009118747304787,2,0.13953488372093023,0.5581395348837209,0.23126010325296906,0.09595459887970874,0.2248062015503876,0.4108527131782946,0.0,0.3333333333333333,0,2500001
77,77,0,1,OP12,9100015,3.0,1.0,2.0,1,0,0,True,176,5,5,28,3,1,1,4,1,1,0,45,0.2556818181818182,0.37777777777777777,0.6222222222222222,0.16478657523790996,2,0.10795454545454546,0.5795454545454546,0.19218615770593964,0.06662075626677093,0.3068181818181818,0.3977272727272727,0.0,0.5227272727272727,0,2500001
31,31,0,0,OP12,9100016,3.0,0.0,3.0,1,0,0,True,103,1,3,2,3,0,0,3,0,1,0,43,0.4174757281553398,0.13953488372093023,0.16279069767441862,0.38258443582196566,2,0.22330097087378642,0.4854368932038835,0.21759906801783924,0.09539436260961646,0.10679611650485436,0.4174757281553398,0.0,0.6990291262135923,0,2500001
48,48,0,1,OP12,9100017,3.0,1.0,2.0,1,0,0,True,111,3,3,19,3,1,1,4,1,1,0,49,0.44144144144144143,0.2653061224489796,0.5918367346938775,0.1834122071764907,2,0.23423423423423423,0.4774774774774775,0.17612820316676622,0.052079321489866555,0.25225225225225223,0.22522522522522523,0.06306306306306306,0.32432432432432434,1,2500001
29,29,0,0,OP12,9100018,3.0,0.0,3.0,1,0,0,True,94,2,3,2,3,0,0,3,0,1,0,45,0.4787234042553192,0.4444444444444444,0.24444444444444444,0.2978458452555868,2,0.06382978723404255,0.5,0.2533834713729138,0.05082701095237466,0.18085106382978725,0.2765957446808511,0.0,0.6914893617021277,0,2500001
31,31,0,0,OP12,9100019,3.0,0.0,3.0,1,0,0,True,165,6,5,25,3,0,0,3,0,1,0,46,0.2787878787878788,0.391304347826087,0.4782608695652174,0.23667141260660213,2,0.12121212121212122,0.4727272727272727,0.20981906598264521,0.06657276739239354,0.3333333333333333,0.3151515151515151,0.0,0.8121212121212121,0,2500001
32,32,0,0,OP12,9100020,3.0,0.0,3.0,1,0,0,True,120,3,4,4,3,0,0,3,0,1,0,45,0.375,0.2,0.17777777777777778,0.42385717862182193,2,0.26666666666666666,0.525,0.20491427254552644,0.10814660450269002,0.16666666666666666,0.4166666666666667,0.0,0.7333333333333333,0,2500001
34,34,0,1,OP12,9100021,3.0,2.0,1.0,1,0,0,True,124,4,7,16,3,2,1,4,2,1,0,44,0.3548387096774194,0.06818181818181818,0.6136363636363636,0.21952252758836205,2,0.27419354838709675,0.5,0.1446959683371167,0.05694185335643499,0.3629032258064516,0.6935483870967742,0.0,0.23387096774193547,0,2500001
35,35,0,1,OP12,9100022,3.0,2.0,1.0,1,0,0,True,164,5,4,2,3,2,1,4,1,1,0,47,0.2865853658536585,0.3404255319148936,0.23404255319148937,0.3189657779133066,2,0.12804878048780488,0.6280487804878049,0.19513596469400132,0.06086426612952293,0.23780487804878048,0.4817073170731707,0.3048780487804878,0.0,1,2500001
28,28,0,0,OP12,9100023,3.0,0.0,3.0,1,0,0,True,118,6,7,13,3,0,1,4,1,1,0,49,0.4152542372881356,0.5306122448979592,0.4897959183673469,0.23403876388863643,2,0.07627118644067797,0.4576271186440678,0.25031424155932364,0.08488449719340478,0.3050847457627119,0.5932203389830508,0.0,0.7627118644067796,0,2500001
34,34,0,1,OP12,9100024,3.0,1.0,2.0,1,0,0,True,119,5,4,14,3,1,0,3,0,1,0,44,0.3697478991596639,0.3409090909090909,0.5454545454545454,0.23743364578959616,2,0.10084033613445378,0.5294117647058824,0.21425529126422244,0.04703152115347192,0.2857142857142857,0.5294117647058824,0.0,0.7142857142857143,0,2500001
30,30,0,1,OP12,9100025,3.0,2.0,1.0,1,0,0,True,145,5,4,22,3,2,1,4,1,1,0,44,0.30344827586206896,0.4090909090909091,0.22727272727272727,0.38684713027694007,2,0.06206896551724138,0.4068965517241379,0.27889894545078275,0.0778105826663046,0.4413793103448276,0.3103448275862069,0.0,0.4896551724137931,0,2500001
31,31,0,0,OP12,9100026,3.0,0.0,3.0,1,0,0,True,103,3,3,8,3,0,0,3,1,1,0,45,0.4368932038834951,0.0,0.3111111111111111,0.3529842790630129,2,0.2621359223300971,0.4563106796116505,0.18195223059613727,0.07324540543198152,0.24271844660194175,0.4077669902912621,0.0,0.6990291262135923,0,2500001
26,26,0,0,OP12,9100027,3.0,0.0,3.0,1,0,0,True,102,2,2,2,3,0,0,3,0,1,0,43,0.4215686274509804,0.0,0.06976744186046512,0.4498531676309053,2,0.3333333333333333,0.5,0.10742518061078062,0.02883649267731052,0.10784313725490197,0.21568627450980393,0.0,0.7450980392156863,0,2500001
35,35,0,0,OP12,9100028,3.0,0.0,3.0,1,0,0,True,136,5,6,19,3,0,0,3,1,1,0,44,0.3235294117647059,0.1590909090909091,0.5454545454545454,0.2640281928364526,2,0.21323529411764705,0.5441176470588235,0.1913647959008813,0.0862672885217334,0.29411764705882354,0.5367647058823529,0.0,0.7426470588235294,0,2500001
32,32,0,1,OP12,9100029,3.0,1.0,2.0,1,0,0,True,91,2,2,16,3,1,0,3,0,1,0,43,0.4725274725274725,0.4186046511627907,0.46511627906976744,0.23624084985186888,2,0.15384615384615385,0.5274725274725275,0.2167336585020626,0.06984297139058401,0.25274725274725274,0.24175824175824176,0.0,0.5604395604395604,0,2500001
,,0,1,OP6,9100000,0.0,1.0,-1.0,0,1,0,True,240,0,12,10,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09899640032090247,0.06616867327599417,0.0,0.6791666666666667,0.4166666666666667,0.0,1,2500002
,,0,1,OP6,9100001,0.0,2.0,-2.0,0,1,0,True,240,0,9,17,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08958613496894638,0.05975760999293319,0.0,0.44583333333333336,0.5958333333333333,0.0,1,2500002
,,0,0,OP6,9100002,0.0,0.0,0.0,0,0,1,True,240,0,12,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09672045411231617,0.06714589564883984,0.0,0.75,0.0,0.0,0,2500002
,,0,1,OP6,9100003,0.0,1.0,-1.0,0,1,0,True,240,0,10,14,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09461804614402354,0.06451837438944494,0.0,0.49166666666666664,0.3541666666666667,0.0,1,2500002
,,0,0,OP6,9100004,0.0,0.0,0.0,0,0,1,True,240,0,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09329951903782785,0.0774079822350662,0.0,0.4375,0.0,0.0,0,2500002
,,0,1,OP6,9100005,0.0,1.0,-1.0,0,1,0,True,240,0,12,6,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10155639722943306,0.07851523202980389,0.0,0.775,0.6458333333333334,0.0,1,2500002
,,0,1,OP6,9100006,0.0,3.0,-3.0,0,1,0,True,194,0,9,22,0,3,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09969524886535923,0.07540812811090554,0.0,0.6237113402061856,0.8092783505154639,0.0,1,2500002
,,0,0,OP6,9100007,0.0,0.0,0.0,0,0,1,True,240,0,9,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09014381437251966,0.061297611937698095,0.0,0.5541666666666667,0.0,0.0,0,2500002
,,0,0,OP6,9100008,0.0,0.0,0.0,0,0,1,True,240,0,10,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08789909151382744,0.06189165649969557,0.0,0.5375,0.0,0.0,0,2500002
,,0,0,OP6,9100009,0.0,0.0,0.0,0,0,1,True,240,0,11,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09223434771411121,0.07305477530462667,0.0,0.5583333333333333,0.0,0.0,0,2500002
,,0,0,OP6,9100010,0.0,0.0,0.0,0,0,1,True,240,0,10,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11195353333217402,0.0902773352941343,0.0,0.5833333333333334,0.0,0.0,0,2500002
,,0,0,OP6,9100011,0.0,0.0,0.0,0,0,1,True,240,0,10,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0838529410927246,0.0634029926302901,0.0,0.5375,0.0,0.0,0,2500002
,,0,0,OP6,9100012,0.0,0.0,0.0,0,0,1,True,240,0,10,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09951442475430668,0.07241178859524856,0.0,0.6791666666666667,0.0,0.0,0,2500002
,,0,1,OP6,9100013,0.0,1.0,-1.0,0,1,0,True,240,0,10,7,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09430214610571662,0.07624456874618772,0.0,0.5416666666666666,0.8416666666666667,0.0,1,2500002
,,0,1,OP6,9100014,0.0,1.0,-1.0,0,1,0,True,240,0,10,18,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09633559934639682,0.07230167300804169,0.0,0.5791666666666667,0.3541666666666667,0.0,1,2500002
,,0,0,OP6,9100015,0.0,0.0,0.0,0,0,1,True,240,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08509316742420196,0.05648411054547372,0.0,0.42083333333333334,0.0,0.0,0,2500002
,,0,0,OP6,9100016,0.0,0.0,0.0,0,0,1,True,240,0,9,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09473555283620953,0.06761341144714,0.008333333333333333,0.5208333333333334,0.0,0.0,0,2500002
,,0,1,OP6,9100017,0.0,1.0,-1.0,0,1,0,True,240,0,10,10,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08540112669579684,0.05867997793411632,0.0,0.6291666666666667,0.6375,0.0,1,2500002
,,0,1,OP6,9100018,0.0,1.0,-1.0,0,1,0,True,240,0,11,11,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10476263059924046,0.08151845380974312,0.0,0.6416666666666667,0.1125,0.0,1,2500002
,,0,1,OP6,9100019,0.0,1.0,-1.0,0,1,0,True,240,0,7,17,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10590528188428532,0.08140366242775296,0.0,0.4666666666666667,0.85,0.0,1,2500002
,,0,1,OP6,9100020,0.0,1.0,-1.0,0,1,0,True,240,0,8,7,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10941937413687507,0.08647735050763003,0.0,0.4875,0.12916666666666668,0.0,1,2500002
,,0,0,OP6,9100021,0.0,0.0,0.0,0,0,1,True,240,0,8,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07745175924307356,0.057732286029931856,0.0,0.4125,0.0,0.0,0,2500002
,,0,1,OP6,9100022,0.0,1.0,-1.0,0,1,0,True,240,0,9,10,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08724722784633437,0.059522841868177544,0.0,0.55,0.8541666666666666,0.0,1,2500002
,,0,1,OP6,9100023,0.0,1.0,-1.0,0,1,0,True,240,0,9,16,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10418806173838675,0.08653191528089034,0.0,0.5541666666666667,0.06666666666666667,0.0,1,2500002
,,0,1,OP6,9100024,0.0,1.0,-1.0,0,1,0,True,240,0,11,13,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08689734179060907,0.055381389361961436,0.0,0.6,0.18333333333333332,0.0,1,2500002
,,0,1,OP6,9100025,0.0,1.0,-1.0,0,1,0,True,240,0,10,13,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09956900485170385,0.07469747467451573,0.0,0.5916666666666667,0.016666666666666666,0.0,1,2500002
,,0,0,OP6,9100026,0.0,0.0,0.0,0,0,1,True,240,0,14,13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11392926867896071,0.09464129119320812,0.0,0.7791666666666667,0.0,0.0,0,2500002
,,0,1,OP6,9100027,0.0,1.0,-1.0,0,1,0,True,240,0,11,7,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09301632264008125,0.0597805155862261,0.0,0.6458333333333334,0.6,0.0,1,2500002
,,0,1,OP6,9100028,0.0,1.0,-1.0,0,1,0,True,240,0,12,11,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11046207949208717,0.08983014903278672,0.0,0.6125,0.8666666666666667,0.0,1,2500002
,,0,0,OP6,9100029,0.0,0.0,0.0,0,0,1,True,240,0,9,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.085199411942934,0.05039927560598396,0.0,0.5166666666666667,0.0,0.0,0,2500002
,,0,1,OP7,9100000,0.0,1.0,-1.0,0,1,0,True,240,0,22,45,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10312082463254531,0.07699958470960458,0.0,0.9,0.8541666666666666,0.0,1,2500002
,,0,1,OP7,9100001,0.0,1.0,-1.0,0,1,0,True,240,0,21,46,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08019857510613898,0.058674452468646145,0.0,0.9083333333333333,0.675,0.0,1,2500002
,,0,0,OP7,9100002,0.0,0.0,0.0,0,0,1,True,240,0,20,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11807265030220152,0.07961017989973698,0.0,0.9583333333333334,0.0,0.0,0,2500002
,,0,0,OP7,9100003,0.0,0.0,0.0,0,0,1,True,240,0,22,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0960706326800088,0.07840256462683708,0.0,0.9625,0.0,0.0,0,2500002
,,0,1,OP7,9100004,0.0,1.0,-1.0,0,1,0,True,240,0,18,39,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10952411952118078,0.08503882183613314,0.0,0.8708333333333333,0.425,0.0,1,2500002
,,0,0,OP7,9100005,0.0,0.0,0.0,0,0,1,True,240,0,22,52,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.077812159465005,0.0466510689182428,0.0,0.9625,0.0,0.0,0,2500002
,,0,1,OP7,9100006,0.0,1.0,-1.0,0,1,0,True,240,0,21,66,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10052548219294598,0.0838230052030364,0.0,0.9125,0.23333333333333334,0.0,1,2500002
,,0,1,OP7,9100007,0.0,2.0,-2.0,0,1,0,True,240,0,19,39,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09513296640167633,0.07243238431183271,0.0,0.8708333333333333,0.6666666666666666,0.0,1,2500002
,,0,0,OP7,9100008,0.0,0.0,0.0,0,0,1,True,240,0,21,34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08098878936531644,0.052281276595507124,0.0,0.9333333333333333,0.0,0.0,0,2500002
,,0,0,OP7,9100009,0.0,0.0,0.0,0,0,1,True,240,0,21,40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09046228763957818,0.06933541601126005,0.0,0.95,0.0,0.0,0,2500002
,,0,1,OP7,9100010,0.0,3.0,-3.0,0,1,0,True,137,0,8,36,0,3,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11334466833594072,0.09466110126720402,0.0,0.6131386861313869,0.5328467153284672,0.0,1,2500002
,,0,0,OP7,9100011,0.0,0.0,0.0,0,0,1,True,240,0,20,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11742811012081802,0.09707558104031098,0.0,0.9375,0.0,0.0,0,2500002
,,0,0,OP7,9100012,0.0,0.0,0.0,0,0,1,True,240,0,22,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08679835337679834,0.06471609242144041,0.0,0.9541666666666667,0.0,0.0,0,2500002
,,0,0,OP7,9100013,0.0,0.0,0.0,0,0,1,True,240,0,20,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09564558897012224,0.06743501896523109,0.0,0.9375,0.0,0.0,0,2500002
,,0,1,OP7,9100014,0.0,2.0,-2.0,0,1,0,True,240,0,19,39,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09982413610753914,0.07614790097365282,0.0,0.8375,0.6833333333333333,0.0,1,2500002
,,0,0,OP7,9100015,0.0,0.0,0.0,0,0,1,True,240,0,22,44,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09819984926531712,0.0719850297580706,0.0,0.9541666666666667,0.0,0.0,0,2500002
,,0,1,OP7,9100016,0.0,2.0,-2.0,0,1,0,True,240,0,17,36,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10456398283131421,0.0850260745753379,0.0,0.7958333333333333,0.6583333333333333,0.0,1,2500002
,,0,0,OP7,9100017,0.0,0.0,0.0,0,0,1,True,240,0,22,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0757627217254291,0.05830462193407584,0.0,0.9583333333333334,0.0,0.0,0,2500002
,,0,1,OP7,9100018,0.0,1.0,-1.0,0,1,0,True,240,0,18,38,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10512591466928521,0.08236387956027708,0.0,0.8208333333333333,0.6708333333333333,0.0,1,2500002
,,0,0,OP7,9100019,0.0,0.0,0.0,0,0,1,True,240,0,20,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11894248553629344,0.0971593965471887,0.0,0.95,0.0,0.0,0,2500002
,,0,0,OP7,9100020,0.0,0.0,0.0,0,0,1,True,240,0,21,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11137289679609239,0.08627069846964636,0.0,0.9458333333333333,0.0,0.0,0,2500002
,,0,1,OP7,9100021,0.0,2.0,-2.0,0,1,0,True,240,0,18,41,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0950132680979247,0.07537790815743696,0.0,0.825,0.4708333333333333,0.0,1,2500002
