opponent,map,episode_index,best_z,oracle_return,fixed_z2_return,fixed_z2_regret,return_z0,return_z1,return_z2,return_z3,cell_seed,episode_seed,ctx_0,ctx_1,ctx_2,ctx_3,ctx_4,ctx_5,ctx_6,ctx_7,ctx_8,ctx_9,ctx_10,ctx_11,ctx_12,ctx_13,ctx_14,ctx_15,ctx_16,ctx_17,ctx_18,ctx_19,ctx_20,ctx_21,ctx_22,ctx_23,ctx_24,ctx_25,ctx_26,ctx_27,ctx_28,ctx_29,ctx_30,ctx_31,ctx_32,ctx_33
OP10,map_b_split_lane_v2,1,2,-1.8868744770006742,-1.8868744770006742,0.0,-3.29569237283431,-6.967431324330391,-1.8868744770006742,-3.747086765244603,2142,2143,0.1253715604543686,0.3459954261779785,0.040411144495010376,0.04328998923301697,0.5537654161453247,0.27971866726875305,0.014131518080830574,0.06615237891674042,0.4367222785949707,0.48937246203422546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106275081634521,0.5632777214050293,0.9471930861473083,0.9659774899482727,1.0,1.0,0.0,0.44143253564834595,0.40445107221603394,0.0,0.0,1.0,1.0,0.12686556577682495,0.0
OP10,map_b_split_lane_v2,2,3,-1.7453918760293163,-7.6238176132319495,5.878425737202633,-3.2381860354798846,-16.042445546219824,-7.6238176132319495,-1.7453918760293163,2142,2144,0.07365423440933228,0.5170943737030029,0.00564685370773077,0.0005770577699877322,0.554020881652832,0.4823281168937683,0.012253201566636562,0.021560119464993477,0.5469433665275574,0.49446460604667664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505535364151001,0.4530566334724426,0.8370137214660645,0.8872893452644348,1.0,1.0,0.0,0.4820656478404999,0.4626719057559967,0.0,0.0,1.0,1.0,0.03047504648566246,0.0
OP10,map_b_split_lane_v2,3,2,-1.1469990477780811,-1.1469990477780811,0.0,-2.6472198498086073,-12.132278216711711,-1.1469990477780811,-5.113290684559615,2142,2145,0.11425191909074783,0.32486608624458313,0.01615319214761257,0.1351122111082077,0.6106066703796387,0.17658503353595734,0.023085953667759895,0.06847856193780899,0.4825185537338257,0.5721335411071777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42786645889282227,0.5174814462661743,0.8779767155647278,0.8867031335830688,1.0,1.0,0.0,0.5396856069564819,0.49618569016456604,0.0,0.0,1.0,0.5,0.20833969116210938,0.0
OP10,map_b_split_lane_v2,4,0,-1.1108182998141274,-1.5173897672211751,0.40657146740704775,-1.1108182998141274,-4.0372134193603415,-1.5173897672211751,-9.019747043319512,2142,2146,0.03705126419663429,0.3824039399623871,0.02322196774184704,0.022025959566235542,0.6339893937110901,0.19540637731552124,0.02802286669611931,0.04107750579714775,0.5408105850219727,0.5479088425636292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45209115743637085,0.45918941497802734,0.9875293970108032,0.8828269243240356,1.0,1.0,0.0,0.6264685392379761,0.5595810413360596,0.0,0.0,1.0,0.5,0.08173196017742157,0.0
OP10,map_b_split_lane_v2,5,2,-0.299177770037204,-0.299177770037204,0.0,-2.673086459602928,-1.021631670417264,-0.299177770037204,-5.4507127774413675,2142,2147,0.04775694012641907,0.4500177502632141,0.0394437275826931,0.012081866152584553,0.6168196201324463,0.3429853320121765,0.0541541650891304,0.1871539205312729,0.5207225680351257,0.5302013754844666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46979862451553345,0.47927743196487427,0.914021372795105,0.8100705742835999,1.0,1.0,0.0,0.6108349561691284,0.5528559684753418,0.0,0.0,1.0,0.5,0.2360839992761612,0.0
OP10,map_b_split_lane_v2,6,2,-0.6850777035288047,-0.6850777035288047,0.0,-9.146025778434705,-3.6870583226555027,-0.6850777035288047,-2.0618209231179208,2142,2148,0.13235372304916382,0.3013020157814026,0.041239939630031586,0.28782540559768677,0.5599575638771057,0.4986269474029541,0.045106299221515656,0.11961961537599564,0.48806366324424744,0.5170332193374634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829667806625366,0.5119363069534302,0.7429395914077759,0.9742300510406494,1.0,1.0,0.0,0.547883927822113,0.34249770641326904,0.0,0.0,0.0,0.5,0.4186062812805176,0.0
OP10,map_b_split_lane_v2,7,2,-1.1047906757739838,-1.1047906757739838,0.0,-2.7730909379024524,-4.4525569667166565,-1.1047906757739838,-11.539991101977648,2142,2149,0.06690957397222519,0.2964998483657837,0.031009875237941742,0.14065037667751312,0.5641924142837524,0.10333331674337387,0.016211852431297302,0.042228780686855316,0.5405718088150024,0.520621657371521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479378342628479,0.45942819118499756,0.9094448685646057,0.7853473424911499,1.0,1.0,0.0,0.5482235550880432,0.45017868280410767,0.0,0.0,1.0,0.0,0.1892620474100113,0.0
OP10,map_b_split_lane_v2,8,2,-3.3077390737307724,-3.3077390737307724,0.0,-8.254751430155011,-3.3575824208382983,-3.3077390737307724,-8.020838682219619,2142,2150,0.09998636692762375,0.12199873477220535,0.06362666934728622,0.025467561557888985,0.5930677056312561,0.4584443271160126,0.0723838061094284,0.18717816472053528,0.48354408144950867,0.4574353098869324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425646901130676,0.516455888748169,0.7739408612251282,0.8849851489067078,1.0,1.0,0.0,0.6087328791618347,0.37792328000068665,0.0,0.0,0.0,0.5,0.26922082901000977,0.0
OP10,map_b_split_lane_v2,9,3,-4.375672982539982,-8.547107752005104,4.171434769465122,-4.456296685297275,-9.826853895618115,-8.547107752005104,-4.375672982539982,2142,2151,0.04742681607604027,0.42149800062179565,0.015816615894436836,0.24661344289779663,0.5359536409378052,0.46442899107933044,0.008153156377375126,0.1012406274676323,0.5968029499053955,0.47349417209625244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265058279037476,0.4031970500946045,0.8171027302742004,0.942256510257721,1.0,1.0,0.0,0.5556763410568237,0.4757179915904999,0.0,0.0,0.5,0.5,0.348688542842865,0.0
OP10,map_b_split_lane_v2,10,2,-1.5487161113705952,-1.5487161113705952,0.0,-3.7354669518826995,-4.329511970543535,-1.5487161113705952,-14.213679430366028,2142,2152,0.10129664838314056,0.6181503534317017,0.009487221948802471,0.033531393855810165,0.5512486696243286,0.23470757901668549,0.02035810798406601,0.024386242032051086,0.5592028498649597,0.48195531964302063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180447101593018,0.4407971501350403,0.7679731845855713,0.9010607600212097,1.0,1.0,0.0,0.5928708910942078,0.5769670009613037,0.0,0.0,0.0,1.0,0.06661467254161835,0.0
OP10,map_b_split_lane_v2,11,1,-3.921728234476177,-4.6469960718241055,0.7252678373479284,-8.120602872455493,-3.921728234476177,-4.6469960718241055,-10.217353182117222,2142,2153,0.08566524088382721,0.4113016426563263,0.03527206927537918,0.1140771433711052,0.5851376056671143,0.14657491445541382,0.007938881404697895,0.06718318909406662,0.48339658975601196,0.5254263281822205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47457367181777954,0.516603410243988,0.9245304465293884,0.8581861853599548,1.0,1.0,0.0,0.5745759010314941,0.4638330936431885,0.0,0.0,1.0,0.5,0.1870562881231308,0.0
OP10,map_b_split_lane_v2,12,0,0.5949394694471266,-1.8969205482571851,2.4918600177043118,0.5949394694471266,-1.5606643096834887,-1.8969205482571851,-0.5151948985003401,2142,2154,0.08824162930250168,0.44148439168930054,0.018585024401545525,0.21472027897834778,0.6190775632858276,0.10226286202669144,0.028265396133065224,0.03290494531393051,0.5463008880615234,0.5640903115272522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359096884727478,0.45369911193847656,0.8732063174247742,0.781374990940094,1.0,1.0,0.0,0.6592176556587219,0.5291436314582825,0.0,0.0,0.5,0.0,0.2589012682437897,0.0
OP10,map_b_split_lane_v2,13,2,-3.24432028044248,-3.24432028044248,0.0,-7.546574841369875,-4.476467065542238,-3.24432028044248,-4.641859518334968,2142,2155,0.02839420922100544,0.3549658954143524,0.00683842645958066,0.1827448606491089,0.6206544637680054,0.04699917137622833,0.008399765938520432,0.02755054272711277,0.5950233340263367,0.6241719126701355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758280873298645,0.40497666597366333,0.8124563694000244,0.7195935249328613,1.0,1.0,0.0,0.6885300278663635,0.6101349592208862,0.0,0.0,1.0,0.0,0.21167534589767456,0.0
OP10,map_b_split_lane_v2,14,2,-1.9169885212613735,-1.9169885212613735,0.0,-4.554275013739243,-3.710666033992311,-1.9169885212613735,-13.302126038295683,2142,2156,0.12668518722057343,0.14346915483474731,0.007250045891851187,0.0028045650105923414,0.5893677473068237,0.3978109657764435,0.0030299536883831024,0.1568542718887329,0.5110307931900024,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722222089767456,0.48896920680999756,0.7832923531532288,0.8864473700523376,1.0,1.0,0.0,0.5455747842788696,0.4622044861316681,0.0,0.0,0.0,0.5,0.1646571308374405,0.0
OP10,map_b_split_lane_v2,15,1,-3.126659387315158,-15.884807298018131,12.758147910702974,-7.384605329192709,-3.126659387315158,-15.884807298018131,-8.488065103883855,2142,2157,0.07709700614213943,0.2503536641597748,0.011851167306303978,0.22702915966510773,0.6204366683959961,0.20235790312290192,0.015516378916800022,0.057092417031526566,0.5499181151390076,0.5730220675468445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269779324531555,0.45008188486099243,0.8760500550270081,0.8996294140815735,1.0,1.0,0.0,0.5926402807235718,0.5301856398582458,0.0,0.0,0.5,0.5,0.2865016460418701,0.0
OP10,map_b_split_lane_v2,16,0,-8.073399799322942,-10.845533625019016,2.7721338256960735,-8.073399799322942,-15.98932206686004,-10.845533625019016,-13.908416610764107,2142,2158,0.06122078374028206,0.3027893602848053,0.029200633987784386,0.18018971383571625,0.6131446361541748,0.38188520073890686,0.05431929603219032,0.10220729559659958,0.5604210495948792,0.5052686333656311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4947313666343689,0.43957895040512085,0.8649149537086487,0.9006540179252625,1.0,1.0,0.0,0.5959236025810242,0.5268063545227051,0.0,0.0,0.5,1.0,0.29828548431396484,0.0
OP10,map_b_split_lane_v2,17,2,-1.5923460564517882,-1.5923460564517882,0.0,-1.7557692276895978,-3.49412225218839,-1.5923460564517882,-8.366380142455455,2142,2159,0.10529697686433792,0.4401330053806305,0.03929467871785164,0.16098223626613617,0.5912569761276245,0.31416934728622437,0.06389197707176208,0.28376373648643494,0.4624733030796051,0.5594261884689331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405738115310669,0.5375267267227173,0.8951470255851746,0.7497019171714783,1.0,1.0,0.0,0.5953570604324341,0.45649710297584534,0.0,0.0,0.5,0.0,0.4565763771533966,0.0
OP10,map_b_split_lane_v2,18,2,-0.9395439556392375,-0.9395439556392375,0.0,-6.572660413774429,-4.272491357725812,-0.9395439556392375,-4.514367601921549,2142,2160,0.1573641449213028,0.2570009231567383,0.01008231844753027,0.1426178514957428,0.5153860449790955,0.4994293749332428,0.005249963141977787,0.07237821072340012,0.4360344409942627,0.45588892698287964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441110730171204,0.5639655590057373,0.8928560018539429,0.8910649418830872,1.0,1.0,0.0,0.4521555006504059,0.35425326228141785,0.0,0.0,0.5,0.5,0.21554216742515564,0.0
OP10,map_b_split_lane_v2,19,1,-2.111702423047973,-3.9683909646701068,1.856688541622134,-10.045938675611978,-2.111702423047973,-3.9683909646701068,-8.7576883121219,2142,2161,0.0939050242304802,0.46417537331581116,0.024903729557991028,0.08307145535945892,0.5750505328178406,0.30354663729667664,0.003898111404851079,0.11324547976255417,0.5196776390075684,0.5121572017669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878427982330322,0.48032236099243164,0.9723964929580688,0.9330134391784668,1.0,1.0,0.0,0.525716245174408,0.4782751798629761,0.0,0.0,1.0,1.0,0.20003660023212433,0.0
OP10,map_b_split_lane_v2,20,1,0.4344832799397409,-0.198597453039838,0.6330807329795789,-4.082004422642058,0.4344832799397409,-0.198597453039838,-7.817070671735564,2142,2162,0.0741100013256073,0.551249623298645,0.03421292454004288,0.08459531515836716,0.5263299942016602,0.5082166194915771,0.008737429045140743,0.11213214695453644,0.5055320858955383,0.4663003981113434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533699631690979,0.49446791410446167,0.88080894947052,0.9215055704116821,1.0,1.0,0.0,0.4744565188884735,0.43254008889198303,0.0,0.0,0.5,0.5,0.20372384786605835,0.0
OP10,map_b_split_lane_v2,21,3,-2.191769428201951,-9.699328895658255,7.5075594674563035,-6.959300633578096,-3.873955582763301,-9.699328895658255,-2.191769428201951,2142,2163,0.12473457306623459,0.13977819681167603,0.007301144767552614,0.11005022376775742,0.6114606261253357,0.25317510962486267,0.022449232637882233,0.07933149486780167,0.4803379774093628,0.5485720038414001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45142799615859985,0.5196620225906372,0.879502534866333,0.9609699845314026,1.0,1.0,0.0,0.515920102596283,0.4632498621940613,0.0,0.0,0.5,1.0,0.1927388310432434,0.0
OP10,map_b_split_lane_v2,22,3,-2.6401041744975373,-5.6014149607217405,2.961310786224203,-5.548815943795489,-7.769957419339335,-5.6014149607217405,-2.6401041744975373,2142,2164,0.09863898903131485,0.3877454698085785,0.00024460346321575344,0.03317970037460327,0.6107682585716248,0.5179010033607483,0.019681431353092194,0.14863337576389313,0.5021581649780273,0.5206133723258972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793866276741028,0.49784183502197266,0.971808910369873,0.9813984036445618,1.0,1.0,0.0,0.5475436449050903,0.4924227297306061,0.0,0.0,1.0,0.5,0.18311138451099396,0.0
OP10,map_b_split_lane_v2,23,0,-1.4213046208024025,-2.4857143489061855,1.064409728103783,-1.4213046208024025,-5.022893261804711,-2.4857143489061855,-5.860704217629973,2142,2165,0.03245779126882553,0.37556543946266174,0.030989278107881546,0.21400333940982819,0.5711838006973267,0.2260667234659195,0.054976243525743484,0.01019361149519682,0.5871202945709229,0.4662867486476898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337132215499878,0.41287970542907715,0.7959040999412537,0.8800473809242249,1.0,1.0,0.0,0.5995582938194275,0.5175963044166565,0.0,0.0,0.0,1.0,0.2721487283706665,0.0
OP10,map_b_split_lane_v2,24,2,-1.5296559218259063,-1.5296559218259063,0.0,-2.4972124458872713,-8.434365237713791,-1.5296559218259063,-7.906324943993241,2142,2166,0.05798662081360817,0.2824437916278839,0.003312832908704877,0.0013107332633808255,0.5958008170127869,0.36505240201950073,0.011712541803717613,0.07246211916208267,0.5445781946182251,0.5169845819473267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48301541805267334,0.4554218053817749,0.9283825159072876,0.9367237091064453,1.0,1.0,0.0,0.5485963821411133,0.5229143500328064,0.0,0.0,1.0,1.0,0.07696530222892761,0.0
OP10,map_b_split_lane_v2,25,2,-3.463914952153573,-3.463914952153573,0.0,-6.694152229611063,-12.983895879500778,-3.463914952153573,-7.842149629694177,2142,2167,0.11382032930850983,0.601478099822998,0.0028203281108289957,0.061208099126815796,0.5827242136001587,0.2840034067630768,0.029570767655968666,0.24916987121105194,0.5244073271751404,0.5147954225540161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852045774459839,0.4755926728248596,0.8089860677719116,0.8141062259674072,1.0,1.0,0.0,0.6023309826850891,0.4422104060649872,0.0,0.0,0.5,0.5,0.3121914565563202,0.0
OP10,map_b_split_lane_v2,26,2,-3.0144457288261037,-3.0144457288261037,0.0,-7.679014886787627,-5.481911271519493,-3.0144457288261037,-8.026385024189949,2142,2168,0.13873036205768585,0.2487054169178009,0.02948552928864956,0.12768566608428955,0.6385599374771118,0.363720566034317,0.01860823854804039,0.25340399146080017,0.43342697620391846,0.6092089414596558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39079105854034424,0.5665730237960815,0.8998559713363647,0.7503713965415955,1.0,1.0,0.0,0.5821406841278076,0.5118768215179443,0.0,0.0,0.5,0.0,0.38513216376304626,0.0
OP10,map_b_split_lane_v2,27,0,-0.012545742793008685,-0.8561019261251204,0.8435561833321117,-0.012545742793008685,-8.11140387839987,-0.8561019261251204,-0.4319077430118341,2142,2169,0.07707970589399338,0.624130129814148,0.02685730718076229,0.015036984346807003,0.585614025592804,0.4534515142440796,0.0555756613612175,0.14842012524604797,0.5589389204978943,0.46188339591026306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381165742874146,0.4410610795021057,0.7423091530799866,0.9140015840530396,1.0,1.0,0.0,0.5594015121459961,0.5234653353691101,0.0,0.0,0.0,0.5,0.18926432728767395,0.0
OP10,map_b_split_lane_v2,28,2,-0.16994763852562755,-0.16994763852562755,0.0,-3.0080885759962257,-8.581063069956144,-0.16994763852562755,-3.9865144392242655,2142,2170,0.045833468437194824,0.32434767484664917,0.041945699602365494,0.23308928310871124,0.5340966582298279,0.1695079803466797,0.0006381201674230397,0.007208670489490032,0.5763992071151733,0.4953855276107788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046144723892212,0.42360079288482666,0.7854450941085815,0.8106891512870789,1.0,1.0,0.0,0.5550877451896667,0.45256614685058594,0.0,0.0,0.0,0.5,0.24407024681568146,0.0
OP10,map_b_split_lane_v2,29,0,-1.8906835652887821,-4.4286184527445585,2.5379348874557763,-1.8906835652887821,-15.870701355015626,-4.4286184527445585,-1.9590395932027604,2142,2171,0.017792372032999992,0.257041871547699,0.004131502937525511,0.08850627392530441,0.5802351832389832,0.14577125012874603,0.029404928907752037,0.10430817306041718,0.5874344706535339,0.49114325642585754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088567733764648,0.41256552934646606,0.9423912763595581,0.8849871754646301,1.0,1.0,0.0,0.5877782106399536,0.5351554751396179,0.0,0.0,1.0,0.5,0.19697628915309906,0.0
OP10,map_b_split_lane_v2,30,3,-0.47881713113747537,-1.339535903884098,0.8607187727466226,-11.713657530053752,-0.715288649109425,-1.339535903884098,-0.47881713113747537,2142,2172,0.11492738127708435,0.29327985644340515,0.0030963856261223555,0.02983218804001808,0.6051572561264038,0.48127663135528564,0.03493990749120712,0.12241732329130173,0.48397529125213623,0.5586386919021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44136130809783936,0.5160247087478638,0.9437398314476013,0.9605848789215088,1.0,1.0,0.0,0.5407857894897461,0.5232957601547241,0.0,0.0,1.0,0.5,0.15729837119579315,0.0
OP10,map_b_split_lane_v2,31,1,-2.4842938238871284,-5.482944840507116,2.998651016619988,-9.780646306404378,-2.4842938238871284,-5.482944840507116,-4.624255562695907,2142,2173,0.1366458237171173,0.35463976860046387,0.02539299614727497,0.16525985300540924,0.5697144865989685,0.19188514351844788,0.03574809804558754,0.16430212557315826,0.46869567036628723,0.4632631540298462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367368459701538,0.5313043594360352,0.8287845253944397,0.9328739047050476,1.0,1.0,0.0,0.5076324939727783,0.4076208770275116,0.0,0.0,1.0,0.5,0.33534544706344604,0.0
OP10,map_b_split_lane_v2,32,2,-2.594205884175608,-2.594205884175608,0.0,-8.471416408050572,-9.083169918623753,-2.594205884175608,-11.97524961977615,2142,2174,0.09999481588602066,0.25774437189102173,0.010417541489005089,0.05605792999267578,0.5789492130279541,0.2949311137199402,0.006419133394956589,0.16375096142292023,0.49223610758781433,0.5252851843833923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47471481561660767,0.5077638626098633,0.9438183903694153,0.8937095403671265,1.0,1.0,0.0,0.5099920630455017,0.48807230591773987,0.0,0.0,1.0,0.5,0.22089442610740662,0.0
OP10,map_b_split_lane_v2,33,0,0.19783012464176863,-7.882212188880658,8.080042313522426,0.19783012464176863,-2.26148088221089,-7.882212188880658,-6.665197365742642,2142,2175,0.1419408619403839,0.2379394769668579,0.01779264584183693,0.049025870859622955,0.5400660037994385,0.30284014344215393,0.04132877662777901,0.2324252426624298,0.47101840376853943,0.46500107645988464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534998893737793,0.5289815664291382,0.9146212339401245,0.7914687991142273,1.0,1.0,0.0,0.4694966971874237,0.4379956126213074,0.0,0.0,1.0,0.0,0.28822579979896545,0.0
OP10,map_b_split_lane_v2,34,3,0.5344551091257017,0.1613030155422166,0.3731520935834851,-5.448098097142065,-1.287662736402126,0.1613030155422166,0.5344551091257017,2142,2176,0.0656849816441536,0.3147370517253876,0.001185089349746704,0.29697543382644653,0.6156597137451172,0.41388311982154846,0.046853166073560715,0.16962172091007233,0.5954176783561707,0.5486138463020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45138615369796753,0.40458232164382935,0.7417662143707275,0.8746063709259033,1.0,1.0,0.0,0.6501355767250061,0.5050948858261108,0.0,0.0,0.0,0.5,0.4729514718055725,0.0
OP10,map_b_split_lane_v2,35,1,-1.8874680071312468,-4.986208192654885,3.0987401855236385,-3.0747807054722216,-1.8874680071312468,-4.986208192654885,-2.0658157525758725,2142,2177,0.08504129946231842,0.2200251817703247,0.07477393746376038,0.08839085698127747,0.5652366876602173,0.2161553055047989,0.0012281591771170497,0.014582126401364803,0.4938907325267792,0.5083566904067993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916433095932007,0.5061092376708984,0.9245627522468567,0.8717223405838013,1.0,1.0,0.0,0.488578736782074,0.41262006759643555,0.0,0.0,0.5,1.0,0.13040977716445923,0.0
OP10,map_b_split_lane_v2,36,0,-0.19593731916393153,-6.883261431008577,6.687324111844646,-0.19593731916393153,-1.5504430875589605,-6.883261431008577,-1.0955899722175673,2142,2178,0.09247913211584091,0.08409673720598221,0.05328050255775452,0.005342913791537285,0.6426532864570618,0.14982682466506958,0.0014609446516260505,0.047331780195236206,0.526343047618866,0.5915306806564331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084693193435669,0.47365695238113403,0.7254304885864258,0.8385334014892578,1.0,1.0,0.0,0.5561105012893677,0.4985255002975464,0.0,0.0,0.0,0.5,0.10090205073356628,0.0
OP10,map_b_split_lane_v2,37,3,-0.4851419138140045,-4.96378148230724,4.478639568493236,-10.57016528447275,-1.5313804764882661,-4.96378148230724,-0.4851419138140045,2142,2179,0.1054084450006485,0.5920730829238892,0.01588810235261917,0.07679437100887299,0.6207712888717651,0.14171314239501953,0.04642138257622719,0.09259264171123505,0.5062702894210815,0.5884996056556702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41150039434432983,0.49372971057891846,0.8305479288101196,0.8636326193809509,1.0,1.0,0.0,0.6934354305267334,0.6139611601829529,0.0,0.0,0.5,0.5,0.18199841678142548,0.0
OP10,map_b_split_lane_v2,38,3,-0.8621891598741058,-7.3173988365451805,6.455209676671075,-9.599882496433565,-10.460898825753247,-7.3173988365451805,-0.8621891598741058,2142,2180,0.13445702195167542,0.4424681067466736,0.02710820734500885,0.12203943729400635,0.6144242882728577,0.16165700554847717,0.055340126156806946,0.14995133876800537,0.4874837100505829,0.4901714324951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098285675048828,0.5125162601470947,0.9506076574325562,0.9406725764274597,1.0,1.0,0.0,0.578862190246582,0.45182138681411743,0.0,0.0,0.5,0.5,0.2848511338233948,0.0
OP10,map_b_split_lane_v2,39,1,-0.2576919257408008,-7.888384655612754,7.630692729871953,-15.025772349123145,-0.2576919257408008,-7.888384655612754,-5.320207481534453,2142,2181,0.08421402424573898,0.22559010982513428,0.0403021015226841,0.17715071141719818,0.5902891755104065,0.5640485286712646,0.024728819727897644,0.031040681526064873,0.5592959523200989,0.5263839960098267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47361600399017334,0.4407040476799011,0.9439859390258789,0.8170716762542725,1.0,1.0,0.0,0.6324940919876099,0.5376677513122559,0.0,0.0,0.5,0.5,0.22136403620243073,0.0
OP10,map_b_split_lane_v2,40,3,-1.136507050396176,-4.63714003781206,3.5006329874158837,-8.298728936089901,-2.76740027271444,-4.63714003781206,-1.136507050396176,2142,2182,0.09253811091184616,0.2045852094888687,0.0752992108464241,0.1523691713809967,0.5756331086158752,0.2174665927886963,0.01442051026970148,0.13531705737113953,0.43321681022644043,0.4905025064945221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094975233078003,0.5667831897735596,0.9028137922286987,0.9601643681526184,1.0,1.0,0.0,0.523063063621521,0.39339733123779297,0.0,0.0,0.5,0.5,0.3060430884361267,0.0
OP10,map_b_split_lane_v2,41,1,-0.45542979970923625,-1.0183776095800567,0.5629478098708205,-7.988263036095304,-0.45542979970923625,-1.0183776095800567,-6.073945050622569,2142,2183,0.07482515275478363,0.21969273686408997,0.024680359289050102,0.18192680180072784,0.5523105263710022,0.27287301421165466,0.044872112572193146,0.23772364854812622,0.5038332939147949,0.4641052484512329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358947515487671,0.4961667060852051,0.9439687728881836,0.8171777129173279,1.0,1.0,0.0,0.5612797737121582,0.4222383499145508,0.0,0.0,0.5,0.5,0.425514817237854,0.0
OP10,map_b_split_lane_v2,42,2,-0.9703349336923566,-0.9703349336923566,0.0,-1.282187134725973,-3.8711304333701264,-0.9703349336923566,-1.5831602858379483,2142,2184,0.1259404569864273,0.12991566956043243,0.0003865456092171371,0.011646531522274017,0.6383784413337708,0.31493496894836426,0.03279193490743637,0.24782828986644745,0.5206034779548645,0.6067485809326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3932514190673828,0.4793965220451355,0.7810295820236206,0.7793488502502441,1.0,1.0,0.0,0.5900481343269348,0.48198264837265015,0.0,0.0,0.0,0.0,0.2616412937641144,0.0
OP10,map_b_split_lane_v2,43,2,0.35019494392327033,0.35019494392327033,0.0,-0.20321707328548655,-20.86295383129618,0.35019494392327033,-1.3336298703216016,2142,2185,0.024357885122299194,0.5089066028594971,0.017601070925593376,0.0512651689350605,0.6234117746353149,0.2981564700603485,0.03263629600405693,0.11187712103128433,0.5686886310577393,0.546303927898407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453696072101593,0.43131136894226074,0.8920139670372009,0.921159565448761,1.0,1.0,0.0,0.6470112800598145,0.6122393012046814,0.0,0.0,0.5,1.0,0.17074273526668549,0.0
OP10,map_b_split_lane_v2,44,0,-0.7478660257766023,-3.5877381995669566,2.8398721737903543,-0.7478660257766023,-1.5635807789221872,-3.5877381995669566,-12.88974615742336,2142,2186,0.03594965487718582,0.44987577199935913,0.017202535644173622,0.1910792738199234,0.6024960279464722,0.47480055689811707,0.009849111549556255,0.1196916401386261,0.5899531841278076,0.5416367053985596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45836329460144043,0.4100468158721924,0.8919301629066467,0.9885891079902649,1.0,1.0,0.0,0.6089348793029785,0.5414918065071106,0.0,0.0,0.5,0.5,0.3119482398033142,0.0
