tick,b0_x,b0_y,b1_x,b1_y,r0_x,r0_y,r1_x,r1_y,a0_macro,a0_tgt,a1_macro,a1_tgt,blue_score,red_score
177,5.905714988708496,11.115306854248047,3.3639724254608154,9.086653709411621,12.8645601272583,11.771349906921387,13.524530410766602,10.778229713439941,0,45,0,45,0,0
178,4.858572006225586,10.81628704071045,4.446567535400391,8.968717575073242,13.868546485900879,11.508147239685059,14.55974292755127,10.85305118560791,0,45,0,45,0,0
179,3.811429262161255,10.517267227172852,5.529151439666748,9.08675765991211,14.471904754638672,11.499369621276855,15.618621826171875,10.513010025024414,0,45,0,45,0,0
180,3.9842376708984375,9.442066192626953,6.6117353439331055,9.204797744750977,14.742587089538574,11.366238594055176,16.15578842163086,10.36230182647705,0,45,0,45,0,0
181,5.0723419189453125,9.486227035522461,7.694319248199463,9.322837829589844,15.24242115020752,10.934213638305664,16.157846450805664,10.612223625183105,0,45,0,45,0,0
182,6.158146381378174,9.569592475891113,8.77690315246582,9.440877914428711,14.984269142150879,10.47413444519043,16.433563232421875,10.997614860534668,0,44,0,45,0,0
183,7.242990493774414,9.474543571472168,9.85948657989502,9.558917999267578,15.312089920043945,10.33747673034668,15.847304344177246,11.052903175354004,0,44,0,45,0,0
184,8.327835083007812,9.379494667053223,10.942070007324219,9.676958084106445,15.490437507629395,9.685785293579102,15.403254508972168,11.208404541015625,0,44,0,45,0,0
185,9.412679672241211,9.284445762634277,12.024653434753418,9.794998168945312,15.514238357543945,8.982389450073242,14.42977237701416,10.874225616455078,0,44,0,45,0,0
186,10.49752426147461,9.189396858215332,12.820405006408691,9.503493309020996,14.698270797729492,8.340937614440918,13.76965618133545,10.858855247497559,0,47,0,44,0,0
187,11.407556533813477,9.787529945373535,12.474528312683105,10.942537307739258,13.815783500671387,8.8872709274292,13.634008407592773,9.805381774902344,0,47,0,44,0,0
188,12.240058898925781,10.879615783691406,11.394575119018555,11.08261489868164,13.70267391204834,9.547257423400879,12.429008483886719,9.675793647766113,0,47,0,47,0,0
189,13.183444023132324,11.423624992370605,10.312734603881836,10.957945823669434,13.442398071289062,10.203466415405273,11.76651382446289,10.321836471557617,0,47,0,47,0,0
190,14.126829147338867,11.967634201049805,9.230894088745117,10.83327579498291,13.308012008666992,10.836675643920898,11.030708312988281,10.691643714904785,0,37,0,45,0,0
191,14.174514770507812,13.05558967590332,8.149053573608398,10.708606719970703,13.732942581176758,11.423593521118164,11.023370742797852,11.729531288146973,0,37,0,14,0,0
192,14.215617179870605,13.993321418762207,7.06721305847168,10.58393669128418,13.962099075317383,12.270528793334961,11.980029106140137,12.132107734680176,0,47,2,16,0,0
193,15.263554573059082,14.289544105529785,5.985372543334961,10.459267616271973,14.093664169311523,13.164583206176758,12.777688980102539,12.796188354492188,0,47,2,16,0,0
194,16.343374252319336,14.430642127990723,4.903532028198242,10.33459758758545,14.700786590576172,13.74838924407959,13.667403221130371,13.330671310424805,0,47,0,45,0,0
195,17.423194885253906,14.57174015045166,3.8216915130615234,10.209928512573242,15.553217887878418,14.102449417114258,14.627379417419434,13.725271224975586,0,47,0,45,0,0
196,18.28176498413086,14.683927536010742,3.817265748977661,9.12093734741211,16.52365493774414,14.345990180969238,15.62076187133789,14.02602767944336,0,45,0,45,0,0
197,18.84747314453125,13.753392219543457,4.898056983947754,8.987479209899902,17.436037063598633,14.521364212036133,16.628337860107422,14.275135040283203,0,45,0,45,0,0
198,17.990543365478516,13.08138656616211,5.980386257171631,9.107830047607422,18.66216278076172,14.202239036560059,17.145048141479492,13.95816707611084,2,45,0,45,0,0
199,16.92121696472168,12.875327110290527,7.062715530395508,9.228180885314941,18.635486602783203,13.524660110473633,17.58382225036621,13.503154754638672,2,16,0,45,0,0
200,15.851890563964844,12.669266700744629,8.145045280456543,9.348531723022461,18.355257034301758,12.866606712341309,17.058090209960938,13.130465507507324,2,16,0,45,0,0
201,14.782563209533691,12.463207244873047,9.227375030517578,9.46888256072998,17.320552825927734,12.785040855407715,16.56898307800293,12.67232608795166,2,47,0,45,0,0
202,13.713235855102539,12.257146835327148,10.309704780578613,9.5892333984375,16.78607749938965,12.723654747009277,15.14671802520752,12.494622230529785,0,44,0,47,0,0
203,12.643908500671387,12.051087379455566,11.244729042053223,10.147490501403809,15.75992202758789,12.567867279052734,14.402802467346191,12.371384620666504,2,47,0,47,0,0
204,11.574581146240234,11.845026969909668,12.179753303527832,10.705747604370117,14.735995292663574,12.398052215576172,13.490012168884277,12.205166816711426,0,47,0,47,0,0
205,10.505253791809082,11.638967514038086,13.114777565002441,11.26400375366211,13.870551109313965,11.825103759765625,12.495985984802246,12.018271446228027,2,47,0,47,0,0
206,9.43592643737793,11.432907104492188,14.492886543273926,12.053940773010254,12.987580299377441,11.266843795776367,12.477033615112305,11.497222900390625,0,45,0,44,0,0
207,8.366599082946777,11.226847648620605,15.342903137207031,11.373210906982422,12.475976943969727,10.03960132598877,13.478771209716797,11.08916187286377,0,45,0,44,0,0
208,7.297272205352783,11.020787239074707,16.19291877746582,10.692480087280273,13.3412504196167,9.466394424438477,14.446174621582031,11.236568450927734,0,14,0,44,0,0
209,6.227945327758789,10.814727783203125,15.617727279663086,9.767776489257812,14.29476547241211,9.876361846923828,15.35265827178955,10.954208374023438,0,45,0,45,0,0
210,5.158618450164795,10.608667373657227,14.378120422363281,10.263072967529297,14.781855583190918,8.986440658569336,15.840452194213867,10.695342063903809,0,45,0,45,0,0
211,4.089291572570801,10.402607917785645,13.289365768432617,10.239933967590332,15.130343437194824,9.0161771774292,15.496827125549316,10.538016319274902,0,45,0,45,0,0
212,3.0199646949768066,10.196547508239746,12.200611114501953,10.21679401397705,15.325251579284668,9.726166725158691,14.075000762939453,10.707921981811523,0,45,0,45,0,0
213,3.097839593887329,9.110335350036621,11.111856460571289,10.193655014038086,14.299901008605957,9.887166023254395,13.102272987365723,10.45305061340332,0,45,0,45,0,0
214,4.1856255531311035,9.058926582336426,10.023101806640625,10.170515060424805,13.266751289367676,9.986489295959473,12.073062896728516,10.318923950195312,0,45,0,45,0,0
215,5.269110679626465,9.16838550567627,8.934347152709961,10.14737606048584,12.230504989624023,10.045279502868652,11.037858963012695,10.24398136138916,0,14,0,45,0,0
216,5.399514675140381,8.5838041305542,7.845592975616455,10.124236106872559,12.095709800720215,11.074402809143066,10.771854400634766,11.247228622436523,0,14,2,45,0,0
217,5.201555252075195,8.281073570251465,6.756838798522949,10.101097106933594,13.081859588623047,11.398087501525879,11.708197593688965,11.695029258728027,0,14,0,16,0,0
218,4.948161602020264,8.216593742370605,5.668084621429443,10.077957153320312,14.117799758911133,11.334127426147461,12.741340637207031,11.595629692077637,0,14,0,45,0,0
219,4.803345680236816,8.294456481933594,4.5793304443359375,10.054818153381348,15.154976844787598,11.2950439453125,13.775968551635742,11.513113021850586,0,45,0,45,0,0
220,4.588193893432617,8.912551879882812,3.4905762672424316,10.031678199768066,16.192859649658203,11.287004470825195,14.811871528625488,11.448545455932617,0,45,0,45,0,0
221,5.145898342132568,9.847906112670898,3.3385636806488037,11.110016822814941,16.82889175415039,11.312430381774902,15.8488187789917,11.403770446777344,0,45,0,45,0,0
222,6.233480453491211,9.903457641601562,4.3912858963012695,11.38875961303711,17.548133850097656,11.299276351928711,16.080989837646484,11.436006546020508,0,45,0,45,0,0
223,7.3210625648498535,9.959009170532227,5.478518962860107,11.326749801635742,17.70121955871582,11.488868713378906,16.604047775268555,11.415854454040527,2,16,0,45,0,0
224,8.410053253173828,9.963621139526367,6.565752029418945,11.264739990234375,17.675458908081055,11.895708084106445,17.323837280273438,10.702357292175293,2,16,0,45,0,0
225,9.499043464660645,9.968233108520508,7.652985095977783,11.202730178833008,17.279926300048828,12.275471687316895,16.77115821838379,9.823829650878906,2,16,0,45,0,0
226,10.588033676147461,9.972845077514648,8.740218162536621,11.14072036743164,16.676719665527344,12.289083480834961,15.752219200134277,9.626277923583984,2,16,0,45,0,0
227,11.677023887634277,9.977457046508789,9.827451705932617,11.078710556030273,15.706629753112793,11.920044898986816,14.733280181884766,9.428726196289062,2,16,2,14,0,0
228,12.766014099121094,9.98206901550293,10.904340744018555,10.916752815246582,14.771686553955078,11.469328880310059,13.714341163635254,9.23117446899414,0,45,2,14,0,0
229,12.890499114990234,11.06393051147461,11.981229782104492,10.75479507446289,13.93797779083252,10.85111141204834,12.695402145385742,9.033622741699219,0,15,2,14,0,0
230,11.831016540527344,11.315757751464844,12.721199035644531,10.223397254943848,13.731301307678223,11.330994606018066,11.67646312713623,8.836071014404297,0,44,0,47,0,0
231,10.751640319824219,11.171296119689941,12.68801212310791,9.134902954101562,13.064888000488281,10.929662704467773,10.657524108886719,8.638519287109375,0,45,0,45,0,0
232,9.672264099121094,11.026834487915039,11.603256225585938,9.038850784301758,12.869305610656738,9.998260498046875,9.638585090637207,8.440967559814453,0,45,0,33,0,0
233,8.592887878417969,10.882372856140137,10.519669532775879,9.147302627563477,12.212281227111816,9.500368118286133,8.619646072387695,8.243415832519531,0,45,0,44,0,0
234,7.513512134552002,10.737913131713867,9.43608283996582,9.255754470825195,11.33388900756836,9.317142486572266,8.236190795898438,9.207898139953613,0,14,0,14,0,0
235,6.434136390686035,10.593451499938965,8.352496147155762,9.364205360412598,10.765050888061523,10.185294151306152,9.112618446350098,9.763899803161621,0,45,0,45,0,0
236,5.354760646820068,10.448991775512695,7.268909931182861,9.472657203674316,11.512377738952637,10.905549049377441,10.149110794067383,9.818199157714844,0,45,0,45,0,0
237,4.275384902954102,10.304530143737793,6.185323715209961,9.581109046936035,12.522295951843262,10.666112899780273,11.186781883239746,9.840635299682617,0,45,0,45,0,0
238,3.1960091590881348,10.160070419311523,5.1017374992370605,9.689559936523438,13.519233703613281,10.377358436584473,12.224559783935547,9.823894500732422,0,45,0,45,0,0
239,3.211526870727539,9.071181297302246,4.01815128326416,9.79801082611084,14.495447158813477,10.0248384475708,13.260377883911133,9.757981300354004,0,45,0,45,0,0
