tick,b0_x,b0_y,b1_x,b1_y,r0_x,r0_y,r1_x,r1_y,a0_macro,a0_tgt,a1_macro,a1_tgt,blue_score,red_score
180,2.0000813007354736,9.999921798706055,0.0,10.555581092834473,17.586946487426758,9.98770809173584,17.116182327270508,9.152997970581055,4,5,0,5,0,0
181,2.000112771987915,9.999998092651367,3.3524485271163584e-12,10.555524826049805,17.8287410736084,9.671600341796875,16.270933151245117,9.296422958374023,4,5,0,5,0,0
182,2.000084638595581,10.000075340270996,0.0,10.555482864379883,17.038049697875977,9.414146423339844,16.16606903076172,9.811662673950195,4,5,0,5,0,0
183,2.000011682510376,10.000113487243652,0.0,10.555477142333984,16.74382781982422,9.146161079406738,16.236534118652344,10.666093826293945,4,5,0,5,0,0
184,1.9999319314956665,10.000091552734375,0.0,10.555519104003906,16.41957664489746,9.911890029907227,16.740894317626953,10.814723014831543,4,5,0,5,0,0
185,1.9998878240585327,10.000021934509277,0.0,10.55557632446289,16.127357482910156,10.1820650100708,17.59821891784668,10.817733764648438,4,5,0,5,0,0
186,1.9999024868011475,9.999940872192383,0.0,10.555610656738281,16.86247444152832,10.570747375488281,17.789520263671875,10.327966690063477,4,5,0,5,0,0
187,1.9999682903289795,9.99989128112793,0.0,10.555604934692383,17.10661506652832,10.885040283203125,17.865985870361328,9.474053382873535,4,5,0,5,0,0
188,2.0000503063201904,9.999898910522461,0.0,10.555560111999512,17.556856155395508,10.185927391052246,17.3944149017334,9.241488456726074,4,5,0,5,0,0
189,2.000105381011963,9.999959945678711,3.2502375357096325e-12,10.555505752563477,17.89091682434082,9.969616889953613,16.550195693969727,9.092132568359375,4,5,0,5,0,0
190,2.0001049041748047,10.000041961669922,0.0,10.555460929870605,17.23296356201172,9.46112060546875,16.278076171875,9.542040824890137,4,5,0,5,0,0
191,2.000048875808716,10.000102043151855,0.0,10.55545425415039,17.046072006225586,9.10975170135498,16.056930541992188,10.370356559753418,4,5,0,5,0,0
192,1.9999668598175049,10.00010871887207,0.0,10.555501937866211,16.483064651489258,9.72171401977539,16.48186492919922,10.68002700805664,4,5,0,5,0,0
193,1.9999018907546997,10.0000581741333,0.0,10.555562973022461,16.116973876953125,9.877811431884766,17.288183212280273,10.971339225769043,4,5,0,5,0,0
194,1.999888300895691,9.999977111816406,0.0,10.555596351623535,16.678442001342773,10.491189002990723,17.633127212524414,10.574502944946289,4,5,0,5,0,0
195,1.9999333620071411,9.999907493591309,0.0,10.555591583251953,16.802595138549805,10.869311332702637,17.992460250854492,9.796110153198242,4,5,0,5,0,0
196,2.0000133514404297,9.999887466430664,0.0,10.555548667907715,17.461830139160156,10.362468719482422,17.62664222717285,9.418429374694824,4,5,0,5,0,0
197,2.0000858306884766,9.999926567077637,0.0,10.555543899536133,17.84919548034668,10.271171569824219,16.88190460205078,8.9937162399292,4,5,0,5,0,0
198,2.000113010406494,10.000003814697266,0.0,10.555577278137207,17.40070152282715,9.57093334197998,16.47426414489746,9.325825691223145,4,5,0,5,0,0
199,2.0000805854797363,10.000079154968262,0.0,10.555572509765625,17.34293556213379,9.177166938781738,15.98729419708252,10.0314302444458,4,5,0,5,0,0
200,2.0000057220458984,10.000112533569336,0.0,10.55553150177002,16.606840133666992,9.564000129699707,16.283252716064453,10.466031074523926,4,5,0,5,0,0
201,1.9999278783798218,10.000086784362793,0.0,10.555526733398438,16.209571838378906,9.587813377380371,16.944538116455078,11.011672019958496,4,5,0,5,0,0
202,1.9998879432678223,10.000015258789062,0.0,10.555561065673828,16.53191375732422,10.354350090026855,17.40290069580078,10.754043579101562,4,5,0,5,0,0
203,1.9999070167541504,9.999935150146484,0.0,10.555556297302246,16.521596908569336,10.752195358276367,18.00320053100586,10.141950607299805,4,5,0,5,0,0
204,1.9999752044677734,9.999889373779297,0.0,10.555516242980957,17.31293487548828,10.496725082397461,17.785797119140625,9.66319751739502,4,5,0,5,0,0
205,2.000056505203247,9.99990177154541,0.0,10.555511474609375,17.70843505859375,10.541097640991211,17.227394104003906,9.012655258178711,4,5,0,5,0,0
206,2.000108242034912,9.99996566772461,0.0,10.555547714233398,17.52172088623047,9.730778694152832,16.731773376464844,9.188234329223633,4,5,0,5,0,0
207,2.000102996826172,10.00004768371582,0.0,10.555601119995117,17.599817276000977,9.340538024902344,16.03577423095703,9.688837051391602,4,5,0,5,0,0
208,2.0000436305999756,10.000104904174805,0.0,10.55563735961914,16.776479721069336,9.457135200500488,16.168237686157227,10.19767951965332,4,5,0,5,0,0
209,1.999961256980896,10.000106811523438,0.0,10.555631637573242,16.394371032714844,9.3458833694458,16.60735511779785,10.934015274047852,4,5,0,5,0,0
210,1.9998992681503296,10.000052452087402,0.0,10.555581092834473,16.439987182617188,10.176180839538574,17.12567710876465,10.84564208984375,4,5,0,5,0,0
211,1.9998903274536133,9.999970436096191,3.3524485271163584e-12,10.555524826049805,16.296396255493164,10.547351837158203,17.89693260192871,10.471236228942871,4,5,0,5,0,0
212,1.9999390840530396,9.999903678894043,0.0,10.555482864379883,17.127546310424805,10.573058128356934,17.853300094604492,9.947248458862305,4,5,0,5,0,0
213,2.0000200271606445,9.999887466430664,0.0,10.555477142333984,17.48504638671875,10.747922897338867,17.54636001586914,9.146747589111328,4,5,0,5,0,0
214,2.0000905990600586,9.999930381774902,0.0,10.555519104003906,17.58187484741211,9.922030448913574,17.02056121826172,9.145318984985352,4,5,0,5,0,0
215,2.0001134872436523,10.000009536743164,0.0,10.55557632446289,17.786733627319336,9.580825805664062,16.19670295715332,9.38253402709961,4,5,0,5,0,0
216,2.0000767707824707,10.000082969665527,0.0,10.555610656738281,16.972177505493164,9.41357707977295,16.150222778320312,9.90627670288086,4,5,0,5,0,0
217,2.0,10.000112533569336,0.0,10.555604934692383,16.649784088134766,9.180240631103516,16.315969467163086,10.747432708740234,4,5,0,5,0,0
218,1.999923825263977,10.000082015991211,0.0,10.555560111999512,16.413362503051758,9.977473258972168,16.833803176879883,10.838621139526367,4,5,0,5,0,0
219,1.9998881816864014,10.000008583068848,3.2502375357096325e-12,10.555505752563477,16.15325164794922,10.278684616088867,17.686067581176758,10.745563507080078,4,5,0,5,0,0
220,1.9999116659164429,9.999930381774902,0.0,10.555460929870605,16.927284240722656,10.582562446594238,17.8212947845459,10.237448692321777,4,5,0,5,0,0
221,1.9999819993972778,9.99988842010498,0.0,10.55545425415039,17.205097198486328,10.867521286010742,17.801612854003906,9.38034439086914,4,5,0,5,0,0
222,2.0000624656677246,9.999905586242676,0.0,10.555501937866211,17.574174880981445,10.12236499786377,17.30695343017578,9.202075004577637,4,5,0,5,0,0
223,2.000110387802124,9.999972343444824,0.0,10.555562973022461,17.881898880004883,9.869994163513184,16.451316833496094,9.148240089416504,4,5,0,5,0,0
224,2.000100612640381,10.000054359436035,0.0,10.555596351623535,17.17112159729004,9.438413619995117,16.23131561279297,9.625802040100098,4,5,0,5,0,0
225,2.000037908554077,10.000107765197754,0.0,10.555591583251953,16.946043014526367,9.110194206237793,16.104360580444336,10.473679542541504,4,5,0,5,0,0
226,1.9999552965164185,10.000104904174805,0.0,10.555548667907715,16.45513916015625,9.781378746032715,16.56131362915039,10.733793258666992,4,5,0,5,0,0
227,1.9998964071273804,10.000046730041504,0.0,10.555543899536133,16.108844757080078,9.977506637573242,17.395193099975586,10.932937622070312,4,5,0,5,0,0
228,1.9998921155929565,9.999964714050293,0.0,10.555577278137207,16.735502243041992,10.524115562438965,17.69350814819336,10.499954223632812,4,5,0,5,0,0
229,1.9999445676803589,9.999900817871094,0.0,10.555572509765625,16.901233673095703,10.885946273803711,17.963375091552734,9.68620491027832,4,5,0,5,0,0
230,2.000026226043701,9.999889373779297,0.0,10.55553150177002,17.49953269958496,10.308440208435059,17.557544708251953,9.351883888244629,4,5,0,5,0,0
231,2.000094175338745,9.9999361038208,0.0,10.555526733398438,17.874231338500977,10.174321174621582,16.76991081237793,9.013279914855957,4,5,0,5,0,0
232,2.000112533569336,10.000016212463379,0.0,10.555561065673828,17.35011100769043,9.528738021850586,16.40204429626465,9.388969421386719,4,5,0,5,0,0
233,2.0000717639923096,10.00008773803711,0.0,10.555556297302246,17.248592376708984,9.143925666809082,15.997193336486816,10.144689559936523,4,5,0,5,0,0
234,1.9999933242797852,10.000112533569336,0.0,10.555516242980957,16.56047248840332,9.610795974731445,16.339977264404297,10.54339599609375,4,5,0,5,0,0
235,1.999918818473816,10.000078201293945,0.0,10.555511474609375,16.168376922607422,9.678962707519531,17.058225631713867,11.011517524719238,4,5,0,5,0,0
236,1.999887228012085,10.00000286102295,0.0,10.555547714233398,16.574565887451172,10.404558181762695,17.484838485717773,10.704158782958984,4,5,0,5,0,0
237,1.9999151229858398,9.99992561340332,0.0,10.555601119995117,16.608882904052734,10.80105209350586,18.012784957885742,10.028667449951172,4,5,0,5,0,0
238,1.9999878406524658,9.999887466430664,0.0,10.55563735961914,17.366613388061523,10.458535194396973,17.743114471435547,9.577285766601562,4,5,0,5,0,0
239,2.0000672340393066,9.999908447265625,0.0,10.555631637573242,17.76459503173828,10.458322525024414,17.115346908569336,8.993399620056152,4,5,0,5,0,0
