policy_id,diversity_condition,opponent,eval_seed,win,loss,draw,score_margin,blue_score,red_score,seen_in_training,arm,train_seed
vgc_d1_seed3600001,D1,OP10,9200010,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200011,0,0,1,0.0,0.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200012,0,0,1,0.0,2.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200013,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200014,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200015,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200016,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200017,0,0,1,0.0,1.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200018,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200019,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200020,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200021,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200022,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200023,0,0,1,0.0,1.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200024,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200025,0,0,1,0.0,0.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200026,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200027,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200028,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200029,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200030,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200031,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200032,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200033,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200034,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200035,0,0,1,0.0,2.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200036,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200037,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200038,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200039,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200040,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200041,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200042,0,0,1,0.0,2.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200043,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200044,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200045,0,0,1,0.0,0.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200046,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200047,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200048,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200049,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200050,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200051,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200052,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200053,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200054,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200055,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200056,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200057,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200058,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP10,9200059,1,0,0,1.0,2.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200000,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200001,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200002,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200003,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200004,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200005,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200006,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200007,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200008,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200009,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200010,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200011,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200012,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200013,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200014,0,0,1,0.0,1.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200015,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200016,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200017,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200018,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200019,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200020,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200021,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200022,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200023,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200024,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200025,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200026,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200027,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200028,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200029,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200030,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200031,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200032,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200033,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200034,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200035,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200036,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200037,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200038,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200039,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200040,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200041,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200042,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200043,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200044,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200045,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200046,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200047,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200048,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200049,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200050,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200051,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200052,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200053,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200054,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200055,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200056,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200057,1,0,0,2.0,2.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200058,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP11,9200059,1,0,0,1.0,1.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200000,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200001,1,0,0,1.0,3.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200002,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200003,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200004,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200005,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200006,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200007,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200008,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200009,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200010,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200011,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200012,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200013,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200014,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200015,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200016,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200017,1,0,0,1.0,3.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200018,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200019,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200020,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200021,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200022,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200023,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200024,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200025,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200026,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200027,1,0,0,1.0,3.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200028,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200029,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200030,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200031,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200032,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200033,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200034,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200035,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200036,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200037,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200038,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200039,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200040,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200041,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200042,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200043,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200044,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200045,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200046,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200047,1,0,0,1.0,3.0,2.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200048,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200049,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200050,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200051,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200052,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200053,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200054,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200055,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200056,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200057,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200058,1,0,0,3.0,3.0,0.0,False,PRIMARY,3600001
vgc_d1_seed3600001,D1,OP12,9200059,1,0,0,2.0,3.0,1.0,False,PRIMARY,3600001
g0_v5_long_seed3200001,D7,OP6,9200000,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200001,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200002,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200003,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200004,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200005,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200006,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200007,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200008,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200009,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200010,1,0,0,2.0,2.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200011,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200012,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200013,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200014,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200015,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200016,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200017,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200018,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200019,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200020,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200021,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200022,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200023,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200024,0,1,0,-2.0,1.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200025,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200026,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200027,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200028,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200029,1,0,0,3.0,3.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200030,0,0,1,0.0,2.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200031,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200032,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200033,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200034,1,0,0,3.0,3.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200035,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200036,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200037,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200038,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200039,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200040,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200041,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200042,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200043,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200044,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200045,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200046,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200047,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200048,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200049,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200050,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200051,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200052,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200053,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200054,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200055,0,1,0,-1.0,2.0,3.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200056,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200057,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200058,0,0,1,0.0,2.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP6,9200059,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200000,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200001,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200002,1,0,0,1.0,3.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200003,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200004,1,0,0,1.0,1.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200005,1,0,0,1.0,1.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200006,1,0,0,2.0,3.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200007,0,0,1,0.0,2.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200008,0,0,1,0.0,1.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200009,0,0,1,0.0,2.0,2.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200010,1,0,0,2.0,2.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200011,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200012,1,0,0,1.0,1.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200013,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200014,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200015,1,0,0,2.0,2.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200016,0,1,0,-1.0,0.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200017,0,0,1,0.0,0.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200018,1,0,0,3.0,3.0,0.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200019,0,0,1,0.0,1.0,1.0,True,PRIMARY,3200001
g0_v5_long_seed3200001,D7,OP7,9200020,1,0,0,1.0,1.0,0.0,True,PRIMARY,3200001
