pole,genome_id,episode_seed,blue_style,blue_score,red_score,win,draw,steps,t_intent,t_commit,zero_zero,total_score
B_OP7,SDS_PARENT_OP7,6000007,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,120,26,1,0
B_OP7,SDS_PARENT_OP7,6000008,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,205,,0,1
B_OP7,SDS_PARENT_OP7,6000008,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,9,0,1
B_OP7,SDS_PARENT_OP7,6000009,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,57,,0,2
B_OP7,SDS_PARENT_OP7,6000009,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,,23,0,2
B_OP7,SDS_PARENT_OP7,6000010,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000010,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,10,0,1
B_OP7,SDS_PARENT_OP7,6000011,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000011,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,139,8,0,2
B_OP7,SDS_PARENT_OP7,6000012,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000012,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,55,0,1
B_OP7,SDS_PARENT_OP7,6000013,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000013,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,114,0,1
B_OP7,SDS_PARENT_OP7,6000014,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000014,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,195,22,0,2
B_OP7,SDS_PARENT_OP7,6000015,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000015,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,25,0,1
B_OP7,SDS_PARENT_OP7,6000016,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000016,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,20,0,2
B_OP7,SDS_PARENT_OP7,6000017,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000017,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,11,1,0
B_OP7,SDS_PARENT_OP7,6000018,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,195,,1,0
B_OP7,SDS_PARENT_OP7,6000018,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000019,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000019,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,10,0,1
B_OP7,SDS_PARENT_OP7,6000020,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000020,BLUE_BOTH_ATTACK_V2,3,1,1,0,161,,22,0,4
B_OP7,SDS_PARENT_OP7,6000021,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000021,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,11,0,1
B_OP7,SDS_PARENT_OP7,6000022,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000022,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,9,0,1
B_OP7,SDS_PARENT_OP7,6000023,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000023,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,7,1,0
B_OP7,SDS_PARENT_OP7,6000024,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,,,0,2
B_OP7,SDS_PARENT_OP7,6000024,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,22,1,0
B_OP7,SDS_PARENT_OP7,6000025,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000025,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,74,8,0,2
B_OP7,SDS_PARENT_OP7,6000026,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000026,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,,8,0,2
B_OP7,SDS_PARENT_OP7,6000027,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000027,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000028,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000028,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,75,1,0
B_OP7,SDS_PARENT_OP7,6000029,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000029,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,9,0,1
B_OP7,SDS_PARENT_OP7,6000030,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,9,,1,0
B_OP7,SDS_PARENT_OP7,6000030,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000031,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000031,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,103,25,0,1
B_OP7,SDS_PARENT_OP7,6000032,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000032,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,22,0,2
B_OP7,SDS_PARENT_OP7,6000033,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,10,,1,0
B_OP7,SDS_PARENT_OP7,6000033,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,10,10,0,1
B_OP7,SDS_PARENT_OP7,6000034,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000034,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,53,0,1
B_OP7,SDS_PARENT_OP7,6000035,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000035,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,7,1,0
B_OP7,SDS_PARENT_OP7,6000036,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000036,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,10,63,0,1
B_OP7,SDS_PARENT_OP7,6000037,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000037,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,9,0,1
B_OP7,SDS_PARENT_OP7,6000038,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000038,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,147,76,1,0
B_OP7,SDS_PARENT_OP7,6000039,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000039,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,143,1,0
B_OP7,SDS_PARENT_OP7,6000040,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000040,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,26,1,0
B_OP7,SDS_PARENT_OP7,6000041,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000041,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,99,1,0
B_OP7,SDS_PARENT_OP7,6000042,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000042,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,71,0,1
B_OP7,SDS_PARENT_OP7,6000043,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000043,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,75,1,0
B_OP7,SDS_PARENT_OP7,6000044,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000044,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000045,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000045,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,10,0,1
B_OP7,SDS_PARENT_OP7,6000046,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000046,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,76,8,0,1
B_OP7,SDS_PARENT_OP7,6000047,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000047,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,162,112,1,0
B_OP7,SDS_PARENT_OP7,6000048,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000048,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,,8,0,2
B_OP7,SDS_PARENT_OP7,6000049,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000049,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,21,1,0
B_OP7,SDS_PARENT_OP7,6000050,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000050,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,52,1,0
B_OP7,SDS_PARENT_OP7,6000051,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000051,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,69,54,0,1
B_OP7,SDS_PARENT_OP7,6000052,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000052,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,12,11,0,1
B_OP7,SDS_PARENT_OP7,6000053,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000053,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000054,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000054,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,10,9,1,0
B_OP7,SDS_PARENT_OP7,6000055,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000055,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,70,8,0,1
B_OP7,SDS_PARENT_OP7,6000056,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000056,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000057,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000057,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,210,216,1,0
B_OP7,SDS_PARENT_OP7,6000058,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000058,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,186,64,1,0
B_OP7,SDS_PARENT_OP7,6000059,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000059,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,47,0,1
B_OP7,SDS_PARENT_OP7,6000060,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,163,,0,1
B_OP7,SDS_PARENT_OP7,6000060,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,47,9,0,2
B_OP7,SDS_PARENT_OP7,6000061,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000061,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,50,1,0
B_OP7,SDS_PARENT_OP7,6000062,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000062,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,54,0,1
B_OP7,SDS_PARENT_OP7,6000063,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000063,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,76,0,1
B_OP7,SDS_PARENT_OP7,6000064,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000064,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,8,1,0
B_OP7,SDS_PARENT_OP7,6000065,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000065,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,182,169,0,1
B_OP7,SDS_PARENT_OP7,6000066,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000066,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,7,1,0
B_OP7,SDS_PARENT_OP7,6000067,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000067,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000068,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000068,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,7,0,1
B_OP7,SDS_PARENT_OP7,6000069,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,10,,1,0
B_OP7,SDS_PARENT_OP7,6000069,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000070,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000070,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,24,0,2
B_OP7,SDS_PARENT_OP7,6000071,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000071,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,10,0,2
B_OP7,SDS_PARENT_OP7,6000072,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000072,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,133,0,1
B_OP7,SDS_PARENT_OP7,6000073,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000073,BLUE_BOTH_ATTACK_V2,3,0,1,0,134,,10,0,3
B_OP7,SDS_PARENT_OP7,6000074,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000074,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,41,25,0,1
B_OP7,SDS_PARENT_OP7,6000075,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000075,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,95,1,0
B_OP7,SDS_PARENT_OP7,6000076,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000076,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,24,0,1
B_OP7,SDS_PARENT_OP7,6000077,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000077,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,161,0,1
B_OP7,SDS_PARENT_OP7,6000078,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000078,BLUE_BOTH_ATTACK_V2,2,1,1,0,240,46,23,0,3
B_OP7,SDS_PARENT_OP7,6000079,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000079,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000080,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000080,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,6,1,0
B_OP7,SDS_PARENT_OP7,6000081,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,,,0,2
B_OP7,SDS_PARENT_OP7,6000081,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,74,78,1,0
B_OP7,SDS_PARENT_OP7,6000082,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000082,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,71,77,0,1
B_OP7,SDS_PARENT_OP7,6000083,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000083,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,185,9,0,1
B_OP7,SDS_PARENT_OP7,6000084,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000084,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000085,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000085,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,11,1,0
B_OP7,SDS_PARENT_OP7,6000086,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000086,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,15,25,0,1
B_OP7,SDS_PARENT_OP7,6000087,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000087,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,73,8,1,0
B_OP7,SDS_PARENT_OP7,6000088,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000088,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,217,0,1
B_OP7,SDS_PARENT_OP7,6000089,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000089,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000090,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000090,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000091,BLUE_ONE_DEFENDER_V2,1,1,0,1,240,,,0,2
B_OP7,SDS_PARENT_OP7,6000091,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,183,1,0
B_OP7,SDS_PARENT_OP7,6000092,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000092,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,133,1,0
B_OP7,SDS_PARENT_OP7,6000093,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000093,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,70,7,0,2
B_OP7,SDS_PARENT_OP7,6000094,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000094,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,,9,0,2
B_OP7,SDS_PARENT_OP7,6000095,BLUE_ONE_DEFENDER_V2,1,0,1,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000095,BLUE_BOTH_ATTACK_V2,3,0,1,0,219,75,21,0,3
B_OP7,SDS_PARENT_OP7,6000096,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000096,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,49,1,0
B_OP7,SDS_PARENT_OP7,6000097,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000097,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,165,1,0
B_OP7,SDS_PARENT_OP7,6000098,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000098,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,91,1,0
B_OP7,SDS_PARENT_OP7,6000099,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000099,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,134,132,1,0
B_OP7,SDS_PARENT_OP7,6000100,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000100,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,166,22,1,0
B_OP7,SDS_PARENT_OP7,6000101,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000101,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,172,10,0,1
B_OP7,SDS_PARENT_OP7,6000102,BLUE_ONE_DEFENDER_V2,0,3,0,0,224,,,0,3
B_OP7,SDS_PARENT_OP7,6000102,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,24,1,0
B_OP7,SDS_PARENT_OP7,6000103,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000103,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,110,1,0
B_OP7,SDS_PARENT_OP7,6000104,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000104,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,76,11,0,1
B_OP7,SDS_PARENT_OP7,6000105,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000105,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,157,52,1,0
B_OP7,SDS_PARENT_OP7,6000106,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000106,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000107,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000107,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,75,0,2
B_OP7,SDS_PARENT_OP7,6000108,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000108,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,27,0,2
B_OP7,SDS_PARENT_OP7,6000109,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000109,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,128,1,0
B_OP7,SDS_PARENT_OP7,6000110,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000110,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,52,1,0
B_OP7,SDS_PARENT_OP7,6000111,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000111,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,7,0,2
B_OP7,SDS_PARENT_OP7,6000112,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000112,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,132,0,1
B_OP7,SDS_PARENT_OP7,6000113,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000113,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,87,1,0
B_OP7,SDS_PARENT_OP7,6000114,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000114,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,74,9,1,0
B_OP7,SDS_PARENT_OP7,6000115,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000115,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,135,1,0
B_OP7,SDS_PARENT_OP7,6000116,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000116,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,25,1,0
B_OP7,SDS_PARENT_OP7,6000117,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000117,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,6,0,1
B_OP7,SDS_PARENT_OP7,6000118,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000118,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,147,0,1
B_OP7,SDS_PARENT_OP7,6000119,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000119,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,,23,0,2
B_OP7,SDS_PARENT_OP7,6000120,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000120,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,48,1,0
B_OP7,SDS_PARENT_OP7,6000121,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000121,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000122,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000122,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,28,0,1
B_OP7,SDS_PARENT_OP7,6000123,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000123,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,103,56,1,0
B_OP7,SDS_PARENT_OP7,6000124,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,47,,0,2
B_OP7,SDS_PARENT_OP7,6000124,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,190,1,0
B_OP7,SDS_PARENT_OP7,6000125,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000125,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,75,9,0,2
