policy_seed,opponent,eval_seed,episode_key,kind,failure_label,outcome_step,band,band_start_off,band_end_off,window_start,window_end,window_len,opp_has_carrier,score_stratum,none_forward_frac,mate_can_intervene,intervention_margin,carrier_pressure
3200001,OP7,9800023,OP7:9800023,control,none,210,latest,-10,0,200,210,10,False,tied,0.2,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,87,earliest,-30,-20,57,67,10,False,leading,0.1,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,87,middle,-20,-10,67,77,10,False,leading,0.5,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,87,latest,-10,0,77,87,10,True,leading,0.0,0.0,nan,0.07640870288014412
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,155,earliest,-30,-20,125,135,10,False,leading,0.2,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,155,middle,-20,-10,135,145,10,False,leading,0.7,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,155,latest,-10,0,145,155,10,True,leading,0.3,0.0,nan,0.10544868558645248
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,160,earliest,-30,-20,130,140,10,False,leading,0.2,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,160,middle,-20,-10,140,150,10,False,leading,0.8,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,failure,tagged_while_carrying,160,latest,-10,0,150,160,10,True,leading,0.0,0.0,nan,0.11900405089060466
3200001,OP7,9800024,OP7:9800024,control,none,30,earliest,-30,-20,0,10,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,30,middle,-20,-10,10,20,10,False,tied,0.1,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,30,latest,-10,0,20,30,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,120,earliest,-30,-20,90,100,10,True,leading,0.6,0.0,nan,0.13891252502799034
3200001,OP7,9800024,OP7:9800024,control,none,120,middle,-20,-10,100,110,10,False,leading,0.7,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,120,latest,-10,0,110,120,10,False,leading,0.2,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,210,earliest,-30,-20,180,190,10,False,leading,0.1,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,210,middle,-20,-10,190,200,10,False,leading,0.6,nan,nan,nan
3200001,OP7,9800024,OP7:9800024,control,none,210,latest,-10,0,200,210,10,False,leading,0.3,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,16,middle,-20,-10,0,6,6,False,tied,1.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,16,latest,-10,0,6,16,10,True,tied,0.2,0.0,nan,0.09957554936408997
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,63,earliest,-30,-20,33,43,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,63,middle,-20,-10,43,53,10,False,tied,0.7,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,63,latest,-10,0,53,63,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,135,earliest,-30,-20,105,115,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,135,middle,-20,-10,115,125,10,False,tied,0.7,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,135,latest,-10,0,125,135,10,True,tied,0.2,0.0,nan,0.1778669555981954
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,178,earliest,-30,-20,148,158,10,False,tied,0.1,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,178,middle,-20,-10,158,168,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,178,latest,-10,0,168,178,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,184,earliest,-30,-20,154,164,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,184,middle,-20,-10,164,174,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,184,latest,-10,0,174,184,10,True,tied,0.0,0.0,nan,0.07643258199095726
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,233,earliest,-30,-20,203,213,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,233,middle,-20,-10,213,223,10,False,tied,1.0,nan,nan,nan
3200001,OP7,9800025,OP7:9800025,failure,tagged_while_carrying,233,latest,-10,0,223,233,10,True,tied,0.1,0.0,nan,0.18678924441337585
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,16,middle,-20,-10,0,6,6,False,tied,1.0,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,16,latest,-10,0,6,16,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,26,earliest,-30,-20,0,6,6,False,tied,1.0,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,26,middle,-20,-10,6,16,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,26,latest,-10,0,16,26,10,True,tied,0.0,0.0,nan,0.16513597965240479
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,earliest,-30,-20,28,38,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,middle,-20,-10,38,48,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,latest,-10,0,48,58,10,True,tied,0.0,0.0,nan,0.1100596934556961
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,earliest,-30,-20,28,38,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,middle,-20,-10,38,48,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,failure,tagged_while_carrying,58,latest,-10,0,48,58,10,True,tied,0.0,0.0,nan,0.1100596934556961
3200001,OP7,9800026,OP7:9800026,control,none,90,earliest,-30,-20,60,70,10,False,tied,0.2,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,90,middle,-20,-10,70,80,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,90,latest,-10,0,80,90,10,True,tied,0.0,0.0,nan,0.08727950602769852
3200001,OP7,9800026,OP7:9800026,control,none,120,earliest,-30,-20,90,100,10,True,tied,0.2,0.0,nan,0.0992413729429245
3200001,OP7,9800026,OP7:9800026,control,none,120,middle,-20,-10,100,110,10,True,leading,0.6,0.0,nan,0.2781093195080757
3200001,OP7,9800026,OP7:9800026,control,none,120,latest,-10,0,110,120,10,False,leading,0.3,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,150,earliest,-30,-20,120,130,10,False,leading,0.8,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,150,middle,-20,-10,130,140,10,False,leading,0.0,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,150,latest,-10,0,140,150,10,False,leading,1.0,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,180,earliest,-30,-20,150,160,10,False,leading,0.2,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,180,middle,-20,-10,160,170,10,False,leading,0.5,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,180,latest,-10,0,170,180,10,False,leading,0.6,nan,nan,nan
3200001,OP7,9800026,OP7:9800026,control,none,210,earliest,-30,-20,180,190,10,True,leading,0.0,0.0,nan,0.07193599162357193
3200001,OP7,9800026,OP7:9800026,control,none,210,middle,-20,-10,190,200,10,True,leading,0.7,0.0,nan,0.12431375216692686
3200001,OP7,9800026,OP7:9800026,control,none,210,latest,-10,0,200,210,10,False,leading,0.0,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,13,middle,-20,-10,0,3,3,False,tied,1.0,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,13,latest,-10,0,3,13,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,76,earliest,-30,-20,46,56,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,76,middle,-20,-10,56,66,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,76,latest,-10,0,66,76,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,104,earliest,-30,-20,74,84,10,True,tied,0.0,0.0,nan,0.053515952080488205
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,104,middle,-20,-10,84,94,10,False,tied,1.0,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,104,latest,-10,0,94,104,10,True,tied,0.3,0.0,nan,0.04904607683420181
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,153,earliest,-30,-20,123,133,10,False,tied,0.1,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,153,middle,-20,-10,133,143,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800027,OP7:9800027,failure,tagged_while_carrying,153,latest,-10,0,143,153,10,True,tied,0.0,0.0,nan,0.07490216940641403
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,15,middle,-20,-10,0,5,5,False,tied,1.0,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,15,latest,-10,0,5,15,10,True,tied,0.3,0.0,nan,0.10601045191287994
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,82,earliest,-30,-20,52,62,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,82,middle,-20,-10,62,72,10,False,tied,0.7,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,82,latest,-10,0,72,82,10,True,tied,0.4,0.0,nan,0.12290947139263153
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,108,earliest,-30,-20,78,88,10,True,tied,0.0,0.0,nan,0.1326960325241089
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,108,middle,-20,-10,88,98,10,False,tied,1.0,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,108,latest,-10,0,98,108,10,True,tied,0.0,0.0,nan,0.188381465151906
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,129,earliest,-30,-20,99,109,10,True,tied,0.0,0.0,nan,0.17023519575595855
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,129,middle,-20,-10,109,119,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,129,latest,-10,0,119,129,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,130,earliest,-30,-20,100,110,10,True,tied,0.0,0.0,nan,0.17023519575595855
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,130,middle,-20,-10,110,120,10,False,tied,0.6,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,failure,tagged_while_carrying,130,latest,-10,0,120,130,10,True,tied,0.4,0.0,nan,0.08613000810146332
3200001,OP7,9800028,OP7:9800028,control,none,180,earliest,-30,-20,150,160,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,control,none,180,middle,-20,-10,160,170,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,control,none,180,latest,-10,0,170,180,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,control,none,210,earliest,-30,-20,180,190,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,control,none,210,middle,-20,-10,190,200,10,False,tied,0.5,nan,nan,nan
3200001,OP7,9800028,OP7:9800028,control,none,210,latest,-10,0,200,210,10,True,tied,0.0,0.0,nan,0.04213855043053627
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,21,middle,-20,-10,1,11,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,21,latest,-10,0,11,21,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,59,earliest,-30,-20,29,39,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,59,middle,-20,-10,39,49,10,False,tied,0.6,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,59,latest,-10,0,49,59,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,128,earliest,-30,-20,98,108,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,128,middle,-20,-10,108,118,10,False,tied,0.7,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,failure,tagged_while_carrying,128,latest,-10,0,118,128,10,True,tied,0.3,0.0,nan,0.0957803763449192
3200001,OP7,9800029,OP7:9800029,control,none,90,earliest,-30,-20,60,70,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,90,middle,-20,-10,70,80,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,90,latest,-10,0,80,90,10,False,tied,0.2,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,180,earliest,-30,-20,150,160,10,False,leading,0.0,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,180,middle,-20,-10,160,170,10,False,leading,0.6,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,180,latest,-10,0,170,180,10,False,leading,0.1,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,210,earliest,-30,-20,180,190,10,False,leading,0.9,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,210,middle,-20,-10,190,200,10,False,leading,0.1,nan,nan,nan
3200001,OP7,9800029,OP7:9800029,control,none,210,latest,-10,0,200,210,10,False,leading,0.4,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,82,earliest,-30,-20,52,62,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,82,middle,-20,-10,62,72,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,82,latest,-10,0,72,82,10,True,tied,0.0,0.0,nan,0.0779619887471199
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,108,earliest,-30,-20,78,88,10,True,tied,0.1,0.0,nan,0.07686067372560501
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,108,middle,-20,-10,88,98,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,108,latest,-10,0,98,108,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,112,earliest,-30,-20,82,92,10,True,tied,0.1,0.0,nan,0.08814233541488647
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,112,middle,-20,-10,92,102,10,False,tied,0.4,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,112,latest,-10,0,102,112,10,True,tied,0.0,0.0,nan,0.07359039783477783
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,182,earliest,-30,-20,152,162,10,False,tied,0.6,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,182,middle,-20,-10,162,172,10,False,tied,0.8,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,182,latest,-10,0,172,182,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,227,earliest,-30,-20,197,207,10,False,trailing,0.5,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,227,middle,-20,-10,207,217,10,False,trailing,0.9,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,failure,tagged_while_carrying,227,latest,-10,0,217,227,10,False,trailing,0.2,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,30,earliest,-30,-20,0,10,10,False,tied,0.7,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,30,middle,-20,-10,10,20,10,False,tied,0.0,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,30,latest,-10,0,20,30,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,150,earliest,-30,-20,120,130,10,False,tied,0.9,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,150,middle,-20,-10,130,140,10,False,tied,0.3,nan,nan,nan
3200001,OP7,9800030,OP7:9800030,control,none,150,latest,-10,0,140,150,10,False,tied,0.8,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,18,middle,-20,-10,0,8,8,False,tied,1.0,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,18,latest,-10,0,8,18,10,True,tied,0.0,0.0,nan,0.2527630515396595
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,113,earliest,-30,-20,83,93,10,False,tied,0.7,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,113,middle,-20,-10,93,103,10,False,tied,0.1,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,113,latest,-10,0,103,113,10,True,tied,0.0,0.0,nan,0.07758166723781162
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,134,earliest,-30,-20,104,114,10,True,tied,0.0,0.0,nan,0.08132288381457328
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,134,middle,-20,-10,114,124,10,True,leading,1.0,0.0,nan,0.2141060173511505
3200001,OP8,9800001,OP8:9800001,failure,tagged_while_carrying,134,latest,-10,0,124,134,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,60,earliest,-30,-20,30,40,10,False,tied,0.0,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,60,middle,-20,-10,40,50,10,False,tied,0.6,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,60,latest,-10,0,50,60,10,False,tied,0.3,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,180,earliest,-30,-20,150,160,10,False,leading,0.0,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,180,middle,-20,-10,160,170,10,False,leading,0.7,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,180,latest,-10,0,170,180,10,False,leading,0.7,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,210,earliest,-30,-20,180,190,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,210,middle,-20,-10,190,200,10,False,leading,0.8,nan,nan,nan
3200001,OP8,9800001,OP8:9800001,control,none,210,latest,-10,0,200,210,10,False,leading,0.6,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,32,earliest,-30,-20,2,12,10,False,tied,0.8,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,32,middle,-20,-10,12,22,10,False,tied,0.8,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,32,latest,-10,0,22,32,10,True,tied,0.4,0.0,nan,0.10326530039310455
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,35,earliest,-30,-20,5,15,10,False,tied,0.6,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,35,middle,-20,-10,15,25,10,False,tied,1.0,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,35,latest,-10,0,25,35,10,True,tied,0.1,0.0,nan,0.09087589134772618
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,61,earliest,-30,-20,31,41,10,True,tied,0.0,0.0,nan,0.09719612821936607
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,61,middle,-20,-10,41,51,10,False,tied,1.0,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,61,latest,-10,0,51,61,10,True,tied,0.0,0.0,nan,0.07547145336866379
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,187,earliest,-30,-20,157,167,10,False,leading,0.0,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,187,middle,-20,-10,167,177,10,False,leading,0.8,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,187,latest,-10,0,177,187,10,True,leading,0.0,0.0,nan,0.05062144249677658
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,229,earliest,-30,-20,199,209,10,False,leading,0.3,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,229,middle,-20,-10,209,219,10,False,leading,0.6,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,229,latest,-10,0,219,229,10,True,leading,0.3,0.0,nan,0.12124266102910042
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,232,earliest,-30,-20,202,212,10,False,leading,0.0,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,232,middle,-20,-10,212,222,10,False,leading,0.9,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,failure,tagged_while_carrying,232,latest,-10,0,222,232,10,True,leading,0.0,0.0,nan,0.09937024613221486
3200001,OP8,9800002,OP8:9800002,control,none,120,earliest,-30,-20,90,100,10,False,tied,0.7,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,control,none,120,middle,-20,-10,100,110,10,False,tied,0.0,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,control,none,120,latest,-10,0,110,120,10,True,tied,0.2,0.0,nan,0.11838045260972446
3200001,OP8,9800002,OP8:9800002,control,none,150,earliest,-30,-20,120,130,10,True,leading,1.0,0.0,nan,0.1383169859647751
3200001,OP8,9800002,OP8:9800002,control,none,150,middle,-20,-10,130,140,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800002,OP8:9800002,control,none,150,latest,-10,0,140,150,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,18,middle,-20,-10,0,8,8,False,tied,1.0,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,18,latest,-10,0,8,18,10,True,tied,0.1,0.0,nan,0.2903117189804713
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,40,earliest,-30,-20,10,20,10,True,tied,0.0,0.0,nan,0.2603040151298046
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,40,middle,-20,-10,20,30,10,False,tied,0.3,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,40,latest,-10,0,30,40,10,True,tied,0.0,0.0,nan,0.12204090971499681
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,134,earliest,-30,-20,104,114,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,134,middle,-20,-10,114,124,10,False,leading,0.9,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,failure,tagged_while_carrying,134,latest,-10,0,124,134,10,True,leading,0.0,0.0,nan,0.07667998969554901
3200001,OP8,9800003,OP8:9800003,control,none,90,earliest,-30,-20,60,70,10,False,leading,0.3,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,90,middle,-20,-10,70,80,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,90,latest,-10,0,80,90,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,180,earliest,-30,-20,150,160,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,180,middle,-20,-10,160,170,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,180,latest,-10,0,170,180,10,False,leading,0.9,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,210,earliest,-30,-20,180,190,10,False,leading,0.0,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,210,middle,-20,-10,190,200,10,False,leading,0.9,nan,nan,nan
3200001,OP8,9800003,OP8:9800003,control,none,210,latest,-10,0,200,210,10,False,leading,0.0,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,16,middle,-20,-10,0,6,6,False,tied,1.0,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,16,latest,-10,0,6,16,10,True,tied,0.3,0.0,nan,0.31165122985839844
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,66,earliest,-30,-20,36,46,10,True,leading,0.5,0.0,nan,0.3622109889984131
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,66,middle,-20,-10,46,56,10,False,leading,0.3,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,66,latest,-10,0,56,66,10,True,leading,0.4,0.0,nan,0.08152170479297638
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,174,earliest,-30,-20,144,154,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,174,middle,-20,-10,154,164,10,False,leading,0.2,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,174,latest,-10,0,164,174,10,True,leading,0.3,0.0,nan,0.13333778083324432
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,199,earliest,-30,-20,169,179,10,True,leading,0.0,0.0,nan,0.11073046922683716
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,199,middle,-20,-10,179,189,10,False,leading,0.5,nan,nan,nan
3200001,OP8,9800004,OP8:9800004,failure,tagged_while_carrying,199,latest,-10,0,189,199,10,True,leading,0.4,0.0,nan,0.20794422924518585
3200001,OP8,9800004,OP8:9800004,control,none,120,earliest,-30,-20,90,100,10,True,leading,0.0,0.0,nan,0.08413220196962357
3200001,OP8,9800004,OP8:9800004,control,none,120,middle,-20,-10,100,110,10,True,leading,0.1,0.0,nan,0.08643977250903845
3200001,OP8,9800004,OP8:9800004,control,none,120,latest,-10,0,110,120,10,True,leading,0.0,0.0,nan,0.28187180558840436
3200001,OP8,9800005,OP8:9800005,failure,tagged_while_carrying,31,earliest,-30,-20,1,11,10,False,tied,0.8,nan,nan,nan
3200001,OP8,9800005,OP8:9800005,failure,tagged_while_carrying,31,middle,-20,-10,11,21,10,False,tied,0.7,nan,nan,nan
3200001,OP8,9800005,OP8:9800005,failure,tagged_while_carrying,31,latest,-10,0,21,31,10,True,tied,0.3,0.0,nan,0.08053727820515633
3200001,OP8,9800005,OP8:9800005,failure,tagged_while_carrying,105,earliest,-30,-20,75,85,10,False,tied,0.2,nan,nan,nan
