checkpoint_step,context,obs_source,obs_source_family,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,kl_ab_bits,kl_ba_bits,argmax_disagreement,macro_disagreement,n_matched_steps
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901003,piS/s902001,between,0.01662187274775755,0.007910070244420704,0.0686377598394437,0.07174026417499603,0.23214285714285715,0.16071428571428573,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901003,piS/s902002,between,0.017357613425340084,0.008147090411004119,0.07270320839884285,0.07344583787286173,0.23511904761904762,0.16666666666666666,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piR/s901003,piS/s902003,between,0.0155751613117866,0.008297114516957386,0.06444605536573615,0.06564354010043506,0.22023809523809523,0.13690476190476192,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piS/s902001,piS/s902002,within_piS,0.01483157963199609,0.006612741745144311,0.0625429623420658,0.06140572784701058,0.21726190476190477,0.13690476190476192,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piS/s902001,piS/s902003,within_piS,0.015647799371087994,0.01033619955723424,0.06609614532274688,0.0644204148260975,0.2261904761904762,0.15476190476190477,84
200000,C_RUSH,piR/s901002,piR,6,1030007,piS/s902002,piS/s902003,within_piS,0.015866686806723127,0.008287415783936389,0.06663239848290765,0.06621782692911873,0.23214285714285715,0.16071428571428573,84
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901001,piR/s901002,within_piR,0.013982727699835917,0.008373842214988075,0.05810265118136682,0.05903702091742011,0.18872549019607843,0.10784313725490197,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901001,piR/s901003,within_piR,0.015103955876270012,0.008187654363054561,0.06319249162343078,0.06403190627154912,0.19117647058823528,0.12254901960784313,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901001,piS/s902001,between,0.017028797243694962,0.0136180709778882,0.07047351807574014,0.0724538946153651,0.20588235294117646,0.14215686274509803,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901001,piS/s902002,between,0.013659660103287518,0.00775315369662861,0.05718279754308652,0.05720127435118677,0.18627450980392157,0.10294117647058823,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901001,piS/s902003,between,0.01368757676972035,0.00887046462242676,0.05623758079350277,0.058182934681910076,0.19362745098039216,0.11764705882352941,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901002,piR/s901003,within_piR,0.01354059950598376,0.00447843590979285,0.05644271552409447,0.05754972883018827,0.17892156862745098,0.09313725490196079,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901002,piS/s902001,between,0.015107414545404261,0.009209037185911277,0.06312068539733812,0.06365442654477275,0.19362745098039216,0.11764705882352941,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901002,piS/s902002,between,0.013509854860636002,0.00753624730494477,0.056152855697089325,0.05659321103241471,0.19117647058823528,0.11764705882352941,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901002,piS/s902003,between,0.01199766321896888,0.005220054579148666,0.05035786934596572,0.04986124448017365,0.18872549019607843,0.10294117647058823,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901003,piS/s902001,between,0.015369605540891604,0.008314992817147966,0.06423374836952542,0.06473970163683766,0.20588235294117646,0.13725490196078433,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901003,piS/s902002,between,0.012960719983772925,0.004282736798397143,0.05439786402272526,0.054952784811055436,0.17892156862745098,0.08823529411764706,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piR/s901003,piS/s902003,between,0.012642478952204238,0.00402425401518951,0.05310832336960814,0.053078126793819416,0.19852941176470587,0.12254901960784313,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piS/s902001,piS/s902002,within_piS,0.014418869357933838,0.008548666316955209,0.060841166921933865,0.05999360681929142,0.19117647058823528,0.10784313725490197,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piS/s902001,piS/s902003,within_piS,0.014383651254228087,0.008960737263366651,0.05965948637454729,0.06066185357088428,0.19852941176470587,0.12254901960784313,102
200000,C_RUSH,piR/s901002,piR,7,1030008,piS/s902002,piS/s902003,within_piS,0.012346244465926135,0.006684115810609882,0.05132888122953435,0.05144662718540291,0.20588235294117646,0.14215686274509803,102
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901001,piR/s901002,within_piR,0.014147912014312926,0.0070972778115736485,0.05928081674003474,0.059364974900696456,0.18478260869565216,0.09239130434782608,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901001,piR/s901003,within_piR,0.01406045540794164,0.005365722563724032,0.059779004913528715,0.05906785966165179,0.16576086956521738,0.07608695652173914,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901001,piS/s902001,between,0.014796220094814239,0.00742560905504943,0.061179151800956094,0.06278931527040031,0.20652173913043478,0.1358695652173913,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901001,piS/s902002,between,0.015208846399984243,0.008498626610741003,0.06354344344461609,0.06394688070043907,0.20923913043478262,0.14673913043478262,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901001,piS/s902003,between,0.014402216487782697,0.008651966573549134,0.05949227695797409,0.0609373146518959,0.1956521739130435,0.11413043478260869,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901002,piR/s901003,within_piR,0.016144777447799318,0.009148623139743763,0.0681897313005824,0.06754244062945826,0.20652173913043478,0.14130434782608695,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901002,piS/s902001,between,0.01390114474654698,0.0063704704686272685,0.058464423503677664,0.058329610881345716,0.1875,0.10326086956521739,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901002,piS/s902002,between,0.013327198723731625,0.006718455114439047,0.05531577709037492,0.056114494279486296,0.20380434782608695,0.13043478260869565,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901002,piS/s902003,between,0.012758977550988093,0.005384801931042078,0.05340659054154393,0.05327685480598341,0.1956521739130435,0.11956521739130435,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901003,piS/s902001,between,0.015920017986522005,0.008811940842692607,0.06657614962483648,0.06747986232270559,0.21739130434782608,0.15760869565217392,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901003,piS/s902002,between,0.015835092234071525,0.010062874235741703,0.06559756458076707,0.06693570158817294,0.21739130434782608,0.16304347826086957,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piR/s901003,piS/s902003,between,0.013551166382145645,0.007186247139793744,0.05612090324561176,0.057052605269196366,0.19021739130434784,0.11413043478260869,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piS/s902001,piS/s902002,within_piS,0.013271629362041402,0.0060696629164467405,0.055655604257637735,0.05560373685263485,0.19021739130434784,0.10326086956521739,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piS/s902001,piS/s902003,within_piS,0.014326603363208418,0.008564351852417261,0.05965337528201319,0.05988455149589909,0.22010869565217392,0.16304347826086957,92
200000,C_RUSH,piR/s901002,piR,8,1030009,piS/s902002,piS/s902003,within_piS,0.014141821403576879,0.009781735995651283,0.05906929214361181,0.058579264452702236,0.20923913043478262,0.15217391304347827,92
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901001,piR/s901002,within_piR,0.016129896512824354,0.009324269559540448,0.0677814170582149,0.06758420776635705,0.20802919708029197,0.12773722627737227,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901001,piR/s901003,within_piR,0.015739626678239162,0.006123956039776362,0.06668124734604743,0.0660274770589719,0.2062043795620438,0.12043795620437957,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901001,piS/s902001,between,0.016987712160315683,0.010239403388898081,0.07101563794770775,0.07171934256775485,0.21897810218978103,0.15328467153284672,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901001,piS/s902002,between,0.016248882584871328,0.008410779371851375,0.06752866687166474,0.06932976735933158,0.21715328467153286,0.15328467153284672,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901001,piS/s902003,between,0.016820214934933683,0.011242018853630464,0.07060157817856966,0.0703946444120845,0.21350364963503649,0.13503649635036497,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901002,piR/s901003,within_piR,0.014962241490069115,0.006381299135447423,0.06292288102158125,0.0626195538208298,0.19160583941605838,0.10948905109489052,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901002,piS/s902001,between,0.014850577098333255,0.006473926392063631,0.06185854585552772,0.06274632270684619,0.19525547445255476,0.09854014598540146,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901002,piS/s902002,between,0.014710495058474351,0.006774617876676192,0.0613909817466589,0.06174877580393223,0.20802919708029197,0.12773722627737227,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901002,piS/s902003,between,0.015184720781401184,0.008277088355460847,0.06423739918253672,0.06332875982584302,0.19708029197080293,0.11678832116788321,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901003,piS/s902001,between,0.016289034439091615,0.008023888492216717,0.06856518224248012,0.06890386806847683,0.2062043795620438,0.12043795620437957,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901003,piS/s902002,between,0.016005679314404924,0.007852951297815977,0.06731151038925612,0.06735568218354071,0.21715328467153286,0.14233576642335766,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piR/s901003,piS/s902003,between,0.015823246125205893,0.008698397456661589,0.06673918968586734,0.0663063003430925,0.1989051094890511,0.11678832116788321,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piS/s902001,piS/s902002,within_piS,0.015016462421107287,0.006433961441474141,0.06327281896280912,0.06344630528681731,0.1989051094890511,0.11678832116788321,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piS/s902001,piS/s902003,within_piS,0.015036517588120326,0.00763023796420355,0.06320876977512839,0.062821997286941,0.20072992700729927,0.12043795620437957,137
200000,C_RUSH,piR/s901002,piR,9,1030010,piS/s902002,piS/s902003,within_piS,0.015406169419974096,0.008046475694990313,0.06441047577094755,0.06488927661964192,0.20802919708029197,0.12773722627737227,137
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901001,piR/s901002,within_piR,0.014240254996469583,0.007307815469787411,0.06063691606181037,0.05892608384205256,0.16071428571428573,0.07653061224489796,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901001,piR/s901003,within_piR,0.015500106331252709,0.008580178413029362,0.06526061268088389,0.06513329696917651,0.1760204081632653,0.09693877551020408,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901001,piS/s902001,between,0.013233994849660475,0.00645559293910623,0.05514165597972032,0.05607338697361324,0.18622448979591838,0.11224489795918367,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901001,piS/s902002,between,0.013706939684743723,0.0056901335675274105,0.05754372738776997,0.05785610801619598,0.18877551020408162,0.11734693877551021,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901001,piS/s902003,between,0.014336491861912659,0.009827314593545326,0.05964342630184843,0.06002954240186016,0.1913265306122449,0.12755102040816327,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901002,piR/s901003,within_piR,0.015988891396457372,0.010826353340481196,0.06740855793546387,0.06694916324676733,0.18622448979591838,0.11224489795918367,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901002,piS/s902001,between,0.013566306873712113,0.00798973409605493,0.05585201087671257,0.057828799699544284,0.17346938775510204,0.09693877551020408,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901002,piS/s902002,between,0.012959063932051786,0.006934337525529863,0.05366744322552411,0.05481645510975258,0.16581632653061223,0.08163265306122448,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901002,piS/s902003,between,0.014210087926399323,0.010570131892454942,0.0585578592899091,0.06052942899584975,0.1836734693877551,0.11734693877551021,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901003,piS/s902001,between,0.014890641161659827,0.008507195952087165,0.06253081240511377,0.06254386462173482,0.18622448979591838,0.11734693877551021,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901003,piS/s902002,between,0.013472783003540283,0.006468867023492571,0.05613779580562279,0.05701366409433031,0.1913265306122449,0.12244897959183673,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piR/s901003,piS/s902003,between,0.01415397119035619,0.009112249796762497,0.05916611961029587,0.059225462959879224,0.18877551020408162,0.12755102040816327,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piS/s902001,piS/s902002,within_piS,0.01195314741812193,0.005186857832026648,0.050034743448629494,0.04982939709580323,0.19387755102040816,0.12755102040816327,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piS/s902001,piS/s902003,within_piS,0.012885654929484664,0.00771128196451866,0.05390787312128262,0.05367791972069348,0.19387755102040816,0.12755102040816327,98
200000,C_RUSH,piR/s901002,piR,10,1030011,piS/s902002,piS/s902003,within_piS,0.01210161496868143,0.0062236612688810825,0.050785476818581685,0.04994488237944932,0.17857142857142858,0.11224489795918367,98
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901001,piR/s901002,within_piR,0.017488085020747304,0.008384066161813438,0.07368003011179877,0.07287919467858296,0.24764150943396226,0.14150943396226415,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901001,piR/s901003,within_piR,0.01864769065721208,0.008117715245295126,0.07874859678954017,0.0778564585062594,0.2358490566037736,0.12735849056603774,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901001,piS/s902001,between,0.020147145258215073,0.012729693929588878,0.08367841127224424,0.08520109976777544,0.2830188679245283,0.21226415094339623,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901001,piS/s902002,between,0.018944348591867322,0.011058910225739524,0.07898703024662343,0.07975668885493788,0.24056603773584906,0.13679245283018868,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901001,piS/s902003,between,0.018322396359570916,0.010719140789749122,0.0762793457270114,0.07693297312445482,0.25471698113207547,0.16981132075471697,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901002,piR/s901003,within_piR,0.01874681647638823,0.009132191626506359,0.07861394138194143,0.07866546962312766,0.25471698113207547,0.1650943396226415,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901002,piS/s902001,between,0.016913961624394392,0.007994718332038882,0.06982971000737728,0.07153296945025399,0.24764150943396226,0.15566037735849056,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901002,piS/s902002,between,0.01755879870837074,0.0095965399338809,0.0727010416447796,0.07418997775968646,0.2641509433962264,0.18396226415094338,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901002,piS/s902003,between,0.017612223333298867,0.010700552794558157,0.0730264470385803,0.07412925445788815,0.2641509433962264,0.1792452830188679,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901003,piS/s902001,between,0.019859963386410696,0.011385280908887838,0.08210154925752235,0.08461042719432116,0.2665094339622642,0.18867924528301888,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901003,piS/s902002,between,0.018874710878610743,0.009281714977369257,0.07908949922347247,0.07938732963642965,0.25,0.16981132075471697,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piR/s901003,piS/s902003,between,0.017752207580114726,0.008772071166382785,0.07395065884621599,0.0749289122007504,0.22169811320754718,0.10849056603773585,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piS/s902001,piS/s902002,within_piS,0.016811400089512245,0.008603728517119458,0.06983816995461332,0.07052169395598727,0.27358490566037735,0.19811320754716982,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piS/s902001,piS/s902003,within_piS,0.01762939798907475,0.010331575030254884,0.07349948250341679,0.07367468834593709,0.25943396226415094,0.1650943396226415,106
200000,C_RUSH,piR/s901002,piR,11,1030012,piS/s902002,piS/s902003,within_piS,0.018286997069269673,0.011505430070412532,0.07650123580212287,0.07590368223222291,0.2665094339622642,0.18396226415094338,106
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901001,piR/s901002,within_piR,0.013764224084816317,0.006516011066396016,0.05875389255127255,0.057481743616719864,0.19117647058823528,0.12941176470588237,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901001,piR/s901003,within_piR,0.015657964093864357,0.007399142793636779,0.06662626677611981,0.06570557810878606,0.18235294117647058,0.11176470588235295,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901001,piS/s902001,between,0.014005404639904389,0.006371407905357796,0.05848720205597718,0.059691845061463786,0.18235294117647058,0.10588235294117647,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901001,piS/s902002,between,0.014167718154547732,0.00677090233369761,0.05977654701296553,0.0595733837968507,0.19411764705882353,0.12941176470588237,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901001,piS/s902003,between,0.014856086964764693,0.008597263730041218,0.06264188481838827,0.062228844968100244,0.19411764705882353,0.12352941176470589,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901002,piR/s901003,within_piR,0.014405967895763889,0.007842265383295664,0.06120216363385297,0.059718141574940355,0.21176470588235294,0.1588235294117647,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901002,piS/s902001,between,0.0132149108012075,0.007070663301103283,0.055673640811162946,0.05550778118675519,0.18823529411764706,0.11764705882352941,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901002,piS/s902002,between,0.013363094965727042,0.007276088911546849,0.056212289958942376,0.05605221907860363,0.19411764705882353,0.12941176470588237,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901002,piS/s902003,between,0.01289218477965259,0.007945174878608106,0.05419387266885015,0.05334138516659554,0.20294117647058824,0.1411764705882353,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901003,piS/s902001,between,0.014857877713369811,0.008131150396275233,0.0610949031046725,0.06413787637421961,0.2,0.14705882352941177,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901003,piS/s902002,between,0.015395455642539182,0.009576699836283217,0.06453323927997487,0.06523127592503176,0.2088235294117647,0.15294117647058825,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piR/s901003,piS/s902003,between,0.014089521576236564,0.009169232166581932,0.05852724538871251,0.05884026174258404,0.20294117647058824,0.1411764705882353,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piS/s902001,piS/s902002,within_piS,0.012285217673014454,0.005285959720492932,0.05175514983300105,0.05112338507085173,0.17941176470588235,0.1,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piS/s902001,piS/s902003,within_piS,0.01196834016976208,0.005686023442107704,0.05003967004848647,0.04965465706542762,0.18529411764705883,0.12352941176470589,85
200000,C_RUSH,piR/s901003,piR,0,1030001,piS/s902002,piS/s902003,within_piS,0.012528411345240359,0.006904022135188322,0.052598882592893,0.05200528557204243,0.18235294117647058,0.10588235294117647,85
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901001,piR/s901002,within_piR,0.01395406313280169,0.006776710526384299,0.05852425196442299,0.058851546604527606,0.19387755102040816,0.12755102040816327,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901001,piR/s901003,within_piR,0.015619643109067093,0.008344099702052294,0.06598777848551576,0.06600100557638652,0.18622448979591838,0.11224489795918367,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901001,piS/s902001,between,0.01292657812280855,0.00613069661010988,0.05385087278938785,0.05438423289883077,0.19642857142857142,0.12755102040816327,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901001,piS/s902002,between,0.015267759709951808,0.009640842241751124,0.06395423397992386,0.06416160224543455,0.20408163265306123,0.14795918367346939,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901001,piS/s902003,between,0.013111101382630136,0.007523347960277568,0.054359560074370636,0.05476768243570716,0.1913265306122449,0.12755102040816327,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901002,piR/s901003,within_piR,0.015228908870338648,0.007756415185449427,0.06481083799237158,0.06335785799070272,0.21173469387755103,0.15816326530612246,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901002,piS/s902001,between,0.012012062616720704,0.00443689285262628,0.05059312673043144,0.049910655118349134,0.1836734693877551,0.10204081632653061,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901002,piS/s902002,between,0.012499518645746667,0.005473032928041609,0.05195587040845372,0.05251012695153535,0.18622448979591838,0.12244897959183673,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901002,piS/s902003,between,0.012600938595924425,0.005848693414820594,0.05254540400419143,0.052947028768964746,0.18112244897959184,0.10204081632653061,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901003,piS/s902001,between,0.014303573632945463,0.007953077353566224,0.05991860234399545,0.059928276464078965,0.2066326530612245,0.15816326530612246,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901003,piS/s902002,between,0.014341620037385296,0.008012078796971267,0.05959615207840519,0.06038253903054251,0.18877551020408162,0.12755102040816327,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piR/s901003,piS/s902003,between,0.013332887509935915,0.006593337682138127,0.05598933417472182,0.05569902153719352,0.1913265306122449,0.11734693877551021,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piS/s902001,piS/s902002,within_piS,0.01132084402683977,0.004830549752504648,0.04703293408172939,0.04741448216217879,0.1836734693877551,0.11224489795918367,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piS/s902001,piS/s902003,within_piS,0.011515977225914954,0.0056590680615423335,0.04807827065988407,0.04786314900286547,0.1989795918367347,0.1326530612244898,98
200000,C_RUSH,piR/s901003,piR,1,1030002,piS/s902002,piS/s902003,within_piS,0.01222280070119772,0.007441753640372551,0.05053312311944805,0.05111050382265321,0.19387755102040816,0.12244897959183673,98
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901001,piR/s901002,within_piR,0.015876176691560436,0.005934363804627794,0.06685477645098833,0.06679839060804042,0.2199074074074074,0.12962962962962962,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901001,piR/s901003,within_piR,0.017316846696784478,0.007151112761935267,0.0738087841790743,0.07243969479293731,0.23148148148148148,0.1574074074074074,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901001,piS/s902001,between,0.016151356286275394,0.006602873768908614,0.06778448698682707,0.06860727054411925,0.25462962962962965,0.19444444444444445,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901001,piS/s902002,between,0.015682104948639117,0.00537781660897193,0.06593027000568374,0.06667640502834976,0.23842592592592593,0.16203703703703703,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901001,piS/s902003,between,0.015002011763574378,0.006784980170225729,0.06274160865332373,0.06302885754406658,0.2361111111111111,0.16203703703703703,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901002,piR/s901003,within_piR,0.017503646290147418,0.009109009497423146,0.07371742992616152,0.07360100735597078,0.21296296296296297,0.12962962962962962,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901002,piS/s902001,between,0.016148072528497384,0.00813552865964565,0.06712632329709337,0.06844140003819989,0.2337962962962963,0.1574074074074074,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901002,piS/s902002,between,0.015490285403627879,0.007747504395032597,0.06416732657510313,0.06566871786630764,0.22685185185185186,0.1527777777777778,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901002,piS/s902003,between,0.01465314641596367,0.007486656654454693,0.06067280781716147,0.061829880960109315,0.22453703703703703,0.13425925925925927,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901003,piS/s902001,between,0.018964607355669932,0.01101164749821446,0.07938511900411047,0.08095623200319167,0.24768518518518517,0.18981481481481483,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901003,piS/s902002,between,0.017273309791096633,0.009179795224320816,0.07201549413314846,0.07345108026865096,0.2222222222222222,0.13425925925925927,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piR/s901003,piS/s902003,between,0.017096334641203855,0.010154778032660747,0.0709561245890771,0.0721865022817485,0.2523148148148148,0.19907407407407407,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piS/s902001,piS/s902002,within_piS,0.015105002028318356,0.006168793332721406,0.06342139953190822,0.06375315129567569,0.23148148148148148,0.14814814814814814,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piS/s902001,piS/s902003,within_piS,0.01444444370050852,0.007103547890816319,0.060247280531412976,0.060354649717592204,0.2361111111111111,0.16666666666666666,108
200000,C_RUSH,piR/s901003,piR,2,1030003,piS/s902002,piS/s902003,within_piS,0.014086481780232016,0.005981098479295275,0.05975394468751833,0.058150304988286376,0.2152777777777778,0.12962962962962962,108
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901001,piR/s901002,within_piR,0.012730511472948604,0.00541544141471376,0.05333382521682068,0.053549641846577886,0.1903409090909091,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901001,piR/s901003,within_piR,0.014079202556512767,0.006330781234675117,0.060289434204225105,0.058932559050234735,0.18181818181818182,0.10227272727272728,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901001,piS/s902001,between,0.015160335506771355,0.008907726835403947,0.06382223093113491,0.06349878869519611,0.1903409090909091,0.11363636363636363,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901001,piS/s902002,between,0.014116355775367285,0.00766002282974974,0.05887630760216764,0.059860795838439194,0.17613636363636365,0.10227272727272728,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901001,piS/s902003,between,0.012555858835900203,0.006479309505801561,0.05310560865931194,0.05187555400485367,0.17329545454545456,0.09090909090909091,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901002,piR/s901003,within_piR,0.014620604266596948,0.007449428990669929,0.06251067199372193,0.0607413666860293,0.1903409090909091,0.125,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901002,piS/s902001,between,0.013647988489799314,0.00705217602272624,0.05765105154711097,0.05700542468942152,0.18181818181818182,0.10227272727272728,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901002,piS/s902002,between,0.013742609438303244,0.007775991987334285,0.0573910588271881,0.05785252369485904,0.19318181818181818,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901002,piS/s902003,between,0.012512076524134842,0.007419034190003699,0.05234561191931966,0.05236374970628022,0.19318181818181818,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901003,piS/s902001,between,0.016341108833411302,0.011336870991721567,0.06837820713542633,0.06941947086566663,0.19602272727272727,0.125,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901003,piS/s902002,between,0.01500751065320181,0.008412442101165027,0.06232685254320402,0.06391657278047423,0.1903409090909091,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piR/s901003,piS/s902003,between,0.013405558754718232,0.007975667883940694,0.05579405994756654,0.055995809651541224,0.19318181818181818,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piS/s902001,piS/s902002,within_piS,0.014506164605566613,0.008205515701053491,0.061061030340294815,0.06082816573559942,0.19318181818181818,0.11931818181818182,88
200000,C_RUSH,piR/s901003,piR,3,1030004,piS/s902001,piS/s902003,within_piS,0.01356840925125724,0.009252267259466146,0.056530193914513534,0.056484217427850265,0.20738636363636365,0.1534090909090909,88
