episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score
19778,1,11.088,39.501,8,4,0,5.36182,3.18594,0.0666667,OP3,scripted,OP3_EASY,3,2
19779,1,12.474,32.571,3,9,0,7.62258,3.49369,0.125,OP3,scripted,OP3_EASY,3,2
19780,0,14.553,41.58,16,11,0,5.59402,3.69598,0.158333,OP3,scripted,OP3_EASY,2,3
19781,1,9.702,38.115,8,4,0,6.84466,3.13142,0.108333,OP3,scripted,OP3_EASY,3,2
19782,1,13.86,42.273,6,4,0,5.39521,4.03616,0.15,OP3,scripted,OP3_EASY,3,2
19783,0,18.018,33.957,12,0,0,6.1008,4.28458,0.116667,OP3,scripted,OP3_EASY,3,3
19784,0,12.474,35.343,6,3,0,4.37262,2.12063,0.1,OP3,scripted,OP3_EASY,2,3
19785,0,11.781,39.501,14,7,0,6.49565,3.61195,0.191667,OP3,scripted,OP3_EASY,3,3
19786,0,15.939,34.65,6,4,0,7.57033,5.39392,0.166667,OP3,scripted,OP3_EASY,2,3
19787,1,13.86,38.808,2,2,0,6.63397,3.15628,0.133333,OP3,scripted,OP3_EASY,3,2
19788,1,15.246,39.501,12,3,0,6.21808,3.69579,0.191667,OP3,scripted,OP3_EASY,3,2
19789,1,13.167,33.957,9,6,0,5.84027,3.79927,0.0916667,OP3,scripted,OP3_EASY,3,2
19790,0,12.474,37.422,6,7,0,4.94691,2.72386,0.1,OP3,scripted,OP3_EASY,2,3
19791,1,11.781,33.264,6,1,0,6.16629,2.61198,0.1,OP3,scripted,OP3_EASY,3,2
19792,0,11.781,33.957,5,2,0,6.95007,3.2763,0.141667,OP3,scripted,OP3_EASY,2,3
19793,1,11.781,44.352,12,3,0,5.21327,2.94767,0.141667,OP3,scripted,OP3_EASY,3,2
19794,0,15.939,40.194,15,6,0,3.58972,2.21409,0.2,OP3,scripted,OP3_EASY,2,3
19795,1,11.088,37.422,11,9,0,7.18569,4.27809,0.125,OP3,scripted,OP3_EASY,3,2
19796,0,13.167,36.036,32,6,0,3.10528,2.40375,0.141667,OP3,scripted,OP3_EASY,2,3
19797,0,14.553,41.58,6,3,0,5.66946,3.26422,0.208333,OP3,scripted,OP3_EASY,2,3
19798,1,13.167,33.264,4,4,0,5.47785,3.7899,0.108333,OP3,scripted,OP3_EASY,3,2
19799,0,12.474,36.729,16,5,0,7.86558,4.07464,0.1,OP3,scripted,OP3_EASY,2,3
19800,0,10.395,32.571,13,6,0,6.60281,3.19439,0.108333,OP3,scripted,OP3_EASY,3,3
19801,0,18.711,49.203,10,7,0,7.47227,3.82682,0.15,OP3,scripted,OP3_EASY,3,3
19802,1,15.246,40.194,9,2,0,5.83092,3.10155,0.108333,OP3,species,,3,2
19803,1,10.395,38.115,7,6,0,5.16539,2.96517,0.133333,OP3,scripted,OP3_EASY,3,2
19804,1,11.781,32.571,16,5,0,4.99736,3.8395,0.0916667,OP3,scripted,OP3_EASY,3,2
19805,1,12.474,31.878,2,5,0,5.89984,3.51471,0.0833333,OP3,scripted,OP3_EASY,3,2
19806,1,17.325,42.273,9,3,0,7.65385,4.5678,0.183333,OP3,scripted,OP3_EASY,3,2
19807,1,13.167,40.194,9,7,0,5.14135,3.47105,0.108333,OP3,scripted,OP3_EASY,3,2
19808,0,13.167,37.422,12,6,0,6.39782,5.08603,0.125,OP3,scripted,OP3_EASY,2,3
19809,1,12.474,33.957,15,3,0,5.75825,3.32708,0.0916667,OP3,scripted,OP3_EASY,3,2
19810,1,15.246,38.808,14,5,0,3.53207,2.5015,0.116667,OP3,scripted,OP3_EASY,3,2
19811,1,13.86,41.58,21,5,0,3.40024,3.25772,0.1,OP3,scripted,OP3_EASY,3,2
19812,0,12.474,42.273,15,4,0,5.55213,3.49501,0.158333,OP3,scripted,OP3_EASY,2,3
19813,1,11.088,34.65,12,9,0,7.60254,4.14405,0.158333,OP3,species,,3,1
19814,1,11.781,38.808,11,3,0,5.2182,3.12859,0.108333,OP3,scripted,OP3_EASY,3,2
19815,0,11.088,36.036,11,5,0,5.88291,4.90861,0.2,OP3,scripted,OP3_EASY,2,3
19816,1,12.474,31.878,12,7,0,7.60466,4.67983,0.125,OP3,scripted,OP3_EASY,3,2
19817,1,11.781,34.65,13,2,0,5.22635,3.94979,0.0833333,OP3,scripted,OP3_EASY,3,2
19818,0,15.246,36.729,17,5,0,5.1825,3.4814,0.133333,OP3,scripted,OP3_EASY,3,3
19819,0,13.167,32.571,7,4,0,5.20324,4.13628,0.075,OP3,scripted,OP3_EASY,2,3
19820,0,10.395,36.729,6,10,0,5.23949,3.41506,0.0916667,OP3,scripted,OP3_EASY,2,3
19821,0,11.781,34.65,12,6,0,3.8062,3.51008,0.108333,OP3,scripted,OP3_EASY,2,3
19822,0,12.474,33.957,5,3,0,4.61946,2.69684,0.075,OP3,scripted,OP3_EASY,2,3
19823,1,11.781,39.501,12,7,0,6.11323,3.61217,0.108333,OP3,scripted,OP3_EASY,3,2
19824,1,22.869,47.817,13,4,0,5.01896,3.32477,0.125,OP3,species,,3,2
19825,0,12.474,40.887,16,6,0,6.15686,3.46072,0.108333,OP3,scripted,OP3_EASY,2,3
19826,1,18.711,38.808,9,3,0,6.22216,3.36521,0.158333,OP3,scripted,OP3_EASY,3,2
19827,1,15.246,34.65,9,9,0,4.8469,4.09639,0.1,OP3,scripted,OP3_EASY,3,2
19828,0,12.474,38.808,12,4,0,4.94572,3.11048,0.108333,OP3,scripted,OP3_EASY,3,3
19829,0,11.781,38.115,18,7,0,5.24042,2.42845,0.133333,OP3,scripted,OP3_EASY,2,3
19830,1,10.395,32.571,6,11,0,6.54785,3.78661,0.0833333,OP3,scripted,OP3_EASY,3,2
19831,1,11.781,36.036,14,6,0,4.93333,3.59676,0.166667,OP3,scripted,OP3_EASY,3,2
19832,0,20.097,41.58,8,10,0,6.62492,4.25509,0.158333,OP3,scripted,OP3_EASY,3,3
19833,0,9.702,34.65,12,3,0,5.42237,2.33484,0.0916667,OP3,scripted,OP3_EASY,2,3
19834,1,14.553,34.65,17,9,0,4.44014,2.75098,0.0833333,OP3,scripted,OP3_EASY,3,2
19835,0,14.553,38.808,11,5,0,7.00298,4.32612,0.125,OP3,scripted,OP3_EASY,2,3
19836,0,13.167,34.65,11,7,0,5.82312,4.18263,0.133333,OP3,species,,2,3
19837,0,12.474,40.194,16,3,0,6.01031,3.11659,0.116667,OP3,scripted,OP3_EASY,2,3
19838,1,14.553,31.878,8,5,0,6.9706,4.34468,0.141667,OP3,scripted,OP3_EASY,3,1
19839,1,11.781,31.878,5,4,0,7.00976,3.68142,0.0916667,OP3,scripted,OP3_EASY,3,2
19840,1,15.246,41.58,4,3,0,6.47226,3.25244,0.15,OP3,scripted,OP3_EASY,3,2
19841,0,11.088,40.887,22,7,0,4.8263,2.31839,0.116667,OP3,species,,3,3
19842,1,11.088,39.501,10,8,0,5.63208,3.79932,0.116667,OP3,scripted,OP3_EASY,3,2
19843,1,10.395,33.264,7,4,0,5.74259,3.194,0.1,OP3,scripted,OP3_EASY,3,2
19844,0,13.167,39.501,3,4,0,5.38182,3.37076,0.141667,OP3,scripted,OP3_EASY,2,3
19845,0,11.781,32.571,12,2,0,5.90534,3.07403,0.125,OP3,scripted,OP3_EASY,2,3
19846,0,13.86,35.343,10,5,0,7.46406,3.67209,0.166667,OP3,scripted,OP3_EASY,2,3
19847,1,12.474,36.729,12,6,0,7.03961,4.73613,0.15,OP3,scripted,OP3_EASY,3,2
19848,1,13.86,38.808,10,4,0,7.78824,3.45176,0.133333,OP3,scripted,OP3_EASY,3,2
19849,1,13.167,39.501,10,2,0,5.87802,3.77154,0.166667,OP3,scripted,OP3_EASY,3,2
19850,1,17.325,40.887,9,3,0,7.18006,3.27562,0.133333,OP3,scripted,OP3_EASY,3,2
19851,0,11.088,33.957,5,5,0,5.79721,3.054,0.116667,OP3,scripted,OP3_EASY,3,3
19852,1,13.167,41.58,10,4,0,5.63361,3.37815,0.166667,OP3,scripted,OP3_EASY,3,2
19853,1,11.088,34.65,8,5,0,5.26546,2.94074,0.108333,OP3,scripted,OP3_EASY,3,2
19854,1,13.167,34.65,17,4,0,6.20308,3.36978,0.141667,OP3,scripted,OP3_EASY,3,1
19855,0,14.553,38.808,15,7,0,3.84302,3.38411,0.141667,OP3,scripted,OP3_EASY,2,3
19856,1,11.088,38.115,13,6,0,6.97994,3.55712,0.141667,OP3,scripted,OP3_EASY,3,1
19857,1,15.939,39.501,16,5,0,5.75424,3.37367,0.0916667,OP3,scripted,OP3_EASY,3,1
19858,0,12.474,28.413,10,4,0,5.10294,3.33466,0.141667,OP3,scripted,OP3_EASY,1,3
19859,0,18.018,40.194,5,3,0,5.9009,4.04345,0.141667,OP3,species,,2,3
19860,0,14.553,37.422,3,5,0,5.58182,2.43066,0.0916667,OP3,scripted,OP3_EASY,2,3
19861,1,14.553,42.966,11,4,0,3.82467,1.98676,0.141667,OP3,scripted,OP3_EASY,3,2
19862,1,13.86,33.957,13,7,0,5.73846,3.47663,0.141667,OP3,scripted,OP3_EASY,3,2
19863,1,13.167,39.501,6,5,0,5.55083,1.96182,0.15,OP3,scripted,OP3_EASY,3,2
19864,1,11.781,37.422,11,7,0,5.76666,3.03964,0.108333,OP3,scripted,OP3_EASY,3,2
19865,1,12.474,33.957,15,6,0,5.35428,3.39007,0.116667,OP3,species,,3,1
19866,0,11.781,36.036,9,4,0,6.79503,3.39364,0.133333,OP3,scripted,OP3_EASY,2,3
19867,1,17.325,42.966,12,5,0,4.24895,3.12927,0.158333,OP3,scripted,OP3_EASY,3,2
19868,0,12.474,41.58,14,11,0,6.19557,3.36368,0.108333,OP3,scripted,OP3_EASY,2,3
19869,1,13.86,40.194,7,7,0,5.79905,3.48536,0.15,OP3,scripted,OP3_EASY,3,2
19870,0,15.939,43.659,11,2,0,7.25619,4.21626,0.133333,OP3,scripted,OP3_EASY,2,3
19871,1,11.781,34.65,12,5,0,4.55267,2.84629,0.125,OP3,scripted,OP3_EASY,3,2
19872,1,13.86,46.431,7,5,0,4.82823,2.76458,0.166667,OP3,scripted,OP3_EASY,3,2
19873,1,11.088,28.413,3,5,0,6.7839,3.85582,0.0833333,OP3,scripted,OP3_EASY,3,1
19874,0,13.167,36.036,16,3,0,6.4535,3.90102,0.133333,OP3,scripted,OP3_EASY,2,3
19875,0,13.167,29.799,1,4,0,5.78383,4.13213,0.125,OP3,scripted,OP3_EASY,2,3
19876,0,18.018,42.273,9,6,0,4.10732,3.03845,0.133333,OP3,scripted,OP3_EASY,2,3
19877,1,16.632,40.887,12,8,0,6.07183,3.40915,0.2,OP3,scripted,OP3_EASY,3,2
19878,0,15.939,40.887,14,6,0,4.39274,2.16274,0.116667,OP3,scripted,OP3_EASY,2,3
19879,1,13.167,34.65,10,9,0,6.58742,3.83845,0.125,OP3,scripted,OP3_EASY,3,2
19880,1,13.167,35.343,10,3,0,5.69517,2.90724,0.108333,OP3,scripted,OP3_EASY,3,2
19881,0,11.088,37.422,8,3,0,6.10508,2.81739,0.141667,OP3,scripted,OP3_EASY,2,3
19882,1,11.781,34.65,8,3,0,8.95618,4.45421,0.133333,OP3,scripted,OP3_EASY,3,2
19883,0,12.474,29.106,12,1,0,6.35742,4.3385,0.108333,OP3,scripted,OP3_EASY,2,3
19884,0,11.781,32.571,2,5,0,6.14902,3.56657,0.125,OP3,scripted,OP3_EASY,2,3
19885,0,13.86,43.659,11,8,0,3.61818,2.09298,0.133333,OP3,scripted,OP3_EASY,2,3
19886,1,11.781,37.422,6,3,0,5.57501,3.93529,0.166667,OP3,species,,3,2
19887,0,12.474,33.957,8,3,0,7.37862,3.88192,0.125,OP3,scripted,OP3_EASY,2,3
19888,0,13.167,31.878,8,6,0,3.50558,1.75337,0.0916667,OP3,scripted,OP3_EASY,2,3
19889,1,13.86,38.808,13,5,0,7.82142,4.74705,0.216667,OP3,scripted,OP3_EASY,3,2
19890,1,11.088,37.422,11,5,0,4.80335,3.1997,0.133333,OP3,scripted,OP3_EASY,3,2
19891,1,13.86,34.65,6,7,0,7.69799,4.34488,0.108333,OP3,scripted,OP3_EASY,3,2
19892,0,13.86,29.106,11,2,0,7.13447,5.12941,0.116667,OP3,scripted,OP3_EASY,2,3
19893,1,13.86,36.036,11,2,0,6.36489,4.27454,0.125,OP3,scripted,OP3_EASY,3,2
19894,0,15.246,38.808,4,6,0,4.94356,2.46113,0.125,OP3,scripted,OP3_EASY,2,3
19895,0,16.632,40.887,8,5,0,5.84745,4.19304,0.166667,OP3,scripted,OP3_EASY,3,3
19896,0,12.474,33.264,11,3,0,5.69206,4.52064,0.1,OP3,scripted,OP3_EASY,2,3
19897,1,14.553,37.422,16,10,0,4.12508,3.52266,0.166667,OP3,species,,3,2
19898,0,10.395,26.334,6,9,0,8.41603,4.81564,0.175,OP3,scripted,OP3_EASY,2,3
19899,0,15.939,38.808,14,7,0,6.60551,3.96925,0.133333,OP3,scripted,OP3_EASY,2,3
19900,0,15.246,35.343,11,6,0,5.24681,2.94115,0.133333,OP3,scripted,OP3_EASY,2,3
19901,0,14.553,40.887,7,4,0,4.52541,2.43917,0.0833333,OP3,scripted,OP3_EASY,2,3
19902,1,10.395,32.571,14,7,0,5.82294,3.90288,0.0916667,OP3,scripted,OP3_EASY,3,2
19903,0,17.325,40.887,9,3,0,7.36986,3.87211,0.125,OP3,scripted,OP3_EASY,2,3
19904,0,12.474,40.194,19,5,0,4.02932,3.24648,0.133333,OP3,scripted,OP3_EASY,2,3
19905,0,14.553,38.115,3,5,0,4.77951,2.77673,0.133333,OP3,scripted,OP3_EASY,2,3
19906,1,13.86,32.571,6,6,0,6.39601,3.51986,0.141667,OP3,scripted,OP3_EASY,3,1
19907,1,12.474,40.887,17,5,0,5.62386,3.10239,0.108333,OP3,scripted,OP3_EASY,3,2
19908,1,15.246,39.501,8,7,0,4.57976,3.10832,0.125,OP3,scripted,OP3_EASY,3,2
19909,0,15.246,36.036,7,9,0,5.044,4.2561,0.108333,OP3,scripted,OP3_EASY,2,3
19910,0,13.167,38.808,17,9,0,3.29609,2.24625,0.075,OP3,scripted,OP3_EASY,2,3
19911,0,11.781,35.343,11,3,0,5.42473,3.66074,0.141667,OP3,scripted,OP3_EASY,2,3
19912,1,13.167,34.65,8,6,0,6.30289,4.05828,0.108333,OP3,scripted,OP3_EASY,3,2
19913,0,12.474,36.729,5,1,0,6.44696,3.29926,0.108333,OP3,scripted,OP3_EASY,2,3
19914,0,12.474,38.115,14,5,0,5.57094,3.13331,0.108333,OP3,scripted,OP3_EASY,2,3
19915,1,14.553,34.65,10,1,0,5.78691,4.08238,0.116667,OP3,scripted,OP3_EASY,3,2
19916,0,12.474,38.808,4,7,0,5.90682,3.70475,0.108333,OP3,scripted,OP3_EASY,2,3
19917,0,13.86,40.194,8,6,0,5.8026,3.0035,0.15,OP3,scripted,OP3_EASY,2,3
19918,1,13.86,36.036,5,6,0,5.94874,3.10422,0.116667,OP3,scripted,OP3_EASY,3,2
19919,1,15.939,41.58,13,7,0,5.96994,3.76429,0.158333,OP3,scripted,OP3_EASY,3,2
19920,1,11.781,33.264,5,8,0,5.57747,2.95665,0.0916667,OP3,scripted,OP3_EASY,3,2
19921,0,10.395,32.571,10,5,0,4.60837,2.49548,0.0916667,OP3,scripted,OP3_EASY,2,3
19922,1,15.246,40.194,7,1,0,6.52066,2.80756,0.141667,OP3,scripted,OP3_EASY,3,2
19923,0,14.553,38.808,10,4,0,5.46099,3.64704,0.108333,OP3,scripted,OP3_EASY,2,3
19924,1,12.474,40.887,8,5,0,5.42996,3.27294,0.116667,OP3,scripted,OP3_EASY,3,2
19925,1,12.474,38.115,5,5,0,6.79251,3.79914,0.0833333,OP3,scripted,OP3_EASY,3,2
19926,1,13.167,36.036,3,4,0,7.81736,4.04761,0.116667,OP3,scripted,OP3_EASY,3,2
19927,0,11.781,33.264,10,4,0,5.17747,2.81672,0.1,OP3,scripted,OP3_EASY,0,3
19928,1,14.553,38.808,4,3,0,5.84644,3.43087,0.125,OP3,scripted,OP3_EASY,3,2
19929,0,12.474,33.957,8,3,0,4.22934,2.32138,0.125,OP3,scripted,OP3_EASY,2,3
19930,0,18.018,43.659,18,8,0,3.54642,2.62722,0.116667,OP3,species,,3,3
19931,1,13.86,34.65,15,5,0,4.33779,3.19879,0.116667,OP3,scripted,OP3_EASY,3,2
19932,1,14.553,42.273,15,7,0,4.84552,3.79254,0.183333,OP3,scripted,OP3_EASY,3,2
19933,0,17.325,40.887,5,5,0,3.47755,1.64684,0.133333,OP3,scripted,OP3_EASY,2,3
19934,1,13.86,38.808,8,6,0,6.08444,3.70318,0.141667,OP3,scripted,OP3_EASY,3,2
19935,0,13.86,38.808,10,4,0,6.17139,3.40099,0.108333,OP3,scripted,OP3_EASY,2,3
19936,1,13.86,34.65,16,5,0,5.78007,4.28911,0.1,OP3,scripted,OP3_EASY,3,2
19937,1,12.474,35.343,13,8,0,7.04126,3.27378,0.108333,OP3,scripted,OP3_EASY,3,2
19938,0,15.246,42.273,4,6,0,5.98263,3.61925,0.1,OP3,scripted,OP3_EASY,2,3
19939,1,14.553,37.422,17,11,0,4.62579,3.5796,0.116667,OP3,species,,3,1
19940,0,15.246,36.729,12,6,0,6.62522,4.00157,0.108333,OP3,scripted,OP3_EASY,2,3
19941,0,15.246,38.115,4,2,0,7.0973,5.02087,0.116667,OP3,scripted,OP3_EASY,2,3
19942,0,13.86,42.273,4,8,0,5.99004,2.77955,0.141667,OP3,scripted,OP3_EASY,3,3
19943,0,15.246,40.887,15,4,0,6.81955,4.65072,0.108333,OP3,scripted,OP3_EASY,2,3
19944,1,10.395,36.729,5,4,0,5.38876,3.19506,0.0833333,OP3,scripted,OP3_EASY,3,2
19945,1,15.939,32.571,3,5,0,6.87011,3.94157,0.108333,OP3,scripted,OP3_EASY,3,2
19946,1,13.86,35.343,13,2,0,7.01454,3.82482,0.116667,OP3,scripted,OP3_EASY,3,2
19947,1,11.781,39.501,9,6,0,7.06569,4.20171,0.075,OP3,scripted,OP3_EASY,3,2
19948,1,13.167,36.036,4,6,0,5.73542,3.03923,0.1,OP3,scripted,OP3_EASY,3,1
19949,0,14.553,40.194,15,9,0,3.23494,2.21173,0.075,OP3,scripted,OP3_EASY,2,3
19950,1,15.246,38.115,7,5,0,5.55615,4.05691,0.1,OP3,scripted,OP3_EASY,3,2
19951,0,13.86,35.343,10,2,0,5.88567,3.29788,0.0916667,OP3,scripted,OP3_EASY,2,3
19952,0,13.167,33.264,7,1,0,7.22268,2.86319,0.116667,OP3,scripted,OP3_EASY,2,3
19953,1,14.553,34.65,13,6,0,6.16683,3.17811,0.0916667,OP3,scripted,OP3_EASY,3,2
19954,1,14.553,34.65,12,5,0,8.79505,4.25067,0.125,OP3,scripted,OP3_EASY,3,2
19955,1,13.167,38.808,9,8,0,3.89319,2.21443,0.108333,OP3,scripted,OP3_EASY,3,2
19956,1,11.088,36.729,27,3,0,5.6488,4.12794,0.15,OP3,scripted,OP3_EASY,3,2
19957,1,11.781,33.957,9,4,0,7.35847,3.56196,0.125,OP3,scripted,OP3_EASY,3,1
19958,1,14.553,40.194,23,6,0,4.08176,3.9163,0.15,OP3,scripted,OP3_EASY,3,2
19959,1,10.395,35.343,12,5,0,4.98734,3.59959,0.0916667,OP3,scripted,OP3_EASY,3,2
19960,1,15.246,41.58,17,5,0,4.94157,3.33676,0.158333,OP3,scripted,OP3_EASY,3,2
19961,0,11.781,35.343,8,5,0,4.45352,2.21025,0.0833333,OP3,scripted,OP3_EASY,2,3
19962,1,12.474,36.036,12,7,0,6.77439,4.77445,0.175,OP3,scripted,OP3_EASY,3,2
19963,0,15.246,37.422,21,2,0,4.29514,3.88716,0.158333,OP3,scripted,OP3_EASY,3,3
19964,0,13.86,36.729,20,3,0,7.40213,4.75311,0.158333,OP3,scripted,OP3_EASY,2,3
19965,1,12.474,35.343,13,7,0,5.02883,3.41536,0.1,OP3,scripted,OP3_EASY,3,2
19966,0,11.781,40.194,11,3,0,6.03157,4.0574,0.166667,OP3,scripted,OP3_EASY,3,3
19967,0,13.86,29.799,10,6,0,7.10455,4.08804,0.125,OP3,scripted,OP3_EASY,2,3
19968,1,15.939,40.194,18,8,0,7.09181,3.55927,0.133333,OP3,scripted,OP3_EASY,3,2
19969,1,11.781,35.343,12,11,0,5.2345,4.04696,0.0833333,OP3,scripted,OP3_EASY,3,2
19970,0,11.781,36.729,10,9,0,5.80512,3.71495,0.1,OP3,scripted,OP3_EASY,2,3
19971,1,11.088,37.422,5,7,0,5.48599,2.60919,0.0833333,OP3,scripted,OP3_EASY,3,2
19972,0,13.167,35.343,7,4,0,6.08378,4.32855,0.166667,OP3,scripted,OP3_EASY,2,3
19973,1,11.781,35.343,20,4,0,5.9026,2.45633,0.108333,OP3,scripted,OP3_EASY,3,2
19974,1,12.474,29.799,6,5,0,5.90429,3.60338,0.075,OP3,scripted,OP3,3,2
19975,0,15.246,33.957,6,9,0,4.33949,2.5455,0.15,OP3,scripted,OP3,2,3
19976,0,14.553,34.65,5,4,0,7.18411,3.44404,0.141667,OP3,scripted,OP3,2,3
19977,1,11.781,32.571,10,8,0,6.08502,3.24768,0.116667,OP3,scripted,OP3,3,2
19978,0,13.86,41.58,7,4,0,5.72322,2.8372,0.15,OP3,scripted,OP3,2,3
19979,0,13.86,40.887,12,7,0,6.58673,4.25302,0.158333,OP3,scripted,OP3,3,3
19980,0,12.474,38.115,8,6,0,6.19114,4.16647,0.166667,OP3,scripted,OP3,3,3
19981,0,13.167,31.878,4,5,0,5.56296,3.10818,0.125,OP3,scripted,OP3,2,3
19982,0,11.781,40.194,13,5,0,5.70052,3.10166,0.125,OP3,scripted,OP3,2,3
19983,0,14.553,33.957,7,5,0,4.87081,3.87261,0.0833333,OP3,scripted,OP3,2,3
19984,0,11.781,33.264,8,2,0,6.32831,3.48756,0.0916667,OP3,scripted,OP3,2,3
19985,0,15.246,42.966,11,2,0,6.52424,4.58544,0.116667,OP3,scripted,OP3,3,3
19986,0,14.553,36.729,15,8,0,3.79185,2.80783,0.1,OP3,scripted,OP3,2,3
19987,0,15.246,34.65,12,3,0,6.71574,4.49194,0.116667,OP3,scripted,OP3,2,3
19988,1,11.781,36.729,6,1,0,5.32224,3.23724,0.125,OP3,scripted,OP3,3,2
19989,0,11.781,37.422,9,2,0,6.11839,4.38282,0.15,OP3,scripted,OP3,2,3
19990,0,12.474,31.185,7,7,0,4.73196,2.84344,0.0916667,OP3,scripted,OP3,2,3
19991,0,13.86,33.264,7,2,0,5.58314,2.84259,0.1,OP3,scripted,OP3,2,3
19992,0,13.86,30.492,8,4,0,4.98326,2.52804,0.116667,OP3,scripted,OP3,2,3
19993,1,12.474,38.808,8,2,0,5.7803,3.74173,0.1,OP3,scripted,OP3,3,2
19994,0,14.553,33.264,12,4,0,5.44168,4.70483,0.166667,OP3,scripted,OP3,2,3
19995,0,11.088,31.878,10,5,0,2.76449,1.79651,0.1,OP3,scripted,OP3,2,3
19996,0,13.86,34.65,9,3,0,4.27231,2.52771,0.15,OP3,scripted,OP3,2,3
19997,1,17.325,39.501,13,8,0,5.71688,3.85413,0.116667,OP3,species,,3,2
19998,0,13.167,33.957,20,6,0,6.13263,4.51574,0.1,OP3,scripted,OP3,2,3
19999,1,9.009,42.966,10,8,0,5.81432,2.91135,0.1,OP3,scripted,OP3,3,2
20000,0,14.553,33.957,9,1,0,7.5617,3.3981,0.141667,OP3,scripted,OP3,2,3
20001,0,14.553,34.65,8,6,0,6.59935,3.94122,0.166667,OP3,scripted,OP3,2,3
20002,1,11.088,37.422,5,8,0,6.08691,4.0215,0.0916667,OP3,scripted,OP3,3,2
20003,0,10.395,36.036,15,10,0,3.85096,2.44263,0.1,OP3,scripted,OP3,2,3
20004,0,12.474,33.957,6,3,0,6.14974,3.35132,0.116667,OP3,scripted,OP3,2,3
20005,0,17.325,42.273,11,4,0,5.12494,2.7785,0.108333,OP3,scripted,OP3,2,3
20006,0,13.86,35.343,11,5,0,4.85653,2.71908,0.116667,OP3,scripted,OP3,1,3
20007,1,13.167,39.501,18,9,0,4.64225,3.48029,0.158333,OP3,species,,3,2
20008,0,13.86,30.492,2,2,0,5.75525,2.89057,0.0833333,OP3,scripted,OP3,2,3
20009,0,11.088,33.957,12,5,0,4.9073,3.32586,0.075,OP3,scripted,OP3,2,3
20010,0,11.781,37.422,6,1,0,6.37061,3.30508,0.0916667,OP3,species,,2,3
20011,1,14.553,34.65,6,3,0,6.90322,3.50992,0.108333,OP3,scripted,OP3,3,2
20012,1,13.167,36.036,5,4,0,6.27998,3.43505,0.0833333,OP3,scripted,OP3,3,2
20013,0,13.167,36.036,8,9,0,5.19893,3.65972,0.133333,OP3,scripted,OP3,3,3
20014,0,11.781,36.036,6,7,0,5.09589,3.52262,0.1,OP3,scripted,OP3,2,3
20015,1,12.474,38.808,12,4,0,6.74968,3.8381,0.15,OP3,scripted,OP3,3,2
20016,0,13.86,39.501,17,7,0,3.35663,2.38955,0.0916667,OP3,species,,2,3
20017,1,13.167,38.808,9,6,0,4.91297,2.88815,0.108333,OP3,scripted,OP3,3,2
20018,1,12.474,37.422,10,6,0,6.47357,4.07274,0.141667,OP3,scripted,OP3,3,2
20019,1,13.167,30.492,11,7,0,6.25826,3.38175,0.0833333,OP3,scripted,OP3,3,2
20020,0,13.167,42.273,13,6,0,7.04565,4.2603,0.15,OP3,scripted,OP3,2,3
20021,1,14.553,36.729,3,2,0,7.36311,3.61408,0.108333,OP3,species,,3,2
20022,1,13.167,38.808,10,4,0,4.91577,3.24284,0.108333,OP3,scripted,OP3,3,2
20023,0,11.781,36.036,8,2,0,6.36002,3.48191,0.0833333,OP3,scripted,OP3,2,3
20024,0,13.167,38.115,5,6,0,4.75187,2.61782,0.158333,OP3,scripted,OP3,2,3
20025,1,14.553,32.571,8,2,0,6.51405,3.87165,0.133333,OP3,scripted,OP3,3,2
20026,1,13.86,35.343,5,1,0,4.01928,3.37902,0.141667,OP3,scripted,OP3,3,2
20027,0,11.781,30.492,5,7,0,6.17127,4.24095,0.133333,OP3,scripted,OP3,2,3
20028,1,13.167,35.343,13,4,0,3.23068,3.17742,0.116667,OP3,scripted,OP3,3,2
20029,1,15.246,44.352,17,7,0,2.71089,1.52249,0.175,OP3,species,,3,2
20030,1,9.702,33.264,12,1,0,6.70631,4.51185,0.133333,OP3,scripted,OP3,3,2
20031,0,12.474,27.027,3,7,0,5.31768,3.25542,0.0833333,OP3,species,,2,3
20032,1,13.167,36.729,8,5,0,6.83571,3.48365,0.0833333,OP3,scripted,OP3,3,2
20033,0,15.939,40.887,12,10,0,5.23484,3.32943,0.116667,OP3,scripted,OP3,2,3
20034,1,11.088,34.65,10,3,0,5.85749,3.00034,0.108333,OP3,scripted,OP3,3,2
20035,0,15.939,33.264,11,2,0,5.56791,2.80547,0.108333,OP3,scripted,OP3,2,3
20036,0,17.325,33.264,14,2,0,8.06443,3.65228,0.141667,OP3,scripted,OP3,2,3
20037,0,15.246,38.115,8,2,0,5.82693,3.7444,0.108333,OP3,scripted,OP3,2,3
20038,0,15.246,39.501,12,7,0,4.90221,2.77713,0.108333,OP3,scripted,OP3,2,3
20039,0,13.167,32.571,4,4,0,5.8429,3.57525,0.108333,OP3,scripted,OP3,2,3
20040,1,11.781,38.115,13,6,0,3.92024,2.3206,0.133333,OP3,scripted,OP3,3,2
20041,0,12.474,39.501,8,4,0,5.43413,3.4508,0.141667,OP3,scripted,OP3,2,3
20042,0,14.553,34.65,7,1,0,5.73148,3.68388,0.125,OP3,scripted,OP3,2,3
