episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count
263,1,12.474,59.598,39,9,0,5.59611,3.09497,0.183333,OP2,scripted,OP2,3,0,3
264,1,18.018,97.02,49,20,0,5.31387,3.40354,0.166667,OP2,scripted,OP2,3,0,3
265,1,15.246,63.063,36,9,0,5.90856,3.34482,0.208333,OP2,scripted,OP2,3,0,3
266,1,38.808,72.765,69,10,0,4.97252,3.22331,0.158333,OP2,scripted,OP2,3,0,3
267,1,16.632,60.291,35,13,0,6.22199,3.49853,0.125,OP2,scripted,OP2,3,0,3
268,1,34.65,65.142,44,31,0,6.26649,4.22048,0.141667,OP2,scripted,OP2,3,0,3
269,1,18.018,60.984,36,10,0,6.32672,3.73971,0.141667,OP2,scripted,OP2,3,0,3
270,1,27.027,90.09,52,17,0,5.77116,2.75808,0.158333,OP2,scripted,OP2,3,0,3
271,1,34.65,115.731,66,34,0,6.02127,3.4222,0.166667,OP2,scripted,OP2,3,0,3
272,1,16.632,42.273,31,11,0,6.2647,4.21458,0.158333,OP2,scripted,OP2,3,0,3
273,1,9.009,47.817,38,11,0,6.95354,3.93846,0.125,OP2,scripted,OP2,3,0,3
274,1,13.167,106.722,57,35,0,5.51103,3.47681,0.2,OP2,scripted,OP2,3,0,3
275,1,13.86,55.44,48,10,0,5.33111,3.42825,0.166667,OP2,scripted,OP2,3,0,3
276,1,14.553,42.966,31,5,0,4.51691,2.22061,0.166667,OP2,scripted,OP2,3,0,3
277,1,11.088,38.115,34,6,0,5.30763,3.17263,0.141667,OP2,scripted,OP2,3,0,3
278,1,11.781,62.37,41,15,0,5.90722,3.75852,0.208333,OP2,scripted,OP2,3,0,3
279,1,14.553,53.361,46,11,0,6.28419,4.33015,0.166667,OP2,scripted,OP2,3,0,3
280,1,11.781,51.282,30,10,0,7.14508,3.60979,0.166667,OP2,scripted,OP2,3,0,3
281,1,13.86,38.115,26,12,0,7.40058,3.91897,0.15,OP2,scripted,OP2,3,0,3
282,1,9.702,58.212,38,13,0,6.20966,4.09369,0.175,OP2,scripted,OP2,3,0,3
283,1,20.097,70.686,42,21,0,5.66314,3.23328,0.116667,OP2,scripted,OP2,3,0,3
284,1,13.86,39.501,15,9,0,6.58679,3.55825,0.108333,OP2,scripted,OP2,3,0,3
285,1,16.632,63.063,34,15,0,6.80289,3.19846,0.158333,OP2,scripted,OP2,3,0,3
286,1,32.571,58.905,28,17,0,5.52425,3.59583,0.15,OP2,scripted,OP2,3,0,3
287,1,26.334,55.44,30,11,0,6.0893,3.46426,0.141667,OP2,scripted,OP2,3,0,3
288,1,11.088,38.115,30,11,0,5.67138,3.71367,0.133333,OP2,scripted,OP2,3,0,3
289,1,18.711,83.16,54,20,0,5.11393,2.80564,0.166667,OP2,scripted,OP2,3,0,3
290,1,54.747,94.248,52,18,0,5.20823,3.14474,0.233333,OP2,scripted,OP2,3,0,3
291,1,19.404,86.625,46,21,0,7.5706,3.81799,0.166667,OP2,scripted,OP2,3,0,3
292,1,11.781,47.124,40,6,0,4.58837,2.82796,0.183333,OP2,scripted,OP2,3,0,3
293,1,70.686,119.196,68,20,0,5.67556,3.64113,0.2,OP2,scripted,OP2,3,0,3
294,1,15.939,65.142,45,15,0,5.64244,3.4386,0.166667,OP2,scripted,OP2,3,0,3
295,1,14.553,67.914,42,14,0,6.70376,4.0667,0.233333,OP2,scripted,OP2,3,0,3
296,1,24.255,58.905,34,7,0,6.01902,3.05977,0.133333,OP2,scripted,OP2,3,0,3
297,1,15.939,50.589,37,11,0,6.28022,3.89801,0.133333,OP2,scripted,OP2,3,0,3
298,1,9.009,51.282,36,9,0,5.63644,3.2871,0.125,OP2,scripted,OP2,3,0,3
299,1,18.711,42.966,30,9,0,5.90407,3.49487,0.15,OP2,scripted,OP2,3,0,3
300,1,9.009,35.343,21,9,0,4.32749,2.4402,0.0916667,OP2,scripted,OP2,3,0,3
301,1,18.711,65.142,41,11,0,5.40323,3.10832,0.175,OP2,scripted,OP2,3,0,3
302,1,27.027,80.388,38,24,0,6.55127,3.88612,0.175,OP2,scripted,OP2,3,0,3
303,1,17.325,45.738,27,11,0,6.94725,4.07846,0.191667,OP2,scripted,OP2,3,0,3
304,1,20.097,88.011,37,25,0,5.49536,3.4836,0.183333,OP2,scripted,OP2,3,0,3
305,1,48.51,108.801,63,22,0,5.63351,3.07867,0.2,OP2,scripted,OP2,3,0,3
306,1,17.325,105.336,55,39,0,5.58312,3.67601,0.2,OP2,scripted,OP2,3,0,3
307,1,14.553,54.054,34,10,0,7.55655,4.43423,0.15,OP2,scripted,OP2,3,0,3
308,1,13.86,95.634,45,30,0,5.83336,3.16764,0.216667,OP2,scripted,OP2,3,0,3
309,1,15.246,40.887,28,9,0,5.26104,3.20685,0.158333,OP2,scripted,OP2,3,0,3
310,1,13.86,74.151,35,22,0,5.47751,3.338,0.191667,OP2,scripted,OP2,3,0,3
311,1,12.474,35.343,28,8,0,6.96328,4.83093,0.133333,OP2,scripted,OP2,3,0,3
312,1,30.492,65.142,43,13,0,6.23902,3.42737,0.141667,OP2,scripted,OP2,3,0,3
313,1,19.404,67.221,36,20,0,5.44949,3.1597,0.216667,OP2,scripted,OP2,3,0,3
314,1,15.246,50.589,26,16,0,4.73973,3.32275,0.15,OP2,scripted,OP2,3,0,3
315,1,57.519,103.257,40,32,0,4.54931,2.94126,0.158333,OP2,scripted,OP2,3,0,3
316,1,11.781,59.598,46,15,0,7.14408,3.89243,0.125,OP2,scripted,OP2,3,0,3
317,1,9.702,38.115,29,10,0,4.45209,2.85225,0.1,OP2,scripted,OP2,3,0,3
318,1,20.79,51.282,28,16,0,5.9396,3.38015,0.175,OP2,scripted,OP2,3,0,3
319,1,37.422,132.363,70,27,0,5.43001,3.36263,0.2,OP2,scripted,OP2,3,0,3
320,1,47.124,96.327,67,8,0,7.08049,3.67947,0.2,OP2,scripted,OP2,3,0,3
321,1,13.86,55.44,40,14,0,6.45665,3.66868,0.141667,OP2,scripted,OP2,3,0,3
322,1,20.097,48.51,31,23,0,5.12308,3.17233,0.15,OP2,scripted,OP2,3,0,3
323,1,29.799,58.212,44,11,0,6.05764,3.74205,0.175,OP2,scripted,OP2,3,0,3
324,1,19.404,67.914,39,14,0,5.56088,3.6389,0.166667,OP2,scripted,OP2,3,0,3
325,1,15.939,59.598,43,20,0,6.47079,3.62335,0.183333,OP2,scripted,OP2,3,0,3
326,1,17.325,64.449,43,26,0,5.94853,3.73347,0.183333,OP2,scripted,OP2,3,0,3
327,1,9.702,38.808,23,10,0,5.81464,3.90505,0.15,OP2,scripted,OP2,3,0,3
328,1,48.51,69.3,42,21,0,6.33063,3.37044,0.2,OP2,scripted,OP2,3,0,3
329,1,9.702,36.036,26,10,0,5.79925,3.55878,0.183333,OP2,scripted,OP2,3,0,3
330,1,35.343,67.914,47,9,0,5.60649,3.19312,0.2,OP2,scripted,OP2,3,0,3
331,1,9.009,30.492,16,9,0,4.5856,2.83864,0.15,OP2,scripted,OP2,3,0,3
332,1,15.939,40.194,23,9,0,7.14701,3.81432,0.108333,OP2,scripted,OP2,3,0,3
333,1,15.246,55.44,40,17,0,6.22132,3.62951,0.125,OP2,scripted,OP2,3,0,3
334,1,18.711,51.975,26,7,0,5.90476,2.783,0.125,OP2,scripted,OP2,3,0,3
335,1,11.088,76.23,39,21,0,5.64214,3.50324,0.2,OP2,scripted,OP2,3,0,3
336,1,26.334,47.817,34,13,0,6.23458,3.52864,0.158333,OP2,scripted,OP2,3,0,3
337,1,45.738,97.713,43,19,0,6.18852,3.35382,0.233333,OP2,scripted,OP2,3,0,3
338,1,9.009,54.054,40,22,0,5.47308,3.22918,0.166667,OP2,scripted,OP2,3,0,3
339,1,19.404,51.975,29,17,0,5.48,3.6472,0.2,OP2,scripted,OP2,3,0,3
340,1,11.781,41.58,35,13,0,6.09324,3.53844,0.158333,OP2,scripted,OP2,3,0,3
341,1,11.781,34.65,28,9,0,4.21592,2.82904,0.0833333,OP2,scripted,OP2,3,0,3
342,1,27.027,57.519,40,15,0,6.39415,3.39917,0.116667,OP2,scripted,OP2,3,0,3
343,1,34.65,67.221,46,12,0,5.78203,3.45936,0.158333,OP2,scripted,OP2,3,0,3
344,1,15.246,79.695,50,30,0,5.95701,3.47673,0.208333,OP2,scripted,OP2,3,0,3
345,1,22.176,67.221,49,15,0,6.44118,3.9147,0.225,OP2,scripted,OP2,3,0,3
346,1,63.756,94.941,65,19,0,5.87985,3.73919,0.191667,OP2,scripted,OP2,3,0,3
347,1,20.097,66.528,39,14,0,5.50169,2.87449,0.15,OP2,scripted,OP2,3,0,3
348,1,20.79,59.598,53,14,0,4.48964,2.46326,0.175,OP2,scripted,OP2,3,0,3
349,1,9.702,62.37,35,21,0,5.55964,3.36125,0.125,OP2,scripted,OP2,3,0,3
350,1,24.255,53.361,34,10,0,5.89802,3.88071,0.175,OP2,scripted,OP2,3,0,3
351,1,13.167,42.966,35,7,0,6.9839,4.32143,0.141667,OP2,scripted,OP2,3,0,3
352,1,20.097,63.063,42,9,0,5.519,2.77861,0.158333,OP2,scripted,OP2,3,0,3
353,1,13.86,36.036,21,7,0,6.37672,2.79036,0.108333,OP2,scripted,OP2,3,0,3
354,1,49.896,72.072,40,24,0,5.1914,2.84113,0.141667,OP2,scripted,OP2,3,0,3
355,1,15.939,53.361,36,5,0,6.03826,3.17294,0.175,OP2,scripted,OP2,3,0,3
356,1,15.939,45.738,34,7,0,5.20752,3.01789,0.141667,OP2,scripted,OP2,3,0,3
357,1,27.72,67.914,45,16,0,7.03922,4.26626,0.158333,OP2,scripted,OP2,3,0,3
358,1,13.86,55.44,26,20,0,6.46169,3.70069,0.166667,OP2,scripted,OP2,3,0,3
359,1,40.887,79.002,23,17,0,5.81501,3.22814,0.133333,OP2,scripted,OP2,3,0,3
360,1,13.167,40.887,36,7,0,6.2071,4.02262,0.15,OP2,scripted,OP2,3,0,3
361,1,27.027,76.23,56,26,0,7.04785,4.09179,0.183333,OP2,scripted,OP2,3,0,3
362,1,22.869,44.352,34,6,0,4.74408,3.14097,0.158333,OP2,scripted,OP2,3,0,3
363,1,51.282,180.873,87,51,0,5.86258,3.35106,0.241667,OP2,scripted,OP2,3,0,3
364,1,19.404,54.747,39,21,0,5.4473,3.26676,0.141667,OP2,scripted,OP2,3,0,3
365,1,24.948,47.817,27,12,0,4.4448,2.43418,0.125,OP2,scripted,OP2,3,0,3
366,1,13.167,47.817,27,17,0,4.87975,3.5378,0.116667,OP2,scripted,OP2,3,0,3
367,1,59.598,113.652,48,27,0,6.46527,3.73136,0.266667,OP2,scripted,OP2,3,0,3
368,1,15.939,63.063,39,19,0,5.68127,3.5628,0.15,OP2,scripted,OP2,3,0,3
369,1,7.623,39.501,28,9,0,5.2719,3.85353,0.158333,OP2,scripted,OP2,3,0,3
370,1,27.027,99.792,55,19,0,6.17613,3.44799,0.225,OP2,scripted,OP2,3,0,3
371,1,59.598,103.95,50,28,0,5.3003,2.79307,0.191667,OP2,scripted,OP2,3,0,3
372,1,9.009,48.51,29,13,0,5.38022,2.62421,0.133333,OP2,scripted,OP2,3,0,3
373,1,16.632,46.431,26,8,0,5.55148,3.17811,0.183333,OP2,scripted,OP2,3,0,3
374,1,15.246,54.054,35,12,0,5.02174,3.44729,0.133333,OP2,scripted,OP2,3,0,3
375,1,15.246,47.817,39,12,0,5.14408,3.12758,0.133333,OP2,scripted,OP2,3,0,3
376,1,9.009,64.449,39,27,0,5.1685,3.26087,0.141667,OP2,scripted,OP2,3,0,3
377,1,20.79,62.37,38,15,0,5.93776,3.0783,0.141667,OP2,scripted,OP2,3,0,3
378,1,24.948,55.44,40,14,0,5.92557,3.03195,0.216667,OP2,scripted,OP2,3,0,3
379,1,45.045,85.239,58,25,0,6.05743,3.70761,0.2,OP2,scripted,OP2,3,0,3
380,1,12.474,44.352,28,13,0,6.5781,3.34331,0.141667,OP2,scripted,OP2,3,0,3
381,1,14.553,63.756,49,12,0,5.51649,3.41103,0.141667,OP2,scripted,OP2,3,0,3
382,1,18.711,54.747,29,14,0,5.37668,2.58195,0.15,OP2,scripted,OP2,3,0,3
383,1,13.86,66.528,44,8,0,6.19298,3.74541,0.166667,OP2,scripted,OP2,3,0,3
384,1,22.869,54.747,26,17,0,5.36842,3.6882,0.183333,OP2,scripted,OP2,3,0,3
385,1,13.86,52.668,36,14,0,5.5019,3.23684,0.15,OP2,scripted,OP2,3,0,3
386,1,18.018,106.722,75,32,0,6.05008,3.52769,0.191667,OP2,scripted,OP2,3,0,3
387,1,10.395,67.221,33,23,0,5.34939,3.13616,0.166667,OP2,scripted,OP2,3,0,3
388,1,39.501,88.011,47,18,0,6.02924,3.97295,0.2,OP2,scripted,OP2,3,0,3
389,1,15.939,42.273,28,11,0,6.74486,4.09447,0.158333,OP2,scripted,OP2,3,0,3
390,1,41.58,63.756,29,15,0,7.01923,3.81645,0.158333,OP2,scripted,OP2,3,0,3
391,1,49.203,72.072,45,18,0,5.44182,3.00582,0.183333,OP2,scripted,OP2,3,0,3
392,1,12.474,56.133,35,21,0,4.81522,2.86183,0.141667,OP2,scripted,OP2,3,0,3
393,1,9.009,51.975,23,27,0,5.43622,3.11461,0.15,OP2,scripted,OP2,3,0,3
394,1,17.325,42.273,34,12,0,6.65956,3.67111,0.175,OP2,scripted,OP2,3,0,3
395,1,22.176,97.713,57,19,0,6.1153,3.54425,0.2,OP2,scripted,OP2,3,0,3
396,1,12.474,64.449,42,22,0,7.30214,3.83058,0.183333,OP2,scripted,OP2,3,0,3
397,1,28.413,51.282,29,15,0,5.82302,3.27466,0.0916667,OP2,scripted,OP2,3,0,3
398,1,24.255,52.668,52,8,0,5.82132,3.4086,0.141667,OP2,scripted,OP2,3,0,3
399,1,13.167,51.282,36,7,0,6.31812,3.7735,0.166667,OP2,scripted,OP2,3,0,3
400,1,24.948,65.835,55,9,0,5.5909,3.44564,0.158333,OP2,scripted,OP2,3,0,3
401,1,15.246,38.115,28,10,0,6.70875,3.86257,0.183333,OP3,scripted,OP2,3,0,3
402,1,11.781,51.975,35,9,0,5.52569,3.71599,0.15,OP3,scripted,OP2,3,0,3
403,1,28.413,58.905,40,14,0,5.33551,3.09573,0.116667,OP3,scripted,OP2,3,0,3
404,0,13.86,40.887,7,8,0,4.69368,2.48739,0.0833333,OP3,scripted,OP3_EASY,1,3,4
405,0,12.474,42.273,17,8,0,3.79857,2.19143,0.0833333,OP3,scripted,OP3_EASY,2,3,4
406,1,27.72,81.774,51,25,0,5.34249,3.48833,0.141667,OP3,scripted,OP2,3,0,5
407,0,17.325,46.431,10,4,0,4.75494,3.15545,0.141667,OP3,scripted,OP3_EASY,2,3,6
408,1,17.325,60.984,20,21,0,4.23799,2.19726,0.183333,OP3,scripted,OP3_EASY,3,2,6
409,1,16.632,56.133,18,13,0,4.41224,2.6085,0.133333,OP3,scripted,OP3_EASY,3,2,6
410,0,13.86,36.729,9,7,0,6.12957,2.82359,0.1,OP3,scripted,OP3_EASY,2,3,6
411,0,13.86,45.738,12,5,0,5.41902,3.20236,0.1,OP3,scripted,OP3_EASY,2,3,6
412,0,13.86,41.58,17,9,0,4.79862,3.19026,0.116667,OP3,scripted,OP3_EASY,2,3,6
413,1,13.86,37.422,16,5,0,6.20474,3.74639,0.141667,OP3,scripted,OP3_EASY,3,2,6
414,0,12.474,47.124,8,5,0,5.57746,2.81861,0.158333,OP3,scripted,OP3_EASY,3,3,6
415,0,16.632,35.343,3,4,0,6.31575,3.67659,0.125,OP3,scripted,OP3_EASY,2,3,6
416,1,20.097,45.738,12,8,0,5.54838,3.92033,0.1,OP3,scripted,OP3_EASY,3,2,6
417,1,15.246,50.589,17,11,0,5.57966,4.099,0.166667,OP3,scripted,OP3_EASY,3,2,6
418,0,14.553,38.808,9,7,0,4.08385,2.84967,0.141667,OP3,scripted,OP3_EASY,2,3,6
419,1,15.939,47.817,19,6,0,6.25359,2.63326,0.158333,OP3,scripted,OP3_EASY,3,2,6
420,0,15.939,47.124,13,14,0,4.22539,2.46021,0.125,OP3,scripted,OP3_EASY,2,3,6
421,0,11.781,37.422,5,5,0,7.73409,4.33753,0.116667,OP3,scripted,OP3_EASY,1,3,6
422,0,13.86,45.045,9,3,0,4.96382,3.28861,0.183333,OP3,scripted,OP3_EASY,2,3,6
423,1,15.939,38.808,13,8,0,5.70213,4.0088,0.108333,OP3,scripted,OP3_EASY,3,2,6
424,1,10.395,34.65,4,5,0,4.65792,2.22702,0.0916667,OP3,scripted,OP3_EASY,3,2,6
425,0,14.553,43.659,10,9,0,5.31388,2.34821,0.158333,OP3,scripted,OP3_EASY,1,3,6
426,0,18.711,37.422,3,3,0,5.23769,3.11024,0.141667,OP3,scripted,OP3_EASY,2,3,6
427,0,13.86,34.65,7,2,0,5.42411,3.06329,0.125,OP3,scripted,OP3_EASY,2,3,6
428,1,13.167,33.957,8,4,0,5.15086,2.94087,0.125,OP3,scripted,OP3_EASY,3,2,6
429,0,11.781,40.194,17,11,0,4.82789,2.87176,0.125,OP3,scripted,OP3_EASY,2,3,6
430,1,15.246,45.045,7,2,0,5.86166,2.78912,0.116667,OP3,scripted,OP3_EASY,3,2,6
431,0,13.86,46.431,14,8,0,7.2979,4.62753,0.125,OP3,scripted,OP3_EASY,2,3,6
432,0,15.246,34.65,8,7,0,6.14383,3.32561,0.15,OP3,scripted,OP3_EASY,2,3,6
433,0,13.86,41.58,3,3,0,4.29933,2.62177,0.0833333,OP3,scripted,OP3_EASY,2,3,6
434,1,10.395,40.194,6,3,0,5.97646,2.97895,0.108333,OP3,scripted,OP3_EASY,3,2,6
435,1,22.869,72.765,29,18,0,6.18566,4.10677,0.2,OP3,scripted,OP3_EASY,3,2,6
436,0,17.325,42.966,11,1,0,5.37029,2.61629,0.15,OP3,scripted,OP3_EASY,2,3,6
437,0,11.781,33.957,9,7,0,3.47466,2.37459,0.0916667,OP3,scripted,OP3_EASY,2,3,6
438,0,13.167,35.343,11,2,0,6.09527,3.0369,0.0916667,OP3,scripted,OP3_EASY,1,3,6
439,0,15.939,48.51,7,4,0,4.06252,1.87067,0.108333,OP3,scripted,OP3_EASY,2,3,6
440,0,15.939,40.194,8,6,0,5.03095,2.86974,0.133333,OP3,scripted,OP3_EASY,2,3,6
441,0,14.553,46.431,19,13,0,5.25029,3.33768,0.141667,OP3,scripted,OP3_EASY,2,3,6
442,0,14.553,40.887,10,6,0,4.52314,2.08112,0.125,OP3,scripted,OP3_EASY,1,3,6
443,0,17.325,45.045,10,8,0,4.83764,2.7158,0.116667,OP3,scripted,OP3_EASY,2,3,6
444,1,20.097,49.896,18,14,0,4.04579,3.63363,0.166667,OP3,scripted,OP3_EASY,3,2,6
445,0,13.86,45.045,10,6,0,5.16009,3.04683,0.158333,OP3,scripted,OP3_EASY,2,3,6
446,0,15.939,57.519,25,9,0,4.23179,2.02866,0.158333,OP3,scripted,OP3_EASY,2,3,6
447,1,14.553,38.115,9,5,0,6.03118,3.66374,0.133333,OP3,scripted,OP3_EASY,3,2,6
448,1,9.702,40.887,12,8,0,5.16257,3.07118,0.141667,OP3,scripted,OP3_EASY,3,2,6
449,0,14.553,42.966,14,6,0,4.06931,2.70763,0.141667,OP3,scripted,OP3_EASY,2,3,6
450,0,14.553,40.194,4,5,0,6.0555,3.53169,0.075,OP3,scripted,OP3_EASY,2,3,6
451,0,22.869,50.589,20,9,0,4.45992,2.73025,0.133333,OP3,scripted,OP3_EASY,2,3,6
452,0,13.86,38.115,9,7,0,3.97156,2.8261,0.108333,OP3,scripted,OP3_EASY,2,3,6
453,1,18.711,53.361,11,7,0,4.13852,2.69711,0.125,OP3,scripted,OP3_EASY,3,2,6
454,1,18.711,50.589,14,14,0,5.23372,3.3933,0.125,OP3,scripted,OP3_EASY,3,2,6
455,0,17.325,42.966,15,6,0,4.06612,2.35855,0.0833333,OP3,scripted,OP3_EASY,2,3,6
456,0,13.86,47.124,12,9,0,4.24515,3.14833,0.158333,OP3,scripted,OP3_EASY,2,3,6
457,1,12.474,42.273,11,6,0,6.09468,4.40556,0.133333,OP3,scripted,OP3_EASY,3,2,6
458,0,14.553,45.738,20,15,0,3.88007,2.36793,0.125,OP3,scripted,OP3_EASY,2,3,6
459,0,15.939,46.431,16,7,0,4.73543,2.7543,0.116667,OP3,scripted,OP3_EASY,2,3,6
460,1,18.018,46.431,15,9,0,4.71651,3.8158,0.15,OP3,scripted,OP3_EASY,3,2,6
461,1,12.474,36.036,18,6,0,6.68964,4.72478,0.108333,OP3,scripted,OP3_EASY,3,2,6
462,0,14.553,37.422,10,1,0,4.40673,1.97253,0.0916667,OP3,scripted,OP3_EASY,2,3,6
463,1,14.553,39.501,3,4,0,5.57004,2.88113,0.141667,OP3,scripted,OP3_EASY,3,2,6
464,1,18.018,49.203,12,9,0,4.98375,3.28851,0.116667,OP3,scripted,OP3_EASY,3,2,6
465,1,12.474,49.203,17,13,0,4.38639,2.76104,0.158333,OP3,scripted,OP3_EASY,3,2,6
466,0,12.474,39.501,16,6,0,4.16842,3.07651,0.1,OP3,scripted,OP3_EASY,2,3,6
467,0,13.86,41.58,11,2,0,4.67017,2.4948,0.133333,OP3,scripted,OP3_EASY,2,3,6
468,0,15.246,38.115,6,2,0,4.30108,2.26989,0.141667,OP3,scripted,OP3_EASY,2,3,6
469,1,11.088,40.194,10,8,0,6.37236,3.65468,0.15,OP3,scripted,OP3_EASY,3,2,6
470,0,13.167,39.501,8,3,0,6.71543,3.99311,0.141667,OP3,scripted,OP3_EASY,2,3,6
471,0,13.86,36.729,19,2,0,6.2922,5.23013,0.108333,OP3,scripted,OP3_EASY,2,3,6
472,1,15.246,47.124,15,1,0,5.146,2.64574,0.141667,OP3,scripted,OP3_EASY,3,2,6
473,1,11.781,39.501,10,5,0,5.50731,2.87472,0.133333,OP3,scripted,OP3_EASY,3,2,6
474,0,20.097,47.124,19,6,0,4.64178,2.30105,0.175,OP3,scripted,OP3_EASY,2,3,6
475,1,14.553,37.422,5,3,0,6.41758,3.74189,0.1,OP3,scripted,OP3_EASY,3,2,6
476,1,18.018,47.817,21,14,0,4.5486,2.94113,0.15,OP3,scripted,OP3_EASY,3,2,6
477,1,16.632,43.659,14,9,0,6.02815,4.06772,0.133333,OP3,scripted,OP3_EASY,3,2,6
478,0,14.553,40.194,6,12,0,4.60516,2.23622,0.0833333,OP3,scripted,OP3_EASY,2,3,6
479,1,11.088,36.036,5,3,0,5.06894,2.51267,0.133333,OP3,scripted,OP3_EASY,3,2,6
480,0,16.632,42.966,17,10,0,6.40586,3.48513,0.108333,OP3,scripted,OP3_EASY,2,3,6
481,0,17.325,49.896,20,11,0,3.77581,2.60546,0.15,OP3,scripted,OP3_EASY,2,3,6
482,0,13.167,35.343,9,5,0,3.59654,1.99436,0.1,OP3,scripted,OP3_EASY,1,3,6
483,1,13.86,39.501,17,5,0,5.61873,3.77329,0.108333,OP3,scripted,OP3_EASY,3,2,6
484,1,15.246,45.045,14,9,0,4.75512,3.17878,0.158333,OP3,scripted,OP3_EASY,3,2,6
485,1,13.167,53.361,16,13,0,4.3853,2.44496,0.158333,OP3,scripted,OP3_EASY,3,2,6
486,1,11.781,55.44,41,13,0,3.85133,3.40705,0.116667,OP3,scripted,OP3_EASY,3,2,6
487,0,13.167,39.501,5,6,0,4.65689,2.47172,0.141667,OP3,scripted,OP3_EASY,2,3,6
488,0,13.86,41.58,10,4,0,4.84569,3.57703,0.125,OP3,scripted,OP3_EASY,2,3,6
489,1,12.474,40.887,9,9,0,7.78246,3.74978,0.0916667,OP3,scripted,OP3_EASY,3,2,6
490,1,15.246,49.203,11,3,0,5.26676,3.18106,0.125,OP3,scripted,OP3_EASY,3,2,6
491,0,16.632,42.966,13,9,0,3.34244,1.81506,0.125,OP3,scripted,OP3_EASY,2,3,6
492,0,13.167,41.58,9,3,0,6.317,3.70213,0.0916667,OP3,scripted,OP3_EASY,2,3,6
493,0,13.86,41.58,10,6,0,5.81419,3.1712,0.183333,OP3,scripted,OP3_EASY,2,3,6
494,0,13.86,33.957,8,5,0,3.79169,2.55092,0.116667,OP3,scripted,OP3_EASY,1,3,6
495,1,11.088,37.422,13,9,0,4.87097,2.698,0.0833333,OP3,scripted,OP3_EASY,3,2,6
496,0,16.632,54.747,9,12,0,5.24725,2.24998,0.15,OP3,scripted,OP3_EASY,2,3,6
497,0,21.483,53.361,20,11,0,6.4086,3.93646,0.125,OP3,scripted,OP3_EASY,1,3,6
498,0,14.553,42.273,10,12,0,3.34384,1.92688,0.15,OP3,scripted,OP3_EASY,1,3,6
499,0,19.404,55.44,16,4,0,5.57382,3.72395,0.15,OP3,scripted,OP3_EASY,2,3,6
500,1,12.474,42.273,12,3,0,4.6194,2.68657,0.125,OP3,scripted,OP3_EASY,3,2,6
501,0,11.781,40.887,12,9,0,4.50957,2.49583,0.141667,OP3,scripted,OP3_EASY,2,3,6
502,0,18.018,38.808,8,5,0,3.4869,1.60593,0.158333,OP3,scripted,OP3_EASY,1,3,6
503,1,14.553,46.431,22,7,0,4.67619,2.56539,0.133333,OP3,scripted,OP3_EASY,3,2,6
504,0,13.167,47.817,13,6,0,4.87142,2.92134,0.158333,OP3,scripted,OP3_EASY,2,3,6
505,1,11.088,37.422,9,3,0,6.11967,3.07015,0.1,OP3,scripted,OP3_EASY,3,2,6
506,0,17.325,45.045,16,4,0,4.71361,2.45772,0.0833333,OP3,scripted,OP3_EASY,2,3,6
507,0,13.86,45.738,19,9,0,4.96679,3.39378,0.125,OP3,scripted,OP3_EASY,2,3,6
508,0,14.553,42.273,8,8,0,4.0394,2.38679,0.1,OP3,scripted,OP3_EASY,2,3,6
509,0,13.86,40.887,14,2,0,4.16907,2.24404,0.116667,OP3,scripted,OP3_EASY,2,3,6
510,1,17.325,51.975,12,9,0,5.13466,2.48938,0.15,OP3,scripted,OP3_EASY,3,2,6
511,1,13.167,40.194,12,0,0,4.5974,2.16553,0.141667,OP3,scripted,OP3_EASY,3,2,6
512,0,18.018,45.738,4,7,0,4.7659,2.27449,0.125,OP3,scripted,OP3_EASY,3,3,6
513,1,13.167,50.589,10,6,0,4.90943,2.61187,0.158333,OP3,scripted,OP3_EASY,3,2,6
514,0,16.632,42.273,13,8,0,5.44152,2.68127,0.108333,OP3,scripted,OP3_EASY,2,3,6
515,0,20.79,47.124,7,10,0,4.98167,3.35804,0.116667,OP3,scripted,OP3_EASY,1,3,6
516,1,15.246,47.817,9,10,0,6.11268,4.03478,0.158333,OP3,scripted,OP3_EASY,3,2,6
517,0,13.167,39.501,20,5,0,4.86308,3.1512,0.133333,OP3,scripted,OP3_EASY,1,3,6
518,0,13.86,36.036,5,2,0,5.2522,3.52249,0.0916667,OP3,scripted,OP3_EASY,2,3,6
519,0,12.474,42.966,15,4,0,4.85287,3.22258,0.133333,OP3,scripted,OP3_EASY,2,3,6
520,1,11.781,38.115,8,5,0,6.02503,3.38003,0.133333,OP3,scripted,OP3_EASY,3,2,6
521,0,13.86,45.045,14,6,0,4.97178,2.67868,0.0833333,OP3,scripted,OP3_EASY,2,3,6
522,0,14.553,39.501,8,3,0,4.51175,2.78606,0.141667,OP3,scripted,OP3_EASY,2,3,6
523,0,18.018,44.352,17,9,0,4.42319,2.26206,0.15,OP3,scripted,OP3_EASY,1,3,6
524,0,13.86,49.203,15,2,0,4.91726,3.51538,0.15,OP3,scripted,OP3_EASY,2,3,6
525,0,17.325,43.659,15,7,0,6.02529,3.18471,0.108333,OP3,scripted,OP3_EASY,1,3,6
526,0,11.781,40.194,9,6,0,5.16079,2.61824,0.0833333,OP3,scripted,OP3_EASY,2,3,6
