episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count,vec_schema_version
187,0,15.246,62.37,22,5,0,5.58904,3.28946,0.225,OP3,snapshot,,2,3,12,1
188,0,12.474,58.212,28,6,0,5.26663,3.74341,0.183333,OP3,snapshot,,2,3,12,1
189,0,12.474,63.756,29,10,0,5.59082,3.53878,0.141667,OP3,snapshot,,2,3,12,1
190,0,11.781,49.203,20,6,0,5.85433,3.89602,0.166667,OP3,snapshot,,2,3,12,1
191,1,12.474,63.063,36,11,0,4.34271,3.30867,0.15,OP3,snapshot,,3,2,12,1
192,0,11.781,67.914,32,3,0,5.43156,2.92031,0.166667,OP3,snapshot,,2,3,12,1
193,0,11.781,65.835,29,3,0,4.27249,2.48665,0.183333,OP3,snapshot,,2,3,12,1
194,1,11.781,57.519,24,6,0,6.13963,3.31503,0.158333,OP3,snapshot,,3,2,12,1
195,0,11.781,49.203,18,9,0,4.52233,2.16456,0.125,OP3,snapshot,,0,3,12,1
196,0,10.395,56.826,29,9,0,6.0379,3.33642,0.175,OP3,snapshot,,3,3,12,1
197,0,15.939,61.677,19,6,0,6.00136,3.34697,0.175,OP3,snapshot,,2,3,12,1
198,0,11.088,53.361,23,7,0,5.16314,3.19157,0.141667,OP3,snapshot,,1,3,12,1
199,0,11.781,67.221,21,7,0,6.2539,3.59809,0.225,OP3,snapshot,,1,3,12,1
200,1,12.474,70.686,31,9,0,4.86562,3.11898,0.225,OP3,snapshot,,3,2,12,1
201,1,11.781,78.309,21,9,0,5.46148,3.31113,0.25,OP3,snapshot,,3,2,12,1
202,0,11.088,36.729,24,6,0,5.08576,3.86353,0.191667,OP3,snapshot,,2,3,12,1
203,0,11.781,54.747,23,3,0,5.01841,2.23,0.158333,OP3,snapshot,,1,3,12,1
204,1,11.088,51.975,18,5,0,5.90309,3.34576,0.158333,OP3,snapshot,,3,2,12,1
205,1,15.246,67.221,41,6,0,5.68278,3.34278,0.183333,OP3,snapshot,,3,2,13,1
206,0,14.553,46.431,22,4,0,5.39781,2.76255,0.175,OP3,snapshot,,2,3,13,1
207,0,11.088,63.756,23,6,0,5.35277,3.23672,0.183333,OP3,snapshot,,2,3,13,1
208,0,11.781,62.37,39,9,0,5.46075,3.27886,0.166667,OP3,snapshot,,0,3,13,1
209,0,15.246,40.194,10,8,0,5.33816,3.25487,0.15,OP3,snapshot,,1,3,13,1
210,1,12.474,62.37,35,5,0,5.21129,2.76094,0.158333,OP3,snapshot,,3,2,13,1
211,0,12.474,52.668,19,9,0,5.46591,3.62195,0.158333,OP3,snapshot,,1,3,13,1
212,0,12.474,42.966,23,3,0,5.67898,3.36607,0.175,OP3,snapshot,,2,3,13,1
213,0,11.088,80.388,36,11,0,4.83633,2.45655,0.191667,OP3,snapshot,,1,3,13,1
214,0,11.088,42.273,15,6,0,4.83881,2.57883,0.191667,OP3,snapshot,,2,3,13,1
215,1,12.474,63.756,23,6,0,4.47848,2.81739,0.175,OP3,snapshot,,3,2,13,1
216,1,11.781,52.668,28,10,0,4.71963,2.8062,0.141667,OP3,snapshot,,3,2,13,1
217,0,11.781,40.194,18,2,0,6.22639,2.79438,0.15,OP3,snapshot,,1,3,13,1
218,0,12.474,47.124,18,8,0,5.00704,2.5695,0.125,OP3,snapshot,,1,3,13,1
219,0,11.088,47.124,15,3,0,5.56912,3.15229,0.141667,OP3,snapshot,,2,3,13,1
220,0,11.088,56.826,13,3,0,6.6163,2.68027,0.225,OP3,snapshot,,1,3,13,1
221,0,17.325,73.458,29,8,0,6.44747,3.7878,0.175,OP3,snapshot,,2,3,13,1
222,0,13.167,38.115,11,2,0,5.39944,2.93014,0.1,OP3,snapshot,,1,3,13,1
