opponent,map,episode_index,episode_seed,cell_seed,z_router,log_prob,ep_return,forced_return_z0,forced_return_z1,forced_return_z2,forced_return_z3,V_z0,V_z1,V_z2,V_z3,V_selected,mean_z_return,online_advantage,oracle_advantage,oracle_best_z,critic_best_z
OP8,map_b_split_lane_v2,6,148,142,1,-1.307671308517456,-0.04180729389190674,-3.8573827743530273,-0.04180729389190674,-0.2787121832370758,0.21602128446102142,-1.2236886024475098,-1.1383426189422607,-1.2394294738769531,-1.270136833190918,-1.1383426189422607,-0.9904702305793762,1.096535325050354,0.9486629366874695,3,1
OP8,map_b_split_lane_v2,7,149,142,1,-1.3066785335540771,-8.090739250183105,-0.42078840732574463,-8.090739250183105,-3.8020100593566895,-3.318618059158325,-1.6164686679840088,-1.6186766624450684,-1.6980397701263428,-1.726323127746582,-1.6186766624450684,-3.908038854598999,-6.472062587738037,-4.182700157165527,0,0
OP8,map_b_split_lane_v2,8,150,142,1,-1.3163999319076538,-4.539896488189697,-1.3779635429382324,-4.539896488189697,-3.047111988067627,-0.6782197952270508,-1.1401560306549072,-1.049673080444336,-1.182286262512207,-1.1161715984344482,-1.049673080444336,-2.4107978343963623,-3.4902234077453613,-2.129098653793335,3,1
OP8,map_b_split_lane_v2,9,151,142,1,-1.3010050058364868,-1.8061294555664062,-5.599534034729004,-1.8061294555664062,-12.688729286193848,-0.8941019177436829,-1.3089990615844727,-1.2915003299713135,-1.4047257900238037,-1.3259310722351074,-1.2915003299713135,-5.247123718261719,-0.5146291255950928,3.4409942626953125,3,1
OP8,map_b_split_lane_v2,10,152,142,1,-1.304403305053711,-4.698920249938965,-4.842576503753662,-4.698920249938965,-3.076472282409668,-7.717930793762207,-1.224104881286621,-1.2099769115447998,-1.2874243259429932,-1.2357449531555176,-1.2099769115447998,-5.083974838256836,-3.488943338394165,0.3850545883178711,2,1
OP8,map_b_split_lane_v2,11,153,142,1,-1.3078572750091553,-1.0618218183517456,-3.793215751647949,-1.0618218183517456,-3.862786293029785,-3.952970504760742,-1.4134533405303955,-1.4037537574768066,-1.4972279071807861,-1.4953546524047852,-1.4037537574768066,-3.167698621749878,0.34193193912506104,2.105876922607422,1,1
OP8,map_b_split_lane_v2,12,154,142,1,-1.3231509923934937,-2.6420958042144775,-0.6602826118469238,-2.6420958042144775,-2.155710458755493,-6.741989612579346,-1.2725422382354736,-1.1719942092895508,-1.3796610832214355,-1.2902872562408447,-1.1719942092895508,-3.0500197410583496,-1.4701015949249268,0.40792393684387207,0,1
OP8,map_b_split_lane_v2,13,155,142,1,-1.3048804998397827,-4.480062961578369,-4.9346923828125,-4.480062961578369,-5.7733049392700195,-11.082724571228027,-1.3817181587219238,-1.2412819862365723,-1.389535903930664,-1.4364533424377441,-1.2412819862365723,-6.5676960945129395,-3.238780975341797,2.0876331329345703,1,1
OP8,map_b_split_lane_v2,14,156,142,1,-1.3097501993179321,-2.271524667739868,-0.8542929291725159,-2.271524667739868,-6.577129364013672,-2.5716500282287598,-1.1101408004760742,-1.058524250984192,-1.1772019863128662,-1.1468069553375244,-1.058524250984192,-3.0686492919921875,-1.2130004167556763,0.7971246242523193,0,1
OP8,map_b_split_lane_v2,15,157,142,1,-1.306779384613037,-9.009760856628418,-3.6751835346221924,-9.009760856628418,-10.333369255065918,-3.9270129203796387,-1.4002563953399658,-1.3910560607910156,-1.4359772205352783,-1.44976806640625,-1.3910560607910156,-6.736331939697266,-7.618704795837402,-2.2734289169311523,0,1
OP8,map_b_split_lane_v2,16,158,142,1,-1.3112634420394897,-0.8880314826965332,-0.704820990562439,-0.8880314826965332,-1.0189659595489502,-1.6675926446914673,-1.2356181144714355,-1.1966853141784668,-1.2109613418579102,-1.2804667949676514,-1.1966853141784668,-1.0698527097702026,0.3086538314819336,0.18182122707366943,0,1
OP8,map_b_split_lane_v2,17,159,142,1,-1.3071955442428589,-6.640292167663574,-2.0464649200439453,-6.640292167663574,-0.8989254832267761,-14.26257610321045,-1.4525833129882812,-1.5271306037902832,-1.581911563873291,-1.567793607711792,-1.5271306037902832,-5.962064743041992,-5.113161563873291,-0.678227424621582,2,0
OP8,map_b_split_lane_v2,18,160,142,1,-1.3076268434524536,-3.351585865020752,-0.409631609916687,-3.351585865020752,-1.5520844459533691,-1.2761600017547607,-1.4976890087127686,-1.477041482925415,-1.5539283752441406,-1.5716478824615479,-1.477041482925415,-1.6473655700683594,-1.874544382095337,-1.7042202949523926,0,1
OP8,map_b_split_lane_v2,19,161,142,1,-1.302270770072937,-5.230434417724609,-5.191535949707031,-5.230434417724609,0.5342515110969543,-8.862064361572266,-1.4360404014587402,-1.4176115989685059,-1.532928228378296,-1.4596645832061768,-1.4176115989685059,-4.687445640563965,-3.8128228187561035,-0.5429887771606445,2,1
OP8,map_b_split_lane_v2,20,162,142,1,-1.3066028356552124,-3.2522218227386475,-11.54622745513916,-3.2522218227386475,-2.899257183074951,-3.8898496627807617,-1.3575859069824219,-1.338564395904541,-1.3955130577087402,-1.4132153987884521,-1.338564395904541,-5.396888732910156,-1.9136574268341064,2.144666910171509,2,1
OP8,map_b_split_lane_v2,21,163,142,1,-1.3100073337554932,-0.3430534601211548,-5.546672821044922,-0.3430534601211548,-1.6532697677612305,-6.799134731292725,-1.2870142459869385,-1.2573812007904053,-1.3133463859558105,-1.3071646690368652,-1.2573812007904053,-3.5855326652526855,0.9143277406692505,3.2424793243408203,1,1
OP8,map_b_split_lane_v2,22,164,142,1,-1.3057925701141357,-6.900517463684082,-4.7179036140441895,-6.900517463684082,-5.187196254730225,-9.166730880737305,-1.463674545288086,-1.3708724975585938,-1.5271310806274414,-1.5455939769744873,-1.3708724975585938,-6.493087291717529,-5.529644966125488,-0.40743017196655273,0,1
OP8,map_b_split_lane_v2,23,165,142,1,-1.3105443716049194,-2.194774866104126,-0.5063467621803284,-2.194774866104126,-6.388024806976318,-1.770126223564148,-1.400606632232666,-1.3228447437286377,-1.4741063117980957,-1.508845329284668,-1.3228447437286377,-2.714818239212036,-0.8719301223754883,0.5200433731079102,0,1
OP8,map_b_split_lane_v2,24,166,142,1,-1.3046057224273682,-16.742408752441406,-8.181501388549805,-16.742408752441406,-1.0832087993621826,-5.175496578216553,-1.4216773509979248,-1.463982343673706,-1.5260450839996338,-1.4949591159820557,-1.463982343673706,-7.795653820037842,-15.278426170349121,-8.946754455566406,2,0
OP8,map_b_split_lane_v2,25,167,142,1,-1.3010077476501465,-0.8813920617103577,-1.493444561958313,-0.8813920617103577,-1.2908457517623901,-2.7158167362213135,-1.28853178024292,-1.2072134017944336,-1.3457276821136475,-1.2823247909545898,-1.2072134017944336,-1.5953748226165771,0.3258213400840759,0.7139827609062195,1,1
OP8,map_b_split_lane_v2,26,168,142,1,-1.310810923576355,-0.18368832767009735,-3.4680209159851074,-0.18368832767009735,-15.027896881103516,-1.3590545654296875,-1.1606223583221436,-1.0549194812774658,-1.1894099712371826,-1.202735424041748,-1.0549194812774658,-5.009665012359619,0.8712311387062073,4.825976848602295,1,1
OP8,map_b_split_lane_v2,27,169,142,1,-1.3031708002090454,-2.216036558151245,-0.2783493995666504,-2.216036558151245,-7.3556365966796875,-1.1901549100875854,-1.2588000297546387,-1.2527365684509277,-1.3357744216918945,-1.2566447257995605,-1.2527365684509277,-2.7600443363189697,-0.9632999897003174,0.5440077781677246,0,1
OP8,map_b_split_lane_v2,28,170,142,1,-1.319231629371643,-2.5788161754608154,-3.603308916091919,-2.5788161754608154,-4.107588291168213,-2.287137746810913,-1.155665636062622,-1.1194813251495361,-1.2052600383758545,-1.19708251953125,-1.1194813251495361,-3.1442127227783203,-1.4593348503112793,0.5653965473175049,3,1
OP8,map_b_split_lane_v2,29,171,142,1,-1.316899061203003,-8.909743309020996,-0.5322765111923218,-8.909743309020996,-8.488539695739746,-1.5419013500213623,-1.318103313446045,-1.190526008605957,-1.2715654373168945,-1.3564653396606445,-1.190526008605957,-4.868114948272705,-7.719217300415039,-4.041628360748291,0,1
OP8,map_b_split_lane_v2,30,172,142,1,-1.3076919317245483,-3.2420270442962646,-0.5589495301246643,-3.2420270442962646,-1.5344864130020142,-0.49040189385414124,-1.1109001636505127,-1.108949899673462,-1.155808925628662,-1.0909602642059326,-1.108949899673462,-1.4564661979675293,-2.1330771446228027,-1.7855608463287354,3,3
OP8,map_b_split_lane_v2,31,173,142,1,-1.3097593784332275,-6.163830280303955,-0.3108840584754944,-6.163830280303955,-9.687444686889648,-5.203184127807617,-1.138892650604248,-1.036102533340454,-1.1061856746673584,-1.1506187915802002,-1.036102533340454,-5.341335773468018,-5.127727508544922,-0.8224945068359375,0,1
OP8,map_b_split_lane_v2,32,174,142,1,-1.3078444004058838,-4.455245018005371,-15.410390853881836,-4.455245018005371,-5.904084205627441,-5.3853759765625,-1.1161537170410156,-1.071603775024414,-1.1676421165466309,-1.1514959335327148,-1.071603775024414,-7.788773536682129,-3.383641242980957,3.333528518676758,1,1
OP8,map_b_split_lane_v2,33,175,142,1,-1.3089609146118164,-8.410892486572266,0.17008449137210846,-8.410892486572266,-4.229822158813477,-0.49172186851501465,-1.4199771881103516,-1.2626078128814697,-1.3829338550567627,-1.4310708045959473,-1.2626078128814697,-3.2405879497528076,-7.148284912109375,-5.170304298400879,0,1
OP8,map_b_split_lane_v2,34,176,142,1,-1.3181072473526,-2.651448965072632,-4.215970993041992,-2.651448965072632,-0.5002184510231018,-1.1299837827682495,-1.3243088722229004,-1.2294890880584717,-1.3917429447174072,-1.3068068027496338,-1.2294890880584717,-2.1244056224823,-1.4219598770141602,-0.527043342590332,2,1
OP8,map_b_split_lane_v2,35,177,142,1,-1.3115062713623047,-2.6719131469726562,-3.716479778289795,-2.6719131469726562,-4.502481460571289,-3.0295374393463135,-1.4736268520355225,-1.3511428833007812,-1.4319350719451904,-1.5104575157165527,-1.3511428833007812,-3.480103015899658,-1.320770263671875,0.808189868927002,1,1
OP8,map_b_split_lane_v2,36,178,142,1,-1.3076478242874146,-0.9269501566886902,-6.1320600509643555,-0.9269501566886902,-0.9613503217697144,-5.707556247711182,-1.300685167312622,-1.2038874626159668,-1.2964158058166504,-1.320892095565796,-1.2038874626159668,-3.431979179382324,0.2769373059272766,2.5050289630889893,1,1
OP8,map_b_split_lane_v2,37,179,142,1,-1.3086801767349243,-1.422162413597107,-0.8930624127388,-1.422162413597107,-4.740809917449951,-4.408916473388672,-1.372931718826294,-1.2761039733886719,-1.4213860034942627,-1.386690378189087,-1.2761039733886719,-2.8662378787994385,-0.14605844020843506,1.4440754652023315,0,1
OP8,map_b_split_lane_v2,38,180,142,1,-1.3018770217895508,-1.0448412895202637,-1.4058687686920166,-1.0448412895202637,-0.4241080582141876,-7.988450527191162,-1.3597080707550049,-1.402695655822754,-1.49826979637146,-1.3769137859344482,-1.402695655822754,-2.7158172130584717,0.35785436630249023,1.670975923538208,2,0
OP8,map_b_split_lane_v2,39,181,142,1,-1.3159315586090088,-0.6602487564086914,-0.8045971989631653,-0.6602487564086914,-7.579047203063965,-2.715830087661743,-1.2547128200531006,-1.1184966564178467,-1.2496051788330078,-1.3016490936279297,-1.1184966564178467,-2.9399306774139404,0.4582479000091553,2.279681921005249,1,1
OP8,map_b_split_lane_v2,40,182,142,1,-1.311318278312683,0.45600178837776184,-3.863598108291626,0.45600178837776184,-0.7445939779281616,-1.730535864830017,-1.1403603553771973,-1.137519121170044,-1.1985857486724854,-1.1372871398925781,-1.137519121170044,-1.4706815481185913,1.5935208797454834,1.9266833066940308,1,3
OP8,map_b_split_lane_v2,41,183,142,1,-1.31278395652771,-4.803524494171143,-13.519631385803223,-4.803524494171143,-2.849214553833008,-2.6106748580932617,-1.2732088565826416,-1.271378755569458,-1.2297492027282715,-1.3136601448059082,-1.271378755569458,-5.945761680603027,-3.5321457386016846,1.1422371864318848,3,2
OP8,map_b_split_lane_v2,42,184,142,1,-1.308578372001648,-22.479467391967773,-3.645845413208008,-22.479467391967773,-3.4285731315612793,-1.6759475469589233,-1.534651517868042,-1.5392508506774902,-1.565342903137207,-1.62705659866333,-1.5392508506774902,-7.807458400726318,-20.940216064453125,-14.672008514404297,3,0
OP8,map_b_split_lane_v2,43,185,142,1,-1.3078837394714355,-13.553292274475098,-3.2420222759246826,-13.553292274475098,-9.224365234375,-0.6240420937538147,-1.2144744396209717,-1.1607401371002197,-1.2552239894866943,-1.2734875679016113,-1.1607401371002197,-6.660930633544922,-12.392552375793457,-6.892361640930176,3,1
OP8,map_b_split_lane_v2,44,186,142,1,-1.311011791229248,-4.654714584350586,-4.907968044281006,-4.654714584350586,-6.131328582763672,-0.8747691512107849,-1.1148405075073242,-1.0869688987731934,-1.1137447357177734,-1.1450295448303223,-1.0869688987731934,-4.142195224761963,-3.5677456855773926,-0.512519359588623,3,1
OP8,map_b_split_lane_v2,45,187,142,1,-1.3124033212661743,-8.716279029846191,-0.5839605331420898,-8.716279029846191,-0.42505237460136414,-1.6091500520706177,-1.3985881805419922,-1.3343517780303955,-1.468797206878662,-1.5096898078918457,-1.3343517780303955,-2.8336105346679688,-7.381927490234375,-5.882668495178223,2,1
OP8,map_b_split_lane_v2,46,188,142,1,-1.3061727285385132,-3.6378750801086426,-6.398422718048096,-3.6378750801086426,-3.74342942237854,-8.922735214233398,-1.317622423171997,-1.3173625469207764,-1.3884518146514893,-1.3562917709350586,-1.3173625469207764,-5.675615310668945,-2.320512533187866,2.0377402305603027,1,1
OP8,map_b_split_lane_v2,47,189,142,1,-1.3108115196228027,-1.9104427099227905,-8.266395568847656,-1.9104427099227905,-4.317040920257568,-18.30042266845703,-1.3952147960662842,-1.3040461540222168,-1.468928575515747,-1.4823391437530518,-1.3040461540222168,-8.198575973510742,-0.6063965559005737,6.288133144378662,1,1
OP8,map_b_split_lane_v2,48,190,142,1,-1.3041757345199585,-6.765852928161621,-1.0311471223831177,-6.765852928161621,-5.579782485961914,-2.2843987941741943,-1.5645885467529297,-1.5922698974609375,-1.6095209121704102,-1.620870590209961,-1.5922698974609375,-3.915295362472534,-5.173583030700684,-2.850557565689087,0,0
OP8,map_b_split_lane_v2,49,191,142,1,-1.3130366802215576,-1.1553901433944702,-0.8938515782356262,-1.1553901433944702,-4.462647438049316,-2.2798943519592285,-1.015821099281311,-1.0017812252044678,-1.054257869720459,-0.9959583878517151,-1.0017812252044678,-2.197946071624756,-0.15360891819000244,1.0425559282302856,0,3
OP8,map_b_split_lane_v2,50,192,142,1,-1.3155070543289185,-2.3934357166290283,-3.0398061275482178,-2.3934357166290283,-4.065244674682617,-11.998974800109863,-1.1236457824707031,-1.0394303798675537,-1.2480344772338867,-1.1520907878875732,-1.0394303798675537,-5.374365329742432,-1.3540053367614746,2.9809296131134033,1,1
OP8,map_b_split_lane_v2,51,193,142,1,-1.314260721206665,-0.5046764612197876,-1.3626798391342163,-0.5046764612197876,-0.46446239948272705,-1.5435900688171387,-1.5718598365783691,-1.4122412204742432,-1.5559563636779785,-1.613393783569336,-1.4122412204742432,-0.968852162361145,0.9075647592544556,0.4641757011413574,2,1
OP8,map_b_split_lane_v2,52,194,142,1,-1.3031953573226929,-4.4452900886535645,-1.0565084218978882,-4.4452900886535645,-4.58800745010376,-2.3432087898254395,-1.1526174545288086,-1.1359972953796387,-1.2476818561553955,-1.1564133167266846,-1.1359972953796387,-3.1082534790039062,-3.309292793273926,-1.3370366096496582,0,1
OP8,map_b_split_lane_v2,53,195,142,1,-1.314145803451538,-2.1715188026428223,-10.060395240783691,-2.1715188026428223,-0.22417694330215454,-4.262786388397217,-1.2985825538635254,-1.1645960807800293,-1.3017234802246094,-1.3666260242462158,-1.1645960807800293,-4.1797194480896,-1.006922721862793,2.0082006454467773,2,1
OP8,map_b_split_lane_v2,54,196,142,1,-1.3015656471252441,-5.806653022766113,-3.4138565063476562,-5.806653022766113,-1.6110899448394775,-0.2245592474937439,-1.4737920761108398,-1.4441745281219482,-1.565807580947876,-1.585423231124878,-1.4441745281219482,-2.7640395164489746,-4.362478256225586,-3.0426135063171387,3,1
OP8,map_b_split_lane_v2,55,197,142,1,-1.301841378211975,-8.226061820983887,-3.7869205474853516,-8.226061820983887,-0.15529990196228027,-1.8620554208755493,-1.304044485092163,-1.228898525238037,-1.350501298904419,-1.3209564685821533,-1.228898525238037,-3.507584571838379,-6.99716329574585,-4.718477249145508,2,1
OP8,map_b_split_lane_v2,56,198,142,1,-1.3035669326782227,-2.0421178340911865,-0.03020365536212921,-2.0421178340911865,-4.499307155609131,-7.419378757476807,-1.3035242557525635,-1.350618839263916,-1.4460899829864502,-1.3653757572174072,-1.350618839263916,-3.4977517127990723,-0.6914989948272705,1.4556338787078857,0,0
OP8,map_b_split_lane_v2,57,199,142,1,-1.3067959547042847,-2.412501335144043,-3.156550168991089,-2.412501335144043,-3.488060474395752,-5.530111312866211,-1.5296761989593506,-1.5931386947631836,-1.639024257659912,-1.6230852603912354,-1.5931386947631836,-3.646805763244629,-0.8193626403808594,1.234304428100586,1,0
OP8,map_b_split_lane_v2,58,200,142,1,-1.3087236881256104,-0.17485977709293365,-0.06720500439405441,-0.17485977709293365,-2.7455224990844727,-1.1011803150177002,-1.2299227714538574,-1.188629150390625,-1.2736811637878418,-1.2659471035003662,-1.188629150390625,-1.0221918821334839,1.0137693881988525,0.8473321199417114,0,1
OP8,map_b_split_lane_v2,59,201,142,1,-1.3034899234771729,-4.309176921844482,-0.9870367050170898,-4.309176921844482,-10.495512962341309,-7.426942825317383,-1.2447764873504639,-1.17094087600708,-1.247168779373169,-1.2331459522247314,-1.17094087600708,-5.8046674728393555,-3.1382360458374023,1.495490550994873,0,1
OP8,map_b_split_lane_v2,60,202,142,1,-1.3038301467895508,-0.9136450290679932,-4.0941853523254395,-0.9136450290679932,-1.1509908437728882,-0.839368999004364,-1.2161962985992432,-1.2080705165863037,-1.304353952407837,-1.243844985961914,-1.2080705165863037,-1.7495476007461548,0.29442548751831055,0.8359025716781616,3,1
OP8,map_b_split_lane_v2,61,203,142,1,-1.3159102201461792,-6.544304370880127,-2.2242743968963623,-6.544304370880127,-21.706729888916016,-2.9710917472839355,-1.259479284286499,-1.1646907329559326,-1.3730933666229248,-1.297142505645752,-1.1646907329559326,-8.361599922180176,-5.379613876342773,1.8172955513000488,0,1
OP8,map_b_split_lane_v2,62,204,142,1,-1.3056087493896484,-8.802969932556152,-10.23205852508545,-8.802969932556152,-5.945487976074219,-0.20968200266361237,-1.2346186637878418,-1.2177438735961914,-1.2846364974975586,-1.2042179107666016,-1.2177438735961914,-6.297549724578857,-7.585226058959961,-2.505420207977295,3,3
OP8,map_b_split_lane_v2,63,205,142,1,-1.3095370531082153,-4.483156681060791,-0.8393326997756958,-4.483156681060791,-4.02428674697876,-11.517950057983398,-1.4939754009246826,-1.3838212490081787,-1.4773852825164795,-1.4524517059326172,-1.3838212490081787,-5.216181755065918,-3.0993354320526123,0.733025074005127,0,1
OP8,map_b_split_lane_v2,64,206,142,1,-1.3072041273117065,-1.4922195672988892,-1.6839196681976318,-1.4922195672988892,-2.293048620223999,-1.682418704032898,-1.1876354217529297,-1.1009352207183838,-1.2023417949676514,-1.2132363319396973,-1.1009352207183838,-1.7879016399383545,-0.39128434658050537,0.29568207263946533,1,1
OP8,map_b_split_lane_v2,65,207,142,1,-1.309821367263794,-2.4189815521240234,0.1810520440340042,-2.4189815521240234,-6.199302673339844,-0.8389111757278442,-1.4909560680389404,-1.3385412693023682,-1.4377169609069824,-1.5119457244873047,-1.3385412693023682,-2.319035768508911,-1.0804402828216553,-0.0999457836151123,0,1
OP8,map_b_split_lane_v2,66,208,142,1,-1.3113306760787964,-3.9762182235717773,-10.163324356079102,-3.9762182235717773,-6.670332431793213,-9.272688865661621,-1.5749962329864502,-1.3966116905212402,-1.5615925788879395,-1.6114466190338135,-1.3966116905212402,-7.520641326904297,-2.579606533050537,3.5444231033325195,1,1
OP8,map_b_split_lane_v2,67,209,142,1,-1.3098433017730713,-3.953326463699341,-2.295236825942993,-3.953326463699341,-1.223453402519226,-0.8215144872665405,-1.3453867435455322,-1.2481939792633057,-1.3365209102630615,-1.3702473640441895,-1.2481939792633057,-2.07338285446167,-2.705132484436035,-1.879943609237671,3,1
OP8,map_b_split_lane_v2,68,210,142,1,-1.3082102537155151,0.35877591371536255,-1.378077745437622,0.35877591371536255,-4.971460819244385,0.48535141348838806,-0.9666731953620911,-0.9474440813064575,-1.0158175230026245,-0.9469913840293884,-0.9474440813064575,-1.3763527870178223,1.3062200546264648,1.73512864112854,3,3
OP8,map_b_split_lane_v2,69,211,142,1,-1.3116710186004639,-1.549214243888855,-0.4959038496017456,-1.549214243888855,-0.5205685496330261,-1.55133056640625,-1.4700126647949219,-1.3955848217010498,-1.538893461227417,-1.558727502822876,-1.3955848217010498,-1.0292543172836304,-0.15362942218780518,-0.5199599266052246,0,1
OP8,map_b_split_lane_v2,70,212,142,1,-1.3095014095306396,-5.431624412536621,-1.6998547315597534,-5.431624412536621,-0.4708348512649536,-0.36198970675468445,-1.3741297721862793,-1.4388809204101562,-1.491032600402832,-1.4682855606079102,-1.4388809204101562,-1.991075873374939,-3.992743492126465,-3.4405484199523926,3,0
OP8,map_b_split_lane_v2,71,213,142,1,-1.3062633275985718,-1.3941758871078491,-1.1465202569961548,-1.3941758871078491,-7.585771083831787,-7.012824058532715,-1.423232078552246,-1.3849174976348877,-1.5463495254516602,-1.5069594383239746,-1.3849174976348877,-4.284822463989258,-0.009258389472961426,2.890646457672119,0,1
OP8,map_b_split_lane_v2,72,214,142,1,-1.309496521949768,-0.8426844477653503,-3.5662426948547363,-0.8426844477653503,-2.821864366531372,-4.329677104949951,-1.0774588584899902,-0.9994669556617737,-1.1972622871398926,-1.0993258953094482,-0.9994669556617737,-2.8901171684265137,0.15678250789642334,2.0474326610565186,1,1
OP8,map_b_split_lane_v2,73,215,142,1,-1.303412914276123,-17.965545654296875,-1.239069938659668,-17.965545654296875,-1.9345029592514038,-3.1665165424346924,-1.267982006072998,-1.2887625694274902,-1.388606071472168,-1.3072092533111572,-1.2887625694274902,-6.076409339904785,-16.676782608032227,-11.88913631439209,0,0
OP8,map_b_split_lane_v2,74,216,142,1,-1.3084213733673096,-1.5151413679122925,-2.963057041168213,-1.5151413679122925,-5.8853583335876465,-8.862954139709473,-1.122912883758545,-1.0283758640289307,-1.1665360927581787,-1.148102045059204,-1.0283758640289307,-4.8066277503967285,-0.4867655038833618,3.2914862632751465,1,1
OP8,map_b_split_lane_v2,75,217,142,1,-1.3147974014282227,-3.5447001457214355,-1.7450029850006104,-3.5447001457214355,-3.505629301071167,-2.694819688796997,-1.0825378894805908,-0.9905592799186707,-1.1726691722869873,-1.082742691040039,-0.9905592799186707,-2.8725380897521973,-2.55414080619812,-0.6721620559692383,0,1
OP8,map_b_split_lane_v2,76,218,142,1,-1.3099085092544556,-21.053070068359375,-3.3201942443847656,-21.053070068359375,-13.8429594039917,-7.700729846954346,-1.1202483177185059,-1.0333316326141357,-1.14145827293396,-1.1354033946990967,-1.0333316326141357,-11.479238510131836,-20.019739151000977,-9.573831558227539,0,1
OP8,map_b_split_lane_v2,77,219,142,1,-1.3153483867645264,-1.1387385129928589,-0.11882641911506653,-1.1387385129928589,-10.385380744934082,-0.03201998025178909,-1.2599811553955078,-1.1402993202209473,-1.275761365890503,-1.302762746810913,-1.1402993202209473,-2.918741226196289,0.001560807228088379,1.7800027132034302,3,1
OP8,map_b_split_lane_v2,78,220,142,1,-1.3082504272460938,-3.2137539386749268,-6.3543477058410645,-3.2137539386749268,-7.781556606292725,-6.140443801879883,-1.2941455841064453,-1.231881856918335,-1.324523687362671,-1.3505871295928955,-1.231881856918335,-5.872525691986084,-1.9818720817565918,2.6587717533111572,1,1
OP8,map_b_split_lane_v2,79,221,142,1,-1.3104044198989868,-1.5749261379241943,-9.012171745300293,-1.5749261379241943,-7.178430080413818,-1.2966930866241455,-1.2589037418365479,-1.2533290386199951,-1.283360242843628,-1.320551872253418,-1.2533290386199951,-4.765555381774902,-0.3215970993041992,3.190629243850708,3,1
OP8,map_b_split_lane_v2,80,222,142,1,-1.302930474281311,-2.5243117809295654,-11.697946548461914,-2.5243117809295654,-5.515181064605713,-3.3294239044189453,-1.2302985191345215,-1.225001573562622,-1.3061163425445557,-1.223423719406128,-1.225001573562622,-5.766716003417969,-1.2993102073669434,3.2424042224884033,1,3
OP8,map_b_split_lane_v2,81,223,142,1,-1.3123315572738647,-5.319226264953613,-3.701089382171631,-5.319226264953613,-0.24370388686656952,-0.8027888536453247,-1.0104360580444336,-0.9395872354507446,-1.0779707431793213,-1.0158894062042236,-0.9395872354507446,-2.5167019367218018,-4.379639148712158,-2.8025243282318115,2,1
OP8,map_b_split_lane_v2,82,224,142,1,-1.3066695928573608,-3.394376516342163,-2.894646644592285,-3.394376516342163,-0.12076494842767715,-0.030974354594945908,-0.997211754322052,-0.9560545086860657,-1.0232079029083252,-0.9715403914451599,-0.9560545086860657,-1.6101906299591064,-2.438322067260742,-1.7841858863830566,3,1
OP8,map_b_split_lane_v2,83,225,142,1,-1.3070573806762695,-5.324833869934082,-1.2833683490753174,-5.324833869934082,-1.3269644975662231,-18.82168197631836,-1.4385044574737549,-1.4310972690582275,-1.4663710594177246,-1.4933202266693115,-1.4310972690582275,-6.689211845397949,-3.8937366008758545,1.3643779754638672,0,1
OP8,map_b_split_lane_v2,84,226,142,1,-1.3106831312179565,-5.631106853485107,-3.3571012020111084,-5.631106853485107,-5.127543926239014,-2.757772445678711,-1.1114516258239746,-1.0902912616729736,-1.1755733489990234,-1.114835262298584,-1.0902912616729736,-4.218380928039551,-4.540815353393555,-1.4127259254455566,3,1
OP8,map_b_split_lane_v2,85,227,142,1,-1.3092256784439087,-3.615215539932251,-5.790156841278076,-3.615215539932251,-10.302411079406738,-1.9904303550720215,-1.5309984683990479,-1.4188299179077148,-1.5196712017059326,-1.5390074253082275,-1.4188299179077148,-5.424553394317627,-2.196385622024536,1.809337854385376,3,1
OP8,map_b_split_lane_v2,86,228,142,1,-1.3096635341644287,-5.806347846984863,-5.214024066925049,-5.806347846984863,-6.050259590148926,-7.121755599975586,-1.5759775638580322,-1.467942476272583,-1.559744119644165,-1.5913333892822266,-1.467942476272583,-6.048097133636475,-4.338405609130859,0.24174928665161133,0,1
OP8,map_b_split_lane_v2,87,229,142,1,-1.3094428777694702,-4.365374565124512,-0.9182611703872681,-4.365374565124512,-3.813995361328125,-0.6149674654006958,-1.2305359840393066,-1.2044861316680908,-1.2603001594543457,-1.2962100505828857,-1.2044861316680908,-2.428149700164795,-3.160888433456421,-1.9372248649597168,3,1
OP8,map_b_split_lane_v2,88,230,142,1,-1.3169082403182983,-3.7244575023651123,-6.47052001953125,-3.7244575023651123,-2.3401336669921875,-3.7146902084350586,-1.217325210571289,-1.0709474086761475,-1.2110965251922607,-1.2802870273590088,-1.0709474086761475,-4.062450408935547,-2.653510093688965,0.33799290657043457,2,1
OP8,map_b_split_lane_v2,89,231,142,1,-1.3084458112716675,-2.9388580322265625,-13.303136825561523,-2.9388580322265625,-4.751311302185059,-12.019941329956055,-1.1632206439971924,-1.1607666015625,-1.1976051330566406,-1.178945779800415,-1.1607666015625,-8.253311157226562,-1.7780914306640625,5.314453125,1,1
OP8,map_b_split_lane_v2,90,232,142,1,-1.3037729263305664,-6.4522528648376465,-13.034852027893066,-6.4522528648376465,-8.698420524597168,-22.968061447143555,-1.4228229522705078,-1.3766121864318848,-1.4552695751190186,-1.434539794921875,-1.3766121864318848,-12.788396835327148,-5.075640678405762,6.336143970489502,1,1
