pole,opponent,episode_seed,blue_score,red_score,win,draw,steps,zero_zero,total_score,policy
A,OP6,7500192,0,0,0,1,240,1,0,pi_G
B,OP7,7500001,2,0,1,0,240,0,2,pi_G
B,OP7,7500002,0,0,0,1,240,1,0,pi_G
B,OP7,7500003,2,0,1,0,240,0,2,pi_G
B,OP7,7500004,0,0,0,1,240,1,0,pi_G
B,OP7,7500005,1,0,1,0,240,0,1,pi_G
B,OP7,7500006,0,1,0,0,240,0,1,pi_G
B,OP7,7500007,2,0,1,0,240,0,2,pi_G
B,OP7,7500008,1,0,1,0,240,0,1,pi_G
B,OP7,7500009,1,0,1,0,240,0,1,pi_G
B,OP7,7500010,0,0,0,1,240,1,0,pi_G
B,OP7,7500011,1,0,1,0,240,0,1,pi_G
B,OP7,7500012,0,0,0,1,240,1,0,pi_G
B,OP7,7500013,1,0,1,0,240,0,1,pi_G
B,OP7,7500014,1,0,1,0,240,0,1,pi_G
B,OP7,7500015,2,0,1,0,240,0,2,pi_G
B,OP7,7500016,0,0,0,1,240,1,0,pi_G
B,OP7,7500017,0,0,0,1,240,1,0,pi_G
B,OP7,7500018,2,0,1,0,240,0,2,pi_G
B,OP7,7500019,1,1,0,1,240,0,2,pi_G
B,OP7,7500020,0,0,0,1,240,1,0,pi_G
B,OP7,7500021,1,0,1,0,240,0,1,pi_G
B,OP7,7500022,1,0,1,0,240,0,1,pi_G
B,OP7,7500023,1,0,1,0,240,0,1,pi_G
B,OP7,7500024,2,0,1,0,240,0,2,pi_G
B,OP7,7500025,0,0,0,1,240,1,0,pi_G
B,OP7,7500026,2,0,1,0,240,0,2,pi_G
B,OP7,7500027,2,1,1,0,240,0,3,pi_G
B,OP7,7500028,0,0,0,1,240,1,0,pi_G
B,OP7,7500029,2,0,1,0,240,0,2,pi_G
B,OP7,7500030,0,0,0,1,240,1,0,pi_G
B,OP7,7500031,0,0,0,1,240,1,0,pi_G
B,OP7,7500032,1,0,1,0,240,0,1,pi_G
B,OP7,7500033,1,0,1,0,240,0,1,pi_G
B,OP7,7500034,0,0,0,1,240,1,0,pi_G
B,OP7,7500035,0,0,0,1,240,1,0,pi_G
B,OP7,7500036,0,0,0,1,240,1,0,pi_G
B,OP7,7500037,1,0,1,0,240,0,1,pi_G
B,OP7,7500038,0,0,0,1,240,1,0,pi_G
B,OP7,7500039,1,0,1,0,240,0,1,pi_G
B,OP7,7500040,0,0,0,1,240,1,0,pi_G
B,OP7,7500041,1,1,0,1,240,0,2,pi_G
B,OP7,7500042,1,0,1,0,240,0,1,pi_G
B,OP7,7500043,0,0,0,1,240,1,0,pi_G
B,OP7,7500044,3,0,1,0,209,0,3,pi_G
B,OP7,7500045,1,0,1,0,240,0,1,pi_G
B,OP7,7500046,0,0,0,1,240,1,0,pi_G
B,OP7,7500047,1,0,1,0,240,0,1,pi_G
B,OP7,7500048,3,0,1,0,101,0,3,pi_G
B,OP7,7500049,0,0,0,1,240,1,0,pi_G
B,OP7,7500050,0,0,0,1,240,1,0,pi_G
B,OP7,7500051,0,0,0,1,240,1,0,pi_G
B,OP7,7500052,0,0,0,1,240,1,0,pi_G
B,OP7,7500053,0,0,0,1,240,1,0,pi_G
B,OP7,7500054,3,0,1,0,184,0,3,pi_G
B,OP7,7500055,0,0,0,1,240,1,0,pi_G
B,OP7,7500056,1,0,1,0,240,0,1,pi_G
B,OP7,7500057,0,0,0,1,240,1,0,pi_G
B,OP7,7500058,1,0,1,0,240,0,1,pi_G
B,OP7,7500059,1,0,1,0,240,0,1,pi_G
B,OP7,7500060,1,0,1,0,240,0,1,pi_G
B,OP7,7500061,1,0,1,0,240,0,1,pi_G
B,OP7,7500062,2,0,1,0,240,0,2,pi_G
B,OP7,7500063,1,1,0,1,240,0,2,pi_G
B,OP7,7500064,1,0,1,0,240,0,1,pi_G
B,OP7,7500065,0,0,0,1,240,1,0,pi_G
B,OP7,7500066,2,0,1,0,240,0,2,pi_G
B,OP7,7500067,0,0,0,1,240,1,0,pi_G
B,OP7,7500068,0,0,0,1,240,1,0,pi_G
B,OP7,7500069,1,0,1,0,240,0,1,pi_G
B,OP7,7500070,1,0,1,0,240,0,1,pi_G
B,OP7,7500071,2,0,1,0,240,0,2,pi_G
B,OP7,7500072,1,0,1,0,240,0,1,pi_G
B,OP7,7500073,1,0,1,0,240,0,1,pi_G
B,OP7,7500074,2,0,1,0,240,0,2,pi_G
B,OP7,7500075,0,0,0,1,240,1,0,pi_G
B,OP7,7500076,1,0,1,0,240,0,1,pi_G
B,OP7,7500077,1,0,1,0,240,0,1,pi_G
B,OP7,7500078,1,0,1,0,240,0,1,pi_G
B,OP7,7500079,0,0,0,1,240,1,0,pi_G
B,OP7,7500080,0,0,0,1,240,1,0,pi_G
B,OP7,7500081,0,0,0,1,240,1,0,pi_G
B,OP7,7500082,1,0,1,0,240,0,1,pi_G
B,OP7,7500083,0,0,0,1,240,1,0,pi_G
B,OP7,7500084,1,0,1,0,240,0,1,pi_G
B,OP7,7500085,0,0,0,1,240,1,0,pi_G
B,OP7,7500086,2,0,1,0,240,0,2,pi_G
B,OP7,7500087,0,0,0,1,240,1,0,pi_G
B,OP7,7500088,0,0,0,1,240,1,0,pi_G
B,OP7,7500089,1,0,1,0,240,0,1,pi_G
B,OP7,7500090,0,0,0,1,240,1,0,pi_G
B,OP7,7500091,2,1,1,0,240,0,3,pi_G
B,OP7,7500092,1,0,1,0,240,0,1,pi_G
B,OP7,7500093,3,0,1,0,177,0,3,pi_G
B,OP7,7500094,0,0,0,1,240,1,0,pi_G
B,OP7,7500095,1,0,1,0,240,0,1,pi_G
B,OP7,7500096,3,0,1,0,200,0,3,pi_G
B,OP7,7500097,0,0,0,1,240,1,0,pi_G
B,OP7,7500098,1,0,1,0,240,0,1,pi_G
B,OP7,7500099,0,0,0,1,240,1,0,pi_G
B,OP7,7500100,1,0,1,0,240,0,1,pi_G
B,OP7,7500101,0,0,0,1,240,1,0,pi_G
B,OP7,7500102,1,0,1,0,240,0,1,pi_G
B,OP7,7500103,2,0,1,0,240,0,2,pi_G
B,OP7,7500104,2,0,1,0,240,0,2,pi_G
B,OP7,7500105,0,0,0,1,240,1,0,pi_G
B,OP7,7500106,0,0,0,1,240,1,0,pi_G
B,OP7,7500107,2,0,1,0,240,0,2,pi_G
B,OP7,7500108,0,0,0,1,240,1,0,pi_G
B,OP7,7500109,2,0,1,0,240,0,2,pi_G
B,OP7,7500110,0,0,0,1,240,1,0,pi_G
B,OP7,7500111,1,0,1,0,240,0,1,pi_G
B,OP7,7500112,1,0,1,0,240,0,1,pi_G
B,OP7,7500113,2,0,1,0,240,0,2,pi_G
B,OP7,7500114,0,1,0,0,240,0,1,pi_G
B,OP7,7500115,0,0,0,1,240,1,0,pi_G
B,OP7,7500116,0,0,0,1,240,1,0,pi_G
B,OP7,7500117,1,0,1,0,240,0,1,pi_G
B,OP7,7500118,1,0,1,0,240,0,1,pi_G
B,OP7,7500119,0,0,0,1,240,1,0,pi_G
B,OP7,7500120,2,0,1,0,240,0,2,pi_G
B,OP7,7500121,2,0,1,0,240,0,2,pi_G
B,OP7,7500122,1,0,1,0,240,0,1,pi_G
B,OP7,7500123,1,0,1,0,240,0,1,pi_G
B,OP7,7500124,1,1,0,1,240,0,2,pi_G
B,OP7,7500125,1,0,1,0,240,0,1,pi_G
B,OP7,7500126,0,0,0,1,240,1,0,pi_G
B,OP7,7500127,1,0,1,0,240,0,1,pi_G
B,OP7,7500128,0,0,0,1,240,1,0,pi_G
B,OP7,7500129,1,0,1,0,240,0,1,pi_G
B,OP7,7500130,0,0,0,1,240,1,0,pi_G
B,OP7,7500131,2,0,1,0,240,0,2,pi_G
B,OP7,7500132,0,0,0,1,240,1,0,pi_G
B,OP7,7500133,2,0,1,0,240,0,2,pi_G
B,OP7,7500134,0,0,0,1,240,1,0,pi_G
B,OP7,7500135,0,1,0,0,240,0,1,pi_G
B,OP7,7500136,0,0,0,1,240,1,0,pi_G
B,OP7,7500137,2,0,1,0,240,0,2,pi_G
B,OP7,7500138,1,0,1,0,240,0,1,pi_G
B,OP7,7500139,0,0,0,1,240,1,0,pi_G
B,OP7,7500140,1,0,1,0,240,0,1,pi_G
B,OP7,7500141,0,0,0,1,240,1,0,pi_G
B,OP7,7500142,0,0,0,1,240,1,0,pi_G
B,OP7,7500143,0,0,0,1,240,1,0,pi_G
B,OP7,7500144,0,0,0,1,240,1,0,pi_G
B,OP7,7500145,1,0,1,0,240,0,1,pi_G
B,OP7,7500146,1,0,1,0,240,0,1,pi_G
B,OP7,7500147,2,0,1,0,240,0,2,pi_G
B,OP7,7500148,1,0,1,0,240,0,1,pi_G
B,OP7,7500149,0,0,0,1,240,1,0,pi_G
B,OP7,7500150,2,0,1,0,240,0,2,pi_G
B,OP7,7500151,0,1,0,0,240,0,1,pi_G
B,OP7,7500152,0,0,0,1,240,1,0,pi_G
B,OP7,7500153,0,0,0,1,240,1,0,pi_G
B,OP7,7500154,0,0,0,1,240,1,0,pi_G
B,OP7,7500155,1,0,1,0,240,0,1,pi_G
B,OP7,7500156,2,0,1,0,240,0,2,pi_G
B,OP7,7500157,1,0,1,0,240,0,1,pi_G
B,OP7,7500158,0,0,0,1,240,1,0,pi_G
B,OP7,7500159,0,0,0,1,240,1,0,pi_G
B,OP7,7500160,1,0,1,0,240,0,1,pi_G
B,OP7,7500161,3,0,1,0,206,0,3,pi_G
B,OP7,7500162,0,0,0,1,240,1,0,pi_G
B,OP7,7500163,1,2,0,0,240,0,3,pi_G
B,OP7,7500164,2,0,1,0,240,0,2,pi_G
B,OP7,7500165,1,0,1,0,240,0,1,pi_G
B,OP7,7500166,0,0,0,1,240,1,0,pi_G
B,OP7,7500167,1,0,1,0,240,0,1,pi_G
B,OP7,7500168,2,0,1,0,240,0,2,pi_G
B,OP7,7500169,0,0,0,1,240,1,0,pi_G
B,OP7,7500170,1,0,1,0,240,0,1,pi_G
B,OP7,7500171,1,0,1,0,240,0,1,pi_G
B,OP7,7500172,1,0,1,0,240,0,1,pi_G
B,OP7,7500173,1,0,1,0,240,0,1,pi_G
B,OP7,7500174,0,0,0,1,240,1,0,pi_G
B,OP7,7500175,0,0,0,1,240,1,0,pi_G
B,OP7,7500176,2,0,1,0,240,0,2,pi_G
B,OP7,7500177,0,0,0,1,240,1,0,pi_G
B,OP7,7500178,1,0,1,0,240,0,1,pi_G
B,OP7,7500179,2,0,1,0,240,0,2,pi_G
B,OP7,7500180,1,0,1,0,240,0,1,pi_G
B,OP7,7500181,1,0,1,0,240,0,1,pi_G
B,OP7,7500182,1,0,1,0,240,0,1,pi_G
B,OP7,7500183,0,0,0,1,240,1,0,pi_G
B,OP7,7500184,3,0,1,0,125,0,3,pi_G
B,OP7,7500185,0,0,0,1,240,1,0,pi_G
B,OP7,7500186,0,0,0,1,240,1,0,pi_G
B,OP7,7500187,0,0,0,1,240,1,0,pi_G
B,OP7,7500188,0,0,0,1,240,1,0,pi_G
B,OP7,7500189,0,0,0,1,240,1,0,pi_G
B,OP7,7500190,2,0,1,0,240,0,2,pi_G
B,OP7,7500191,0,0,0,1,240,1,0,pi_G
B,OP7,7500192,0,0,0,1,240,1,0,pi_G
