first_capture_step,capture_latency,lost_after_leading,capture_conceded,opponent,eval_seed,blue_score,red_score,score_margin,win,loss,draw,terminated,episode_steps,tags_against,tags_for,cooldown_denials,captures_blue,captures_red,drops,pickups,tagged_while_carrying,ever_carried,carried_without_scoring,carry_steps,carry_frac,carrier_unescorted_frac,carrier_pressure_frac,mean_carrier_pressure,max_agents_forward,both_forward_frac,none_forward_frac,mean_team_separation,mean_formation_spread,blue_tagged_frac,cooldown_active_frac,trailing_frac,leading_frac,conceded_first,train_seed
,,0,0,OP7,9400007,0.0,0.0,0.0,0,0,1,True,240,21,3,60,0,0,5,5,5,1,1,9,0.0375,1.0,1.0,0.09585713719328244,2,0.15416666666666667,0.3541666666666667,0.24827943732962013,0.07292348694749838,0.7041666666666667,0.2625,0.0,0.0,0,3200001
77,77,0,0,OP7,9400008,2.0,0.0,2.0,1,0,0,True,240,19,7,68,2,0,1,3,1,1,0,30,0.125,0.6666666666666666,0.9,0.11811742894351482,2,0.12083333333333333,0.4125,0.23350523211993277,0.06734809627124984,0.5875,0.44583333333333336,0.0,0.6791666666666667,0,3200001
139,139,0,1,OP7,9400009,1.0,1.0,0.0,0,0,1,True,240,18,6,58,1,1,5,6,5,1,0,24,0.1,0.75,0.7916666666666666,0.13930793587739268,2,0.15833333333333333,0.3958333333333333,0.23239613682962953,0.0757624201262388,0.5958333333333333,0.375,0.0,0.020833333333333332,0,3200001
178,178,0,1,OP7,9400010,2.0,1.0,1.0,1,0,0,True,240,19,5,85,2,1,2,4,2,1,0,32,0.13333333333333333,0.6875,0.65625,0.20119433221407235,2,0.07083333333333333,0.2708333333333333,0.288252890886118,0.06575808452929172,0.7416666666666667,0.3,0.0125,0.13333333333333333,1,3200001
58,58,0,0,OP7,9400011,1.0,0.0,1.0,1,0,0,True,240,19,7,69,1,0,3,4,4,1,0,24,0.1,0.4166666666666667,0.6666666666666666,0.1706377735051016,2,0.20416666666666666,0.38333333333333336,0.21080880973798533,0.05803429176194186,0.5916666666666667,0.4875,0.0,0.7583333333333333,0,3200001
235,235,0,0,OP7,9400012,1.0,0.0,1.0,1,0,0,True,240,20,5,82,1,0,5,6,6,1,0,27,0.1125,0.6296296296296297,0.9259259259259259,0.11901839408609602,2,0.15,0.3625,0.24779501650482416,0.0828313390752252,0.6583333333333333,0.30416666666666664,0.0,0.020833333333333332,0,3200001
95,95,0,0,OP7,9400013,2.0,0.0,2.0,1,0,0,True,240,19,7,75,2,0,4,6,4,1,0,33,0.1375,0.5151515151515151,0.8181818181818182,0.13159878168142203,2,0.15,0.37083333333333335,0.2423902172129601,0.05467382166883302,0.6458333333333334,0.525,0.0,0.6041666666666666,0,3200001
237,237,0,0,OP7,9400014,1.0,0.0,1.0,1,0,0,True,240,20,5,57,1,0,2,3,2,1,0,19,0.07916666666666666,0.5789473684210527,0.8947368421052632,0.12318530541501548,2,0.24166666666666667,0.4125,0.19277238260644178,0.06559395601410263,0.5916666666666667,0.29583333333333334,0.0,0.0125,0,3200001
30,30,0,0,OP7,9400015,1.0,0.0,1.0,1,0,0,True,240,19,5,59,1,0,3,4,3,1,0,20,0.08333333333333333,0.65,1.0,0.10666701421141625,2,0.15,0.3416666666666667,0.2735434594253699,0.09207292511564447,0.6166666666666667,0.32916666666666666,0.0,0.875,0,3200001
99,99,0,1,OP7,9400016,1.0,1.0,0.0,0,0,1,True,240,20,4,79,1,1,3,4,3,1,0,21,0.0875,0.19047619047619047,0.42857142857142855,0.15271605125495366,2,0.125,0.32916666666666666,0.24843160466601452,0.08147704892180627,0.6958333333333333,0.3333333333333333,0.020833333333333332,0.0,1,3200001
211,211,0,0,OP7,9400017,1.0,0.0,1.0,1,0,0,True,240,19,5,31,1,0,2,3,5,1,0,25,0.10416666666666667,0.44,0.44,0.1909250298142433,2,0.2625,0.4791666666666667,0.16368756072285276,0.07208664285523507,0.5333333333333333,0.2791666666666667,0.0,0.12083333333333333,0,3200001
34,34,0,0,OP7,9400018,1.0,0.0,1.0,1,0,0,True,240,19,7,77,1,0,5,6,5,1,0,24,0.1,0.3333333333333333,0.9583333333333334,0.11389657637725274,2,0.125,0.3541666666666667,0.2579496319638565,0.08345115024033779,0.7125,0.4791666666666667,0.0,0.8583333333333333,0,3200001
,,0,0,OP7,9400019,0.0,0.0,0.0,0,0,1,True,240,21,5,55,0,0,4,4,4,1,1,7,0.029166666666666667,0.8571428571428571,1.0,0.09356299681322915,2,0.125,0.35833333333333334,0.24407230831372242,0.0768983530991439,0.7333333333333333,0.36666666666666664,0.0,0.0,0,3200001
147,147,0,0,OP7,9400020,1.0,0.0,1.0,1,0,0,True,240,20,6,63,1,0,5,6,6,1,0,24,0.1,0.5833333333333334,0.875,0.12233935529366136,2,0.2708333333333333,0.425,0.17736780359409748,0.06557779968898103,0.5375,0.4375,0.0,0.3875,0,3200001
,,0,0,OP7,9400021,0.0,0.0,0.0,0,0,1,True,240,20,1,66,0,0,4,4,5,1,1,12,0.05,0.6666666666666666,0.5833333333333334,0.15546242458124956,2,0.125,0.3125,0.27488081546810766,0.07343161412297074,0.7708333333333334,0.0875,0.0,0.0,0,3200001
59,59,0,0,OP7,9400022,3.0,0.0,3.0,1,0,0,True,170,12,7,41,3,0,3,6,5,1,0,50,0.29411764705882354,0.52,0.74,0.13523307926952838,2,0.20588235294117646,0.4588235294117647,0.2067097526481923,0.08584801229538724,0.4588235294117647,0.6411764705882353,0.0,0.6529411764705882,0,3200001
49,49,0,0,OP7,9400023,2.0,0.0,2.0,1,0,0,True,240,19,6,67,2,0,1,3,1,1,0,32,0.13333333333333333,0.46875,0.625,0.16306166560389102,2,0.08333333333333333,0.37916666666666665,0.26007850325355925,0.0770046024559027,0.6666666666666666,0.4083333333333333,0.0,0.7958333333333333,0,3200001
170,170,0,0,OP7,9400024,1.0,0.0,1.0,1,0,0,True,240,20,6,70,1,0,5,6,7,1,0,32,0.13333333333333333,0.5625,0.90625,0.10312513879034668,2,0.22083333333333333,0.4166666666666667,0.19830140698080262,0.06435668649137369,0.6208333333333333,0.45,0.0,0.2916666666666667,0,3200001
90,90,0,0,OP7,9400025,3.0,0.0,3.0,1,0,0,True,206,14,7,98,3,0,2,5,3,1,0,46,0.22330097087378642,0.391304347826087,0.9565217391304348,0.12154330807211607,2,0.1553398058252427,0.4174757281553398,0.23651301493705476,0.08015338881512753,0.5436893203883495,0.44660194174757284,0.0,0.5631067961165048,0,3200001
,,0,0,OP7,9400026,0.0,0.0,0.0,0,0,1,True,240,20,1,45,0,0,4,4,5,1,1,12,0.05,0.4166666666666667,0.6666666666666666,0.17437740415334702,2,0.24583333333333332,0.44583333333333336,0.184736196960633,0.07850572070892667,0.6,0.0875,0.0,0.0,0,3200001
98,98,0,1,OP7,9400027,2.0,2.0,0.0,0,0,1,True,240,18,6,48,2,2,2,4,2,1,0,34,0.14166666666666666,0.7058823529411765,0.6764705882352942,0.16333796434542713,2,0.19166666666666668,0.4375,0.21202019825577736,0.07270961027030959,0.5875,0.5208333333333334,0.03333333333333333,0.0125,1,3200001
100,100,0,1,OP7,9400028,2.0,1.0,1.0,1,0,0,True,240,19,4,76,2,1,5,7,6,1,0,41,0.17083333333333334,0.4878048780487805,0.9024390243902439,0.12116536498069763,2,0.19583333333333333,0.425,0.20333665275635818,0.06795864475958903,0.575,0.32083333333333336,0.020833333333333332,0.05,1,3200001
66,66,0,1,OP7,9400029,1.0,1.0,0.0,0,0,1,True,240,20,4,59,1,1,5,6,7,1,0,28,0.11666666666666667,0.5,0.8214285714285714,0.13269098182874067,2,0.19583333333333333,0.45416666666666666,0.2106660908088088,0.08145712658054739,0.5708333333333333,0.325,0.0125,0.0,1,3200001
87,87,0,0,OP8,9400000,2.0,0.0,2.0,1,0,0,True,240,20,12,73,2,0,3,5,4,1,0,35,0.14583333333333334,0.4,0.7428571428571429,0.16245466044970922,2,0.1875,0.3875,0.21721002254635097,0.06736262221517487,0.6125,0.7541666666666667,0.0,0.6375,0,3200001
76,76,0,0,OP8,9400001,1.0,0.0,1.0,1,0,0,True,240,19,7,82,1,0,4,5,4,1,0,25,0.10416666666666667,0.68,0.88,0.1249166762828827,2,0.14166666666666666,0.3333333333333333,0.24331180731921145,0.07227165381288311,0.675,0.43333333333333335,0.0,0.6833333333333333,0,3200001
,,0,0,OP8,9400002,0.0,0.0,0.0,0,0,1,True,240,20,14,51,0,0,4,4,4,1,1,10,0.041666666666666664,0.5,0.7,0.1350017461925745,2,0.3333333333333333,0.42916666666666664,0.13565470604225993,0.047931407731266515,0.5541666666666667,0.6458333333333334,0.0,0.0,0,3200001
172,172,0,0,OP8,9400003,2.0,0.0,2.0,1,0,0,True,240,18,6,97,2,0,3,5,4,1,0,38,0.15833333333333333,0.6578947368421053,0.868421052631579,0.13230241776296967,2,0.075,0.325,0.2736897174579402,0.07930437138493289,0.6583333333333333,0.4166666666666667,0.0,0.2833333333333333,0,3200001
29,29,0,0,OP8,9400004,3.0,0.0,3.0,1,0,0,True,126,9,5,38,3,0,1,4,3,1,0,49,0.3888888888888889,0.40816326530612246,0.7959183673469388,0.15087569649426305,2,0.16666666666666666,0.40476190476190477,0.22786388951279815,0.08237215484751644,0.4365079365079365,0.5555555555555556,0.0,0.7698412698412699,0,3200001
86,86,0,1,OP8,9400005,2.0,1.0,1.0,1,0,0,True,240,18,7,51,2,1,5,7,8,1,0,42,0.175,0.35714285714285715,0.6904761904761905,0.1489742598718121,2,0.15416666666666667,0.3958333333333333,0.2271625127022465,0.06948374159721121,0.6083333333333333,0.44166666666666665,0.0375,0.4791666666666667,1,3200001
168,168,0,0,OP8,9400006,1.0,0.0,1.0,1,0,0,True,240,19,10,71,1,0,3,4,5,1,0,25,0.10416666666666667,0.24,0.88,0.10288775444030762,2,0.20416666666666666,0.4041666666666667,0.1925565777113661,0.06157634890259942,0.65,0.4875,0.0,0.3,0,3200001
29,29,0,0,OP8,9400007,2.0,0.0,2.0,1,0,0,True,240,18,5,75,2,0,2,4,2,1,0,34,0.14166666666666666,0.4411764705882353,0.9117647058823529,0.12172456096638651,2,0.11666666666666667,0.3541666666666667,0.2597642189823091,0.08241065132582055,0.6458333333333334,0.2625,0.0,0.8791666666666667,0,3200001
,,0,0,OP8,9400008,0.0,0.0,0.0,0,0,1,True,240,21,9,51,0,0,4,4,4,1,1,11,0.04583333333333333,0.7272727272727273,0.5454545454545454,0.17637501724741675,2,0.1875,0.4708333333333333,0.1868046733085066,0.05915327267927448,0.6083333333333333,0.625,0.0,0.0,0,3200001
175,175,0,0,OP8,9400009,1.0,0.0,1.0,1,0,0,True,240,19,6,79,1,0,5,6,6,1,0,33,0.1375,0.5757575757575758,0.7878787878787878,0.14603726159442554,2,0.17916666666666667,0.3375,0.2355454621060441,0.07850080665314939,0.5833333333333334,0.4166666666666667,0.0,0.2708333333333333,0,3200001
40,40,0,0,OP8,9400010,2.0,0.0,2.0,1,0,0,True,240,20,5,65,2,0,2,4,3,1,0,37,0.15416666666666667,0.7027027027027027,0.5945945945945946,0.16383273305522428,2,0.09583333333333334,0.3875,0.24936202292641005,0.06230115517494899,0.6416666666666667,0.30833333333333335,0.0,0.8333333333333334,0,3200001
160,160,0,0,OP8,9400011,1.0,0.0,1.0,1,0,0,True,240,20,6,73,1,0,4,5,4,1,0,22,0.09166666666666666,0.8181818181818182,0.7727272727272727,0.14652466452257198,2,0.07083333333333333,0.3416666666666667,0.269116050330922,0.06496250397140102,0.7291666666666666,0.4583333333333333,0.0,0.3333333333333333,0,3200001
30,30,0,0,OP8,9400012,3.0,0.0,3.0,1,0,0,True,219,15,10,62,3,0,2,5,5,1,0,49,0.2237442922374429,0.04081632653061224,0.8979591836734694,0.10972544786577322,2,0.1917808219178082,0.4840182648401826,0.17671773672852342,0.06304072594130837,0.547945205479452,0.5616438356164384,0.0,0.863013698630137,0,3200001
86,86,0,0,OP8,9400013,1.0,0.0,1.0,1,0,0,True,240,20,5,77,1,0,3,4,4,1,0,24,0.1,0.3333333333333333,0.2916666666666667,0.22721246567865214,2,0.09583333333333334,0.3125,0.27393897883594037,0.0855244694192758,0.6875,0.30833333333333335,0.0,0.6416666666666667,0,3200001
,,0,0,OP8,9400014,0.0,0.0,0.0,0,0,1,True,240,20,8,58,0,0,5,5,7,1,1,20,0.08333333333333333,0.4,0.8,0.13103696163743733,2,0.17916666666666667,0.4083333333333333,0.20760007603093983,0.08050484104460338,0.6291666666666667,0.5,0.0,0.0,0,3200001
49,49,0,0,OP8,9400015,2.0,0.0,2.0,1,0,0,True,240,19,6,74,2,0,5,7,6,1,0,39,0.1625,0.6153846153846154,0.8717948717948718,0.11402283398768841,2,0.14583333333333334,0.4125,0.2424547786358744,0.08507433926970406,0.575,0.3958333333333333,0.0,0.7958333333333333,0,3200001
88,88,0,0,OP8,9400016,3.0,0.0,3.0,1,0,0,True,164,11,5,99,3,0,3,6,3,1,0,53,0.3231707317073171,0.660377358490566,0.8867924528301887,0.12155331390083961,2,0.042682926829268296,0.2865853658536585,0.2886482597805741,0.05823162848963232,0.5548780487804879,0.4268292682926829,0.0,0.4634146341463415,0,3200001
42,42,0,0,OP8,9400017,3.0,0.0,3.0,1,0,0,True,218,16,9,72,3,0,3,6,5,1,0,53,0.24311926605504589,0.5660377358490566,0.8490566037735849,0.12517617635850636,2,0.14220183486238533,0.37155963302752293,0.2512714861627292,0.08788386636277193,0.536697247706422,0.5458715596330275,0.0,0.8073394495412844,0,3200001
33,33,0,0,OP8,9400018,2.0,0.0,2.0,1,0,0,True,240,18,13,53,2,0,3,5,5,1,0,40,0.16666666666666666,0.35,0.85,0.1317385969683528,2,0.25416666666666665,0.4583333333333333,0.18164984894295533,0.07378654386254008,0.5041666666666667,0.6958333333333333,0.0,0.8625,0,3200001
28,28,0,0,OP8,9400019,2.0,0.0,2.0,1,0,0,True,240,18,6,65,2,0,4,6,5,1,0,39,0.1625,0.48717948717948717,0.8717948717948718,0.1363016059383368,2,0.20416666666666666,0.36666666666666664,0.22996740837891896,0.07673873405437917,0.5666666666666667,0.4,0.0,0.8833333333333333,0,3200001
31,31,0,0,OP8,9400020,1.0,0.0,1.0,1,0,0,True,240,19,5,77,1,0,5,6,5,1,0,25,0.10416666666666667,0.68,0.88,0.12628597557544707,2,0.1,0.31666666666666665,0.2792034818480412,0.08397245307290481,0.6625,0.3416666666666667,0.0,0.8708333333333333,0,3200001
45,45,0,0,OP8,9400021,2.0,0.0,2.0,1,0,0,True,240,21,10,62,2,0,1,3,4,1,0,31,0.12916666666666668,0.06451612903225806,0.9354838709677419,0.13042197568762687,2,0.2,0.45416666666666666,0.1940943425288424,0.06755844609475996,0.5791666666666667,0.7208333333333333,0.0,0.8125,0,3200001
50,50,0,0,OP8,9400022,2.0,0.0,2.0,1,0,0,True,240,19,5,92,2,0,2,4,2,1,0,33,0.1375,0.7272727272727273,0.9090909090909091,0.11328828210632007,2,0.05416666666666667,0.2791666666666667,0.2985072631078462,0.08455479648012745,0.7208333333333333,0.36666666666666664,0.0,0.7916666666666666,0,3200001
43,43,0,0,OP8,9400023,3.0,0.0,3.0,1,0,0,True,224,18,6,97,3,0,2,5,4,1,0,51,0.22767857142857142,0.5294117647058824,0.8235294117647058,0.13775424345159062,2,0.10267857142857142,0.3080357142857143,0.27095489307040616,0.0723550551651897,0.6116071428571429,0.3392857142857143,0.0,0.8080357142857143,0,3200001
31,31,0,0,OP8,9400024,2.0,0.0,2.0,1,0,0,True,240,17,7,87,2,0,4,6,4,1,0,39,0.1625,0.5897435897435898,0.7692307692307693,0.1419509472564245,2,0.10833333333333334,0.37083333333333335,0.24354245876893402,0.0806695672771942,0.5791666666666667,0.4583333333333333,0.0,0.8708333333333333,0,3200001
,,0,0,OP8,9400025,0.0,0.0,0.0,0,0,1,True,240,20,7,73,0,0,7,7,7,1,1,25,0.10416666666666667,0.64,1.0,0.09316527366638183,2,0.14166666666666666,0.3458333333333333,0.2531410785236706,0.07778213385954587,0.6916666666666667,0.35833333333333334,0.0,0.0,0,3200001
78,78,0,0,OP8,9400026,1.0,0.0,1.0,1,0,0,True,240,19,7,47,1,0,4,5,5,1,0,23,0.09583333333333334,0.391304347826087,0.8695652173913043,0.14175021016727324,2,0.15,0.43333333333333335,0.21233428195118903,0.06338560509248055,0.6083333333333333,0.5333333333333333,0.0,0.675,0,3200001
63,63,0,0,OP8,9400027,2.0,0.0,2.0,1,0,0,True,240,20,12,79,2,0,3,5,3,1,0,36,0.15,0.6944444444444444,0.8888888888888888,0.1180050711457928,2,0.15833333333333333,0.425,0.21348549579270185,0.05546003028994164,0.5541666666666667,0.6041666666666666,0.0,0.7375,0,3200001
45,45,0,1,OP8,9400028,2.0,1.0,1.0,1,0,0,True,240,17,8,62,2,1,4,6,4,1,0,35,0.14583333333333334,0.5714285714285714,0.7714285714285715,0.15602868029049466,2,0.19166666666666668,0.375,0.22853546948172151,0.06911962331651011,0.5708333333333333,0.5708333333333333,0.0,0.35833333333333334,0,3200001
27,27,0,0,OP8,9400029,1.0,0.0,1.0,1,0,0,True,240,19,6,73,1,0,3,4,3,1,0,20,0.08333333333333333,0.75,0.8,0.13654559217393397,2,0.075,0.30416666666666664,0.28152850006396574,0.08112696604148369,0.725,0.4708333333333333,0.0,0.8875,0,3200001
114,114,0,1,OP9,9400000,2.0,2.0,0.0,0,0,1,True,240,17,13,61,2,2,5,7,7,1,0,37,0.15416666666666667,0.40540540540540543,0.7837837837837838,0.13859133835177165,2,0.18333333333333332,0.45,0.20076839827621976,0.06250363699600711,0.525,0.7083333333333334,0.05416666666666667,0.0,1,3200001
202,202,0,1,OP9,9400001,1.0,1.0,0.0,0,0,1,True,240,19,6,63,1,1,5,6,6,1,0,32,0.13333333333333333,0.4375,0.90625,0.1328914116602391,2,0.19583333333333333,0.42083333333333334,0.20192062587011606,0.06519236005968783,0.5958333333333333,0.425,0.4708333333333333,0.0,1,3200001
,,0,0,OP9,9400002,0.0,0.0,0.0,0,0,1,True,240,20,11,80,0,0,4,4,4,1,1,11,0.04583333333333333,0.9090909090909091,1.0,0.08699618957259438,2,0.1125,0.375,0.24785049539835502,0.06801904775545609,0.7,0.6833333333333333,0.0,0.0,0,3200001
79,79,0,1,OP9,9400003,3.0,1.0,2.0,1,0,0,True,236,17,11,71,3,1,2,5,5,1,0,46,0.19491525423728814,0.2608695652173913,0.8913043478260869,0.1242214949072703,2,0.23728813559322035,0.4322033898305085,0.19664101021648464,0.06906510536960707,0.5254237288135594,0.6694915254237288,0.0,0.6652542372881356,0,3200001
29,29,0,0,OP9,9400004,1.0,0.0,1.0,1,0,0,True,240,17,15,34,1,0,7,8,7,1,0,31,0.12916666666666668,0.4838709677419355,0.8709677419354839,0.11297358572483063,2,0.2916666666666667,0.45416666666666666,0.1788368018033604,0.07346008559664673,0.5083333333333333,0.7875,0.0,0.8791666666666667,0,3200001
,,0,0,OP9,9400005,0.0,0.0,0.0,0,0,1,True,240,19,10,54,0,0,8,8,8,1,1,11,0.04583333333333333,0.9090909090909091,0.8181818181818182,0.11097007956017148,2,0.19166666666666668,0.35833333333333334,0.2347302651188026,0.07435455505231706,0.6458333333333334,0.6208333333333333,0.0,0.0,0,3200001
,,0,0,OP9,9400006,0.0,0.0,0.0,0,0,1,True,240,19,3,70,0,0,7,7,7,1,1,23,0.09583333333333334,0.5652173913043478,0.5217391304347826,0.20722329486971316,2,0.16666666666666666,0.31666666666666665,0.24701338616820673,0.06773952592848217,0.6875,0.18333333333333332,0.0,0.0,0,3200001
,,0,0,OP9,9400007,0.0,0.0,0.0,0,0,1,True,240,20,10,84,0,0,7,7,8,1,1,28,0.11666666666666667,0.5714285714285714,1.0,0.09405187517404556,2,0.21666666666666667,0.37916666666666665,0.23036081784715254,0.07295283258717973,0.5958333333333333,0.5958333333333333,0.0,0.0,0,3200001
156,156,0,0,OP9,9400008,1.0,0.0,1.0,1,0,0,True,240,17,12,32,1,0,6,7,8,1,0,30,0.125,0.23333333333333334,0.7666666666666667,0.12493884538610776,2,0.32916666666666666,0.42916666666666664,0.16106891545156637,0.07839529058352733,0.5,0.6958333333333333,0.0,0.35,0,3200001
124,124,0,0,OP9,9400009,2.0,0.0,2.0,1,0,0,True,240,18,10,62,2,0,5,7,8,1,0,48,0.2,0.25,0.9166666666666666,0.12242770218290389,2,0.21666666666666667,0.4,0.20492459594582518,0.07421027705298305,0.5666666666666667,0.575,0.0,0.48333333333333334,0,3200001
,,0,0,OP9,9400010,0.0,0.0,0.0,0,0,1,True,240,20,9,58,0,0,10,10,10,1,1,27,0.1125,0.8518518518518519,0.7777777777777778,0.1248372244062247,2,0.19583333333333333,0.32916666666666666,0.2426195461147775,0.06235570991793793,0.6416666666666667,0.6208333333333333,0.0,0.0,0,3200001
75,75,0,1,OP9,9400011,2.0,2.0,0.0,0,0,1,True,240,18,9,47,2,2,4,6,5,1,0,48,0.2,0.375,0.6875,0.17856476549059153,2,0.25833333333333336,0.4,0.1934728995586435,0.06005506128567504,0.5416666666666666,0.5375,0.016666666666666666,0.17083333333333334,0,3200001
116,116,0,1,OP9,9400012,2.0,2.0,0.0,0,0,1,True,240,15,4,64,2,2,9,11,9,1,0,60,0.25,0.6166666666666667,0.6666666666666666,0.1681016975392898,2,0.2125,0.42083333333333334,0.20547420823325713,0.05857745860569897,0.48333333333333334,0.2833333333333333,0.14166666666666666,0.0,1,3200001
166,166,0,0,OP9,9400013,2.0,0.0,2.0,1,0,0,True,240,17,11,56,2,0,4,6,6,1,0,44,0.18333333333333332,0.36363636363636365,0.8636363636363636,0.12000842104581269,2,0.19166666666666668,0.4166666666666667,0.20552365216426552,0.05862731348073188,0.5708333333333333,0.675,0.0,0.30833333333333335,0,3200001
54,54,0,0,OP9,9400014,1.0,0.0,1.0,1,0,0,True,240,19,10,78,1,0,6,7,7,1,0,37,0.15416666666666667,0.2702702702702703,0.972972972972973,0.10017369375438304,2,0.22083333333333333,0.3458333333333333,0.20717250937595963,0.05579066501741181,0.6,0.6291666666666667,0.0,0.775,0,3200001
84,84,0,1,OP9,9400015,2.0,1.0,1.0,1,0,0,True,240,18,11,105,2,1,6,8,7,1,0,46,0.19166666666666668,0.6956521739130435,0.9565217391304348,0.10614170441808908,2,0.10833333333333334,0.425,0.2611599404830486,0.08393393490435604,0.575,0.5666666666666667,0.0,0.125,0,3200001
30,30,0,0,OP9,9400016,2.0,0.0,2.0,1,0,0,True,240,17,12,54,2,0,7,9,10,1,0,47,0.19583333333333333,0.2127659574468085,0.851063829787234,0.11772145798548739,2,0.325,0.44166666666666665,0.1650197472423315,0.07480720468641569,0.49583333333333335,0.6333333333333333,0.0,0.875,0,3200001
,,0,0,OP9,9400017,0.0,0.0,0.0,0,0,1,True,240,18,11,40,0,0,7,7,11,1,1,21,0.0875,0.23809523809523808,0.9047619047619048,0.1016300618648529,2,0.30416666666666664,0.3875,0.1828716908271114,0.06453704428561953,0.5291666666666667,0.675,0.0,0.0,0,3200001
83,83,0,0,OP9,9400018,2.0,0.0,2.0,1,0,0,True,240,17,13,36,2,0,3,5,8,1,0,43,0.17916666666666667,0.0,0.7441860465116279,0.13924227473001147,2,0.35833333333333334,0.48333333333333334,0.12910287594422698,0.061265682200852704,0.4791666666666667,0.7458333333333333,0.0,0.6541666666666667,0,3200001
26,26,0,1,OP9,9400019,2.0,1.0,1.0,1,0,0,True,240,18,12,67,2,1,7,9,11,1,0,51,0.2125,0.3333333333333333,0.8627450980392157,0.12472785629478156,2,0.2916666666666667,0.44583333333333336,0.1654435339306171,0.06090611568264042,0.4791666666666667,0.6916666666666667,0.0,0.6583333333333333,0,3200001
82,82,0,0,OP9,9400020,1.0,0.0,1.0,1,0,0,True,240,17,12,60,1,0,10,11,11,1,0,38,0.15833333333333333,0.3157894736842105,0.9473684210526315,0.10924972338896048,2,0.3416666666666667,0.42083333333333334,0.1822206480273356,0.07531347614367405,0.5375,0.75,0.0,0.6583333333333333,0,3200001
110,110,0,0,OP9,9400021,2.0,0.0,2.0,1,0,0,True,240,17,10,62,2,0,8,10,10,1,0,46,0.19166666666666668,0.34782608695652173,0.9347826086956522,0.10780473417885926,2,0.25833333333333336,0.42083333333333334,0.21488517932593823,0.09473560804278046,0.5458333333333333,0.7458333333333333,0.0,0.5416666666666666,0,3200001
,,0,0,OP9,9400022,0.0,0.0,0.0,0,0,1,True,240,19,14,55,0,0,4,4,5,1,1,13,0.05416666666666667,0.3076923076923077,1.0,0.06419814951144732,2,0.225,0.4,0.20215882904206714,0.05556581013912971,0.6291666666666667,0.7708333333333334,0.0,0.0,0,3200001
,,0,0,OP9,9400023,0.0,0.0,0.0,0,0,1,True,240,20,10,48,0,0,7,7,11,1,1,24,0.1,0.4166666666666667,0.6666666666666666,0.13509957507873574,2,0.225,0.4375,0.19545987212720017,0.07752267625146488,0.5791666666666667,0.6708333333333333,0.0,0.0,0,3200001
73,73,0,0,OP9,9400024,3.0,0.0,3.0,1,0,0,True,130,9,7,53,3,0,2,5,2,1,0,48,0.36923076923076925,0.6458333333333334,0.75,0.13168377382680774,2,0.09230769230769231,0.4153846153846154,0.2479989539545316,0.06395299447154125,0.4846153846153846,0.6923076923076923,0.0,0.43846153846153846,0,3200001
129,129,0,0,OP9,9400025,1.0,0.0,1.0,1,0,0,True,240,17,13,63,1,0,4,5,6,1,0,21,0.0875,0.09523809523809523,0.8571428571428571,0.10946457584698994,2,0.26666666666666666,0.43333333333333335,0.1809983698806415,0.07580855816292266,0.5666666666666667,0.7458333333333333,0.0,0.4625,0,3200001
98,98,0,1,OP9,9400026,3.0,1.0,2.0,1,0,0,True,174,11,6,77,3,1,3,6,5,1,0,48,0.27586206896551724,0.3958333333333333,0.9375,0.11818786058574915,2,0.12643678160919541,0.3505747126436782,0.2579490600218033,0.062056740645376765,0.5919540229885057,0.4367816091954023,0.0,0.4367816091954023,0,3200001
171,171,0,0,OP9,9400027,2.0,0.0,2.0,1,0,0,True,240,18,10,59,2,0,3,5,5,1,0,38,0.15833333333333333,0.3684210526315789,0.7105263157894737,0.13619329152922882,2,0.2125,0.4375,0.19451856698530415,0.06312334829308383,0.5958333333333333,0.6625,0.0,0.2875,0,3200001
,,0,0,OP9,9400028,0.0,0.0,0.0,0,0,1,True,240,19,12,44,0,0,9,9,11,1,1,23,0.09583333333333334,0.17391304347826086,0.9565217391304348,0.10460569855311642,2,0.2833333333333333,0.4041666666666667,0.179113192561393,0.06236512245692817,0.5833333333333334,0.7291666666666666,0.0,0.0,0,3200001
39,39,0,0,OP9,9400029,2.0,0.0,2.0,1,0,0,True,240,18,11,69,2,0,3,5,3,1,0,34,0.14166666666666666,0.47058823529411764,0.9411764705882353,0.10893076406243969,2,0.19166666666666668,0.4,0.24224031499276558,0.08979516621699683,0.5875,0.7125,0.0,0.8375,0,3200001
30,30,0,0,OP10,9400000,3.0,0.0,3.0,1,0,0,True,90,6,6,52,3,0,0,3,0,1,0,44,0.4888888888888889,0.5,0.8181818181818182,0.1281358582729643,2,0.16666666666666666,0.45555555555555555,0.2162926226440403,0.07584248328736673,0.3111111111111111,0.5777777777777777,0.0,0.6666666666666666,0,3200001
,,0,0,OP10,9400001,0.0,0.0,0.0,0,0,1,True,240,19,3,46,0,0,6,6,8,1,1,16,0.06666666666666667,0.4375,0.8125,0.13339111651293933,2,0.23333333333333334,0.4375,0.1958024390429879,0.06383208729245476,0.6208333333333333,0.2625,0.0,0.0,0,3200001
,,0,0,OP10,9400002,0.0,0.0,0.0,0,0,1,True,240,20,6,38,0,0,5,5,5,1,1,13,0.05416666666666667,0.6153846153846154,0.6923076923076923,0.12813850234334284,2,0.17083333333333334,0.39166666666666666,0.2271031225876262,0.06523524534859462,0.6625,0.525,0.0,0.0,0,3200001
