opponent,map,episode_index,episode_seed,c0_json,outcome_z0,outcome_z3
OP12_LATE_CONVERTER,map_b_split_lane,29,52044,"[0.13691861927509308, 0.32439279556274414, 0.0368061289191246, 0.19368602335453033, 0.6036438941955566, 0.34208011627197266, 0.043600041419267654, 0.2436482161283493, 0.45789477229118347, 0.5518459677696228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4481540322303772, 0.5421051979064941, 0.8058853149414062, 0.7632724642753601, 1.0, 1.0, 0.0, 0.5553492307662964, 0.4610624313354492, 0.0, 0.0, 0.5, 0.0, 0.4446706771850586, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,30,52045,"[0.09202905744314194, 0.12103796750307083, 0.08216182142496109, 0.07418995350599289, 0.6262561678886414, 0.17410719394683838, 0.0005379286594688892, 0.014379207044839859, 0.4552667737007141, 0.5800654292106628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41993457078933716, 0.5447332262992859, 0.8108569383621216, 0.8329361081123352, 1.0, 1.0, 0.0, 0.5411654710769653, 0.4526534080505371, 0.0, 0.0, 0.5, 1.0, 0.12509027123451233, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,31,52046,"[0.07994053512811661, 0.487334668636322, 0.05112634226679802, 0.04749400541186333, 0.5097304582595825, 0.12034807354211807, 0.00847342237830162, 0.03635595738887787, 0.5037223100662231, 0.47341302037239075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5265870094299316, 0.49627768993377686, 0.9040791988372803, 0.7793046236038208, 1.0, 1.0, 0.0, 0.5698227286338806, 0.5291681885719299, 0.0, 0.0, 1.0, 0.0, 0.10711273550987244, 0.0]",2.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,32,52047,"[0.07870019972324371, 0.23989619314670563, 0.009445587173104286, 0.07276094704866409, 0.6436890959739685, 0.1479923576116562, 0.016207588836550713, 0.07359907776117325, 0.5145228505134583, 0.6037831902503967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39621680974960327, 0.48547714948654175, 0.955542266368866, 0.8555078506469727, 1.0, 1.0, 0.0, 0.5819010138511658, 0.5658783912658691, 0.0, 0.0, 1.0, 0.5, 0.14873401820659637, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,33,52048,"[0.15439510345458984, 0.17212921380996704, 0.008228338323533535, 0.012042527087032795, 0.5408087372779846, 0.5800976753234863, 0.035720013082027435, 0.06387336552143097, 0.46999990940093994, 0.522519588470459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.477480411529541, 0.5300000905990601, 0.8072875142097473, 0.8354926705360413, 1.0, 1.0, 0.0, 0.5662597417831421, 0.5306378602981567, 0.0, 0.0, 0.5, 0.5, 0.08776801824569702, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,34,52049,"[0.07239886373281479, 0.45267462730407715, 0.06887713074684143, 0.15971651673316956, 0.5818378925323486, 0.1168891116976738, 0.0011562735307961702, 0.09149687737226486, 0.5276179313659668, 0.5324546694755554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4675453305244446, 0.4723820686340332, 0.9095227122306824, 0.8537151217460632, 1.0, 1.0, 0.0, 0.6384074687957764, 0.5856114625930786, 0.0, 0.0, 0.5, 0.5, 0.26543930172920227, 0.0]",2.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,35,52050,"[0.12919731438159943, 0.19628918170928955, 0.0430738590657711, 0.15403538942337036, 0.5973922610282898, 0.3716622591018677, 0.0011324015213176608, 0.017913036048412323, 0.42878177762031555, 0.5267822742462158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4732177257537842, 0.5712182521820068, 0.8983882069587708, 0.99747633934021, 1.0, 1.0, 0.0, 0.5172175765037537, 0.42580169439315796, 0.0, 0.0, 0.5, 1.0, 0.17789335548877716, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,36,52051,"[0.09929503500461578, 0.2201869934797287, 0.02128743939101696, 0.2034776210784912, 0.5859951972961426, 0.5440496802330017, 0.025394946336746216, 0.045502886176109314, 0.5277113914489746, 0.5108961462974548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48910385370254517, 0.4722886085510254, 0.9295101165771484, 0.8494725227355957, 1.0, 1.0, 0.0, 0.613455057144165, 0.48836764693260193, 0.0, 0.0, 0.5, 0.5, 0.25669777393341064, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,37,52052,"[0.04488132521510124, 0.5531872510910034, 0.031270693987607956, 0.00978956650942564, 0.5356576442718506, 0.41510018706321716, 0.013237482868134975, 0.2513623535633087, 0.5581657886505127, 0.4899708330631256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5100291967391968, 0.4418342113494873, 0.8100777864456177, 0.7945464253425598, 1.0, 1.0, 0.0, 0.566588819026947, 0.488498717546463, 0.0, 0.0, 0.5, 0.0, 0.28447791934013367, 0.0]",-1.0,-1.0
OP12_LATE_CONVERTER,map_b_split_lane,38,52053,"[0.13081520795822144, 0.31081995368003845, 0.03661032393574715, 0.030273156240582466, 0.5864499807357788, 0.4089198708534241, 0.06659935414791107, 0.22391889989376068, 0.4397183060646057, 0.5288922190666199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4711077809333801, 0.5602816939353943, 0.9734060764312744, 0.8236060738563538, 1.0, 1.0, 0.0, 0.5223777890205383, 0.4949338138103485, 0.0, 0.0, 1.0, 0.5, 0.28111881017684937, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,39,52054,"[0.03908800333738327, 0.07179964333772659, 0.017182692885398865, 0.05188100412487984, 0.62186199426651, 0.5136549472808838, 0.01818673685193062, 0.1473170816898346, 0.5912832617759705, 0.5331178903579712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4668821096420288, 0.40871673822402954, 0.7696741819381714, 0.9869469404220581, 1.0, 1.0, 0.0, 0.7399516701698303, 0.5987773537635803, 0.0, 0.0, 0.0, 0.5, 0.20308783650398254, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,40,52055,"[0.07802607119083405, 0.42614173889160156, 0.06841207295656204, 0.16650311648845673, 0.6109160780906677, 0.09145841002464294, 0.016787562519311905, 0.06999433040618896, 0.46420207619667053, 0.5891891121864319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4108108878135681, 0.5357979536056519, 0.8793573975563049, 0.8060578107833862, 1.0, 1.0, 0.0, 0.6422922611236572, 0.4911791682243347, 0.0, 0.0, 0.5, 0.5, 0.25198906660079956, 0.0]",0.0,0.0
OP12_LATE_CONVERTER,map_b_split_lane,41,52056,"[0.10029169917106628, 0.32761338353157043, 0.07230422645807266, 0.23333843052387238, 0.6276838183403015, 0.33333125710487366, 0.0348847471177578, 0.011258401907980442, 0.5007897019386292, 0.5230365991592407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4769634008407593, 0.49921029806137085, 0.7882468700408936, 0.9674584269523621, 1.0, 1.0, 0.0, 0.5779722332954407, 0.47797754406929016, 0.0, 0.0, 0.0, 1.0, 0.28094059228897095, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,42,52057,"[0.09610901772975922, 0.17654402554035187, 0.05718261003494263, 0.026859691366553307, 0.5719950795173645, 0.22009432315826416, 0.07226025313138962, 0.042634960263967514, 0.49197760224342346, 0.4385324716567993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5614675283432007, 0.5080224275588989, 0.8465230464935303, 0.863941490650177, 1.0, 1.0, 0.0, 0.4816662669181824, 0.3644201457500458, 0.0, 0.0, 0.5, 1.0, 0.14707711338996887, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,43,52058,"[0.09621608257293701, 0.32664600014686584, 0.005081325303763151, 0.11598195880651474, 0.5813528895378113, 0.25938284397125244, 0.04039799049496651, 0.05741313844919205, 0.5076196789741516, 0.4940720796585083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5059279203414917, 0.4923803210258484, 0.9058202505111694, 0.9578098058700562, 1.0, 1.0, 0.0, 0.5069231390953064, 0.4499041438102722, 0.0, 0.0, 1.0, 1.0, 0.186294823884964, 0.0]",1.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,44,52059,"[0.10006936639547348, 0.4853478670120239, 0.07283943146467209, 0.0670505166053772, 0.6392365097999573, 0.22216291725635529, 0.01799764856696129, 0.1049431562423706, 0.4720554053783417, 0.5511630773544312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44883692264556885, 0.5279445648193359, 0.9220105409622192, 0.9667220115661621, 1.0, 1.0, 0.0, 0.6130216717720032, 0.5017533898353577, 0.0, 0.0, 0.5, 0.5, 0.2054770290851593, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,45,52060,"[0.1449284851551056, 0.4834137260913849, 0.0002847693976946175, 0.1409957855939865, 0.6365790367126465, 0.6306067705154419, 0.01668991707265377, 0.03480345383286476, 0.45653289556503296, 0.600234866142273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39976513385772705, 0.543467104434967, 0.9252330660820007, 0.757017970085144, 1.0, 1.0, 0.0, 0.531583309173584, 0.4755370020866394, 0.0, 0.0, 0.5, 0.0, 0.17959442734718323, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,46,52061,"[0.0983409434556961, 0.1811371147632599, 0.04526134580373764, 0.03908153623342514, 0.5761112570762634, 0.538917064666748, 0.014534796588122845, 0.11143846064805984, 0.5039656162261963, 0.5251644849777222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47483551502227783, 0.4960343837738037, 0.8655046224594116, 0.9253475666046143, 1.0, 1.0, 0.0, 0.6076582074165344, 0.5303907990455627, 0.0, 0.0, 0.5, 0.5, 0.172181636095047, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,47,52062,"[0.05018061399459839, 0.595567524433136, 0.020110435783863068, 0.012994346208870411, 0.5233311653137207, 0.3886531591415405, 0.02303413115441799, 0.08263785392045975, 0.5780531167984009, 0.4322086274623871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5677913427352905, 0.4219468832015991, 0.7709798216819763, 0.8886035084724426, 1.0, 1.0, 0.0, 0.5233877897262573, 0.4889073371887207, 0.0, 0.0, 0.0, 1.0, 0.10973134636878967, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,48,52063,"[0.09429445117712021, 0.5652415156364441, 0.05045175924897194, 0.08990789949893951, 0.5432668924331665, 0.5341219902038574, 0.01251785084605217, 0.12623314559459686, 0.5469596982002258, 0.4632360339164734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5367639660835266, 0.45304030179977417, 0.875291109085083, 0.9111559391021729, 1.0, 1.0, 0.0, 0.47634580731391907, 0.4110714793205261, 0.0, 0.0, 0.5, 0.5, 0.22994841635227203, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,49,52064,"[0.1400921642780304, 0.5036632418632507, 0.026387430727481842, 0.06585057824850082, 0.5588487982749939, 0.3814903199672699, 0.01665896363556385, 0.011927626095712185, 0.48526522517204285, 0.4717508852481842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5282491445541382, 0.5147347450256348, 0.905405580997467, 0.952659547328949, 1.0, 1.0, 0.0, 0.4421866834163666, 0.42560386657714844, 0.0, 0.0, 0.5, 1.0, 0.09142954647541046, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,50,52065,"[0.07376592606306076, 0.16876190900802612, 0.06727994233369827, 0.035934608429670334, 0.5447543263435364, 0.08641528338193893, 0.031670406460762024, 0.0612984374165535, 0.5102110505104065, 0.48791810870170593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5120818614959717, 0.4897889494895935, 0.8378791213035583, 0.7761554718017578, 1.0, 1.0, 0.0, 0.4820484220981598, 0.3723357617855072, 0.0, 0.0, 0.5, 0.0, 0.14527153968811035, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,51,52066,"[0.07312557846307755, 0.5461861491203308, 0.016450854018330574, 0.0023228477220982313, 0.5898623466491699, 0.5652596950531006, 0.06806395947933197, 0.07593400776386261, 0.5473604798316956, 0.5349925756454468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4650074243545532, 0.45263952016830444, 0.8091732263565063, 0.852792501449585, 1.0, 1.0, 0.0, 0.5230972170829773, 0.4420478045940399, 0.0, 0.0, 1.0, 0.5, 0.1185879334807396, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,52,52067,"[0.13103614747524261, 0.3251352608203888, 0.017663972452282906, 0.265437513589859, 0.5112094879150391, 0.5284830927848816, 0.009958895854651928, 0.020270932465791702, 0.5394101142883301, 0.45747560262680054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5425243973731995, 0.4605898857116699, 0.7591718435287476, 0.8159418702125549, 1.0, 1.0, 0.0, 0.49792298674583435, 0.3965260982513428, 0.0, 0.0, 0.0, 0.5, 0.2886098027229309, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,53,52068,"[0.11937874555587769, 0.265167236328125, 0.03544221073389053, 0.2638477087020874, 0.5211095213890076, 0.5065468549728394, 0.01161479577422142, 0.11741488426923752, 0.47947773337364197, 0.4633815288543701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5366184711456299, 0.5205222368240356, 0.8054202198982239, 0.9229742288589478, 1.0, 1.0, 0.0, 0.5293591022491455, 0.3671626150608063, 0.0, 0.0, 0.5, 0.5, 0.3842054605484009, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,54,52069,"[0.10060811787843704, 0.4644729793071747, 0.00869878102093935, 0.2003445327281952, 0.5784264206886292, 0.4603904187679291, 0.0483812615275383, 0.05697571486234665, 0.49979904294013977, 0.48767074942588806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5123292207717896, 0.5002009868621826, 0.9026013612747192, 0.9438744187355042, 1.0, 1.0, 0.0, 0.5211563110351562, 0.46228229999542236, 0.0, 0.0, 0.5, 1.0, 0.2752794027328491, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,55,52070,"[0.09880290925502777, 0.1904827207326889, 0.016082504764199257, 0.11211486905813217, 0.6283867359161377, 0.2709174156188965, 0.04145999252796173, 0.022860856726765633, 0.5208190679550171, 0.5268857479095459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4731142520904541, 0.4791809320449829, 0.9476480484008789, 0.9088554978370667, 1.0, 1.0, 0.0, 0.5478140115737915, 0.5016146302223206, 0.0, 0.0, 0.5, 1.0, 0.1606075018644333, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,56,52071,"[0.11902619898319244, 0.42337319254875183, 0.028358811512589455, 0.005117790773510933, 0.5559573769569397, 0.5634139180183411, 0.023646440356969833, 0.08710014075040817, 0.4582465589046478, 0.5234905481338501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4765094518661499, 0.5417534112930298, 0.922450602054596, 0.8753820061683655, 1.0, 1.0, 0.0, 0.46781250834465027, 0.4361007809638977, 0.0, 0.0, 1.0, 0.5, 0.11906981468200684, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,57,52072,"[0.0762288048863411, 0.31093040108680725, 0.07516035437583923, 0.1663481444120407, 0.5598713159561157, 0.3342842161655426, 0.05562615394592285, 0.28666797280311584, 0.4958381652832031, 0.5306126475334167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46938735246658325, 0.5041618347167969, 0.8580213189125061, 0.7322107553482056, 1.0, 1.0, 0.0, 0.5809192657470703, 0.36593684554100037, 0.0, 0.0, 0.5, 0.0, 0.4745548367500305, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,58,52073,"[0.09435460716485977, 0.5282030701637268, 0.013268465176224709, 0.009439647197723389, 0.5448362231254578, 0.225594624876976, 0.02601735107600689, 0.16935983300209045, 0.5203416347503662, 0.45001667737960815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5499833226203918, 0.4796583652496338, 0.830716609954834, 0.9079430103302002, 1.0, 1.0, 0.0, 0.5577983856201172, 0.42943060398101807, 0.0, 0.0, 1.0, 0.5, 0.1876303106546402, 0.0]",1.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,59,52074,"[0.04416107013821602, 0.18922103941440582, 0.006298463325947523, 0.12010036408901215, 0.5463122725486755, 0.3570284843444824, 0.002587513066828251, 0.06630077213048935, 0.5649124979972839, 0.47813284397125244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5218671560287476, 0.43508750200271606, 0.9449049234390259, 0.9183559417724609, 1.0, 1.0, 0.0, 0.5456693172454834, 0.511375367641449, 0.0, 0.0, 0.5, 1.0, 0.18661664426326752, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,60,52075,"[0.0974012017250061, 0.23025448620319366, 0.05793309956789017, 0.015597950667142868, 0.5431983470916748, 0.4115024209022522, 0.02913542650640011, 0.20213617384433746, 0.4585343599319458, 0.5140091776847839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48599082231521606, 0.5414656400680542, 0.8630304336547852, 0.8529828786849976, 1.0, 1.0, 0.0, 0.5213174223899841, 0.41859257221221924, 0.0, 0.0, 1.0, 0.5, 0.26422131061553955, 0.0]",1.0,1.0
OP12_LATE_CONVERTER,map_b_split_lane,61,52076,"[0.08179998397827148, 0.33520400524139404, 0.01065041683614254, 0.07243689149618149, 0.639674186706543, 0.5008013248443604, 0.01008725818246603, 0.12226571887731552, 0.5166298151016235, 0.5594343543052673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44056564569473267, 0.48337018489837646, 0.9459107518196106, 0.9620659351348877, 1.0, 1.0, 0.0, 0.5974288582801819, 0.5494706630706787, 0.0, 0.0, 1.0, 0.5, 0.19589680433273315, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,62,52077,"[0.1372450441122055, 0.21427564322948456, 0.035070501267910004, 0.04577432945370674, 0.5507566928863525, 0.3413887321949005, 0.007567433174699545, 0.035619769245386124, 0.46695780754089355, 0.47306039929389954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5269396305084229, 0.5330421924591064, 0.9013447165489197, 0.9375745058059692, 1.0, 1.0, 0.0, 0.43746286630630493, 0.40968891978263855, 0.0, 0.0, 0.5, 1.0, 0.09407955408096313, 0.0]",2.0,2.0
OP12_LATE_CONVERTER,map_b_split_lane,63,52078,"[0.05920052155852318, 0.558089554309845, 0.05839787423610687, 0.009015616029500961, 0.552497923374176, 0.3278904855251312, 0.029142288491129875, 0.08934083580970764, 0.5285081267356873, 0.45710211992263794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5428978800773621, 0.47149187326431274, 0.7923575043678284, 0.8995516896247864, 1.0, 1.0, 0.0, 0.5496734976768494, 0.4325518310070038, 0.0, 0.0, 0.0, 1.0, 0.15306341648101807, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,0,53015,"[0.09004323184490204, 0.39622294902801514, 0.08090362697839737, 0.15138424932956696, 0.6025375723838806, 0.5991789102554321, 0.033603280782699585, 0.0028764044400304556, 0.47184494137763977, 0.5542147159576416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4457852840423584, 0.5281550884246826, 0.8750604391098022, 0.7551368474960327, 1.0, 1.0, 0.0, 0.5629815459251404, 0.400955468416214, 0.0, 0.0, 0.5, 0.0, 0.20537284016609192, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,1,53016,"[0.06390050053596497, 0.4259473979473114, 0.05060618370771408, 0.14677847921848297, 0.5765343904495239, 0.35755518078804016, 0.06037207692861557, 0.07457440346479416, 0.4921874403953552, 0.4510073661804199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5489926338195801, 0.5078125596046448, 0.9136799573898315, 0.9136254787445068, 1.0, 1.0, 0.0, 0.5414102077484131, 0.40167373418807983, 0.0, 0.0, 0.5, 1.0, 0.2512061297893524, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,2,53017,"[0.08858118951320648, 0.31203582882881165, 0.04853895306587219, 0.005844520404934883, 0.5893313884735107, 0.4814490079879761, 0.043266069144010544, 0.06347207725048065, 0.46633201837539673, 0.47970035672187805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5202996730804443, 0.5336679816246033, 0.9529561996459961, 0.9153082370758057, 1.0, 1.0, 0.0, 0.531082272529602, 0.4239482879638672, 0.0, 0.0, 1.0, 1.0, 0.125705286860466, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,3,53018,"[0.1406456083059311, 0.38312458992004395, 0.02285950258374214, 0.22018533945083618, 0.5933739542961121, 0.23956046998500824, 0.05194376781582832, 0.11936710774898529, 0.47725388407707214, 0.47075024247169495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5292497873306274, 0.5227460861206055, 0.7879986763000488, 0.9401476979255676, 1.0, 1.0, 0.0, 0.5284575819969177, 0.42572155594825745, 0.0, 0.0, 0.0, 0.5, 0.35154813528060913, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,4,53019,"[0.05550443381071091, 0.27332136034965515, 0.04170718416571617, 0.050273992121219635, 0.6260058879852295, 0.37802860140800476, 0.016028042882680893, 0.20743241906166077, 0.5204571485519409, 0.5870180726051331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41298192739486694, 0.4795428514480591, 0.9356834292411804, 0.8125065565109253, 1.0, 1.0, 0.0, 0.6182520985603333, 0.5473413467407227, 0.0, 0.0, 1.0, 0.5, 0.27337273955345154, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,5,53020,"[0.07850129157304764, 0.2512245774269104, 0.07301811873912811, 0.17045308649539948, 0.5787418484687805, 0.23247581720352173, 0.021922752261161804, 0.16491836309432983, 0.5258131623268127, 0.5317642688751221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46823573112487793, 0.47418683767318726, 0.9056838154792786, 0.9561576247215271, 1.0, 1.0, 0.0, 0.5514963269233704, 0.40551507472991943, 0.0, 0.0, 0.5, 0.5, 0.3518034815788269, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,6,53021,"[0.08363421261310577, 0.4258025586605072, 0.0815633237361908, 0.0005188614595681429, 0.6603073477745056, 0.5923976302146912, 0.007274681236594915, 0.06809715181589127, 0.44170647859573364, 0.6068389415740967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3931610584259033, 0.5582935214042664, 0.8999670147895813, 0.8215126395225525, 1.0, 1.0, 0.0, 0.6040763854980469, 0.4977825880050659, 0.0, 0.0, 1.0, 0.5, 0.1500495970249176, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,7,53022,"[0.03612164780497551, 0.41237032413482666, 0.030105741694569588, 0.0868864580988884, 0.5403270721435547, 0.2219489961862564, 0.015926603227853775, 0.08368273824453354, 0.535549521446228, 0.4879021644592285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5120978355407715, 0.464450478553772, 0.9715746641159058, 0.9344075322151184, 1.0, 1.0, 0.0, 0.5500952005386353, 0.49042826890945435, 0.0, 0.0, 1.0, 0.5, 0.17713923752307892, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,8,53023,"[0.06907299906015396, 0.2798052728176117, 0.004027093760669231, 0.16738727688789368, 0.6633840799331665, 0.237810879945755, 0.006899742875248194, 0.06643494218587875, 0.5361806154251099, 0.5878452062606812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41215479373931885, 0.46381938457489014, 0.9063303470611572, 0.9258028268814087, 1.0, 1.0, 0.0, 0.6220790147781372, 0.6006421446800232, 0.0, 0.0, 0.5, 1.0, 0.2342280000448227, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,9,53024,"[0.059672560542821884, 0.44938597083091736, 0.04550262913107872, 0.10582699626684189, 0.6054918169975281, 0.5090952515602112, 0.02923150360584259, 0.14535260200500488, 0.4959662854671478, 0.5056523084640503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4943476915359497, 0.5040336847305298, 0.9641156196594238, 0.9732065200805664, 1.0, 1.0, 0.0, 0.5769562125205994, 0.47151732444763184, 0.0, 0.0, 0.5, 0.5, 0.26345762610435486, 0.0]",3.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,10,53025,"[0.09578537940979004, 0.34468361735343933, 0.031520385295152664, 0.1581575721502304, 0.5433867573738098, 0.28233394026756287, 0.03375517576932907, 0.09016801416873932, 0.5023176670074463, 0.43932971358299255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5606702566146851, 0.4976823329925537, 0.8505731225013733, 0.9066474437713623, 1.0, 1.0, 0.0, 0.4846780598163605, 0.42515885829925537, 0.0, 0.0, 1.0, 1.0, 0.25754714012145996, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,11,53026,"[0.12501443922519684, 0.5534495115280151, 0.011434310115873814, 0.014948712661862373, 0.6113870143890381, 0.441586434841156, 0.04290866479277611, 0.10068751126527786, 0.5118633508682251, 0.4979285001754761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5020714998245239, 0.4881366491317749, 0.8101491928100586, 0.965065062046051, 1.0, 1.0, 0.0, 0.510866105556488, 0.4882678687572479, 0.0, 0.0, 0.5, 1.0, 0.12826959788799286, 0.0]",1.0,1.0
