checkpoint,opponent,latent_z,map,episode_index,cell_seed,episode_seed,success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,episode_start_phase,fixed_latent_id,outcome,collisions_per_episode,collision_events_per_episode,obstacle_collision_events_per_episode,blue_stuck_steps,red_stuck_steps,blue_blocked_movement_events,blue_obstacle_collision_events,blue_route_switches,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,blue_upper_lane_steps,blue_lower_lane_steps,blue_neutral_lane_steps,blue_movement_attempts,blue_successful_movement_steps,blue_repeated_blocked_movement_events,near_misses_per_episode,decision_steps,reward_total,reward_sparse_points,reward_offense,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_num_go_to,behavior_carrier_escort_count,behavior_nearest_blue_to_carrier,behavior_nearest_blue_to_enemy_carrier,behavior_n_intercept_near_enemy_carrier,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP11,2,map_b_split_lane_v2,0,3142,3142,1,3,2,145,-2.280693814594997,0.5199999809265137,0,1,46.0,6.434048777613147,neutral,2,win,1,1,1,0,0,0,0,3,1,1,0,3,1,4,13,104,173,290,290,0,25,145,0.27520883083343506,0.0,0.1799999475479126,0.03370117444930405,1.303448275862069,0.696551724137931,0.0,0.696551724137931,0.47914748041537303,0.9371450479431399,0.6482758620689655,0.1150166340750353,0.29821609340865035,0.9036207466289915,0.8870384775359055,0.6517241379310345,-0.5101020306102034,0.30344827586206896,0.30344827586206896,145.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP11,2,map_b_split_lane_v2,1,3142,3143,0,2,3,155,-6.412755486526294,0.47999998927116394,0,-1,40.0,7.174236076108871,neutral,2,loss,1,1,7,0,0,0,5,3,2,2,2,1,4,2,93,42,175,310,310,0,23,155,-0.5736353397369385,-100.0,-0.46827900409698486,0.05441775801441362,1.3483870967741935,0.5935483870967742,0.05806451612903226,0.5741935483870968,0.5715255442646242,0.639244459905932,0.7225806451612903,0.14847476823676017,0.2649388881460313,0.8892627969864876,0.905855473779863,0.6887096774193548,nan,0.34838709677419355,0.34838709677419355,155.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP11,3,map_b_split_lane_v2,0,3142,3142,0,2,3,149,-4.973028219421394,0.5600000023841858,0,-1,46.0,6.743663403811871,neutral,3,loss,2,2,5,0,0,0,3,3,3,2,0,3,0,5,22,110,166,298,298,0,26,149,-0.606291651725769,-100.0,-0.4687255620956421,0.05039204897721542,1.2885906040268456,0.2348993288590604,0.47651006711409394,0.6174496644295302,0.5816384901686403,0.9901082190941244,0.5167785234899329,0.14798239793553447,0.30196774313413854,0.8846075598825545,0.8404379587045452,0.7634228187919463,0.05398891487108603,0.3422818791946309,0.26174496644295303,149.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP11,3,map_b_split_lane_v2,1,3142,3143,0,2,3,155,-6.412755486526294,0.47999998927116394,0,-1,40.0,7.174236076108871,neutral,3,loss,1,1,7,0,0,0,5,3,2,2,2,1,4,2,93,42,175,310,310,0,23,155,-0.5736353397369385,-100.0,-0.46827900409698486,0.05441775801441362,1.3483870967741935,0.43870967741935485,0.2129032258064516,0.5741935483870968,0.5715255442646242,0.639244459905932,0.7225806451612903,0.14847476823676017,0.2649388881460313,0.8892627969864876,0.905855473779863,0.7274193548387097,nan,0.34838709677419355,0.23225806451612904,155.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,0,map_b,0,4042,4042,0,2,3,160,-4.007904170983238,0.7199999690055847,1,-1,28.0,9.516681671142578,neutral,0,loss,0,0,4,0,14,0,1,5,4,0,0,3,5,0,145,24,151,320,320,0,20,160,-0.5756168961524963,-100.0,-0.47421079874038696,0.10062105889664963,0.48125,0.375,1.14375,0.15625,1.0291764067020268,1.0919331310433336,0.3375,0.24158181163948028,0.33531757949385793,0.8423637889325619,0.8528154004365206,0.5265625,0.008405480183623644,0.4,0.1625,160.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,0,map_b,1,4042,4043,0,2,2,240,-9.021018167084549,0.6800000071525574,0,0,52.0,9.40714619954427,neutral,0,draw,3,3,6,0,0,0,3,7,10,0,0,2,1,1,329,24,127,480,480,0,104,240,-0.21498607099056244,0.0,0.023603910580277443,0.0821972268303701,0.3541666666666667,0.15833333333333333,1.475,0.075,1.2067067930474877,1.2968416316745182,0.2125,0.2763665154731522,0.4035171479141961,0.7878838231166204,0.8165893065432708,0.5489583333333333,0.4374261549598965,0.6791666666666667,0.3458333333333333,240.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,1,map_b,0,4042,4042,0,2,3,130,-5.136239962826949,0.6399999856948853,0,-1,33.0,6.8715374286358175,neutral,1,loss,1,1,3,0,0,0,1,5,3,1,0,3,0,4,21,64,175,260,260,0,37,130,-0.6059847474098206,-100.0,-0.4681108593940735,0.07623149858644375,1.2615384615384615,0.5461538461538461,0.16923076923076924,0.35384615384615387,0.7677781159774615,0.9305143479257822,0.4153846153846154,0.19739815112776482,0.26290642106189177,0.8611289065617781,0.8584169043944432,0.6846153846153846,-0.19905475845375656,0.4,0.4,130.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,1,map_b,1,4042,4043,1,3,2,118,-1.3506634753430262,0.5600000023841858,0,1,34.0,5.863359354310116,neutral,1,win,3,3,7,0,0,0,0,2,2,3,0,3,0,3,20,75,141,236,236,0,45,118,0.7796739339828491,200.0,1.230625033378601,0.026526021542248583,1.4152542372881356,0.5847457627118644,0.0,0.5847457627118644,0.6535312355953758,1.0364196320711556,0.4067796610169492,0.1608536028445272,0.268378192116901,0.8630224107685736,0.8514953149577319,0.7076271186440678,-0.3932917016326421,0.4152542372881356,0.4152542372881356,118.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,2,map_b,0,4042,4042,0,2,3,131,-5.143671861849725,0.5999999642372131,0,-1,33.0,6.629620967020515,neutral,2,loss,1,1,2,0,0,0,2,3,2,2,0,3,0,4,14,81,167,262,262,0,31,131,-0.6366040706634521,-100.0,-0.4677889943122864,0.08396929830227418,1.3969465648854962,0.3053435114503817,0.2748091603053435,0.3969465648854962,0.7219998582856346,0.9515341085502664,0.4732824427480916,0.18656621500849724,0.2608094947369954,0.867690666941286,0.8554858356031753,0.7786259541984732,0.011471488689613469,0.3969465648854962,0.3969465648854962,131.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,2,map_b,1,4042,4043,1,3,2,118,-1.3506634753430262,0.5600000023841858,0,1,34.0,5.863359354310116,neutral,2,win,3,3,7,0,0,0,0,2,2,3,0,3,0,3,20,75,141,236,236,0,45,118,0.7796739339828491,200.0,1.230625033378601,0.026526021542248583,1.4152542372881356,0.5169491525423728,0.06779661016949153,0.5847457627118644,0.6535312355953758,1.0364196320711556,0.4067796610169492,0.1608536028445272,0.268378192116901,0.8630224107685736,0.8514953149577319,0.7245762711864406,-0.10838323284327385,0.4152542372881356,0.4152542372881356,118.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,3,map_b,0,4042,4042,0,2,3,92,-3.3049555685720406,0.6800000071525574,1,-1,31.0,6.448916891346807,neutral,3,loss,0,0,4,0,0,0,1,3,1,1,0,2,1,3,16,45,123,184,184,0,24,92,-0.5599639415740967,-100.0,-0.3832668960094452,0.10899049023409253,1.315217391304348,0.33695652173913043,0.34782608695652173,0.3695652173913043,0.8168494275811574,0.6256986722026182,0.8043478260869565,0.19653561665757519,0.24377947867564534,0.8621278502371,0.9383609942767931,0.7445652173913043,-0.08290266722896779,0.40217391304347827,0.30434782608695654,92.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,3,map_b,1,4042,4043,0,2,3,98,-3.9115764996386133,0.7599999904632568,0,-1,34.0,6.921740473533164,neutral,3,loss,1,1,6,0,0,0,1,4,2,0,0,2,2,1,46,28,122,196,196,0,32,98,-0.6123239994049072,-100.0,-0.5,0.10061226186475583,1.1428571428571428,0.24489795918367346,0.6122448979591837,0.2857142857142857,0.866325335044946,0.6346458759805074,0.8163265306122449,0.20562976881937714,0.2566075920298391,0.8753583929976638,0.9318065904841131,0.7244897959183674,0.1907456741163724,0.4897959183673469,0.47959183673469385,98.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,0,map_b_split_lane_v2,0,4142,4142,1,3,2,93,-1.660690740274731,0.47999998927116394,0,1,36.0,5.373402257119456,neutral,0,win,1,1,30,8,0,10,29,2,0,2,0,3,1,2,6,71,109,186,176,8,53,93,0.6141567230224609,100.0,0.70438551902771,0.08193395270775723,0.8172043010752689,0.2903225806451613,0.8924731182795699,0.43010752688172044,0.6414209067901616,0.8268280589692695,0.7096774193548387,0.1782054396606581,0.2403815264503161,0.9001366406358698,0.8679774044662394,0.6317204301075269,0.14675659973499056,0.43010752688172044,0.3333333333333333,93.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,0,map_b_split_lane_v2,1,4142,4143,0,2,3,87,-2.98393293688423,0.5999999642372131,1,-1,36.0,6.8188455515894395,neutral,0,loss,0,0,7,0,0,0,6,5,1,1,0,2,1,1,43,39,92,174,174,0,10,87,-0.5803149938583374,-100.0,-0.5,0.12152906654980676,0.4482758620689655,0.09195402298850575,1.4597701149425288,0.16091954022988506,0.9258608510182507,0.7894561945021837,0.8735632183908046,0.23653469540863886,0.25763467999025325,0.8504527416722528,0.8816704996700945,0.5890804597701149,0.28546733968314286,0.7126436781609196,0.39080459770114945,87.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,1,map_b_split_lane_v2,0,4142,4142,0,1,3,87,-5.16685945194331,0.35999998450279236,0,-2,33.0,6.104770002693965,neutral,1,loss,1,1,1,0,0,0,0,0,0,2,0,1,0,5,0,94,80,174,174,0,25,87,-0.5991748571395874,-100.0,-0.47558340430259705,0.02839938616487144,1.632183908045977,0.367816091954023,0.0,0.367816091954023,0.9688418821656498,0.6888964453861973,1.0229885057471264,0.2060666799695156,0.21833771891121206,0.8212116305855499,0.8923891125054195,0.8160919540229885,-0.21459876881973788,0.632183908045977,0.4367816091954023,87.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,1,map_b_split_lane_v2,1,4142,4143,1,3,2,121,-1.0748069526453037,0.5199999809265137,1,1,52.0,5.454475844201963,neutral,1,win,0,0,4,0,0,0,0,1,1,3,0,3,0,4,9,118,115,242,242,0,32,121,0.6158783435821533,100.0,0.7250000238418579,0.05225001751976319,1.396694214876033,0.6033057851239669,0.0,0.5537190082644629,0.647767790523935,1.1245851524420514,0.4214876033057851,0.1561940348099086,0.26871456658421466,0.8872235402588017,0.7870971353586055,0.6983471074380165,-0.42792798794797066,0.39669421487603307,0.17355371900826447,121.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,2,map_b_split_lane_v2,0,4142,4142,0,1,3,87,-5.16685945194331,0.35999998450279236,0,-2,33.0,6.104770002693965,neutral,2,loss,1,1,1,0,0,0,0,0,0,2,0,1,0,5,0,94,80,174,174,0,25,87,-0.5991748571395874,-100.0,-0.47558340430259705,0.02839938616487144,1.632183908045977,0.3218390804597701,0.04597701149425287,0.367816091954023,0.9688418821656498,0.6888964453861973,1.0229885057471264,0.2060666799695156,0.21833771891121206,0.8212116305855499,0.8923891125054195,0.8275862068965517,-0.05496101767390629,0.632183908045977,0.632183908045977,87.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,2,map_b_split_lane_v2,1,4142,4143,1,3,2,121,-1.0748069526453037,0.5199999809265137,1,1,52.0,5.454475844201963,neutral,2,win,0,0,4,0,0,0,0,1,1,3,0,3,0,4,9,118,115,242,242,0,32,121,0.6158783435821533,100.0,0.7250000238418579,0.05225001751976319,1.396694214876033,0.6033057851239669,0.0,0.5537190082644629,0.647767790523935,1.1245851524420514,0.4214876033057851,0.1561940348099086,0.26871456658421466,0.8872235402588017,0.7870971353586055,0.6983471074380165,-0.42792798794797066,0.39669421487603307,0.39669421487603307,121.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,3,map_b_split_lane_v2,0,4142,4142,0,1,3,87,-5.16685945194331,0.35999998450279236,0,-2,33.0,6.104770002693965,neutral,3,loss,1,1,1,0,0,0,0,0,0,2,0,1,0,5,0,94,80,174,174,0,25,87,-0.5991748571395874,-100.0,-0.47558340430259705,0.02839938616487144,1.632183908045977,0.2988505747126437,0.06896551724137931,0.367816091954023,0.9688418821656498,0.6888964453861973,1.0229885057471264,0.2060666799695156,0.21833771891121206,0.8212116305855499,0.8923891125054195,0.8333333333333334,0.01824352404680226,0.632183908045977,0.5632183908045977,87.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
artifacts/v6i22e_fixed_alpha_adapters_5u_seed1/final_v6i22e_fixed_alpha_adapters_5u_seed1_2v2.zip,OP12,3,map_b_split_lane_v2,1,4142,4143,1,3,2,121,-1.1488595845003147,0.5199999809265137,1,1,52.0,5.454475844201963,neutral,3,win,0,0,4,0,0,0,0,1,1,3,0,3,0,4,9,118,115,242,242,0,32,121,0.5838850736618042,100.0,0.7250000238418579,0.05225001751976319,1.396694214876033,0.24793388429752067,0.35537190082644626,0.5537190082644629,0.647767790523935,1.1245851524420514,0.4214876033057851,0.1561940348099086,0.26871456658421466,0.8872235402588017,0.7870971353586055,0.7871900826446281,0.007089796218525786,0.39669421487603307,0.21487603305785125,121.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
