checkpoint_step,context,obs_source,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,argmax_disagreement,macro_disagreement
1000000,C1,O1/s3300001,22,9600004,G0/s3200002,O1/s3300003,between,0.23588493813599015,0.12385928702330574,0.2692307692307692,0.15384615384615385
1000000,C1,O1/s3300001,22,9600004,G0/s3200003,O1/s3300001,between,0.16188734570056829,0.08571795314145467,0.2564102564102564,0.1282051282051282
1000000,C1,O1/s3300001,22,9600004,G0/s3200003,O1/s3300002,between,0.20786169890367118,0.15069225399771763,0.28846153846153844,0.20512820512820512
1000000,C1,O1/s3300001,22,9600004,G0/s3200003,O1/s3300003,between,0.23028400495381768,0.11600399523238132,0.26282051282051283,0.14102564102564102
1000000,C1,O1/s3300001,22,9600004,O1/s3300001,O1/s3300002,within,0.17665873684514838,0.10238835602497721,0.26282051282051283,0.15384615384615385
1000000,C1,O1/s3300001,22,9600004,O1/s3300001,O1/s3300003,within,0.19956712079767405,0.08500657102124103,0.24358974358974358,0.11538461538461539
1000000,C1,O1/s3300001,22,9600004,O1/s3300002,O1/s3300003,within,0.23237580923268744,0.11754846772404277,0.26282051282051283,0.14102564102564102
1000000,C1,O1/s3300001,23,9600005,G0/s3200001,G0/s3200002,within,0.20820573994878205,0.10400226653047287,0.275,0.15
1000000,C1,O1/s3300001,23,9600005,G0/s3200001,G0/s3200003,within,0.16670512366039852,0.03875290420631887,0.25,0.1
1000000,C1,O1/s3300001,23,9600005,G0/s3200001,O1/s3300001,between,0.18298582695713198,0.06812777593616584,0.3,0.2
1000000,C1,O1/s3300001,23,9600005,G0/s3200001,O1/s3300002,between,0.2107849295005532,0.11488843914244662,0.25,0.15
1000000,C1,O1/s3300001,23,9600005,G0/s3200001,O1/s3300003,between,0.24129381700324365,0.1206912512690459,0.2875,0.175
1000000,C1,O1/s3300001,23,9600005,G0/s3200002,G0/s3200003,within,0.18022296240890429,0.09759503595563314,0.25,0.15
1000000,C1,O1/s3300001,23,9600005,G0/s3200002,O1/s3300001,between,0.21996709644044662,0.1365596817678671,0.3,0.2
1000000,C1,O1/s3300001,23,9600005,G0/s3200002,O1/s3300002,between,0.22841518791465001,0.14579368398100984,0.3,0.2
1000000,C1,O1/s3300001,23,9600005,G0/s3200002,O1/s3300003,between,0.23249305748722296,0.1140822032967325,0.2625,0.125
1000000,C1,O1/s3300001,23,9600005,G0/s3200003,O1/s3300001,between,0.16738744836841957,0.05360835108278741,0.275,0.15
1000000,C1,O1/s3300001,23,9600005,G0/s3200003,O1/s3300002,between,0.24650376730087942,0.16937371444215438,0.325,0.25
1000000,C1,O1/s3300001,23,9600005,G0/s3200003,O1/s3300003,between,0.23536418952449223,0.1336938362674514,0.3125,0.225
1000000,C1,O1/s3300001,23,9600005,O1/s3300001,O1/s3300002,within,0.23354759429654023,0.14404047378991916,0.3,0.2
1000000,C1,O1/s3300001,23,9600005,O1/s3300001,O1/s3300003,within,0.2335460755158735,0.12647389181567942,0.2875,0.175
1000000,C1,O1/s3300001,23,9600005,O1/s3300002,O1/s3300003,within,0.25367532078365623,0.13239781967757222,0.2875,0.175
1000000,C1,O1/s3300001,27,9600003,G0/s3200001,G0/s3200002,within,0.22324615753368726,0.08635760087390167,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,G0/s3200001,G0/s3200003,within,0.22234476471762368,0.10230997358769373,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,G0/s3200001,O1/s3300001,between,0.16610491816896283,0.0438194430713941,0.296875,0.125
1000000,C1,O1/s3300001,27,9600003,G0/s3200001,O1/s3300002,between,0.1984526016669945,0.11946433746234937,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,G0/s3200001,O1/s3300003,between,0.244715128845463,0.1098697362757514,0.3125,0.1875
1000000,C1,O1/s3300001,27,9600003,G0/s3200002,G0/s3200003,within,0.2876870163137949,0.20875059306140067,0.34375,0.25
1000000,C1,O1/s3300001,27,9600003,G0/s3200002,O1/s3300001,between,0.25916102286181597,0.14915200127069556,0.359375,0.25
1000000,C1,O1/s3300001,27,9600003,G0/s3200002,O1/s3300002,between,0.28803767763364807,0.23742764088370616,0.421875,0.375
1000000,C1,O1/s3300001,27,9600003,G0/s3200002,O1/s3300003,between,0.3048902316300192,0.19399495393459376,0.359375,0.25
1000000,C1,O1/s3300001,27,9600003,G0/s3200003,O1/s3300001,between,0.22525889221959522,0.1054836306926778,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,G0/s3200003,O1/s3300002,between,0.20453522645253408,0.0703027396422603,0.296875,0.125
1000000,C1,O1/s3300001,27,9600003,G0/s3200003,O1/s3300003,between,0.2510565342512741,0.11479653866406395,0.296875,0.1875
1000000,C1,O1/s3300001,27,9600003,O1/s3300001,O1/s3300002,within,0.20232550660197363,0.11536790569510029,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,O1/s3300001,O1/s3300003,within,0.2689630990100233,0.13422437785024724,0.328125,0.1875
1000000,C1,O1/s3300001,27,9600003,O1/s3300002,O1/s3300003,within,0.27483793689241987,0.15203663016397886,0.328125,0.1875
1000000,C1,O1/s3300001,28,9600004,G0/s3200001,G0/s3200002,within,0.15005675282815342,0.03542936310522554,0.22,0.08
1000000,C1,O1/s3300001,28,9600004,G0/s3200001,G0/s3200003,within,0.16983347309083893,0.06786979209165324,0.24,0.12
1000000,C1,O1/s3300001,28,9600004,G0/s3200001,O1/s3300001,between,0.14260657781273153,0.06953454890060036,0.23,0.1
1000000,C1,O1/s3300001,28,9600004,G0/s3200001,O1/s3300002,between,0.15495056882379854,0.06682252414012028,0.21,0.08
1000000,C1,O1/s3300001,28,9600004,G0/s3200001,O1/s3300003,between,0.19247433474172426,0.08488214834948395,0.22,0.12
1000000,C1,O1/s3300001,28,9600004,G0/s3200002,G0/s3200003,within,0.19156199104221236,0.08989074958708118,0.23,0.12
1000000,C1,O1/s3300001,28,9600004,G0/s3200002,O1/s3300001,between,0.17242147190112905,0.08948089210426978,0.25,0.14
1000000,C1,O1/s3300001,28,9600004,G0/s3200002,O1/s3300002,between,0.15386972327586734,0.04855990885124333,0.2,0.08
1000000,C1,O1/s3300001,28,9600004,G0/s3200002,O1/s3300003,between,0.20021482634768376,0.0872613117769775,0.24,0.12
1000000,C1,O1/s3300001,28,9600004,G0/s3200003,O1/s3300001,between,0.15598854105101512,0.0550223489493702,0.21,0.1
1000000,C1,O1/s3300001,28,9600004,G0/s3200003,O1/s3300002,between,0.21013847609175773,0.15132222415736085,0.26,0.2
1000000,C1,O1/s3300001,28,9600004,G0/s3200003,O1/s3300003,between,0.2009859101630268,0.07179829752367994,0.22,0.08
1000000,C1,O1/s3300001,28,9600004,O1/s3300001,O1/s3300002,within,0.19162127177809046,0.1332701091084157,0.27,0.18
1000000,C1,O1/s3300001,28,9600004,O1/s3300001,O1/s3300003,within,0.20594374516440148,0.09724267663292917,0.25,0.14
1000000,C1,O1/s3300001,28,9600004,O1/s3300002,O1/s3300003,within,0.22382405545503736,0.13310222249489054,0.25,0.16
1000000,C1,O1/s3300001,29,9600005,G0/s3200001,G0/s3200002,within,0.36351528534782834,0.22168883118160296,0.4583333333333333,0.25
1000000,C1,O1/s3300001,29,9600005,G0/s3200001,G0/s3200003,within,0.23929941705951208,0.04018891570679383,0.375,0.08333333333333333
1000000,C1,O1/s3300001,29,9600005,G0/s3200001,O1/s3300001,between,0.18704240913964676,0.050592291899694185,0.375,0.08333333333333333
1000000,C1,O1/s3300001,29,9600005,G0/s3200001,O1/s3300002,between,0.25694848931804176,0.0782680949307146,0.3333333333333333,0.0
1000000,C1,O1/s3300001,29,9600005,G0/s3200001,O1/s3300003,between,0.3358020024503758,0.15180166313251364,0.4583333333333333,0.25
1000000,C1,O1/s3300001,29,9600005,G0/s3200002,G0/s3200003,within,0.3520756761462506,0.28026661920282564,0.4583333333333333,0.3333333333333333
1000000,C1,O1/s3300001,29,9600005,G0/s3200002,O1/s3300001,between,0.3574727087170628,0.18984343027955045,0.375,0.16666666666666666
1000000,C1,O1/s3300001,29,9600005,G0/s3200002,O1/s3300002,between,0.4134771558692287,0.2410038021489401,0.4583333333333333,0.25
1000000,C1,O1/s3300001,29,9600005,G0/s3200002,O1/s3300003,between,0.370028999994434,0.1752516824313652,0.375,0.16666666666666666
1000000,C1,O1/s3300001,29,9600005,G0/s3200003,O1/s3300001,between,0.28302790504447645,0.12855125492949895,0.4166666666666667,0.16666666666666666
1000000,C1,O1/s3300001,29,9600005,G0/s3200003,O1/s3300002,between,0.32549807528309754,0.09177309928413387,0.375,0.08333333333333333
1000000,C1,O1/s3300001,29,9600005,G0/s3200003,O1/s3300003,between,0.36160554614323,0.17886586958660403,0.4166666666666667,0.16666666666666666
1000000,C1,O1/s3300001,29,9600005,O1/s3300001,O1/s3300002,within,0.2943667511532711,0.11199359193523217,0.375,0.08333333333333333
1000000,C1,O1/s3300001,29,9600005,O1/s3300001,O1/s3300003,within,0.3579558297156005,0.17969684847441844,0.375,0.16666666666666666
1000000,C1,O1/s3300001,29,9600005,O1/s3300002,O1/s3300003,within,0.43520330774421256,0.2766146429241436,0.4583333333333333,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200001,G0/s3200002,within,0.10667736374320698,0.02379604089578863,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200001,G0/s3200003,within,0.17303937038103512,0.07562699319113336,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200001,O1/s3300001,between,0.0858417797984068,0.05607766010225661,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200001,O1/s3300002,between,0.1868767931639141,0.048143047024218705,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200001,O1/s3300003,between,0.15941379411438053,0.038190641112764226,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200002,G0/s3200003,within,0.16289699552375084,0.10491711324993938,0.25,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200002,O1/s3300001,between,0.16428548670657606,0.12777978817612204,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200002,O1/s3300002,between,0.18361871323411655,0.012365200003210106,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200002,O1/s3300003,between,0.17351279528729413,0.04096511461431446,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200003,O1/s3300001,between,0.16738365507030312,0.04176631527576852,0.25,0.0
1000000,C1,O1/s3300001,30,9600000,G0/s3200003,O1/s3300002,between,0.2777145248672347,0.16656939682762448,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,G0/s3200003,O1/s3300003,between,0.2642973736025824,0.18061541340407228,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,O1/s3300001,O1/s3300002,within,0.24896194296586904,0.18323386874586822,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,O1/s3300001,O1/s3300003,within,0.22288334832782924,0.1520623572422859,0.375,0.25
1000000,C1,O1/s3300001,30,9600000,O1/s3300002,O1/s3300003,within,0.23358108875511102,0.02291101884625585,0.25,0.0
1000000,C1,O1/s3300001,31,9600001,G0/s3200001,G0/s3200002,within,0.16571148569633232,0.04994829678431504,0.22580645161290322,0.08064516129032258
1000000,C1,O1/s3300001,31,9600001,G0/s3200001,G0/s3200003,within,0.17314475121982276,0.07496632016374358,0.24193548387096775,0.11290322580645161
1000000,C1,O1/s3300001,31,9600001,G0/s3200001,O1/s3300001,between,0.15482650028008554,0.06340864257881311,0.25,0.12903225806451613
1000000,C1,O1/s3300001,31,9600001,G0/s3200001,O1/s3300002,between,0.17245095850844847,0.059195913721099176,0.22580645161290322,0.0967741935483871
1000000,C1,O1/s3300001,31,9600001,G0/s3200001,O1/s3300003,between,0.198735483864347,0.06151252913143774,0.22580645161290322,0.08064516129032258
1000000,C1,O1/s3300001,31,9600001,G0/s3200002,G0/s3200003,within,0.163295334600864,0.04498086581350805,0.20967741935483872,0.06451612903225806
1000000,C1,O1/s3300001,31,9600001,G0/s3200002,O1/s3300001,between,0.19387351144032325,0.08898855163678428,0.25806451612903225,0.14516129032258066
1000000,C1,O1/s3300001,31,9600001,G0/s3200002,O1/s3300002,between,0.19479447881486903,0.07310712497954612,0.24193548387096775,0.11290322580645161
1000000,C1,O1/s3300001,31,9600001,G0/s3200002,O1/s3300003,between,0.1900229312357221,0.034330112310125636,0.21774193548387097,0.06451612903225806
1000000,C1,O1/s3300001,31,9600001,G0/s3200003,O1/s3300001,between,0.17038028109647058,0.08321644543890493,0.27419354838709675,0.1774193548387097
1000000,C1,O1/s3300001,31,9600001,G0/s3200003,O1/s3300002,between,0.17414497516796656,0.05882781127137009,0.20967741935483872,0.04838709677419355
1000000,C1,O1/s3300001,31,9600001,G0/s3200003,O1/s3300003,between,0.18331463864604255,0.052256431135067,0.21774193548387097,0.06451612903225806
1000000,C1,O1/s3300001,31,9600001,O1/s3300001,O1/s3300002,within,0.1790263591485134,0.08795436560077967,0.25806451612903225,0.16129032258064516
1000000,C1,O1/s3300001,31,9600001,O1/s3300001,O1/s3300003,within,0.2039820855124319,0.08967230072436042,0.25806451612903225,0.14516129032258066
1000000,C1,O1/s3300001,31,9600001,O1/s3300002,O1/s3300003,within,0.17893658489779518,0.03541411721575764,0.20161290322580644,0.04838709677419355
1000000,C1,O1/s3300001,32,9600002,G0/s3200001,G0/s3200002,within,0.3100170729963046,0.13813422939854667,0.4583333333333333,0.3333333333333333
1000000,C1,O1/s3300001,32,9600002,G0/s3200001,G0/s3200003,within,0.3326961372297042,0.2406523719702052,0.4583333333333333,0.3333333333333333
1000000,C1,O1/s3300001,32,9600002,G0/s3200001,O1/s3300001,between,0.21856906845621663,0.08753920844993272,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,G0/s3200001,O1/s3300002,between,0.34152707345300987,0.2989715306881749,0.4583333333333333,0.4166666666666667
1000000,C1,O1/s3300001,32,9600002,G0/s3200001,O1/s3300003,between,0.2909673417754031,0.1587392246790419,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,G0/s3200002,G0/s3200003,within,0.33854029603860686,0.1546585245797082,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,G0/s3200002,O1/s3300001,between,0.30322883826956065,0.15683083107633314,0.4583333333333333,0.3333333333333333
1000000,C1,O1/s3300001,32,9600002,G0/s3200002,O1/s3300002,between,0.3536413860454887,0.24902775051488435,0.4166666666666667,0.25
1000000,C1,O1/s3300001,32,9600002,G0/s3200002,O1/s3300003,between,0.25723718366735443,0.08061469423956878,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,G0/s3200003,O1/s3300001,between,0.27790964556680725,0.13548197073236223,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,G0/s3200003,O1/s3300002,between,0.3676625422283158,0.23320885806167843,0.4166666666666667,0.25
1000000,C1,O1/s3300001,32,9600002,G0/s3200003,O1/s3300003,between,0.3172133284637943,0.14598245650289457,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,O1/s3300001,O1/s3300002,within,0.29123330914505285,0.14717053534604382,0.5,0.4166666666666667
1000000,C1,O1/s3300001,32,9600002,O1/s3300001,O1/s3300003,within,0.26402228372756753,0.1102658562400861,0.375,0.16666666666666666
1000000,C1,O1/s3300001,32,9600002,O1/s3300002,O1/s3300003,within,0.29459919332847495,0.13443823886092748,0.4166666666666667,0.25
1000000,C1,O1/s3300001,34,9600004,G0/s3200001,G0/s3200002,within,0.23471882208856673,0.11280018861049422,0.28846153846153844,0.15384615384615385
1000000,C1,O1/s3300001,34,9600004,G0/s3200001,G0/s3200003,within,0.24050253569875804,0.10968630939841623,0.3269230769230769,0.15384615384615385
1000000,C1,O1/s3300001,34,9600004,G0/s3200001,O1/s3300001,between,0.23465388161013662,0.14524165458028115,0.34615384615384615,0.23076923076923078
1000000,C1,O1/s3300001,34,9600004,G0/s3200001,O1/s3300002,between,0.2727054291895207,0.2310071980947357,0.38461538461538464,0.3076923076923077
1000000,C1,O1/s3300001,34,9600004,G0/s3200001,O1/s3300003,between,0.2591090210951038,0.08669832094459132,0.3076923076923077,0.11538461538461539
1000000,C1,O1/s3300001,34,9600004,G0/s3200002,G0/s3200003,within,0.2630044262367879,0.11453078051991711,0.3269230769230769,0.15384615384615385
1000000,C1,O1/s3300001,34,9600004,G0/s3200002,O1/s3300001,between,0.25947823759136085,0.1520437863264561,0.34615384615384615,0.23076923076923078
1000000,C1,O1/s3300001,34,9600004,G0/s3200002,O1/s3300002,between,0.2924817701244667,0.2409901834512741,0.36538461538461536,0.3076923076923077
1000000,C1,O1/s3300001,34,9600004,G0/s3200002,O1/s3300003,between,0.2687492051636881,0.08881422354741154,0.3076923076923077,0.11538461538461539
1000000,C1,O1/s3300001,34,9600004,G0/s3200003,O1/s3300001,between,0.20695935308894806,0.06517525097850115,0.28846153846153844,0.07692307692307693
1000000,C1,O1/s3300001,34,9600004,G0/s3200003,O1/s3300002,between,0.325243010608762,0.2691783249515852,0.40384615384615385,0.3076923076923077
1000000,C1,O1/s3300001,34,9600004,G0/s3200003,O1/s3300003,between,0.25738776130161284,0.06992337552685743,0.3076923076923077,0.11538461538461539
1000000,C1,O1/s3300001,34,9600004,O1/s3300001,O1/s3300002,within,0.2810549888801887,0.21880317114604436,0.40384615384615385,0.3076923076923077
1000000,C1,O1/s3300001,34,9600004,O1/s3300001,O1/s3300003,within,0.26391372206068076,0.1106132563113072,0.3269230769230769,0.19230769230769232
1000000,C1,O1/s3300001,34,9600004,O1/s3300002,O1/s3300003,within,0.3292820293268145,0.23089780879579339,0.38461538461538464,0.2692307692307692
1000000,C1,O1/s3300001,35,9600005,G0/s3200001,G0/s3200002,within,0.27041458173907656,0.10444341213866264,0.3560606060606061,0.18181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200001,G0/s3200003,within,0.25254223730496644,0.08271343672436023,0.36363636363636365,0.18181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200001,O1/s3300001,between,0.21652045238947842,0.06818928988600192,0.3787878787878788,0.21212121212121213
1000000,C1,O1/s3300001,35,9600005,G0/s3200001,O1/s3300002,between,0.26065506158135926,0.14271586843798836,0.36363636363636365,0.22727272727272727
1000000,C1,O1/s3300001,35,9600005,G0/s3200001,O1/s3300003,between,0.27141364174072524,0.08546403657436734,0.32575757575757575,0.13636363636363635
1000000,C1,O1/s3300001,35,9600005,G0/s3200002,G0/s3200003,within,0.28045140879864944,0.1274495015592181,0.3484848484848485,0.18181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200002,O1/s3300001,between,0.28145939865215697,0.12245365103600343,0.3787878787878788,0.21212121212121213
1000000,C1,O1/s3300001,35,9600005,G0/s3200002,O1/s3300002,between,0.3084621801318355,0.19568849972816316,0.42424242424242425,0.3181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200002,O1/s3300003,between,0.3039769146869816,0.1291351741476912,0.3560606060606061,0.16666666666666666
1000000,C1,O1/s3300001,35,9600005,G0/s3200003,O1/s3300001,between,0.24258368898430313,0.09293246423819174,0.36363636363636365,0.18181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200003,O1/s3300002,between,0.29767466284780675,0.1882010715713883,0.42424242424242425,0.3181818181818182
1000000,C1,O1/s3300001,35,9600005,G0/s3200003,O1/s3300003,between,0.3180471315608536,0.17423256177907268,0.3787878787878788,0.22727272727272727
1000000,C1,O1/s3300001,35,9600005,O1/s3300001,O1/s3300002,within,0.26255818714914586,0.14878328362506105,0.3939393939393939,0.25757575757575757
1000000,C1,O1/s3300001,35,9600005,O1/s3300001,O1/s3300003,within,0.2902312927265441,0.12328093137893426,0.3712121212121212,0.19696969696969696
1000000,C1,O1/s3300001,35,9600005,O1/s3300002,O1/s3300003,within,0.33252481693273844,0.1974125577176903,0.4015151515151515,0.2727272727272727
1000000,C1,O1/s3300001,36,9600000,G0/s3200001,G0/s3200002,within,0.20535968424549794,0.05559780980723219,0.2672413793103448,0.06896551724137931
1000000,C1,O1/s3300001,36,9600000,G0/s3200001,G0/s3200003,within,0.2060883307079496,0.08749177425228698,0.3103448275862069,0.13793103448275862
1000000,C1,O1/s3300001,36,9600000,G0/s3200001,O1/s3300001,between,0.19939467086315818,0.09744199100857559,0.35344827586206895,0.1896551724137931
1000000,C1,O1/s3300001,36,9600000,G0/s3200001,O1/s3300002,between,0.2294477575857404,0.10875708003666643,0.31896551724137934,0.15517241379310345
1000000,C1,O1/s3300001,36,9600000,G0/s3200001,O1/s3300003,between,0.25505682368543586,0.08015740198568294,0.3103448275862069,0.10344827586206896
1000000,C1,O1/s3300001,36,9600000,G0/s3200002,G0/s3200003,within,0.2426876224272169,0.08799873197570728,0.3017241379310345,0.10344827586206896
1000000,C1,O1/s3300001,36,9600000,G0/s3200002,O1/s3300001,between,0.24603010652023344,0.09689467539187652,0.3275862068965517,0.15517241379310345
1000000,C1,O1/s3300001,36,9600000,G0/s3200002,O1/s3300002,between,0.28894288586656874,0.1518601757486321,0.3448275862068966,0.1896551724137931
1000000,C1,O1/s3300001,36,9600000,G0/s3200002,O1/s3300003,between,0.2637195308647749,0.056077015368465245,0.29310344827586204,0.06896551724137931
1000000,C1,O1/s3300001,36,9600000,G0/s3200003,O1/s3300001,between,0.20820329952674457,0.08845614608704325,0.3275862068965517,0.15517241379310345
1000000,C1,O1/s3300001,36,9600000,G0/s3200003,O1/s3300002,between,0.2542227152030664,0.12899477263881853,0.3706896551724138,0.22413793103448276
1000000,C1,O1/s3300001,36,9600000,G0/s3200003,O1/s3300003,between,0.25724709895339226,0.09164030003905488,0.31896551724137934,0.13793103448275862
1000000,C1,O1/s3300001,36,9600000,O1/s3300001,O1/s3300002,within,0.2421210959869903,0.15220051044356692,0.3793103448275862,0.2413793103448276
1000000,C1,O1/s3300001,36,9600000,O1/s3300001,O1/s3300003,within,0.27771677563646224,0.1281042044796315,0.35344827586206895,0.1896551724137931
1000000,C1,O1/s3300001,36,9600000,O1/s3300002,O1/s3300003,within,0.2831331433944519,0.11566868068194239,0.33620689655172414,0.15517241379310345
1000000,C1,O1/s3300001,37,9600001,G0/s3200001,G0/s3200002,within,0.22855610447796482,0.10328437242983736,0.3161764705882353,0.19117647058823528
1000000,C1,O1/s3300001,37,9600001,G0/s3200001,G0/s3200003,within,0.21931865919128035,0.09804646548711278,0.3014705882352941,0.16176470588235295
1000000,C1,O1/s3300001,37,9600001,G0/s3200001,O1/s3300001,between,0.18625739190590554,0.06870486396867967,0.27205882352941174,0.11764705882352941
1000000,C1,O1/s3300001,37,9600001,G0/s3200001,O1/s3300002,between,0.21935620130734357,0.08888606050236433,0.29411764705882354,0.14705882352941177
1000000,C1,O1/s3300001,37,9600001,G0/s3200001,O1/s3300003,between,0.24633906559168117,0.09989539024744518,0.29411764705882354,0.1323529411764706
1000000,C1,O1/s3300001,37,9600001,G0/s3200002,G0/s3200003,within,0.2241620299889947,0.11296111325720412,0.3014705882352941,0.17647058823529413
1000000,C1,O1/s3300001,37,9600001,G0/s3200002,O1/s3300001,between,0.2316428791742293,0.11816325491699274,0.3235294117647059,0.19117647058823528
1000000,C1,O1/s3300001,37,9600001,G0/s3200002,O1/s3300002,between,0.2724370075219091,0.1556406779802631,0.3235294117647059,0.19117647058823528
1000000,C1,O1/s3300001,37,9600001,G0/s3200002,O1/s3300003,between,0.26567539466356044,0.11496032754967594,0.3161764705882353,0.17647058823529413
1000000,C1,O1/s3300001,37,9600001,G0/s3200003,O1/s3300001,between,0.21307662887402334,0.10824456470188167,0.3161764705882353,0.19117647058823528
1000000,C1,O1/s3300001,37,9600001,G0/s3200003,O1/s3300002,between,0.24669181001348045,0.15226395715288102,0.33088235294117646,0.22058823529411764
1000000,C1,O1/s3300001,37,9600001,G0/s3200003,O1/s3300003,between,0.27267245728422757,0.13861370725961128,0.33088235294117646,0.20588235294117646
1000000,C1,O1/s3300001,37,9600001,O1/s3300001,O1/s3300002,within,0.2304180038884543,0.1167812377677824,0.3014705882352941,0.14705882352941177
1000000,C1,O1/s3300001,37,9600001,O1/s3300001,O1/s3300003,within,0.25130778401667375,0.11324728528862418,0.29411764705882354,0.1323529411764706
1000000,C1,O1/s3300001,37,9600001,O1/s3300002,O1/s3300003,within,0.24223238537710123,0.07142126587435534,0.2647058823529412,0.07352941176470588
1000000,C1,O1/s3300001,38,9600002,G0/s3200001,G0/s3200002,within,0.24273846570177735,0.1509857593655353,0.35294117647058826,0.23529411764705882
1000000,C1,O1/s3300001,38,9600002,G0/s3200001,G0/s3200003,within,0.2109338619154444,0.0921797945490574,0.3161764705882353,0.17647058823529413
1000000,C1,O1/s3300001,38,9600002,G0/s3200001,O1/s3300001,between,0.2023543837603005,0.122571277150284,0.36764705882352944,0.2647058823529412
1000000,C1,O1/s3300001,38,9600002,G0/s3200001,O1/s3300002,between,0.19183473860253444,0.08189815813996401,0.29411764705882354,0.14705882352941177
1000000,C1,O1/s3300001,38,9600002,G0/s3200001,O1/s3300003,between,0.24294793094818642,0.09694404272818362,0.3161764705882353,0.16176470588235295
1000000,C1,O1/s3300001,38,9600002,G0/s3200002,G0/s3200003,within,0.2282230698832647,0.06968018784405941,0.27941176470588236,0.08823529411764706
1000000,C1,O1/s3300001,38,9600002,G0/s3200002,O1/s3300001,between,0.2959011453377755,0.22884063892599069,0.38235294117647056,0.29411764705882354
1000000,C1,O1/s3300001,38,9600002,G0/s3200002,O1/s3300002,between,0.24697317226958126,0.12102608165163233,0.3088235294117647,0.14705882352941177
1000000,C1,O1/s3300001,38,9600002,G0/s3200002,O1/s3300003,between,0.2743483537118853,0.12348400355104017,0.3161764705882353,0.16176470588235295
1000000,C1,O1/s3300001,38,9600002,G0/s3200003,O1/s3300001,between,0.27878420230519463,0.213729517720626,0.38235294117647056,0.29411764705882354
1000000,C1,O1/s3300001,38,9600002,G0/s3200003,O1/s3300002,between,0.20896440895504895,0.08945193481419675,0.2867647058823529,0.11764705882352941
1000000,C1,O1/s3300001,38,9600002,G0/s3200003,O1/s3300003,between,0.23563011790006427,0.041361403665845065,0.27205882352941174,0.07352941176470588
1000000,C1,O1/s3300001,38,9600002,O1/s3300001,O1/s3300002,within,0.2517648627317997,0.17099980310951324,0.36764705882352944,0.29411764705882354
1000000,C1,O1/s3300001,38,9600002,O1/s3300001,O1/s3300003,within,0.3240619536990358,0.23783370565492337,0.3897058823529412,0.3088235294117647
1000000,C1,O1/s3300001,38,9600002,O1/s3300002,O1/s3300003,within,0.25203834497752425,0.07960031083331254,0.2867647058823529,0.10294117647058823
1000000,C1,O1/s3300001,39,9600003,G0/s3200001,G0/s3200002,within,0.14180999025385543,0.049133278087410796,0.20555555555555555,0.07777777777777778
1000000,C1,O1/s3300001,39,9600003,G0/s3200001,G0/s3200003,within,0.14765587308015998,0.05623702601663939,0.20555555555555555,0.07777777777777778
1000000,C1,O1/s3300001,39,9600003,G0/s3200001,O1/s3300001,between,0.129621450772578,0.06458625195080647,0.2388888888888889,0.13333333333333333
1000000,C1,O1/s3300001,39,9600003,G0/s3200001,O1/s3300002,between,0.1543395141545838,0.06680659878516527,0.21666666666666667,0.08888888888888889
1000000,C1,O1/s3300001,39,9600003,G0/s3200001,O1/s3300003,between,0.183138113400691,0.06393522870818037,0.23333333333333334,0.12222222222222222
1000000,C1,O1/s3300001,39,9600003,G0/s3200002,G0/s3200003,within,0.16396406225075275,0.06764545692394684,0.21666666666666667,0.08888888888888889
1000000,C1,O1/s3300001,39,9600003,G0/s3200002,O1/s3300001,between,0.16272355378456252,0.08859143203543351,0.24444444444444444,0.14444444444444443
1000000,C1,O1/s3300001,39,9600003,G0/s3200002,O1/s3300002,between,0.16335890493026314,0.06598182945636429,0.20555555555555555,0.07777777777777778
