o1_seed,g0_seed,arm,opponent,eval_seed,episode_key,blue_score,red_score,score_margin,win,loss,draw,captures_blue,captures_red,lead_seen,lost_after_leading,lead_preserved,c1_fired,c1_onset_step,c1_active_steps,handoff_occurred,steps_after_handoff,injected,terminated
3300001,3200001,B,OP12,9600004,OP12:9600004,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,30,32,1,118,0,True
3300001,3200001,B,OP12,9600005,OP12:9600005,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,96,25,1,43,0,True
3300001,3200001,B,OP12,9600006,OP12:9600006,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,42,37,1,137,0,True
3300001,3200001,B,OP12,9600007,OP12:9600007,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,55,22,1,59,0,True
3300001,3200001,B,OP12,9600008,OP12:9600008,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,54,17,1,53,0,True
3300001,3200001,B,OP12,9600009,OP12:9600009,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,31,29,1,138,0,True
3300001,3200001,B,OP12,9600010,OP12:9600010,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,57,31,1,70,0,True
3300001,3200001,B,OP12,9600011,OP12:9600011,3.0,2.0,1.0,1,0,0,3,2,0,0,0,0,,0,0,0,0,True
3300001,3200001,B,OP12,9600012,OP12:9600012,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,63,34,1,98,0,True
3300001,3200001,B,OP12,9600013,OP12:9600013,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,109,4,1,21,0,True
3300001,3200001,B,OP12,9600014,OP12:9600014,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,40,43,1,92,0,True
3300001,3200001,B,OP12,9600015,OP12:9600015,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,57,51,1,76,0,True
3300001,3200001,B,OP12,9600016,OP12:9600016,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,47,36,1,67,0,True
3300001,3200001,B,OP12,9600017,OP12:9600017,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,33,34,1,92,0,True
3300001,3200001,B,OP12,9600018,OP12:9600018,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,44,51,1,84,0,True
3300001,3200001,B,OP12,9600019,OP12:9600019,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,44,29,1,64,0,True
3300001,3200001,B,OP12,9600020,OP12:9600020,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,30,17,1,67,0,True
3300001,3200001,B,OP12,9600021,OP12:9600021,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,57,25,1,50,0,True
3300001,3200001,B,OP12,9600022,OP12:9600022,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,37,28,1,94,0,True
3300001,3200001,B,OP12,9600023,OP12:9600023,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,40,46,1,83,0,True
3300001,3200001,B,OP12,9600024,OP12:9600024,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,103,9,1,15,0,True
3300001,3200001,B,OP12,9600025,OP12:9600025,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,38,21,1,66,0,True
3300001,3200001,B,OP12,9600026,OP12:9600026,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,67,37,1,66,0,True
3300001,3200001,B,OP12,9600027,OP12:9600027,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,55,11,1,37,0,True
3300001,3200001,B,OP12,9600028,OP12:9600028,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,112,25,1,42,0,True
3300001,3200001,B,OP12,9600029,OP12:9600029,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,32,30,1,129,0,True
3300001,3200001,O1_only,OP6,9600000,OP6:9600000,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,120,8,0,0,0,True
3300001,3200001,O1_only,OP6,9600001,OP6:9600001,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,27,27,0,0,0,True
3300001,3200001,O1_only,OP6,9600002,OP6:9600002,2.0,3.0,-1.0,0,1,0,2,3,1,1,0,1,30,5,0,0,0,True
3300001,3200001,O1_only,OP6,9600003,OP6:9600003,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,7,0,0,0,True
3300001,3200001,O1_only,OP6,9600004,OP6:9600004,2.0,3.0,-1.0,0,1,0,2,3,1,1,0,1,27,39,0,0,0,True
3300001,3200001,O1_only,OP6,9600005,OP6:9600005,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,31,21,0,0,0,True
3300001,3200001,O1_only,OP6,9600006,OP6:9600006,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,32,23,0,0,0,True
3300001,3200001,O1_only,OP6,9600007,OP6:9600007,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,37,35,0,0,0,True
3300001,3200001,O1_only,OP6,9600008,OP6:9600008,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,14,0,0,0,True
3300001,3200001,O1_only,OP6,9600009,OP6:9600009,3.0,2.0,1.0,1,0,0,3,2,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP6,9600010,OP6:9600010,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,44,32,0,0,0,True
3300001,3200001,O1_only,OP6,9600011,OP6:9600011,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,28,23,0,0,0,True
3300001,3200001,O1_only,OP6,9600012,OP6:9600012,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,32,22,0,0,0,True
3300001,3200001,O1_only,OP6,9600013,OP6:9600013,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,30,27,0,0,0,True
3300001,3200001,O1_only,OP6,9600014,OP6:9600014,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,28,16,0,0,0,True
3300001,3200001,O1_only,OP6,9600015,OP6:9600015,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,6,0,0,0,True
3300001,3200001,O1_only,OP6,9600016,OP6:9600016,2.0,3.0,-1.0,0,1,0,2,3,1,1,0,1,28,9,0,0,0,True
3300001,3200001,O1_only,OP6,9600017,OP6:9600017,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,14,0,0,0,True
3300001,3200001,O1_only,OP6,9600018,OP6:9600018,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,28,6,0,0,0,True
3300001,3200001,O1_only,OP6,9600019,OP6:9600019,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,38,35,0,0,0,True
3300001,3200001,O1_only,OP6,9600020,OP6:9600020,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,46,40,0,0,0,True
3300001,3200001,O1_only,OP6,9600021,OP6:9600021,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,26,0,0,0,True
3300001,3200001,O1_only,OP6,9600022,OP6:9600022,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,67,42,0,0,0,True
3300001,3200001,O1_only,OP6,9600023,OP6:9600023,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,19,0,0,0,True
3300001,3200001,O1_only,OP6,9600024,OP6:9600024,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,17,0,0,0,True
3300001,3200001,O1_only,OP6,9600025,OP6:9600025,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,28,9,0,0,0,True
3300001,3200001,O1_only,OP6,9600026,OP6:9600026,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,34,32,0,0,0,True
3300001,3200001,O1_only,OP6,9600027,OP6:9600027,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,35,22,0,0,0,True
3300001,3200001,O1_only,OP6,9600028,OP6:9600028,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,72,10,0,0,0,True
3300001,3200001,O1_only,OP6,9600029,OP6:9600029,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,6,0,0,0,True
3300001,3200001,O1_only,OP7,9600000,OP7:9600000,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600001,OP7:9600001,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,107,21,0,0,0,True
3300001,3200001,O1_only,OP7,9600002,OP7:9600002,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600003,OP7:9600003,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600004,OP7:9600004,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600005,OP7:9600005,2.0,1.0,1.0,1,0,0,2,1,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600006,OP7:9600006,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,117,4,0,0,0,True
3300001,3200001,O1_only,OP7,9600007,OP7:9600007,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600008,OP7:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600009,OP7:9600009,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,136,20,0,0,0,True
3300001,3200001,O1_only,OP7,9600010,OP7:9600010,1.0,1.0,0.0,0,0,1,1,1,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600011,OP7:9600011,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,173,1,0,0,0,True
3300001,3200001,O1_only,OP7,9600012,OP7:9600012,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,125,11,0,0,0,True
3300001,3200001,O1_only,OP7,9600013,OP7:9600013,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,121,8,0,0,0,True
3300001,3200001,O1_only,OP7,9600014,OP7:9600014,2.0,0.0,2.0,1,0,0,2,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600015,OP7:9600015,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,115,17,0,0,0,True
3300001,3200001,O1_only,OP7,9600016,OP7:9600016,2.0,2.0,0.0,0,0,1,2,2,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600017,OP7:9600017,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600018,OP7:9600018,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600019,OP7:9600019,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,225,3,0,0,0,True
3300001,3200001,O1_only,OP7,9600020,OP7:9600020,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,46,9,0,0,0,True
3300001,3200001,O1_only,OP7,9600021,OP7:9600021,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,38,19,0,0,0,True
3300001,3200001,O1_only,OP7,9600022,OP7:9600022,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,141,8,0,0,0,True
3300001,3200001,O1_only,OP7,9600023,OP7:9600023,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,168,3,0,0,0,True
3300001,3200001,O1_only,OP7,9600024,OP7:9600024,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600025,OP7:9600025,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600026,OP7:9600026,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP7,9600027,OP7:9600027,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,43,3,0,0,0,True
3300001,3200001,O1_only,OP7,9600028,OP7:9600028,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,99,10,0,0,0,True
3300001,3200001,O1_only,OP7,9600029,OP7:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,222,2,0,0,0,True
3300001,3200001,O1_only,OP8,9600000,OP8:9600000,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600001,OP8:9600001,0.0,1.0,-1.0,0,1,0,0,1,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600002,OP8:9600002,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600003,OP8:9600003,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,89,3,0,0,0,True
3300001,3200001,O1_only,OP8,9600004,OP8:9600004,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600005,OP8:9600005,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,55,22,0,0,0,True
3300001,3200001,O1_only,OP8,9600006,OP8:9600006,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600007,OP8:9600007,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600008,OP8:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,215,9,0,0,0,True
3300001,3200001,O1_only,OP8,9600009,OP8:9600009,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,140,11,0,0,0,True
3300001,3200001,O1_only,OP8,9600010,OP8:9600010,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600011,OP8:9600011,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,64,7,0,0,0,True
3300001,3200001,O1_only,OP8,9600012,OP8:9600012,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,193,7,0,0,0,True
3300001,3200001,O1_only,OP8,9600013,OP8:9600013,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600014,OP8:9600014,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600015,OP8:9600015,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600016,OP8:9600016,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600017,OP8:9600017,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,56,30,0,0,0,True
3300001,3200001,O1_only,OP8,9600018,OP8:9600018,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,135,5,0,0,0,True
3300001,3200001,O1_only,OP8,9600019,OP8:9600019,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,220,4,0,0,0,True
3300001,3200001,O1_only,OP8,9600020,OP8:9600020,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,59,8,0,0,0,True
3300001,3200001,O1_only,OP8,9600021,OP8:9600021,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600022,OP8:9600022,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,100,4,0,0,0,True
3300001,3200001,O1_only,OP8,9600023,OP8:9600023,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600024,OP8:9600024,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,122,2,0,0,0,True
3300001,3200001,O1_only,OP8,9600025,OP8:9600025,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,200,3,0,0,0,True
3300001,3200001,O1_only,OP8,9600026,OP8:9600026,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,101,5,0,0,0,True
3300001,3200001,O1_only,OP8,9600027,OP8:9600027,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP8,9600028,OP8:9600028,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,59,9,0,0,0,True
3300001,3200001,O1_only,OP8,9600029,OP8:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,83,10,0,0,0,True
3300001,3200001,O1_only,OP9,9600000,OP9:9600000,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,44,36,0,0,0,True
3300001,3200001,O1_only,OP9,9600001,OP9:9600001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600002,OP9:9600002,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,163,25,0,0,0,True
3300001,3200001,O1_only,OP9,9600003,OP9:9600003,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,100,29,0,0,0,True
3300001,3200001,O1_only,OP9,9600004,OP9:9600004,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,96,39,0,0,0,True
3300001,3200001,O1_only,OP9,9600005,OP9:9600005,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,216,20,0,0,0,True
3300001,3200001,O1_only,OP9,9600006,OP9:9600006,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,55,20,0,0,0,True
3300001,3200001,O1_only,OP9,9600007,OP9:9600007,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,90,33,0,0,0,True
3300001,3200001,O1_only,OP9,9600008,OP9:9600008,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600009,OP9:9600009,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600010,OP9:9600010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600011,OP9:9600011,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,54,19,0,0,0,True
3300001,3200001,O1_only,OP9,9600012,OP9:9600012,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600013,OP9:9600013,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,39,38,0,0,0,True
3300001,3200001,O1_only,OP9,9600014,OP9:9600014,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600015,OP9:9600015,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,84,51,0,0,0,True
3300001,3200001,O1_only,OP9,9600016,OP9:9600016,0.0,1.0,-1.0,0,1,0,0,1,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600017,OP9:9600017,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,82,22,0,0,0,True
3300001,3200001,O1_only,OP9,9600018,OP9:9600018,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600019,OP9:9600019,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,81,20,0,0,0,True
3300001,3200001,O1_only,OP9,9600020,OP9:9600020,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,118,20,0,0,0,True
3300001,3200001,O1_only,OP9,9600021,OP9:9600021,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,31,19,0,0,0,True
3300001,3200001,O1_only,OP9,9600022,OP9:9600022,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,32,14,0,0,0,True
3300001,3200001,O1_only,OP9,9600023,OP9:9600023,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,184,10,0,0,0,True
3300001,3200001,O1_only,OP9,9600024,OP9:9600024,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600025,OP9:9600025,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,192,12,0,0,0,True
3300001,3200001,O1_only,OP9,9600026,OP9:9600026,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,101,17,0,0,0,True
3300001,3200001,O1_only,OP9,9600027,OP9:9600027,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,227,2,0,0,0,True
3300001,3200001,O1_only,OP9,9600028,OP9:9600028,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP9,9600029,OP9:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,163,9,0,0,0,True
3300001,3200001,O1_only,OP10,9600000,OP10:9600000,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600001,OP10:9600001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600002,OP10:9600002,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600003,OP10:9600003,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,135,16,0,0,0,True
3300001,3200001,O1_only,OP10,9600004,OP10:9600004,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,41,25,0,0,0,True
3300001,3200001,O1_only,OP10,9600005,OP10:9600005,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,128,6,0,0,0,True
3300001,3200001,O1_only,OP10,9600006,OP10:9600006,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600007,OP10:9600007,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600008,OP10:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600009,OP10:9600009,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,95,20,0,0,0,True
3300001,3200001,O1_only,OP10,9600010,OP10:9600010,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,156,29,0,0,0,True
3300001,3200001,O1_only,OP10,9600011,OP10:9600011,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600012,OP10:9600012,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,207,18,0,0,0,True
3300001,3200001,O1_only,OP10,9600013,OP10:9600013,2.0,2.0,0.0,0,0,1,2,2,1,0,1,1,122,29,0,0,0,True
3300001,3200001,O1_only,OP10,9600014,OP10:9600014,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,95,11,0,0,0,True
3300001,3200001,O1_only,OP10,9600015,OP10:9600015,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,61,28,0,0,0,True
3300001,3200001,O1_only,OP10,9600016,OP10:9600016,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,119,48,0,0,0,True
3300001,3200001,O1_only,OP10,9600017,OP10:9600017,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,93,19,0,0,0,True
3300001,3200001,O1_only,OP10,9600018,OP10:9600018,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,141,14,0,0,0,True
3300001,3200001,O1_only,OP10,9600019,OP10:9600019,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600020,OP10:9600020,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,87,23,0,0,0,True
3300001,3200001,O1_only,OP10,9600021,OP10:9600021,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,46,22,0,0,0,True
3300001,3200001,O1_only,OP10,9600022,OP10:9600022,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600023,OP10:9600023,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,102,19,0,0,0,True
3300001,3200001,O1_only,OP10,9600024,OP10:9600024,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,166,16,0,0,0,True
3300001,3200001,O1_only,OP10,9600025,OP10:9600025,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,42,12,0,0,0,True
3300001,3200001,O1_only,OP10,9600026,OP10:9600026,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,82,26,0,0,0,True
3300001,3200001,O1_only,OP10,9600027,OP10:9600027,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP10,9600028,OP10:9600028,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,90,7,0,0,0,True
3300001,3200001,O1_only,OP10,9600029,OP10:9600029,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP11,9600000,OP11:9600000,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,238,2,0,0,0,True
3300001,3200001,O1_only,OP11,9600001,OP11:9600001,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,200,31,0,0,0,True
3300001,3200001,O1_only,OP11,9600002,OP11:9600002,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,136,6,0,0,0,True
3300001,3200001,O1_only,OP11,9600003,OP11:9600003,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP11,9600004,OP11:9600004,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,147,13,0,0,0,True
3300001,3200001,O1_only,OP11,9600005,OP11:9600005,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,97,33,0,0,0,True
3300001,3200001,O1_only,OP11,9600006,OP11:9600006,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,211,23,0,0,0,True
3300001,3200001,O1_only,OP11,9600007,OP11:9600007,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP11,9600008,OP11:9600008,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,158,11,0,0,0,True
3300001,3200001,O1_only,OP11,9600009,OP11:9600009,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,41,30,0,0,0,True
3300001,3200001,O1_only,OP11,9600010,OP11:9600010,2.0,0.0,2.0,1,0,0,2,0,1,0,1,0,,0,0,0,0,True
3300001,3200001,O1_only,OP11,9600011,OP11:9600011,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,44,9,0,0,0,True
3300001,3200001,O1_only,OP11,9600012,OP11:9600012,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,182,3,0,0,0,True
3300001,3200001,O1_only,OP11,9600013,OP11:9600013,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,30,15,0,0,0,True
3300001,3200001,O1_only,OP11,9600014,OP11:9600014,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,150,16,0,0,0,True
3300001,3200001,O1_only,OP11,9600015,OP11:9600015,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,96,40,0,0,0,True
3300001,3200001,O1_only,OP11,9600016,OP11:9600016,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,145,20,0,0,0,True
3300001,3200001,O1_only,OP11,9600017,OP11:9600017,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,137,13,0,0,0,True
3300001,3200001,O1_only,OP11,9600018,OP11:9600018,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,106,30,0,0,0,True
3300001,3200001,O1_only,OP11,9600019,OP11:9600019,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,185,2,0,0,0,True
3300001,3200001,O1_only,OP11,9600020,OP11:9600020,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,235,1,0,0,0,True
