tick,blue_score,red_score,n_near_home,n_attack_like,blue_x0,blue_x1,blue_x2,blue_x3,blue_y0,blue_y1,blue_y2,blue_y3,forced0,forced1,forced2,forced3,near_home0,near_home1,near_home2,near_home3
152,2,0,2,0,3.565274715423584,3.6209418773651123,6.839947700500488,10.719594955444336,11.253469467163086,9.76390552520752,10.389026641845703,10.815604209899902,0,0,0,0,1,1,0,0
153,2,0,2,0,4.649738788604736,3.318075180053711,5.754448413848877,9.63532829284668,11.352761268615723,10.809942245483398,10.301775932312012,10.714184761047363,0,0,0,0,1,1,0,0
154,2,0,2,0,5.734202861785889,3.98311710357666,4.668949127197266,8.551061630249023,11.452054977416992,11.672287940979004,10.21452522277832,10.612765312194824,0,0,0,0,1,1,0,0
155,2,0,2,1,6.814268589019775,4.400683403015137,3.5834498405456543,7.466794490814209,11.312846183776855,12.213728904724121,10.127274513244629,10.511345863342285,0,0,0,0,0,1,1,0
156,2,0,2,1,7.894333839416504,5.489680767059326,3.541435480117798,6.3825273513793945,11.173635482788086,12.216109275817871,9.039085388183594,10.409926414489746,0,0,0,0,0,1,1,0
157,2,0,2,1,8.97439956665039,5.621109485626221,4.616975784301758,5.29826021194458,11.03442668914795,11.135068893432617,8.868398666381836,10.308506965637207,0,0,0,0,0,1,1,0
158,2,0,2,1,10.054465293884277,5.4849629402160645,5.7014570236206055,4.213993072509766,10.89521598815918,10.05461311340332,8.967501640319824,10.2070894241333,0,0,0,0,0,1,1,0
159,2,0,2,2,11.134531021118164,5.348816394805908,6.785938262939453,3.129725933074951,10.756007194519043,8.974157333374023,9.066604614257812,10.105669975280762,0,0,0,0,0,1,0,1
160,2,0,1,2,12.21459674835205,6.405521392822266,7.870419502258301,3.1019256114959717,10.616796493530273,8.710917472839355,9.1657075881958,9.017024993896484,0,0,0,0,0,0,0,1
161,2,0,1,2,12.204371452331543,7.48654842376709,8.621223449707031,4.179603099822998,9.527844429016113,8.842453956604004,9.63718032836914,8.860397338867188,0,0,0,0,0,0,0,1
162,2,0,1,2,11.121882438659668,8.567575454711914,9.709203720092773,5.264326095581055,9.40893840789795,8.973990440368652,9.68429183959961,8.956818580627441,0,0,0,0,0,0,0,1
163,2,0,1,2,10.394584655761719,9.156567573547363,9.605496406555176,5.297143459320068,9.826935768127441,9.194419860839844,8.084299087524414,10.045324325561523,0,0,0,0,0,0,0,1
164,2,0,1,2,9.614469528198242,10.2398681640625,9.548052787780762,4.750161170959473,10.242743492126465,9.305686950683594,7.130898475646973,10.986988067626953,0,0,0,0,0,0,0,1
165,2,0,1,1,8.526021957397461,11.323168754577637,10.568212509155273,4.2031779289245605,10.208047866821289,9.416954040527344,6.749853134155273,11.928651809692383,0,0,0,0,0,0,0,1
166,2,0,1,1,7.437574863433838,11.341075897216797,11.65588665008545,3.656195640563965,10.173352241516113,10.505806922912598,6.696123123168945,12.870315551757812,0,0,0,0,0,0,0,1
167,2,0,1,1,6.349127769470215,10.262020111083984,12.743560791015625,4.52639627456665,10.138652801513672,10.65263557434082,6.642394065856934,13.525046348571777,0,0,0,0,0,0,0,1
168,2,0,0,2,5.260680675506592,9.17640209197998,13.8312349319458,5.5743536949157715,10.10395336151123,10.566876411437988,6.5886640548706055,13.228893280029297,0,0,0,0,0,0,0,0
169,2,0,0,2,4.172233581542969,8.090784072875977,14.572383880615234,6.622311115264893,10.069253921508789,10.481117248535156,7.386548042297363,12.932740211486816,0,0,0,0,0,0,0,0
170,2,0,1,2,3.0837864875793457,7.0051655769348145,15.313532829284668,7.670268535614014,10.034554481506348,10.39536190032959,8.184432029724121,12.636587142944336,0,0,0,0,1,0,0,0
171,2,0,1,1,2.989241600036621,5.919547080993652,16.54581069946289,8.08853530883789,8.949666023254395,10.309606552124023,8.88854694366455,13.642059326171875,0,0,0,0,1,0,0,0
172,2,0,1,1,4.055278301239014,4.83392858505249,15.913036346435547,7.139721870422363,8.727209091186523,10.223851203918457,10.213874816894531,14.176544189453125,0,0,0,0,1,0,0,0
173,2,0,2,1,5.139052391052246,3.748310089111328,14.824165344238281,6.0836334228515625,8.833768844604492,10.13809585571289,10.197136878967285,14.442246437072754,0,0,0,0,1,1,0,0
174,2,0,2,1,5.161689758300781,3.704796075820923,13.799789428710938,5.3574700355529785,9.92253303527832,9.049965858459473,10.67622184753418,14.624942779541016,0,0,0,0,1,1,0,0
175,2,0,2,1,5.000121593475342,3.8297386169433594,12.54110336303711,4.562084197998047,10.999481201171875,7.968156814575195,11.08359432220459,13.881113052368164,0,0,0,0,1,1,0,0
176,2,0,3,0,4.8639302253723145,3.954681158065796,11.457812309265137,5.206404209136963,11.90726375579834,6.886347770690918,10.972235679626465,13.00317668914795,0,0,0,0,1,1,0,1
177,2,0,2,1,3.7961981296539307,5.043673515319824,10.374521255493164,6.261725902557373,12.121435165405273,6.882196426391602,10.86087703704834,12.734444618225098,0,0,0,0,1,1,0,0
178,2,0,2,1,3.456991672515869,5.777641296386719,9.291230201721191,7.317047595977783,11.0866117477417,7.701705455780029,10.749518394470215,12.465712547302246,0,0,0,0,1,1,0,0
179,2,0,1,2,3.583143711090088,6.809664726257324,8.207939147949219,8.372369766235352,10.004942893981934,8.049337387084961,10.638158798217773,12.196980476379395,0,0,0,0,1,0,0,0
180,2,0,1,2,3.7092957496643066,7.84168815612793,7.124647617340088,9.427691459655762,8.923274040222168,8.39696979522705,10.526799201965332,11.928248405456543,0,0,0,0,1,0,0,0
181,2,0,1,1,4.7982916831970215,8.914379119873047,6.041356086730957,10.483013153076172,8.920340538024902,8.58473014831543,10.415440559387207,11.659516334533691,0,0,0,0,1,0,0,0
182,2,0,1,1,5.883053779602051,9.987070083618164,4.958064556121826,10.341248512268066,9.016324996948242,8.772490501403809,10.304080963134766,10.57978343963623,0,0,0,0,1,0,0,0
183,2,0,1,2,6.967815399169922,11.059761047363281,3.8747730255126953,9.25486946105957,9.112309455871582,8.960250854492188,10.192721366882324,10.5042724609375,0,0,0,0,0,0,1,0
184,2,0,1,2,8.052577018737793,11.833032608032227,3.8569588661193848,8.168490409851074,9.208293914794922,8.747576713562012,9.103866577148438,10.428760528564453,0,0,0,0,0,0,1,0
185,2,0,1,2,9.10586166381836,12.146602630615234,4.936027526855469,7.477924823760986,8.931683540344238,7.70469856262207,8.957130432128906,10.6587495803833,0,0,0,0,0,0,1,0
186,2,0,1,2,10.159146308898926,11.161343574523926,5.603537559509277,6.396714687347412,8.655073165893555,7.240816593170166,9.326129913330078,10.528726577758789,0,0,0,0,0,0,1,0
187,2,0,0,3,10.966651916503906,10.176084518432617,6.690638542175293,5.315504550933838,8.813887596130371,6.776934623718262,9.390410423278809,10.398704528808594,0,0,0,0,0,0,0,0
188,2,0,0,3,12.00717544555664,9.190825462341309,7.777739524841309,4.234294414520264,8.492591857910156,6.313052654266357,9.454690933227539,10.268683433532715,0,0,0,0,0,0,0,0
189,2,0,1,3,12.861855506896973,8.20556640625,8.433449745178223,3.1530842781066895,9.770520210266113,5.849170684814453,9.266181945800781,10.13866138458252,0,0,0,0,0,0,0,1
190,2,0,1,3,11.93518352508545,7.22030782699585,9.94995403289795,3.1540474891662598,10.342535018920898,5.385288715362549,9.106485366821289,9.049661636352539,0,0,0,0,0,0,0,1
191,2,0,1,3,11.00851058959961,6.235049247741699,10.17083740234375,4.151605129241943,10.91454792022705,4.9214067459106445,8.040122032165527,8.612855911254883,0,0,0,0,0,0,0,1
192,2,0,1,3,10.081838607788086,5.426440715789795,9.562053680419922,5.149162769317627,11.486562728881836,4.540699481964111,7.137180805206299,8.176050186157227,0,0,0,0,0,0,0,1
193,2,0,0,4,10.539995193481445,4.6308465003967285,8.953269958496094,6.225489616394043,12.474496841430664,5.284306049346924,6.23423957824707,8.341705322265625,0,0,0,0,0,0,0,0
194,2,0,0,3,11.575265884399414,5.274920463562012,8.34448528289795,7.301816463470459,12.136656761169434,6.162423133850098,5.331298351287842,8.507360458374023,0,0,0,0,0,0,0,0
195,2,0,0,3,11.824795722961426,6.309894561767578,8.973663330078125,8.378143310546875,11.259135246276855,6.5011701583862305,4.7274065017700195,8.673015594482422,0,0,0,0,0,0,0,0
196,2,0,0,3,10.64612865447998,7.3448686599731445,9.977587699890137,9.454469680786133,11.6109037399292,6.839917182922363,5.149374485015869,8.83867359161377,0,0,0,0,0,0,0,0
197,2,0,0,3,9.575551986694336,8.379842758178711,10.873614311218262,10.53079605102539,11.411439895629883,7.178664207458496,5.768291473388672,9.004328727722168,0,0,0,0,0,0,0,0
198,2,0,0,2,8.504975318908691,9.414816856384277,11.769640922546387,11.607122421264648,11.211976051330566,7.517411231994629,6.387207984924316,9.169986724853516,0,0,0,0,0,0,0,0
199,2,0,0,2,7.434398174285889,10.449790954589844,12.665667533874512,11.570196151733398,11.01251220703125,7.856158256530762,7.006124496459961,10.258360862731934,0,0,0,0,0,0,0,0
200,2,0,0,2,6.363821029663086,11.484766006469727,13.561694145202637,10.037052154541016,10.813048362731934,8.194901466369629,7.6250410079956055,10.57258129119873,0,0,0,0,0,0,0,0
201,2,0,0,2,5.293243885040283,11.943784713745117,14.457719802856445,8.9508056640625,10.613584518432617,7.207367420196533,8.24395751953125,10.495194435119629,0,0,0,0,0,0,0,0
202,2,0,0,2,4.222667217254639,11.01761245727539,15.35374641418457,7.864558696746826,10.414118766784668,6.634544372558594,8.862874031066895,10.417807579040527,0,0,0,0,0,0,0,0
203,2,0,1,1,3.152090549468994,10.191272735595703,16.249773025512695,6.778311729431152,10.214653015136719,6.4705328941345215,9.481791496276855,10.340420722961426,0,0,0,0,1,0,0,0
204,2,0,1,1,3.223268508911133,9.537917137145996,15.741412162780762,5.6920647621154785,9.127981185913086,7.341766357421875,10.444854736328125,10.263033866882324,0,0,0,0,1,0,0,0
205,2,0,1,1,4.31071662902832,9.910294532775879,14.652982711791992,4.605817794799805,9.069868087768555,8.372236251831055,10.409619331359863,10.185644149780273,0,0,0,0,1,0,0,0
206,2,0,2,1,5.39680290222168,10.9716796875,13.564553260803223,3.519570827484131,9.1494779586792,8.615923881530762,10.374382972717285,10.108257293701172,0,0,0,0,1,0,0,1
207,2,0,2,1,5.446474075317383,12.388916015625,12.476123809814453,3.3139898777008057,10.237344741821289,9.210853576660156,10.339146614074707,11.1776762008667,0,0,0,0,1,0,0,1
208,2,0,2,1,5.281360626220703,12.976346969604492,11.387694358825684,4.348381996154785,11.31375503540039,7.736669063568115,10.303910255432129,11.518196105957031,0,0,0,0,1,0,0,1
209,2,0,2,1,4.892100811004639,12.00213623046875,10.299264907836914,5.6069207191467285,12.837108612060547,7.250013828277588,10.26867389678955,11.411772727966309,0,0,0,0,1,0,0,1
210,2,0,1,2,4.814727783203125,10.979598045349121,9.210835456848145,6.067633628845215,13.893802642822266,6.8753981590271,10.233437538146973,10.425027847290039,0,0,0,0,0,0,0,1
211,2,0,1,2,5.874753952026367,10.173956871032715,8.122406005859375,5.931078910827637,14.143332481384277,6.580244064331055,10.198202133178711,9.344623565673828,0,0,0,0,0,0,0,1
212,2,0,1,2,6.89527702331543,9.409664154052734,7.033976078033447,5.794524192810059,13.763262748718262,7.355987548828125,10.162965774536133,8.264219284057617,0,0,0,0,0,0,0,1
213,2,0,0,3,7.915800094604492,10.08935832977295,5.9455461502075195,5.6579694747924805,13.383193016052246,8.206832885742188,10.127729415893555,7.183815002441406,0,0,0,0,0,0,0,0
214,2,0,0,3,8.936323165893555,11.57024097442627,4.857116222381592,6.714575290679932,13.00312328338623,8.219866752624512,10.092494010925293,6.920176029205322,0,0,0,0,0,0,0,0
215,2,0,1,3,9.956846237182617,12.605047225952148,3.768686294555664,7.757809638977051,12.623053550720215,8.559125900268555,10.057257652282715,7.232558250427246,0,0,0,0,0,0,1,0
216,2,0,1,3,10.97736930847168,13.639853477478027,3.604701042175293,8.801044464111328,12.2429838180542,8.898385047912598,11.133840560913086,7.54494047164917,0,0,0,0,0,0,1,0
217,2,0,1,2,11.997892379760742,14.674659729003906,4.654260635375977,9.844279289245605,11.862914085388184,9.23764419555664,11.424263954162598,7.857322692871094,0,0,0,0,0,0,1,0
218,2,0,1,2,13.018415451049805,15.709465980529785,5.714672565460205,9.657740592956543,11.482844352722168,9.576903343200684,11.672149658203125,8.930227279663086,0,0,0,0,0,0,1,0
219,2,0,0,2,13.271721839904785,16.412160873413086,6.637936592102051,8.579214096069336,10.423713684082031,9.807280540466309,11.094651222229004,9.08089542388916,0,0,0,0,0,0,0,0
220,2,0,0,1,12.091063499450684,16.70052719116211,7.5612006187438965,7.500687122344971,10.520708084106445,10.857406616210938,10.517152786254883,9.231563568115234,0,0,0,0,0,0,0,0
221,2,0,0,1,11.003510475158691,15.291579246520996,8.484464645385742,6.4221601486206055,10.464591026306152,11.567667007446289,9.939654350280762,9.382231712341309,0,0,0,0,0,0,0,0
222,2,0,0,1,9.9159574508667,14.210075378417969,9.407729148864746,5.34363317489624,10.408472061157227,11.440110206604004,9.36215591430664,9.532899856567383,0,0,0,0,0,0,0,0
223,2,0,0,1,8.828404426574707,13.627067565917969,10.49290657043457,4.265106201171875,10.352355003356934,11.351305961608887,9.453324317932129,9.683568000793457,0,0,0,0,0,0,0,0
224,2,0,1,1,7.740851402282715,12.057764053344727,11.578083992004395,3.1865792274475098,10.296236038208008,11.114860534667969,9.544492721557617,9.834236145019531,0,0,0,0,0,0,0,1
225,2,0,1,0,6.653298377990723,10.975393295288086,12.663261413574219,3.2083616256713867,10.240117073059082,10.99488639831543,9.635661125183105,10.923018455505371,0,0,0,0,0,0,0,1
226,2,0,1,0,5.5657453536987305,9.893022537231445,12.734847068786621,4.292051315307617,10.183998107910156,10.874909400939941,10.225118637084961,11.030428886413574,0,0,0,0,0,0,0,1
227,2,0,1,0,4.478192329406738,8.810651779174805,11.218297004699707,5.364599227905273,10.12787914276123,10.754935264587402,10.155179977416992,10.841851234436035,0,0,0,0,0,0,0,1
228,2,0,2,0,3.390639305114746,7.728281021118164,10.129451751708984,5.678963661193848,10.071760177612305,10.634958267211914,10.136850357055664,11.884490013122559,0,0,0,0,1,0,0,1
229,2,0,2,0,3.3174688816070557,6.645910263061523,9.040605545043945,5.346050262451172,8.985220909118652,10.514981269836426,10.118520736694336,12.921355247497559,0,0,0,0,1,0,0,1
230,2,0,1,1,4.387678146362305,5.563539505004883,7.9517598152160645,5.021501064300537,8.783792495727539,10.395004272460938,10.100191116333008,13.932177543640137,0,0,0,0,1,0,0,0
231,2,0,2,0,5.459519386291504,4.481168746948242,6.862914085388184,4.325244903564453,8.976347923278809,10.27502727508545,10.08186149597168,13.823092460632324,0,0,0,0,1,0,0,1
232,2,0,2,1,6.544260501861572,3.3987975120544434,5.774068355560303,4.018031120300293,9.072564125061035,10.15505313873291,10.063531875610352,13.226771354675293,0,0,0,0,0,1,0,1
233,2,0,2,1,7.629001617431641,3.3896467685699463,4.685222625732422,4.106265068054199,9.168782234191895,9.066091537475586,10.045202255249023,12.141351699829102,0,0,0,0,0,1,0,1
234,2,0,3,1,8.71374225616455,4.4698486328125,3.596376895904541,4.194497108459473,9.265000343322754,8.92794418334961,10.026872634887695,11.05593204498291,0,0,0,0,0,1,1,1
235,2,0,3,1,9.798483848571777,5.554884433746338,3.485530376434326,4.282729148864746,9.36121654510498,9.020776748657227,8.94352912902832,9.970512390136719,0,0,0,0,0,1,1,1
236,2,0,3,1,10.022582054138184,5.591299533843994,4.318679332733154,4.394415855407715,8.295523643493652,10.10916805267334,7.771655082702637,9.384542465209961,0,0,0,0,0,1,1,1
237,2,0,3,1,9.884003639221191,5.251007080078125,5.217089653015137,5.482642650604248,7.215376853942871,11.143634796142578,7.1562042236328125,9.343513488769531,0,0,0,0,0,1,1,1
238,2,0,1,3,9.745427131652832,4.978208065032959,6.115499973297119,6.569877624511719,6.13523006439209,11.972926139831543,6.540753364562988,9.405486106872559,0,0,0,0,0,1,0,0
239,2,0,0,4,9.611791610717773,5.793618679046631,7.01391077041626,7.657113075256348,5.093597412109375,12.694747924804688,5.925302982330322,9.467458724975586,0,0,0,0,0,0,0,0
