checkpoint_step,g0_seed,opponent,map,resolved_map,episode_index,episode_seed,success,blue_score,red_score,win_margin,steps,return,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_carrier_escort_count,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,24,1400025,1,3,2,1,71,-0.7253412265272345,0.08117098209093994,0.971830985915493,0.2112676056338028,0.5070422535211268,0.1635729958447562,0.27413576274690493,0.9104035320416303,0.8637905700106017,0.6901408450704225
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,25,1400026,1,3,2,1,85,-1.1624161174695473,0.10604914831107154,0.9176470588235294,0.27058823529411763,0.2,0.2232961436624036,0.2865347718491274,0.8755944111767937,0.8434314980226405,0.6617647058823529
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,26,1400027,1,3,2,1,77,-1.1980665161972865,0.10723573525811171,0.935064935064935,0.19480519480519481,0.2987012987012987,0.21641561072077845,0.23733999768828418,0.8872474277174318,0.8383396252409204,0.685064935064935
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,27,1400028,1,3,2,1,83,-1.5475785829185043,0.085731688516596,0.963855421686747,0.1686746987951807,0.3614457831325301,0.18617306601435665,0.2506414322429393,0.8912397637424698,0.8367892108767866,0.6987951807228916
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,28,1400029,1,3,2,1,70,-0.8731308775313664,0.10737618045615298,0.8571428571428571,0.2571428571428571,0.35714285714285715,0.1890278863853642,0.24656221962400846,0.9000792741775513,0.8411113602774484,0.65
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,29,1400030,1,3,2,1,76,-1.459410451585427,0.10288358276317779,1.0263157894736843,0.3026315789473684,0.2631578947368421,0.18475502918131256,0.28219485243684367,0.9091750289264479,0.8348952359274814,0.6710526315789473
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,30,1400031,1,3,2,1,79,-1.155555333767552,0.11494677338183304,0.9493670886075949,0.5316455696202531,0.4050632911392405,0.16833307418406387,0.26174585002509854,0.9358319753332983,0.8332428962369508,0.5981012658227848
1000000,901001,OP6_DUAL_RUSH,map_a,map_a_open,31,1400032,1,3,2,1,84,-0.7344732075871434,0.05312197105515571,1.1666666666666667,0.07142857142857142,0.5238095238095238,0.1802403156069063,0.2977295776030847,0.8623527387777964,0.8437689344088236,0.7857142857142857
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,0,1400001,1,3,2,1,87,-1.1859989340009633,0.0665204500586822,0.9540229885057471,0.20689655172413793,0.39080459770114945,0.2070442158514741,0.2775798577001725,0.8490119254452059,0.8677669797820606,0.6810344827586207
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,1,1400002,1,3,2,1,80,-0.7688853931322228,0.0703365575755015,0.8,0.15,0.425,0.18538482855074107,0.2201610533054918,0.8760892234742641,0.8486828602850437,0.6625
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,2,1400003,1,3,2,1,94,-1.7812148905941285,0.08905220540993392,0.9042553191489362,0.2127659574468085,0.44680851063829785,0.1955005611352464,0.25630811221422034,0.8887985355042397,0.8562912154704967,0.6808510638297872
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,3,1400004,1,3,2,1,74,-0.9541389243095182,0.10439566642398367,0.8513513513513513,0.02702702702702703,0.32432432432432434,0.2207660930155701,0.2589539787857919,0.8791728358010988,0.8464206859872148,0.706081081081081
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,4,1400005,1,3,2,1,73,-0.7489753837871831,0.0873292678176132,0.821917808219178,0.2054794520547945,0.4246575342465753,0.17993350401010416,0.2582176936509675,0.9000115116981611,0.8501502291796958,0.6541095890410958
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,5,1400006,1,3,2,1,80,-1.8185004703700542,0.09041644800454378,0.9375,0.225,0.375,0.17365595730952918,0.24905627286061643,0.9060508780181408,0.8319012314081192,0.678125
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,6,1400007,1,3,2,1,78,-0.36168220738181844,0.10827585500784409,0.8717948717948718,0.23076923076923078,0.3717948717948718,0.19119387146276542,0.2855706001894596,0.8916849448130681,0.8255338332591913,0.6666666666666666
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,7,1400008,1,3,2,1,85,-1.2249279998068232,0.05881961886497105,1.0705882352941176,0.2235294117647059,0.49411764705882355,0.179919121206245,0.27369315352510004,0.8649230683551116,0.8623441871474771,0.711764705882353
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,8,1400009,1,3,2,1,70,-0.8421029381279368,0.08139799886516162,0.9571428571428572,0.07142857142857142,0.45714285714285713,0.1558257704866784,0.26378916959677423,0.9224588632583618,0.8451585420540401,0.7214285714285714
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,9,1400010,1,3,2,1,93,-1.5429582585638855,0.09826812264259144,0.9354838709677419,0.21505376344086022,0.4838709677419355,0.176666600118962,0.2540250518309173,0.9032418535601708,0.8578215215795784,0.6774193548387096
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,10,1400011,1,3,2,1,75,-0.9336910527490545,0.07803329599400362,0.8666666666666667,0.28,0.41333333333333333,0.17900791361927987,0.26528201580047606,0.8971450384457906,0.8446658452351888,0.6466666666666666
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,11,1400012,0,3,3,0,91,-1.478317689645337,0.09874226756721408,0.8241758241758241,0.0989010989010989,0.37362637362637363,0.19644847618682043,0.26788084634712767,0.8834615834466704,0.8722030369790046,0.6868131868131868
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,12,1400013,1,3,2,1,71,-1.1021986530395225,0.09897730082378421,0.7323943661971831,0.36619718309859156,0.4084507042253521,0.17216042673189036,0.2715910026724909,0.9239050972629601,0.8744878995586449,0.5915492957746479
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,13,1400014,0,2,3,-1,103,-3.050940609886311,0.06823080267250828,1.0097087378640777,0.13592233009708737,0.4077669902912621,0.19320878360275795,0.2622864671702524,0.8529841517939151,0.8609027370665837,0.7184466019417476
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,14,1400015,1,3,2,1,80,-1.030171980848536,0.0702682028291747,1.0125,0.2,0.3875,0.20189655928406863,0.2856446380726993,0.8659527793526649,0.8389373771846295,0.703125
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,15,1400016,1,3,2,1,75,-0.8862895532220136,0.10659256434688966,0.92,0.36,0.4666666666666667,0.18338016177217165,0.2664446203907331,0.8947126587231954,0.8483632516860962,0.64
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,16,1400017,1,3,1,2,71,-0.48775208872393705,0.10126713839110354,0.7746478873239436,0.28169014084507044,0.4647887323943662,0.1856208250818538,0.23763153932883707,0.9069572787889293,0.8485080482254566,0.6232394366197183
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,17,1400018,1,3,2,1,88,-1.1613732352561783,0.05113926791289652,1.0568181818181819,0.25,0.5113636363636364,0.18238247264261273,0.2880065270953558,0.848732440309091,0.8517870279875669,0.7017045454545454
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,18,1400019,1,3,2,1,91,-1.1459012459381483,0.08763258880679752,0.7362637362637363,0.23076923076923078,0.46153846153846156,0.1729125554397047,0.24435980781749056,0.9108971193596557,0.8276975921222142,0.6263736263736264
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,19,1400020,1,3,2,1,82,-1.8193724636221305,0.10277637825688211,0.9024390243902439,0.1951219512195122,0.24390243902439024,0.1866379715502262,0.26395225570332714,0.9080491393077664,0.8255197602074321,0.676829268292683
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,20,1400021,1,3,2,1,98,-1.8467680302564986,0.09509981127113712,0.9285714285714286,0.10204081632653061,0.4489795918367347,0.18227102050595745,0.24544690572181527,0.9043366428540678,0.8439581880764085,0.7066326530612245
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,21,1400022,1,3,2,1,83,-1.1114347136172,0.07749341472040817,1.0481927710843373,0.2891566265060241,0.43373493975903615,0.18342404365988382,0.2863893383687519,0.8780688542917551,0.8092865118061203,0.6897590361445783
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,22,1400023,1,3,2,1,96,-1.795507579256082,0.0932544650665174,1.0416666666666667,0.14583333333333334,0.4583333333333333,0.19245744677027687,0.2556239329278469,0.877512140199542,0.8629594463855028,0.7239583333333334
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,23,1400024,1,3,2,1,84,-1.1147431680001318,0.10225324798375368,0.9404761904761905,0.13095238095238096,0.4880952380952381,0.19373609356227375,0.28246320588957696,0.8814542981840315,0.8373800402595883,0.7023809523809523
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,24,1400025,1,3,2,1,77,-0.9333034193550702,0.0927069288763133,0.7402597402597403,0.22077922077922077,0.45454545454545453,0.20389787025459402,0.2542063550322087,0.8771942002432687,0.8455408339376573,0.6298701298701299
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,25,1400026,1,3,2,1,75,-0.4968894083867781,0.07875967629253865,1.0,0.10666666666666667,0.4533333333333333,0.17917381823062897,0.2655738911032677,0.8906970047950744,0.8524162085851034,0.7233333333333334
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,26,1400027,1,3,2,1,77,-0.9406371062796097,0.11018901388463262,0.8311688311688312,0.18181818181818182,0.36363636363636365,0.20975128590286551,0.27874303270470013,0.8783890535305072,0.8211852815244105,0.6623376623376623
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,27,1400028,1,3,2,1,104,-2.0531338814471383,0.0793620323529467,0.9807692307692307,0.2692307692307692,0.4807692307692308,0.17890905887963107,0.24908869756528965,0.8887674768383687,0.8599394536935366,0.6778846153846154
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,28,1400029,1,3,2,1,82,-0.9976152756134979,0.08678420492243476,0.7926829268292683,0.07317073170731707,0.4146341463414634,0.20017617386652203,0.26905912896845396,0.8716169421265765,0.8443102226024721,0.6829268292682927
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,29,1400030,1,3,2,1,95,-1.8832069054769818,0.10468083812217964,0.8105263157894737,0.1368421052631579,0.2631578947368421,0.19369225927481526,0.2605751774028728,0.9077340766003258,0.8503978484555295,0.6684210526315789
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,30,1400031,1,3,2,1,92,-2.146201017749263,0.0785353300769044,1.0217391304347827,0.16304347826086957,0.42391304347826086,0.17758412547814456,0.2924260640435893,0.8918884007827096,0.8423274023377377,0.720108695652174
1000000,901002,OP6_DUAL_RUSH,map_a,map_a_open,31,1400032,1,3,2,1,79,-0.6912927351077087,0.08882763322820014,1.0,0.10126582278481013,0.3924050632911392,0.18219846600218664,0.2710909104988545,0.8956408651569222,0.8380033200300192,0.7310126582278481
