episode_id,timesteps,policy_update,rollout_step,mode,map_set,opponent,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,near_misses_per_episode,time_to_first_score,mean_inter_robot_dist
383,7248,3,138,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,0,12.0,10.719785991467928
384,7280,3,142,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.23999999463558197,1,0,7,14.0,10.298922584170388
385,7312,3,146,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.36000001430511475,1,0,1,12.0,10.327890496504935
386,7320,3,147,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,0,13.0,9.662618849012587
387,7328,3,148,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.20000000298023224,0,1,3,12.0,11.387252004523026
388,7360,3,152,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,1,0,5,14.0,10.565290905180431
389,7368,3,153,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,0,12.0,11.427582590203537
390,7368,3,153,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.3199999928474426,1,0,2,13.0,9.498362731933593
391,7392,3,156,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,2,11.0,10.867641025119358
392,7432,3,161,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.20000000298023224,1,0,0,12.0,11.554893895199424
393,7440,3,162,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.1599999964237213,1,0,0,11.0,11.90267333984375
394,7480,3,167,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.20000000298023224,1,0,6,14.0,10.754397437686013
395,7480,3,167,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,1,12.0,9.607918187191611
396,7504,3,170,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,18,0.11999999731779099,1,0,3,11.0,12.09794701470269
397,7512,3,171,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,4,11.0,8.689134385850695
398,7520,3,172,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,1,12.0,10.338722630550986
399,7528,3,173,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.20000000298023224,1,0,1,11.0,9.861036412856159
400,7576,3,179,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,2,11.0,9.930480109320747
401,7600,3,182,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,4,13.0,9.519835662841796
402,7632,3,186,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,0,11.0,12.00456398411801
403,7648,3,188,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.3199999928474426,1,0,5,14.0,9.351565406436013
404,7664,3,190,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,3,11.0,9.139868485300164
405,7672,3,191,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.20000000298023224,1,0,2,14.0,11.192648751395089
406,7672,3,191,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,2,11.0,10.036965621145148
407,7688,3,193,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.07999999821186066,0,1,3,13.0,10.231548309326172
408,7728,3,198,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,1,12.0,10.811760350277549
409,7768,3,203,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.2800000011920929,1,0,5,13.0,9.35891360328311
410,7776,3,204,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,0,11.0,10.793127271864149
411,7792,3,206,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.23999999463558197,1,0,0,11.0,11.59800516764323
412,7792,3,206,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,0,11.0,11.54913075764974
413,7816,3,209,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.1599999964237213,1,0,1,12.0,11.78951624820107
414,7816,3,209,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,4,11.0,10.458816528320312
415,7832,3,211,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,3,12.0,9.35472191704644
416,7888,3,218,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,4,13.0,9.398936462402343
417,7904,3,220,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.3199999928474426,1,0,2,11.0,10.35784283806296
418,7920,3,222,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,4,11.0,10.355795966254341
419,7936,3,224,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,3,11.0,10.813299391004774
420,7944,3,225,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,3,12.0,9.154055946751646
421,7960,3,227,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,0,11.0,9.671170552571615
422,7960,3,227,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,2,11.0,10.461544460720486
423,7976,3,229,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,0,1,6,11.0,10.27718014187283
424,8032,3,236,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,0,11.0,10.561715867784288
425,8048,3,238,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,2,11.0,10.283902486165365
426,8080,3,242,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,1,11.0,9.956567552354601
427,8088,3,243,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,1,11.0,9.792519463433159
428,8104,3,245,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,23,0.1599999964237213,1,0,9,15.0,11.055680648140285
429,8104,3,245,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,0,12.0,11.860666063096788
430,8112,3,246,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,3,12.0,9.88313132838199
431,8120,3,247,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.20000000298023224,1,0,0,11.0,9.727310180664062
432,8184,3,255,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,0,11.0,11.733087640059622
433,8208,4,2,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,8,12.0,9.628634643554687
434,8216,4,3,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.23999999463558197,1,0,0,11.0,10.845230102539062
435,8232,4,5,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.36000001430511475,1,0,6,15.0,9.621766742907072
436,8232,4,5,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,15,0.1599999964237213,1,0,1,11.0,10.441990152994792
437,8256,4,8,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,2,12.0,10.997063084652549
438,8256,4,8,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.20000000298023224,1,0,3,12.0,9.757108989514803
439,8264,4,9,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.3199999928474426,1,0,0,12.0,9.599738226996529
440,8344,4,19,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.23999999463558197,1,0,0,11.0,11.777881622314453
441,8368,4,22,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,23,0.36000001430511475,1,0,8,12.0,8.729270603345787
442,8384,4,24,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,22,0.3199999928474426,1,0,6,13.0,9.122067538174717
443,8384,4,24,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,0,12.0,10.570366307308799
444,8392,4,25,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,4,11.0,9.835669708251952
445,8400,4,26,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.36000001430511475,1,0,2,11.0,10.707505967881945
446,8416,4,28,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.20000000298023224,1,0,5,13.0,11.278793334960938
447,8424,4,29,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.1599999964237213,1,0,3,14.0,10.728791809082031
448,8496,4,38,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,1,12.0,10.53853326094778
449,8512,4,40,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.2800000011920929,1,0,1,11.0,8.986722946166992
450,8520,4,41,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.11999999731779099,1,0,2,12.0,11.435969302528783
451,8520,4,41,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,15,0.23999999463558197,1,0,0,11.0,13.143639119466146
452,8528,4,42,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,5,11.0,9.547765096028646
453,8536,4,43,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,4,11.0,10.176426357693142
454,8576,4,48,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.20000000298023224,1,0,0,12.0,11.559191131591797
455,8576,4,48,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,0,12.0,10.289978830437912
456,8640,4,56,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,2,11.0,9.307901170518663
457,8664,4,59,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.1599999964237213,1,0,2,12.0,10.900246068050986
458,8664,4,59,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,3,11.0,11.652061462402344
459,8664,4,59,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,2,11.0,10.08567386203342
460,8680,4,61,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,1,11.0,11.766494750976562
461,8680,4,61,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,1,12.0,11.429466649105674
462,8728,4,67,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,0,11.0,12.05552111173931
463,8728,4,67,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.20000000298023224,1,0,0,13.0,12.403740330746299
464,8792,4,75,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,4,11.0,9.490000674599095
465,8808,4,77,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,2,11.0,10.421042548285591
466,8808,4,77,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.36000001430511475,1,0,0,11.0,10.482027689615885
467,8816,4,78,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,5,11.0,10.381712260999178
468,8832,4,80,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.2800000011920929,1,0,3,12.0,9.54635298879523
469,8856,4,83,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,16,0.23999999463558197,1,0,0,11.0,10.456635475158691
470,8856,4,83,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,22,0.2800000011920929,0,1,7,14.0,9.567744861949574
471,8896,4,88,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.20000000298023224,1,0,4,13.0,10.099886939639138
472,8944,4,94,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.36000001430511475,1,0,2,11.0,9.790931300113076
473,8952,4,95,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,0,11.0,11.237201266818577
474,8952,4,95,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.11999999731779099,1,0,3,11.0,10.087661743164062
475,8960,4,96,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,4,11.0,9.836039225260416
476,8984,4,99,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,2,12.0,10.226435611122533
477,8992,4,100,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.1599999964237213,1,0,1,11.0,10.050994873046875
478,9000,4,101,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,0,11.0,11.783019171820747
479,9072,4,110,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,22,0.23999999463558197,1,0,4,15.0,9.539534828879617
480,9080,4,111,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,0,11.0,11.279016831341911
481,9104,4,114,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,2,12.0,9.639645225123354
482,9112,4,115,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,1,11.0,10.75505146227385
483,9120,4,116,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,16,0.1599999964237213,1,0,2,11.0,9.93967056274414
484,9120,4,116,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,0,1,4,11.0,10.098980131603422
485,9128,4,117,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,2,11.0,10.760370042588976
486,9144,4,119,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.23999999463558197,1,0,1,11.0,9.228914896647135
487,9216,4,128,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,1,11.0,9.865048576803769
488,9224,4,129,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.36000001430511475,1,0,0,13.0,9.601593820672287
489,9240,4,131,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,17,0.1599999964237213,1,0,0,11.0,13.66527692009421
490,9256,4,133,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,1,11.0,11.609354654947916
491,9272,4,135,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.2800000011920929,1,0,1,12.0,8.596450805664062
492,9280,4,136,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.20000000298023224,1,0,0,12.0,10.676308882863898
493,9288,4,137,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.11999999731779099,1,0,5,14.0,10.138392130533854
494,9288,4,137,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,2,11.0,10.766408284505209
495,9368,4,147,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,1,13.0,9.648420635022616
496,9368,4,147,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,3,11.0,10.311254713270399
497,9384,4,149,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,0,11.0,10.183910793728298
498,9392,4,150,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,1,11.0,10.942763384650736
499,9416,4,153,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.23999999463558197,1,0,1,11.0,11.848443773057726
500,9448,4,157,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.11999999731779099,1,0,5,12.0,9.691728973388672
501,9448,4,157,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.20000000298023224,1,0,3,13.0,10.52071762084961
502,9448,4,157,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.3199999928474426,1,0,3,11.0,10.004391624813987
503,9512,4,165,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,16,0.20000000298023224,1,0,5,11.0,9.171354293823242
504,9528,4,167,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,20,0.3199999928474426,1,0,2,13.0,9.930149841308594
505,9528,4,167,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.3199999928474426,1,0,3,12.0,9.51702880859375
506,9536,4,168,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,3,11.0,9.996736314561632
507,9568,4,172,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,0,11.0,10.492386667351974
508,9584,4,174,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.23999999463558197,1,0,1,11.0,9.925810870002298
509,9592,4,175,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,1,11.0,10.605493333604601
510,9600,4,176,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.36000001430511475,1,0,1,12.0,10.584210847553454
511,9664,4,184,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,3,11.0,9.876345985814146
512,9672,4,185,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,3,11.0,9.299462212456596
513,9688,4,187,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,2,13.0,8.745381927490234
514,9688,4,187,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,0,12.0,10.137194984837583
515,9696,4,188,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,16,0.23999999463558197,1,0,0,12.0,9.420835494995117
516,9736,4,193,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,0,11.0,12.43194834391276
517,9744,4,194,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.1599999964237213,1,0,1,13.0,10.447036743164062
518,9768,4,197,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.47999998927116394,1,0,8,14.0,9.285845075334821
519,9792,4,200,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,16,0.20000000298023224,1,0,0,12.0,11.148560523986816
520,9824,4,204,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,0,12.0,10.6041115208676
521,9832,4,205,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,0,11.0,10.421858893500435
522,9840,4,206,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,1,12.0,11.050545943410773
523,9848,4,207,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,2,12.0,9.572271246659128
524,9888,4,212,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.2800000011920929,1,0,1,13.0,10.65601228412829
525,9896,4,213,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.20000000298023224,1,0,0,12.0,10.593269749691611
526,9920,4,216,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.20000000298023224,1,0,0,12.0,10.871088128340872
527,9944,4,219,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,6,12.0,10.462452135587993
528,9952,4,220,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.23999999463558197,1,0,0,11.0,11.42664794921875
529,9968,4,222,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,0,12.0,11.771422492133247
530,10000,4,226,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,3,11.0,9.007875141344572
531,10008,4,227,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.23999999463558197,1,0,7,15.0,9.504813058035714
532,10032,4,230,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,3,12.0,11.466695997450087
533,10048,4,232,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,2,11.0,10.376284950657896
534,10056,4,233,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.23999999463558197,1,0,4,11.0,10.91175932042739
535,10072,4,235,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,16,0.11999999731779099,1,0,6,12.0,9.957582473754883
536,10096,4,238,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.20000000298023224,1,0,2,11.0,10.876668294270834
537,10104,4,239,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.11999999731779099,1,0,0,11.0,12.419665168313418
538,10136,4,243,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.23999999463558197,1,0,0,11.0,11.350831873276654
539,10144,4,244,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.23999999463558197,1,0,2,11.0,11.618089563706341
540,10176,4,248,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.11999999731779099,1,0,0,11.0,12.222698635525173
541,10200,4,251,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.3199999928474426,1,0,2,11.0,11.396418521278783
542,10200,4,251,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,5,11.0,10.276145935058594
543,10216,4,253,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.20000000298023224,1,0,0,11.0,12.219739278157553
