opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
OP6,2002,0,0,0,3,3,0,-0.12279462814331055,0.0433739572763443,0.006247270852327347,0.12458300590515137,0.21743039786815643,0.25673577189445496,0.24737882614135742,0.2784550189971924
OP6,2002,0,1,32,1,3,1,-0.09657522290945053,0.10241968929767609,-0.018530182540416718,0.017723076045513153,0.22611984610557556,0.27590593695640564,0.24447429180145264,0.2534998953342438
OP6,2002,0,2,64,1,1,0,-0.04382957145571709,0.0337485671043396,-0.09166748821735382,0.025049500167369843,0.24358981847763062,0.26323941349983215,0.23221132159233093,0.2609593868255615
OP6,2002,0,3,96,1,1,0,-0.04572777450084686,0.025676224380731583,-0.057333093136548996,0.02129330113530159,0.24202556908130646,0.2599391043186188,0.23923301696777344,0.25880229473114014
OP6,2002,0,4,128,3,1,1,-0.06579463928937912,-0.010256261564791203,-0.032208286225795746,0.051482193171978,0.23720870912075043,0.25075557827949524,0.245310977101326,0.26672473549842834
OP6,2003,0,0,0,3,3,0,-0.11386492848396301,0.049124252051115036,0.00654296949505806,0.12528273463249207,0.2185722142457962,0.25726473331451416,0.24654002487659454,0.2776229977607727
OP6,2003,0,1,32,1,3,1,-0.03259473294019699,0.04665914550423622,-0.05948572978377342,0.017549622803926468,0.24346484243869781,0.26354560256004333,0.2370050698518753,0.25598448514938354
OP6,2003,0,2,64,3,1,1,-0.03109218180179596,0.01757865771651268,-0.05831826478242874,0.049232400953769684,0.24350720643997192,0.2556520700454712,0.23696690797805786,0.2638738453388214
OP6,2003,0,3,96,3,3,0,-0.0794219896197319,0.027316775172948837,-0.007634896785020828,0.06340102851390839,0.23038312792778015,0.2563343048095703,0.24752973020076752,0.2657528221607208
OP6,2003,0,4,128,1,3,1,-0.030349241569638252,0.009761009365320206,-0.07050244510173798,-0.005717664957046509,0.24835433065891266,0.25851836800575256,0.2385796457529068,0.254547655582428
OP6,2004,0,0,0,3,1,1,-0.12768049538135529,0.03633260726928711,0.004168618470430374,0.12787355482578278,0.21690362691879272,0.25556230545043945,0.24747315049171448,0.28006091713905334
OP6,2004,0,1,32,1,3,1,-0.05734407901763916,0.05314180999994278,-0.03124086931347847,0.004405956715345383,0.23770111799240112,0.265469491481781,0.2439875602722168,0.2528418302536011
OP6,2004,0,2,64,3,1,1,-0.06463642418384552,0.030363038182258606,-0.08304773271083832,0.046908944845199585,0.23812814056873322,0.26185956597328186,0.2337840050458908,0.2662283182144165
OP6,2004,0,3,96,3,3,0,-0.03523126617074013,0.01823745295405388,-0.0649610385298729,0.037566572427749634,0.24383436143398285,0.25722670555114746,0.2366919070482254,0.2622470259666443
OP6,2005,0,0,0,3,3,0,-0.12167789041996002,0.04074966907501221,0.002091865986585617,0.12482453882694244,0.21797600388526917,0.25641894340515137,0.24669550359249115,0.2789095342159271
OP6,2005,0,1,32,1,3,1,-0.06914563477039337,0.09455305337905884,-0.037866875529289246,0.004984796047210693,0.23328621685504913,0.2747783362865448,0.24069844186306,0.2512369453907013
