condition,opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
learned_qphi_switching,OP6,2010,0,4,128,3,1,1,-0.027077406644821167,0.023474788293242455,-0.06962056457996368,0.05106815695762634,0.24441027641296387,0.25708338618278503,0.2342303842306137,0.2642759680747986
learned_qphi_switching,OP6,2011,0,0,0,3,3,0,-0.12673470377922058,0.045089732855558395,0.005902811884880066,0.12495975196361542,0.21666087210178375,0.25727811455726624,0.24739116430282593,0.2786698341369629
learned_qphi_switching,OP6,2011,0,1,32,1,3,1,-0.05322885513305664,0.05544685944914818,-0.05087892711162567,0.010035689920186996,0.239093616604805,0.2665417492389679,0.23965613543987274,0.25470852851867676
learned_qphi_switching,OP6,2011,0,2,64,3,1,1,-0.06281304359436035,0.02913825586438179,-0.07648912072181702,0.04674617946147919,0.23817948997020721,0.26111888885498047,0.23494429886341095,0.26575738191604614
learned_qphi_switching,OP6,2011,0,3,96,3,3,0,-0.05230054259300232,0.01708037778735161,-0.08517399430274963,0.0401013121008873,0.24176134169101715,0.2591305375099182,0.23394300043582916,0.26516515016555786
learned_qphi_switching,OP6,2012,0,0,0,3,3,0,-0.12476344406604767,0.04781128466129303,0.0016655214130878448,0.12222327291965485,0.21723584830760956,0.2581545412540436,0.24651247262954712,0.27809712290763855
learned_qphi_switching,OP6,2012,0,1,32,1,3,1,-0.037304311990737915,0.035546448081731796,-0.05872549116611481,0.005881652235984802,0.2439911961555481,0.2624295949935913,0.23882021009922028,0.2547590136528015
learned_qphi_switching,OP6,2012,0,2,64,1,1,0,-0.0735745057463646,0.1039232537150383,-0.01388552412390709,0.055475324392318726,0.22761006653308868,0.27181771397590637,0.24160952866077423,0.25896263122558594
learned_qphi_switching,OP6,2012,0,3,96,1,1,0,-0.05257158726453781,0.05816565454006195,-0.05390001833438873,0.04635372757911682,0.23698043823242188,0.26473113894462585,0.23666583001613617,0.2616225481033325
learned_qphi_switching,OP6,2012,0,4,128,1,1,0,-0.04559684172272682,0.04509925842285156,-0.05038661137223244,0.034308671951293945,0.23961608111858368,0.26236432790756226,0.238471120595932,0.25954848527908325
learned_qphi_switching,OP6,2012,0,5,160,1,1,0,-0.08578845858573914,0.06924505531787872,-0.05097055435180664,0.0631452202796936,0.2291620671749115,0.2675918638706207,0.23728153109550476,0.2659645676612854
learned_qphi_switching,OP6,2013,0,0,0,3,1,1,-0.13850823044776917,0.04489399492740631,-0.0047673508524894714,0.1204683929681778,0.2155173420906067,0.2589004635810852,0.24635714292526245,0.27922502160072327
learned_qphi_switching,OP6,2013,0,1,32,1,3,1,-0.07405288517475128,0.016010094434022903,-0.02732716128230095,-0.003389984369277954,0.23723120987415314,0.2595886290073395,0.24857906997203827,0.2546011209487915
learned_qphi_switching,OP6,2013,0,2,64,3,1,1,-0.023284344002604485,0.019778955727815628,-0.04218914359807968,0.03363250941038132,0.24486729502677917,0.25564244389533997,0.2402816265821457,0.25920864939689636
learned_qphi_switching,OP6,2013,0,3,96,3,3,0,-0.02758152410387993,-0.002655944786965847,-0.06134603172540665,0.047285228967666626,0.24571362137794495,0.2519151568412781,0.23755571246147156,0.2648155391216278
learned_qphi_switching,OP6,2014,0,0,0,3,3,0,-0.1407972127199173,0.04880015552043915,-0.003942936658859253,0.12204049527645111,0.21477480232715607,0.2596118152141571,0.24627390503883362,0.279339462518692
learned_qphi_switching,OP6,2014,0,1,32,1,3,1,-0.07750502228736877,0.07259723544120789,-0.04819841682910919,0.033244311809539795,0.23208273947238922,0.2696692645549774,0.23898494243621826,0.2592630982398987
learned_qphi_switching,OP6,2014,0,2,64,1,1,0,-0.06197457015514374,0.07324490696191788,-0.04871895909309387,0.05279111862182617,0.23365890979766846,0.2674899101257324,0.23677682876586914,0.2620743215084076
learned_qphi_switching,OP6,2014,0,3,96,3,1,1,-0.03619178384542465,0.020861949771642685,-0.0805511623620987,0.025928914546966553,0.24513326585292816,0.25952568650245667,0.23449696600437164,0.26084405183792114
learned_qphi_switching,OP6,2014,0,4,128,1,3,1,-0.052003368735313416,0.07338199764490128,-0.029159611091017723,0.04277820140123367,0.2349563091993332,0.26634299755096436,0.24038535356521606,0.2583153545856476
learned_qphi_switching,OP6,2015,0,0,0,3,1,1,-0.1299089789390564,0.04602853208780289,0.0005657635629177094,0.11804977059364319,0.21677210927009583,0.25847113132476807,0.24698343873023987,0.27777329087257385
learned_qphi_switching,OP6,2015,0,1,32,1,3,1,-0.0759904533624649,0.011518550105392933,-0.03528429567813873,-0.00942971557378769,0.23799186944961548,0.25975674390792847,0.2478794902563095,0.25437191128730774
learned_qphi_switching,OP6,2015,0,2,64,3,1,1,-0.05580553412437439,0.035155728459358215,-0.05670302361249924,0.03651496767997742,0.23860391974449158,0.2613253593444824,0.23838989436626434,0.26168081164360046
learned_qphi_switching,OP7,2000,0,0,0,3,3,0,-0.13190880417823792,0.04009959101676941,0.0007608495652675629,0.12169162929058075,0.21653376519680023,0.2571744918823242,0.24725399911403656,0.2790377140045166
learned_qphi_switching,OP7,2000,0,1,32,1,3,1,-0.08476633578538895,0.08310566842556,-0.026881303638219833,0.013644453138113022,0.23010753095149994,0.27216777205467224,0.24382035434246063,0.2539043128490448
learned_qphi_switching,OP7,2000,0,2,64,1,1,0,-0.061311863362789154,0.08918911963701248,-0.04277350753545761,0.04731711745262146,0.23278136551380157,0.2705889046192169,0.23713700473308563,0.2594927251338959
learned_qphi_switching,OP7,2000,0,3,96,3,1,1,-0.07975021004676819,0.02005079761147499,-0.0514550656080246,0.07425843179225922,0.23254996538162231,0.2569563090801239,0.23922395706176758,0.2712697386741638
learned_qphi_switching,OP7,2000,0,4,128,1,3,1,-0.030780117958784103,0.09063547849655151,-0.01236879825592041,0.03730577975511551,0.2370717078447342,0.2676762342453003,0.24147692322731018,0.25377511978149414
learned_qphi_switching,OP7,2000,0,5,160,1,1,0,-0.05709786340594292,0.07098374515771866,-0.039691220968961716,0.027725741267204285,0.23569729924201965,0.2679043412208557,0.2398359328508377,0.2565624415874481
learned_qphi_switching,OP7,2000,0,6,192,1,1,0,-0.07070959359407425,0.0767228901386261,-0.034778233617544174,0.032163918018341064,0.2323532998561859,0.26926377415657043,0.24085386097431183,0.257529079914093
learned_qphi_switching,OP7,2000,0,7,224,3,1,1,-0.0881701186299324,0.025872625410556793,-0.06523002684116364,0.07181970030069351,0.23161526024341583,0.2595944106578827,0.23698997497558594,0.27180027961730957
learned_qphi_switching,OP7,2001,0,0,0,3,3,0,-0.1463637351989746,0.043436139822006226,-0.003007303923368454,0.11371739208698273,0.21458378434181213,0.25943344831466675,0.24765999615192413,0.2783227562904358
learned_qphi_switching,OP7,2001,0,1,32,1,3,1,-0.06699029356241226,0.06539510935544968,-0.02807025983929634,0.031158581376075745,0.23340696096420288,0.2664452791213989,0.24267025291919708,0.2574774920940399
learned_qphi_switching,OP7,2001,0,2,64,1,1,0,-0.06892596185207367,0.07875391840934753,-0.055882930755615234,0.04472164064645767,0.23295755684375763,0.27003082633018494,0.2360159307718277,0.26099565625190735
learned_qphi_switching,OP7,2001,0,3,96,1,1,0,-0.04638182371854782,0.0789104551076889,-0.03586937487125397,0.032247282564640045,0.23663872480392456,0.26822519302368164,0.23913952708244324,0.2559965252876282
learned_qphi_switching,OP7,2001,0,4,128,1,1,0,-0.04745880141854286,0.07523918896913528,-0.051798101514577866,0.02986280620098114,0.2377215474843979,0.26875439286231995,0.23669221997261047,0.2568318545818329
learned_qphi_switching,OP7,2001,0,5,160,1,1,0,-0.05663565173745155,0.06191041320562363,-0.04703381285071373,0.039573535323143005,0.23604410886764526,0.26575231552124023,0.23832149803638458,0.25988203287124634
learned_qphi_switching,OP7,2001,0,6,192,3,1,1,-0.05553172901272774,-0.003242798149585724,-0.051481958478689194,0.040162235498428345,0.24049097299575806,0.2534005641937256,0.24146689474582672,0.2646416127681732
learned_qphi_switching,OP7,2001,0,7,224,3,3,0,-0.02484951913356781,0.017782915383577347,-0.05056437849998474,0.05087898671627045,0.2440907508134842,0.2547219395637512,0.23789401352405548,0.2632932960987091
learned_qphi_switching,OP7,2002,0,0,0,3,3,0,-0.14242830872535706,0.04684613645076752,-0.0006997473537921906,0.12399132549762726,0.21432004868984222,0.2589784562587738,0.24695323407649994,0.27974823117256165
learned_qphi_switching,OP7,2002,0,1,32,3,3,0,-0.08786941319704056,0.04795276001095772,-0.039760857820510864,0.04942488670349121,0.23031240701675415,0.26381784677505493,0.24166326224803925,0.26420649886131287
learned_qphi_switching,OP7,2002,0,2,64,1,3,1,-0.031647976487874985,0.04626994952559471,-0.05487978458404541,0.02284400537610054,0.24306806921958923,0.2627648413181305,0.23748624324798584,0.25668084621429443
learned_qphi_switching,OP7,2002,0,3,96,3,1,1,-0.05511213093996048,0.02208847552537918,-0.07429711520671844,0.046494632959365845,0.23991145193576813,0.259166419506073,0.23535262048244476,0.2655695080757141
learned_qphi_switching,OP7,2003,0,0,0,3,3,0,-0.13675224781036377,0.045128025114536285,-0.006183471530675888,0.11666375398635864,0.21610566973686218,0.2592124044895172,0.2462472766637802,0.2784346640110016
learned_qphi_switching,OP7,2003,0,1,32,1,3,1,-0.042044565081596375,0.050540171563625336,-0.05323709547519684,0.025073133409023285,0.24065665900707245,0.2640018165111542,0.23797813057899475,0.25736337900161743
learned_qphi_switching,OP7,2003,0,2,64,3,1,1,-0.062396034598350525,0.007948209531605244,-0.030175264924764633,0.06504799425601959,0.23576317727565765,0.2529450058937073,0.24348334968090057,0.2678084075450897
learned_qphi_switching,OP7,2003,0,3,96,3,3,0,-0.05300011485815048,0.020321816205978394,-0.058235540986061096,0.04725390672683716,0.2394460141658783,0.2576623260974884,0.23819568753242493,0.26469600200653076
learned_qphi_switching,OP7,2004,0,0,0,3,3,0,-0.1405990868806839,0.04698380455374718,-0.004808817058801651,0.11641784012317657,0.21529272198677063,0.25971412658691406,0.24660524725914001,0.2783879041671753
learned_qphi_switching,OP7,2004,0,1,32,1,3,1,-0.050273917615413666,0.042966656386852264,-0.038991186767816544,0.012869063764810562,0.23956389725208282,0.26297545433044434,0.24228212237358093,0.2551784813404083
learned_qphi_switching,OP7,2004,0,2,64,3,1,1,-0.08679278194904327,0.02065378427505493,-0.0480489507317543,0.06296753883361816,0.23177702724933624,0.2580678164958954,0.24093319475650787,0.2692219316959381
learned_qphi_switching,OP7,2004,0,3,96,1,3,1,-0.03516056388616562,0.014086571522057056,-0.04732154309749603,0.009590394794940948,0.24484838545322418,0.25720831751823425,0.24188882112503052,0.25605446100234985
learned_qphi_switching,OP7,2005,0,0,0,3,1,1,-0.12751583755016327,0.04264848679304123,0.008472241461277008,0.1326114386320114,0.21606378257274628,0.2561435401439667,0.24753740429878235,0.2802552878856659
learned_qphi_switching,OP7,2005,0,1,32,3,3,0,-0.08778273314237595,0.03409362956881523,-0.037360552698373795,0.04051663726568222,0.23157677054405212,0.26159244775772095,0.24355275928974152,0.263278067111969
learned_qphi_switching,OP7,2005,0,2,64,1,3,1,-0.05366261675953865,0.031867995858192444,-0.05923604220151901,0.027818545699119568,0.23988698422908783,0.26130765676498413,0.2385537028312683,0.26025161147117615
learned_qphi_switching,OP7,2005,0,3,96,1,1,0,-0.02614099532365799,0.06287252902984619,-0.04182782769203186,-0.022387396544218063,0.24502046406269073,0.2678307592868805,0.24120685458183289,0.2459418922662735
learned_qphi_switching,OP7,2005,0,4,128,3,1,1,-0.03576976805925369,0.01639876887202263,-0.07523799687623978,0.041080258786678314,0.24421612918376923,0.2572946846485138,0.23476509749889374,0.263724148273468
learned_qphi_switching,OP7,2005,0,5,160,1,3,1,-0.07859915494918823,0.07375792413949966,-0.03554757311940193,0.05044420808553696,0.23008039593696594,0.2679460942745209,0.24020200967788696,0.2617715001106262
learned_qphi_switching,OP7,2006,0,0,0,3,1,1,-0.12336178123950958,0.047878164798021317,0.0040727294981479645,0.12315143644809723,0.2172854095697403,0.25786900520324707,0.24681676924228668,0.2780288755893707
learned_qphi_switching,OP7,2006,0,1,32,1,3,1,-0.07061542570590973,0.0898294672369957,-0.02991509437561035,0.028664827346801758,0.23148421943187714,0.2717701196670532,0.24110005795955658,0.2556455731391907
learned_qphi_switching,OP7,2006,0,2,64,1,1,0,-0.034771859645843506,0.0347268171608448,-0.07376492023468018,0.02873516082763672,0.24394439160823822,0.2615012228488922,0.23461531102657318,0.2599390745162964
learned_qphi_switching,OP7,2006,0,3,96,1,1,0,-0.060503602027893066,0.08036021143198013,-0.02452578768134117,0.04463508725166321,0.23262493312358856,0.26781362295150757,0.24114665389060974,0.2584148347377777
learned_qphi_switching,OP7,2006,0,4,128,1,1,0,-0.05308854579925537,0.08253547549247742,-0.00992421805858612,0.05851256847381592,0.2321571260690689,0.26587823033332825,0.2423974722623825,0.25956717133522034
learned_qphi_switching,OP7,2006,0,5,160,3,1,1,-0.050982072949409485,-0.008564789779484272,-0.06664912402629852,0.06298311054706573,0.2410511076450348,0.2514957785606384,0.2373039722442627,0.2701491117477417
learned_qphi_switching,OP7,2007,0,0,0,3,3,0,-0.12152104079723358,0.05115180090069771,0.00036205723881721497,0.11722022294998169,0.2179718166589737,0.2590545117855072,0.2462257593870163,0.2767479121685028
learned_qphi_switching,OP7,2007,0,1,32,1,3,1,-0.08558095246553421,0.08237215876579285,-0.03541983664035797,0.015578586608171463,0.23037362098693848,0.272504597902298,0.24222414195537567,0.2548976242542267
learned_qphi_switching,OP7,2007,0,2,64,1,1,0,-0.06629084795713425,0.08292528986930847,-0.032503217458724976,0.04470065236091614,0.23187468945980072,0.26918885111808777,0.23984304070472717,0.25909337401390076
learned_qphi_switching,OP7,2007,0,3,96,3,1,1,-0.0402291901409626,0.025589339435100555,-0.09217856824398041,0.033094823360443115,0.24429038166999817,0.26091015338897705,0.2319236546754837,0.2628757655620575
learned_qphi_switching,OP7,2007,0,4,128,1,3,1,-0.05475620552897453,0.06266441941261292,-0.021332997828722,0.040727198123931885,0.2348095178604126,0.2640649974346161,0.24279025197029114,0.2583352327346802
learned_qphi_switching,OP7,2008,0,0,0,3,1,1,-0.13714061677455902,0.04615020751953125,-0.0034757032990455627,0.11868627369403839,0.21571703255176544,0.2591114640235901,0.24656666815280914,0.2786048352718353
learned_qphi_switching,OP7,2008,0,1,32,1,3,1,-0.07684207707643509,0.10078497231006622,-0.02873585745692253,0.027738504111766815,0.22967879474163055,0.2743237018585205,0.2409978210926056,0.25499969720840454
learned_qphi_switching,OP7,2008,0,2,64,1,1,0,-0.0651741549372673,0.08010567724704742,-0.05566702038049698,0.05121110379695892,0.2331358939409256,0.26958972215652466,0.2353629171848297,0.2619115114212036
learned_qphi_switching,OP7,2008,0,3,96,1,1,0,-0.04380130022764206,0.07582622766494751,-0.030011340975761414,0.03516185283660889,0.23679135739803314,0.2668820917606354,0.24007932841777802,0.2562471926212311
learned_qphi_switching,OP7,2009,0,0,0,3,1,1,-0.13303285837173462,0.03787579759955406,0.001002725213766098,0.13397806882858276,0.21570920944213867,0.2559136152267456,0.2466491311788559,0.28172802925109863
learned_qphi_switching,OP7,2009,0,1,32,1,3,1,-0.06528614461421967,0.09163008630275726,-0.03410860896110535,0.023250821977853775,0.23287546634674072,0.27244043350219727,0.24025031924247742,0.254433810710907
learned_qphi_switching,OP7,2009,0,2,64,1,1,0,-0.062376488000154495,0.0638117641210556,-0.0543905533850193,0.05268356204032898,0.2344965934753418,0.26603537797927856,0.23637674748897552,0.2630912959575653
learned_qphi_switching,OP7,2009,0,3,96,1,1,0,-0.05865580588579178,0.07665997743606567,-0.018655363470315933,0.05519120395183563,0.23221845924854279,0.2658664882183075,0.2416955679655075,0.2602194845676422
learned_qphi_switching,OP7,2009,0,4,128,3,1,1,-0.05199041590094566,-0.011122223921120167,-0.0488690510392189,0.010557126253843307,0.24334535002708435,0.2534964382648468,0.24410609900951385,0.2590520977973938
learned_qphi_switching,OP7,2009,0,5,160,3,3,0,-0.048982106149196625,0.039156388491392136,-0.050303954631090164,0.048958249390125275,0.23845204710960388,0.26042288541793823,0.23813705146312714,0.26298803091049194
learned_qphi_switching,OP7,2009,0,6,192,1,3,1,-0.016391362994909286,0.032134391367435455,-0.08038835227489471,-0.013844393193721771,0.2506089508533478,0.26306983828544617,0.23507317900657654,0.2512480616569519
learned_qphi_switching,OP7,2010,0,0,0,3,1,1,-0.1209922507405281,0.048050593584775925,0.0002041831612586975,0.1253896951675415,0.21775080263614655,0.2578541338443756,0.2458072453737259,0.27858778834342957
learned_qphi_switching,OP7,2010,0,1,32,1,3,1,-0.09120937436819077,0.09191571176052094,-0.019375380128622055,0.01439497247338295,0.22795537114143372,0.27376630902290344,0.24493278563022614,0.2533454895019531
learned_qphi_switching,OP7,2010,0,2,64,3,1,1,-0.07305189222097397,0.03967044875025749,-0.05777972191572189,0.07546790689229965,0.23283828794956207,0.2606208324432373,0.23642154037952423,0.2701193690299988
learned_qphi_switching,OP7,2011,0,0,0,3,3,0,-0.1256207525730133,0.05286119133234024,0.0035384446382522583,0.1205407977104187,0.21680787205696106,0.25917237997055054,0.24669945240020752,0.2773202955722809
learned_qphi_switching,OP7,2011,0,1,32,1,3,1,-0.0623200498521328,0.02592073753476143,-0.03699658066034317,0.01399165391921997,0.23825424909591675,0.26023346185684204,0.24436473846435547,0.25714758038520813
learned_qphi_switching,OP7,2011,0,2,64,3,1,1,-0.029020771384239197,0.026046015322208405,-0.04980700835585594,0.04372987151145935,0.24322015047073364,0.25698912143707275,0.23821668326854706,0.2615740895271301
learned_qphi_switching,OP7,2011,0,3,96,3,3,0,-0.03540223091840744,0.004526068456470966,-0.07583048194646835,0.050110429525375366,0.24447549879550934,0.2544344961643219,0.2347888946533203,0.26630112528800964
learned_qphi_switching,OP7,2012,0,0,0,3,3,0,-0.1358676254749298,0.04256829246878624,-0.0006329827010631561,0.1255643665790558,0.2155664712190628,0.2576765716075897,0.24678164720535278,0.2799752652645111
learned_qphi_switching,OP7,2012,0,1,32,1,3,1,-0.06532743573188782,0.10213768482208252,-0.02218034490942955,0.014522142708301544,0.23204442858695984,0.27434706687927246,0.24227561056613922,0.2513329088687897
learned_qphi_switching,OP7,2012,0,2,64,1,1,0,-0.06674166023731232,0.07932603359222412,-0.03917251527309418,0.05093349516391754,0.23201288282871246,0.2685025632381439,0.2384982407093048,0.2609862983226776
learned_qphi_switching,OP7,2012,0,3,96,1,1,0,-0.04100034013390541,0.07349103689193726,-0.04127821326255798,0.033845022320747375,0.23816654086112976,0.2670568525791168,0.23810037970542908,0.25667625665664673
learned_qphi_switching,OP7,2012,0,4,128,1,1,0,-0.05211252719163895,0.03186905011534691,-0.06631530821323395,0.020991653203964233,0.2410016506910324,0.2621155381202698,0.23760294914245605,0.25927984714508057
learned_qphi_switching,OP7,2012,0,5,160,3,1,1,-0.05525628477334976,-0.005258494056761265,-0.051823168992996216,0.04590882360935211,0.2403172105550766,0.25263795256614685,0.24114365875720978,0.26590120792388916
learned_qphi_switching,OP7,2013,0,0,0,3,3,0,-0.1290443241596222,0.039406128227710724,0.003288794308900833,0.12493635714054108,0.21672676503658295,0.25648951530456543,0.24739108979701996,0.27939262986183167
learned_qphi_switching,OP7,2013,0,1,32,1,3,1,-0.08005331456661224,0.07720679044723511,-0.03386892378330231,0.035988397896289825,0.23038235306739807,0.2696164846420288,0.2412719577550888,0.2587292194366455
learned_qphi_switching,OP7,2013,0,2,64,1,1,0,-0.055826522409915924,0.0819687470793724,-0.05816366523504257,0.029849573969841003,0.236135333776474,0.27102211117744446,0.2355841100215912,0.25725844502449036
learned_qphi_switching,OP7,2013,0,3,96,1,1,0,-0.0604700893163681,0.08296222984790802,-0.026966741308569908,0.03009212017059326,0.23347634077072144,0.26948508620262146,0.2414310872554779,0.2556074559688568
learned_qphi_switching,OP7,2013,0,4,128,1,1,0,-0.060874588787555695,0.08266676217317581,-0.05137861892580986,0.03810885548591614,0.23430486023426056,0.27047088742256165,0.23654042184352875,0.25868383049964905
learned_qphi_switching,OP7,2013,0,5,160,1,1,0,-0.04590985178947449,0.07565924525260925,-0.045633088797330856,0.023050468415021896,0.23804207146167755,0.2688131630420685,0.23810796439647675,0.2550368010997772
learned_qphi_switching,OP7,2013,0,6,192,1,1,0,-0.06419280171394348,0.08570659160614014,-0.05458728224039078,0.017634321004152298,0.2349272221326828,0.27291902899742126,0.2371947020292282,0.2549590468406677
learned_qphi_switching,OP7,2013,0,7,224,1,1,0,-0.057011790573596954,0.031454890966415405,-0.08481663465499878,0.016144804656505585,0.24148902297019958,0.26382625102996826,0.2348669469356537,0.25981780886650085
learned_qphi_switching,OP7,2013,0,8,256,3,1,1,-0.04739367961883545,0.014743207953870296,-0.07927526533603668,0.03429071605205536,0.24284562468528748,0.25841397047042847,0.23522542417049408,0.26351499557495117
learned_qphi_switching,OP7,2013,0,9,288,1,3,1,-0.06686604022979736,0.06879068911075592,-0.047790296375751495,0.051123425364494324,0.2331121861934662,0.26698076725006104,0.23760166764259338,0.262305349111557
learned_qphi_switching,OP7,2013,0,10,320,3,1,1,-0.0542590469121933,-0.01726195588707924,-0.06288326531648636,0.04155314713716507,0.24215096235275269,0.2512776255607605,0.24007156491279602,0.2664998173713684
learned_qphi_switching,OP7,2014,0,0,0,3,3,0,-0.12902167439460754,0.043919339776039124,0.006227675825357437,0.13224928081035614,0.21588027477264404,0.2566375732421875,0.24714450538158417,0.2803376615047455
learned_qphi_switching,OP7,2014,0,1,32,1,3,1,-0.08303926140069962,0.10269353538751602,-0.018070511519908905,0.023905135691165924,0.2280970811843872,0.27465176582336426,0.2434082329273224,0.25384292006492615
learned_qphi_switching,OP7,2014,0,2,64,3,1,1,-0.08915480226278305,0.019296929240226746,-0.05245499685406685,0.05855328589677811,0.23195895552635193,0.2585301101207733,0.24062997102737427,0.2688809037208557
learned_qphi_switching,OP7,2014,0,3,96,1,3,1,-0.018722299486398697,0.009977574460208416,-0.0499422512948513,-0.010792074725031853,0.24960440397262573,0.2568717896938324,0.24193215370178223,0.25159168243408203
learned_qphi_switching,OP7,2015,0,0,0,3,1,1,-0.1355614960193634,0.046451687812805176,-0.0036230869591236115,0.11787305772304535,0.2160242199897766,0.25914910435676575,0.24649183452129364,0.2783348858356476
learned_qphi_switching,OP7,2015,0,1,32,1,3,1,-0.07781585305929184,0.10595302283763885,-0.034842438995838165,0.028778545558452606,0.22945615649223328,0.2757461667060852,0.23953159153461456,0.25526607036590576
learned_qphi_switching,OP7,2015,0,2,64,3,1,1,-0.057449936866760254,0.003891664557158947,-0.055371660739183426,0.026956744492053986,0.24076581001281738,0.2559971213340759,0.24126671254634857,0.2619703710079193
qphi_initial_only_no_switch,OP5,2000,0,0,0,3,-1,0,-0.14084039628505707,0.04611728712916374,-0.00058722123503685,0.11999280750751495,0.2148618996143341,0.25903239846229553,0.24721260368824005,0.2788931429386139
qphi_initial_only_no_switch,OP5,2001,0,0,0,3,3,0,-0.13616228103637695,0.04987537860870361,0.00016120076179504395,0.10994754731655121,0.21600322425365448,0.2601689100265503,0.2475510537624359,0.2762767970561981
qphi_initial_only_no_switch,OP5,2002,0,0,0,3,3,0,-0.12232906371355057,0.04932188242673874,0.005409326404333115,0.12416395545005798,0.21724726259708405,0.2579297423362732,0.2468484789133072,0.2779744863510132
qphi_initial_only_no_switch,OP5,2003,0,0,0,3,3,0,-0.1342112123966217,0.04644284024834633,-0.0011232011020183563,0.12008731067180634,0.21598702669143677,0.25875258445739746,0.24673286080360413,0.27852749824523926
qphi_initial_only_no_switch,OP5,2004,0,0,0,3,3,0,-0.1399148553609848,0.04580939561128616,0.002122744917869568,0.12361980974674225,0.214673712849617,0.25848647952079773,0.24743719398975372,0.27940264344215393
qphi_initial_only_no_switch,OP5,2005,0,0,0,3,3,0,-0.14339810609817505,0.04456852376461029,-0.0068944841623306274,0.11403870582580566,0.2152082324028015,0.2597118318080902,0.24668438732624054,0.27839553356170654
qphi_initial_only_no_switch,OP5,2006,0,0,0,3,3,0,-0.1294102519750595,0.044729188084602356,0.0005036145448684692,0.12732623517513275,0.21637263894081116,0.25753137469291687,0.24639008939266205,0.27970588207244873
qphi_initial_only_no_switch,OP5,2007,0,0,0,3,3,0,-0.1377241313457489,0.05287526547908783,0.0017471611499786377,0.12156924605369568,0.21479257941246033,0.2598935663700104,0.24693968892097473,0.27837416529655457
qphi_initial_only_no_switch,OP5,2008,0,0,0,3,3,0,-0.1419382095336914,0.04576629772782326,-0.013020653277635574,0.11545774340629578,0.21562735736370087,0.26014941930770874,0.2452968806028366,0.2789263129234314
qphi_initial_only_no_switch,OP5,2009,0,0,0,3,3,0,-0.12036801874637604,0.04991671442985535,0.0022200681269168854,0.11418004333972931,0.21832162141799927,0.25885137915611267,0.24679484963417053,0.27603214979171753
qphi_initial_only_no_switch,OP5,2010,0,0,0,3,3,0,-0.13718047738075256,0.041875600814819336,-0.0030373670160770416,0.12402269244194031,0.21560387313365936,0.25788116455078125,0.24655519425868988,0.2799597978591919
qphi_initial_only_no_switch,OP5,2011,0,0,0,3,3,0,-0.12673470377922058,0.045089732855558395,0.005902811884880066,0.12495975196361542,0.21666087210178375,0.25727811455726624,0.24739116430282593,0.2786698341369629
qphi_initial_only_no_switch,OP5,2012,0,0,0,3,3,0,-0.12476344406604767,0.04781128466129303,0.0016655214130878448,0.12222327291965485,0.21723584830760956,0.2581545412540436,0.24651247262954712,0.27809712290763855
qphi_initial_only_no_switch,OP5,2013,0,0,0,3,3,0,-0.13850823044776917,0.04489399492740631,-0.0047673508524894714,0.1204683929681778,0.2155173420906067,0.2589004635810852,0.24635714292526245,0.27922502160072327
qphi_initial_only_no_switch,OP5,2014,0,0,0,3,3,0,-0.1407972127199173,0.04880015552043915,-0.003942936658859253,0.12204049527645111,0.21477480232715607,0.2596118152141571,0.24627390503883362,0.279339462518692
qphi_initial_only_no_switch,OP5,2015,0,0,0,3,3,0,-0.1299089789390564,0.04602853208780289,0.0005657635629177094,0.11804977059364319,0.21677210927009583,0.25847113132476807,0.24698343873023987,0.27777329087257385
qphi_initial_only_no_switch,OP6,2000,0,0,0,3,3,0,-0.14084039628505707,0.04611728712916374,-0.00058722123503685,0.11999280750751495,0.2148618996143341,0.25903239846229553,0.24721260368824005,0.2788931429386139
qphi_initial_only_no_switch,OP6,2001,0,0,0,3,3,0,-0.13616228103637695,0.04987537860870361,0.00016120076179504395,0.10994754731655121,0.21600322425365448,0.2601689100265503,0.2475510537624359,0.2762767970561981
qphi_initial_only_no_switch,OP6,2002,0,0,0,3,3,0,-0.12232906371355057,0.04932188242673874,0.005409326404333115,0.12416395545005798,0.21724726259708405,0.2579297423362732,0.2468484789133072,0.2779744863510132
qphi_initial_only_no_switch,OP6,2003,0,0,0,3,3,0,-0.1342112123966217,0.04644284024834633,-0.0011232011020183563,0.12008731067180634,0.21598702669143677,0.25875258445739746,0.24673286080360413,0.27852749824523926
qphi_initial_only_no_switch,OP6,2004,0,0,0,3,3,0,-0.1399148553609848,0.04580939561128616,0.002122744917869568,0.12361980974674225,0.214673712849617,0.25848647952079773,0.24743719398975372,0.27940264344215393
qphi_initial_only_no_switch,OP6,2005,0,0,0,3,3,0,-0.14339810609817505,0.04456852376461029,-0.0068944841623306274,0.11403870582580566,0.2152082324028015,0.2597118318080902,0.24668438732624054,0.27839553356170654
qphi_initial_only_no_switch,OP6,2006,0,0,0,3,3,0,-0.1294102519750595,0.044729188084602356,0.0005036145448684692,0.12732623517513275,0.21637263894081116,0.25753137469291687,0.24639008939266205,0.27970588207244873
qphi_initial_only_no_switch,OP6,2007,0,0,0,3,3,0,-0.1377241313457489,0.05287526547908783,0.0017471611499786377,0.12156924605369568,0.21479257941246033,0.2598935663700104,0.24693968892097473,0.27837416529655457
