policy_seed,opponent,eval_seed,episode_key,step_i,score_stratum,failure_labels_at_t,step,time_remaining_frac,blue_score,red_score,score_diff,blue_carrying,red_carrying,blue_tagged,red_tagged,blue_cooldown_active,agents_forward,formation_spread,team_separation,carrier_present,carrier_pressure,carrier_under_pressure,escort_available,escort_distance,carrier_unescorted,red_tag_ready_count,nearest_ready_defender,defender_tag_available,home_threatened,our_flag_away_from_home,nearest_red_to_our_flag,nearest_blue_to_our_flag,blue_alive_count,red_alive_count,intervention_margin,mate_can_intervene
3200001,OP9,9400001,OP9:9400001,24,tied,,24,0.9,0.0,0.0,0.0,0,0,1,0,0,1,0.04610290378332138,0.16810061037540436,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.42758050560951233,0.2904749810695648,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,25,tied,,25,0.8958333333333334,0.0,0.0,0.0,0,0,1,0,0,0,0.04144568368792534,0.06813283264636993,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4792536795139313,0.3388417363166809,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,26,tied,,26,0.8916666666666666,0.0,0.0,0.0,0,0,1,0,0,0,0.0367884635925293,0.0649285838007927,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4957243502140045,0.3304792046546936,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,27,tied,,27,0.8875,0.0,0.0,0.0,0,0,1,0,0,1,0.086897112429142,0.1669256091117859,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.46421289443969727,0.27602919936180115,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,28,tied,,28,0.8833333333333333,0.0,0.0,0.0,0,0,1,0,0,1,0.11035730689764023,0.271600604057312,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4139840006828308,0.2215791940689087,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,29,tied,,29,0.8791666666666667,0.0,0.0,0.0,0,0,1,0,0,1,0.13381752371788025,0.378275603055954,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.362522155046463,0.16712918877601624,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,30,tied,,30,0.875,0.0,0.0,0.0,0,0,1,0,0,1,0.15688809752464294,0.4844333529472351,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.35127097368240356,0.11267916858196259,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,31,tied,,31,0.8708333333333333,0.0,0.0,0.0,0,0,1,0,0,1,0.12538783252239227,0.5661953091621399,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4003419876098633,0.05822915956377983,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,32,tied,,32,0.8666666666666667,0.0,0.0,0.0,0,0,1,0,0,1,0.13602209091186523,0.5379474759101868,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4516752362251282,0.07485924661159515,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,33,tied,,33,0.8625,0.0,0.0,0.0,0,0,1,0,0,1,0.1349526345729828,0.43415752053260803,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.49986323714256287,0.1242356076836586,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,34,tied,,34,0.8583333333333334,0.0,0.0,0.0,0,0,1,0,0,1,0.12207245826721191,0.32812434434890747,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5199352502822876,0.1730477213859558,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,35,tied,,35,0.8541666666666666,0.0,0.0,0.0,0,0,1,0,0,1,0.13387861847877502,0.2407476007938385,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.522936224937439,0.22736938297748566,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,36,tied,,36,0.85,0.0,0.0,0.0,0,0,1,0,0,0,0.14568476378917694,0.17425531148910522,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.49782314896583557,0.28174057602882385,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,37,tied,,37,0.8458333333333333,0.0,0.0,0.0,0,0,1,0,0,0,0.15749096870422363,0.1577407866716385,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.512347936630249,0.3120834231376648,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,38,tied,,38,0.8416666666666667,0.0,0.0,0.0,0,0,1,0,0,0,0.1616835594177246,0.18705332279205322,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.46120205521583557,0.25763341784477234,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,39,tied,,39,0.8375,0.0,0.0,0.0,0,0,1,0,0,0,0.12630657851696014,0.23238563537597656,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4108850061893463,0.20318341255187988,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,40,tied,,40,0.8333333333333334,0.0,0.0,0.0,0,0,1,1,1,0,0.0680658370256424,0.2374449074268341,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3597111999988556,0.14873340725898743,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,41,tied,,41,0.8291666666666666,0.0,0.0,0.0,0,0,0,1,1,0,0.05577588081359863,0.23376893997192383,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3458404541015625,0.09428341686725616,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,42,tied,,42,0.825,0.0,0.0,0.0,0,0,0,1,1,0,0.002757167909294367,0.17100383341312408,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.39406734704971313,0.10313723981380463,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,43,tied,,43,0.8208333333333333,0.0,0.0,0.0,0,0,0,1,1,0,0.07666625827550888,0.14054587483406067,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.35431843996047974,0.15756598114967346,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,44,tied,,44,0.8166666666666667,0.0,0.0,0.0,0,0,0,1,1,0,0.0854073017835617,0.16082695126533508,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.2912657856941223,0.21200565993785858,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,45,tied,,45,0.8125,0.0,0.0,0.0,0,0,0,1,1,0,0.07688546180725098,0.15694254636764526,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,0.0,0.0,0.24008651077747345,0.2605432868003845,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,46,tied,,46,0.8083333333333333,0.0,0.0,0.0,0,0,0,1,1,1,0.06836362183094025,0.15343549847602844,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.19357697665691376,0.31104472279548645,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,47,tied,,47,0.8041666666666667,0.0,0.0,0.0,0,0,0,0,1,1,0.05984177440404892,0.1503322422504425,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.1651451289653778,0.3626905083656311,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,48,tied,,48,0.8,0.0,0.0,0.0,0,0,0,0,1,2,0.05131997913122177,0.14765821397304535,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.2086465060710907,0.41505375504493713,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,49,tied,,49,0.7958333333333334,0.0,0.0,0.0,0,0,0,0,1,2,0.04279818385839462,0.1454371064901352,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.25958651304244995,0.46789366006851196,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,50,tied,,50,0.7916666666666666,0.0,0.0,0.0,0,0,0,0,1,2,0.034276388585567474,0.14368990063667297,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.3111812472343445,0.5210651159286499,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,51,tied,tagged_while_carrying,51,0.7875,0.0,0.0,0.0,1,0,0,0,1,2,0.025830984115600586,0.13733550906181335,1.0,0.10027439892292023,1.0,1.0,0.13733550906181335,0.0,1,0.34769904613494873,1.0,1.0,0.0,0.3628487288951874,0.5744762420654297,2,2,0.21036353707313538,1.0
3200001,OP9,9400001,OP9:9400001,52,tied,,52,0.7833333333333333,0.0,0.0,0.0,1,0,1,0,1,2,0.037262775003910065,0.10158048570156097,1.0,0.1464395523071289,1.0,1.0,0.10158048570156097,0.0,1,0.3099421262741089,1.0,1.0,0.0,0.41407933831214905,0.6275792121887207,2,2,0.2083616405725479,1.0
3200001,OP9,9400001,OP9:9400001,53,tied,dropped_the_flag|tagged_while_carrying,53,0.7791666666666667,0.0,0.0,0.0,1,0,1,0,1,2,0.11084236949682236,0.12055279314517975,1.0,0.15092799067497253,1.0,1.0,0.12055279314517975,0.0,1,0.21096515655517578,1.0,1.0,0.0,0.46569252014160156,0.6248083710670471,2,2,0.09041236340999603,1.0
3200001,OP9,9400001,OP9:9400001,54,tied,,54,0.775,0.0,0.0,0.0,0,0,2,0,1,2,0.10770497471094131,0.1177726536989212,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.4742810130119324,0.5707277655601501,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,55,tied,,55,0.7708333333333334,0.0,0.0,0.0,0,0,2,0,1,2,0.09793086349964142,0.10897564888000488,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.4625603258609772,0.5162777900695801,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,56,tied,,56,0.7666666666666666,0.0,0.0,0.0,0,0,2,0,1,2,0.08815674483776093,0.10035987198352814,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.4108960032463074,0.46182781457901,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,57,tied,,57,0.7625,0.0,0.0,0.0,0,0,2,0,1,2,0.07838263362646103,0.09197625517845154,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3611322045326233,0.40737786889076233,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,58,tied,,58,0.7583333333333333,0.0,0.0,0.0,0,0,2,0,1,1,0.07717208564281464,0.0810573399066925,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.32498228549957275,0.37704306840896606,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,59,tied,,59,0.7541666666666667,0.0,0.0,0.0,0,0,2,0,1,0,0.06641741096973419,0.07092186063528061,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3435446321964264,0.322593092918396,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,60,tied,,60,0.75,0.0,0.0,0.0,0,0,2,0,1,0,0.05566268041729927,0.060998864471912384,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.39431679248809814,0.26814308762550354,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,61,tied,,61,0.7458333333333333,0.0,0.0,0.0,0,0,2,0,0,0,0.04490794986486435,0.05141160637140274,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4427416920661926,0.2136930674314499,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,62,tied,,62,0.7416666666666667,0.0,0.0,0.0,0,0,2,0,0,0,0.03415322303771973,0.04238850250840187,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4383864998817444,0.15924306213855743,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,63,tied,,63,0.7375,0.0,0.0,0.0,0,0,1,0,0,0,0.05743088573217392,0.08437667042016983,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.38752731680870056,0.09005848318338394,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,64,tied,,64,0.7333333333333334,0.0,0.0,0.0,0,0,1,0,0,0,0.03963074833154678,0.06286680698394775,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.37136977910995483,0.07838581502437592,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,65,tied,,65,0.7291666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0.05981631204485893,0.08255545049905777,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3291410505771637,0.05957430601119995,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,66,tied,,66,0.725,0.0,0.0,0.0,0,0,0,0,0,0,0.024305248633027077,0.11901205778121948,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.2885388135910034,0.07579582929611206,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,67,tied,,67,0.7208333333333333,0.0,0.0,0.0,0,0,0,0,0,0,1.9550323031580774e-06,0.11867716163396835,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.2465711534023285,0.12609019875526428,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,68,tied,,68,0.7166666666666667,0.0,0.0,0.0,0,0,0,0,0,0,0.024309158325195312,0.12327124178409576,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.20772020518779755,0.17883530259132385,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,69,tied,,69,0.7125,0.0,0.0,0.0,0,0,0,0,0,0,0.023629045113921165,0.12323518097400665,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.18560785055160522,0.22395971417427063,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,70,tied,,70,0.7083333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0.022948885336518288,0.12320288270711899,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.1345076858997345,0.27251318097114563,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,71,tied,,71,0.7041666666666666,0.0,0.0,0.0,0,0,0,0,0,1,0.02226877212524414,0.12317444384098053,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.09442372620105743,0.3229528069496155,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,72,tied,,72,0.7,0.0,0.0,0.0,0,1,0,0,0,1,0.021588612347841263,0.1231498122215271,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.32271239161491394,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,73,tied,,73,0.6958333333333333,0.0,0.0,0.0,0,1,0,0,0,2,0.020908499136567116,0.12312902510166168,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,1.0,0.0,0.3376009166240692,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,74,tied,,74,0.6916666666666667,0.0,0.0,0.0,0,1,0,0,0,2,0.02022838592529297,0.12311206012964249,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,1.0,0.0,0.339607298374176,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,75,tied,,75,0.6875,0.0,0.0,0.0,0,1,0,0,0,2,0.01954827271401882,0.1230989322066307,0.0,nan,0.0,0.0,nan,0.0,2,nan,1.0,1.0,1.0,0.0,0.3418547213077545,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,76,tied,,76,0.6833333333333333,0.0,0.0,0.0,1,1,0,0,0,2,0.018699169158935547,0.12185090780258179,1.0,0.4028303027153015,0.0,1.0,0.12185090780258179,0.0,2,0.4028303027153015,1.0,1.0,1.0,0.0,0.34429454803466797,2,2,0.2809793949127197,1.0
3200001,OP9,9400001,OP9:9400001,77,tied,,77,0.6791666666666667,0.0,0.0,0.0,1,1,0,0,0,2,0.06478719413280487,0.0935024544596672,1.0,0.35015469789505005,0.0,1.0,0.0935024544596672,0.0,2,0.35015469789505005,1.0,1.0,1.0,0.0,0.3468608558177948,2,2,0.25665224343538284,1.0
3200001,OP9,9400001,OP9:9400001,78,tied,,78,0.675,0.0,0.0,0.0,1,1,0,0,0,2,0.03677387163043022,0.043509386479854584,1.0,0.2450827807188034,0.0,1.0,0.043509386479854584,0.0,2,0.2450827807188034,1.0,1.0,1.0,0.0,0.32190805673599243,2,2,0.20157339423894882,1.0
3200001,OP9,9400001,OP9:9400001,79,tied,dropped_the_flag|tagged_while_carrying,79,0.6708333333333334,0.0,0.0,0.0,1,1,0,0,0,2,0.009667491540312767,0.06438039988279343,1.0,0.13895905017852783,1.0,1.0,0.06438039988279343,0.0,2,0.13895905017852783,1.0,1.0,1.0,0.0,0.2216840535402298,2,2,0.0745786502957344,1.0
3200001,OP9,9400001,OP9:9400001,80,tied,,80,0.6666666666666667,0.0,0.0,0.0,0,1,1,0,0,2,0.00250244140625,0.05930813029408455,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,1.0,0.0,0.1702703833580017,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,81,tied,,81,0.6625,0.0,0.0,0.0,0,1,1,0,0,2,0.03507285192608833,0.09874328970909119,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,1.0,0.0,0.15030547976493835,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,82,tied,,82,0.6583333333333333,0.0,0.0,0.0,0,1,2,0,0,2,0.06115541607141495,0.11926130205392838,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.11271921545267105,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,83,tied,,83,0.6541666666666667,0.0,0.0,0.0,0,1,2,0,0,1,0.05389752238988876,0.11543480306863785,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.16361956298351288,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,84,tied,,84,0.65,0.0,0.0,0.0,0,1,2,0,0,1,0.04663963243365288,0.1119493842124939,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.24220207333564758,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,85,tied,,85,0.6458333333333333,0.0,0.0,0.0,0,1,2,0,0,0,0.03938179090619087,0.10883788764476776,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.3200342059135437,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,86,tied,,86,0.6416666666666666,0.0,0.0,0.0,0,1,2,0,0,0,0.03212390094995499,0.10613316297531128,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.3888128399848938,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,87,tied,,87,0.6375,0.0,0.0,0.0,0,1,2,0,0,0,0.02486600913107395,0.10386700928211212,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.4575168490409851,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,88,tied,capture_conceded,88,0.6333333333333333,0.0,0.0,0.0,0,1,2,0,0,0,0.017608117312192917,0.10206862539052963,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,1.0,0.0,0.5237184166908264,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,89,trailing,,89,0.6291666666666667,0.0,1.0,-1.0,0,0,1,0,0,0,0.010350179858505726,0.10076308250427246,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7062897086143494,0.059425681829452515,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,90,trailing,,90,0.625,0.0,1.0,-1.0,0,0,1,0,0,0,0.04542098194360733,0.06487275660037994,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.7113495469093323,0.07569174468517303,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,91,trailing,,91,0.6208333333333333,0.0,1.0,-1.0,0,0,0,0,0,0,0.053716279566287994,0.08212176710367203,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6702748537063599,0.05044887587428093,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,92,trailing,,92,0.6166666666666667,0.0,1.0,-1.0,0,0,0,0,0,0,0.004852867219597101,0.12422657012939453,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.630760669708252,0.06970486789941788,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,93,trailing,,93,0.6125,0.0,1.0,-1.0,0,0,0,0,0,0,0.00048828125,0.11991389095783234,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5931189060211182,0.12272608280181885,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,94,trailing,,94,0.6083333333333334,0.0,1.0,-1.0,0,0,0,0,0,0,0.005829477217048407,0.11584077030420303,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5577287673950195,0.17661884427070618,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,95,trailing,,95,0.6041666666666667,0.0,1.0,-1.0,0,0,0,0,0,0,0.06265954673290253,0.1229420155286789,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5245367288589478,0.2066384106874466,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,96,trailing,,96,0.6,0.0,1.0,-1.0,0,0,0,0,0,0,0.11948957294225693,0.15318763256072998,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.49443739652633667,0.24522283673286438,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,97,trailing,,97,0.5958333333333333,0.0,1.0,-1.0,0,0,0,0,0,0,0.11701636016368866,0.15058699250221252,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4652616083621979,0.28896135091781616,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,98,trailing,,98,0.5916666666666667,0.0,1.0,-1.0,0,0,0,0,0,1,0.11454315483570099,0.14798977971076965,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.43458160758018494,0.3358461856842041,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,99,trailing,,99,0.5875,0.0,1.0,-1.0,0,0,0,0,0,1,0.09619174152612686,0.1309325397014618,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.4048253893852234,0.38945508003234863,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,100,trailing,,100,0.5833333333333333,0.0,1.0,-1.0,0,0,0,0,0,2,0.07784018665552139,0.11448492854833603,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.357127845287323,0.4432690739631653,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,101,trailing,,101,0.5791666666666666,0.0,1.0,-1.0,0,0,0,0,0,2,0.059488676488399506,0.09895163774490356,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.3568263649940491,0.49722155928611755,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,102,trailing,,102,0.575,0.0,1.0,-1.0,0,0,1,0,0,2,0.0411372184753418,0.08483625948429108,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,1.0,0.0,0.37273460626602173,0.551271915435791,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,103,trailing,,103,0.5708333333333333,0.0,1.0,-1.0,0,0,1,0,0,2,0.07260694354772568,0.14171954989433289,0.0,nan,0.0,0.0,nan,0.0,1,nan,1.0,1.0,0.0,0.4020245671272278,0.554154098033905,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,104,trailing,,104,0.5666666666666667,0.0,1.0,-1.0,1,0,1,0,0,2,0.07583670318126678,0.24911165237426758,1.0,0.16942696273326874,1.0,0.0,0.24911165237426758,1.0,1,0.2983957529067993,1.0,0.0,0.0,0.44390669465065,0.4820941090583801,2,2,0.04928410053253174,1.0
3200001,OP9,9400001,OP9:9400001,105,trailing,,105,0.5625,0.0,1.0,-1.0,1,0,1,0,0,2,0.01476440392434597,0.287792831659317,1.0,0.11742185056209564,1.0,0.0,0.287792831659317,1.0,1,0.2298385351896286,1.0,0.0,0.0,0.48878923058509827,0.4276440739631653,2,2,-0.057954296469688416,0.0
3200001,OP9,9400001,OP9:9400001,106,trailing,dropped_the_flag|tagged_while_carrying,106,0.5583333333333333,0.0,1.0,-1.0,1,0,1,0,0,1,0.017898082733154297,0.2965558171272278,1.0,0.0735209509730339,1.0,0.0,0.2965558171272278,1.0,1,0.1311919093132019,1.0,0.0,0.0,0.5387190580368042,0.37319403886795044,2,2,-0.16536390781402588,0.0
3200001,OP9,9400001,OP9:9400001,107,trailing,,107,0.5541666666666667,0.0,1.0,-1.0,0,0,2,0,0,1,0.015707731246948242,0.3209502696990967,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5660212635993958,0.318744033575058,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,108,trailing,,108,0.55,0.0,1.0,-1.0,0,0,2,0,0,1,0.005538654513657093,0.2985905408859253,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6267890334129333,0.2642940282821655,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,109,trailing,,109,0.5458333333333334,0.0,1.0,-1.0,0,0,2,0,0,1,0.008584881201386452,0.29836809635162354,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6372708678245544,0.20984402298927307,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,110,trailing,,110,0.5416666666666667,0.0,1.0,-1.0,0,0,2,0,0,1,0.011631106957793236,0.29817691445350647,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.6070936918258667,0.15539401769638062,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,111,trailing,,111,0.5375,0.0,1.0,-1.0,0,0,2,0,0,0,0.014677238650619984,0.2980170249938965,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5567086935043335,0.10094401985406876,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,112,trailing,,112,0.5333333333333333,0.0,1.0,-1.0,0,0,1,0,0,0,0.017723465338349342,0.29788851737976074,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.5054721832275391,0.0464940145611763,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,113,trailing,,113,0.5291666666666667,0.0,1.0,-1.0,0,0,1,0,0,0,0.0684565082192421,0.25219517946243286,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.45393165946006775,0.06727887690067291,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,114,trailing,,114,0.525,0.0,1.0,-1.0,0,0,1,0,0,0,0.07088451087474823,0.1518598198890686,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.44302597641944885,0.11452064663171768,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,115,trailing,,115,0.5208333333333333,0.0,1.0,-1.0,0,0,1,0,0,0,0.06258855015039444,0.06766755133867264,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.39304685592651367,0.16275283694267273,2,2,nan,nan
3200001,OP9,9400001,OP9:9400001,116,trailing,,116,0.5166666666666666,0.0,1.0,-1.0,0,0,1,0,0,0,0.05429263040423393,0.09906218945980072,0.0,nan,0.0,0.0,nan,0.0,0,nan,0.0,0.0,0.0,0.3449389338493347,0.12649761140346527,2,2,nan,nan
