episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
19,59188-1784828474221386400,59188,3648,3,144,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,2,3,-1,122,0.5600000023841858,1,0,1,71,6,6,7,6,1,2,2,1,3,2,2,1,2,2,3,2,39.0,5.548181752689549,-1.149999976158142,-0.46594902873039246,0.01202307641506195,0.019999999552965164,-1.0,-100.0,-0.20000000298023224,-0.6056267023086548
20,59188-1784828474221386400,59188,3732,3,165,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,1,3,2,1,132,0.7199999690055847,1,0,9,27,3,11,4,8,3,3,0,3,0,4,0,1,0,2,4,2,45.0,7.499680490204782,1.149999976158142,0.6484889984130859,-0.006413161754608154,0.029999999329447746,1.0,100.0,0.0,0.605063259601593
21,59188-1784828474221386400,59188,3784,3,178,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP11,10,0,0,2,-2,240,0.8799999952316284,0,1,18,113,17,9,21,6,5,2,3,0,4,4,8,1,2,1,5,1,86.0,6.154605611165365,-1.2999999523162842,-0.010063230991363525,-0.013708129525184631,0.04999999701976776,0.0,0.0,-0.20000000298023224,-0.3585731089115143
22,59188-1784828474221386400,59188,3944,3,218,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,2,3,-1,74,0.7199999690055847,1,0,0,12,4,1,5,4,1,0,1,1,2,0,1,2,2,1,1,1,39.0,7.3337905471389355,-1.149999976158142,-0.5,0.0004774928092956543,0.0,-1.0,-100.0,0.0,-0.5800049304962158
23,59188-1784828474221386400,59188,4252,4,39,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP9,8,0,1,1,0,240,0.7999999523162842,0,5,8,101,8,14,8,8,5,4,0,1,0,3,3,2,1,2,1,3,116.0,6.423979695638021,-0.5,-0.019128160551190376,0.012634530663490295,0.019999999552965164,0.0,0.0,0.0,-0.12705205380916595
24,59188-1784828474221386400,59188,4296,4,50,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,0,2,3,-1,128,0.6800000071525574,0,1,7,30,8,7,5,7,0,3,1,1,7,0,2,1,1,2,0,3,38.0,6.624392032623291,-1.149999976158142,-0.5,-0.020073354244232178,0.0,-1.0,-100.0,0.0,-0.5808566212654114
25,59188-1784828474221386400,59188,4308,4,53,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,0,SCRIPTED:OP9,8,0,2,3,-1,144,0.7199999690055847,1,0,3,76,1,13,2,10,0,4,0,2,1,3,1,1,1,2,0,4,31.0,5.473817613389757,-1.149999976158142,-0.5,0.007300645112991333,0.0,-1.0,-100.0,0.0,-0.5797219276428223
26,59188-1784828474221386400,59188,4480,4,96,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP12,11,0,1,3,-2,134,0.7999999523162842,1,0,10,13,3,5,4,10,0,2,0,1,2,1,2,3,1,2,0,3,44.0,8.381287532066231,-1.2999999523162842,-0.4811975955963135,-0.005186408758163452,0.019999999552965164,-1.0,-100.0,0.0,-0.6007843017578125
27,59188-1784828474221386400,59188,4640,4,136,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,0,SCRIPTED:OP12,11,0,1,3,-2,97,0.5999999642372131,1,0,2,20,0,5,4,8,0,1,0,1,0,2,2,3,1,2,0,2,34.0,6.958465261557667,-1.2999999523162842,-0.48098987340927124,0.00382252037525177,0.0,-1.0,-100.0,0.0,-0.6011899709701538
28,59188-1784828474221386400,59188,4820,4,181,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,0,2,3,-1,128,0.7199999690055847,1,0,2,25,3,10,5,9,2,3,0,2,1,3,0,2,2,1,3,3,30.0,7.217964172363281,-1.149999976158142,-0.4781942069530487,0.009807512164115906,0.0,-1.0,-100.0,0.0,-0.5759864449501038
29,59188-1784828474221386400,59188,5016,4,230,0,OP3,OPPONENT_POOL,train,map_b_split_lane_v2,1,1,SCRIPTED:OP12,11,1,3,2,1,134,0.7199999690055847,1,0,5,31,6,8,12,7,0,1,2,1,3,6,2,1,3,1,4,4,43.0,5.77987989738806,1.149999976158142,0.6537649035453796,-0.030944421887397766,0.029999999329447746,1.0,100.0,0.0,0.6049274206161499
30,59188-1784828474221386400,59188,5104,4,252,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,1,SCRIPTED:OP11,10,0,1,3,-2,202,0.8399999737739563,0,3,14,50,9,14,10,9,1,4,1,2,7,5,0,4,3,2,4,2,98.0,6.821863155553837,-1.2999999523162842,-0.4693179428577423,-0.002581685781478882,0.0,-1.0,-100.0,-0.20000000298023224,-0.6306477189064026
