scale,strategy,pole,seed,tick,agent,is_defender,carrying,tagged,teacher_tx,teacher_ty,adapt_category,adapt_macro,adapt_residual,committed_macro,commit_ticks_left,at_boundary,wants_switch,switch_blocked,exec_tx,exec_ty,exec_residual
4v4,GUARD,A,17600007,198,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,198,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,199,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,199,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,199,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,199,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,200,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,200,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,200,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,200,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,201,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,201,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,201,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,201,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,202,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,202,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,202,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,202,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,203,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,203,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,203,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,203,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,204,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,204,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,204,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,204,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,205,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,205,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,205,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,205,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,206,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,206,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,206,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,206,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,207,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,207,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,207,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,207,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,208,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,208,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,208,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,208,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,209,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,209,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,209,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,209,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,210,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,210,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,210,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,210,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,211,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,211,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,211,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,211,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,212,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,212,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,212,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,212,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,213,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,213,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,213,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,213,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,214,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,214,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,214,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,214,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,215,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,215,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,215,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,215,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,216,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,216,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,216,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,216,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,217,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,217,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,217,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,217,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,218,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,218,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,218,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,218,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,219,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,219,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,219,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,219,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,220,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,220,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,220,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,220,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,221,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,221,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,221,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,221,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,222,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,222,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,222,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,222,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,223,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,223,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,223,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,223,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,224,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,224,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,224,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,224,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,225,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,225,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,225,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,225,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,226,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,226,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,226,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,226,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,227,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,227,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,227,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,227,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,228,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,228,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,228,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,228,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,229,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,229,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,229,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,229,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,230,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,230,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,230,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,230,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,231,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,231,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,231,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,231,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,232,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,232,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,232,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,232,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,233,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,233,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,233,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,233,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,234,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,234,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,234,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,234,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,235,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,235,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,235,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,235,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,236,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,2,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,236,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,236,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,236,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,237,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,1,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,237,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,237,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,237,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,238,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,0,1,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,238,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,238,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,238,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,239,0,0,0,0,2.8879,10.2342,GET_FLAG,2,0.0,2,3,0,0,0,2.8879,10.2342,0.0
4v4,GUARD,A,17600007,239,1,0,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,239,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600007,239,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,0,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600008,0,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,GUARD,A,17600008,0,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,3.0,5.0,5.099
4v4,GUARD,A,17600008,0,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,0,0,1,1,0,3.0,5.0,5.099
4v4,GUARD,A,17600008,1,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,1,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,1,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,1,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,2,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,2,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,2,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,2,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,3,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,3,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,3,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,3,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,1,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,4,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,4,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,4,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,4,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,0,1,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,5,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,5,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,5,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,5,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,3,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,6,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,6,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,GUARD,A,17600008,6,2,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,6,3,1,0,0,2.0,10.0,GO_HOME,4,0.0,4,2,0,0,0,2.0,10.0,0.0
4v4,GUARD,A,17600008,7,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
