scale,style,seed,arm,tick,agent,native_target_x,native_target_y,desired_bearing_degrees,effective_bearing_degrees,committed_w50_idx_before,trace_hash,requested_w50_idx,committed_w50_idx,commit_ticks_left_before,decision_boundary,target_jump_cells,bearing_change_degrees,switch_request,blocked_switch,stale_switch,adopted,decision_lag_ticks,lag_censored,alive,carrying,tagged
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,90,0,17.0,10.0,4.481189,7.047519,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,1.2e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,90,1,17.0,10.0,15.39523,174.790982,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,90,2,2.0,10.0,-85.189882,175.516409,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,7e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,90,3,2.0,10.0,101.342057,155.692873,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,5.6e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,91,0,17.0,10.0,4.481186,177.229032,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,3e-06,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,91,1,17.0,10.0,10.913355,174.79098,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,91,2,2.0,10.0,-82.838937,-176.343173,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,2.350945,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,91,3,2.0,10.0,98.8934,149.802583,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,2.448657,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,92,0,17.0,10.0,-6.418585,-176.074965,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,92,1,17.0,10.0,9.978725,174.322858,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,92,2,2.0,10.0,-82.307367,-172.519655,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.53157,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,92,3,2.0,10.0,98.355506,147.374418,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.537894,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,93,0,17.0,10.0,-6.852547,-174.372683,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,93,1,17.0,10.0,7.408676,174.322859,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,93,2,2.0,10.0,-82.117073,-170.76693,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.190294,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,93,3,2.0,10.0,98.164381,146.319124,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.191125,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,94,0,17.0,10.0,-5.139744,-174.372686,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,94,1,17.0,10.0,5.554046,174.322875,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,94,2,2.0,10.0,-82.117093,175.204181,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,2e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,94,3,2.0,10.0,98.164377,155.269588,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,4e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,95,0,17.0,10.0,-3.836569,-174.37269,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,95,1,17.0,10.0,4.155324,174.32288,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,95,2,2.0,10.0,-82.013751,-176.448881,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,0.103342,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,95,3,2.0,10.0,98.060872,149.60733,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,0.103505,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,96,0,17.0,10.0,-2.812746,-174.372695,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,96,1,17.0,10.0,3.064006,174.322865,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,96,2,2.0,10.0,-81.990744,-172.559086,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.023007,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,96,3,2.0,10.0,98.037814,147.285816,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.023058,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,97,0,17.0,10.0,-1.987636,-174.372704,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,97,1,17.0,10.0,2.189357,174.322869,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,97,2,2.0,10.0,-81.982552,-170.783,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.008192,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,97,3,2.0,10.0,98.029601,146.278889,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.008213,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,98,0,17.0,10.0,-3.39903,-164.32788,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,98,1,17.0,10.0,3.729043,166.916711,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,98,2,2.0,10.0,-81.982581,175.1906,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,2.8e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,98,3,4.910892,9.274253,-15.6237,166.238831,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,5,2,0,3.0,113.653301,1,1,1,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,99,0,17.0,10.0,-1.881404,0.425111,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,99,1,17.0,10.0,2.967836,166.768758,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,99,2,2.0,10.0,-81.9826,169.191337,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,1.9e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,99,3,4.867545,9.118417,-20.388998,165.648129,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,5,1,0,0.161752,4.765298,0,0,0,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,100,0,17.0,10.0,4.257376,5.740635,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,6.138779,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,100,1,17.0,10.0,-0.057119,1.983566,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,100,2,4.987309,10.275656,12.462675,20.305947,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,15,0,1,3.0,94.445275,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,100,3,4.799706,8.922204,-31.049645,-71.112819,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,0,1,0.207609,10.660647,0,0,0,1,2,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,101,0,17.0,10.0,2.380412,4.2115,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,1.876964,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,101,1,17.0,10.0,-4.63145,-1.992717,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,4.574331,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,101,2,4.998574,10.092474,8.312572,30.086073,15,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,15,3,0,0.183528,4.150103,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,101,3,4.690128,8.67214,117.105814,126.370429,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,3,0,0.273019,148.155459,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,102,0,17.0,10.0,2.38041,4.357201,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,1e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,102,1,17.0,10.0,-5.068133,-2.171643,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,0.436683,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,102,2,2.0,10.0,-154.252405,-9.833007,15,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,15,2,0,3.0,162.564977,1,1,1,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,102,3,4.996197,9.848994,112.832744,140.441724,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,14,2,0,1.216003,4.273071,1,1,1,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,103,0,17.0,10.0,4.005685,5.952413,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,1.625274,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,103,1,17.0,10.0,-5.068137,-1.935649,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,4e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,103,2,2.0,10.0,-121.817372,-15.17938,15,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,15,1,0,0.0,32.435033,1,1,1,0,,1,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,103,3,4.960992,9.517791,143.308989,171.18242,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,14,1,0,0.333069,30.476246,1,1,1,0,,1,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,104,0,17.0,10.0,4.005684,6.14314,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,1e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,104,1,17.0,10.0,-5.068131,-1.657829,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,6e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,104,2,2.0,10.0,-113.193051,-179.868338,15,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,8.624321,0,0,0,1,1,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,104,3,4.699438,8.691171,-168.209002,-158.875653,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,0,1,0.867013,48.482008,1,0,0,1,1,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,105,0,17.0,10.0,4.005683,6.375275,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,1e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,105,1,17.0,10.0,-5.068135,-1.326021,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,4e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,105,2,2.0,10.0,-113.193,171.901634,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,5.1e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,105,3,4.517992,8.779145,-172.37559,-140.667267,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,3,0,0.201648,4.166587,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,106,0,17.0,10.0,4.005682,6.663933,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,1e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,106,1,17.0,10.0,-5.068126,-0.9228,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,8e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,106,2,2.0,10.0,-113.193049,167.906097,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,4.9e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,106,3,4.858518,9.089573,153.926841,-102.957367,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,2,0,0.460785,33.69757,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,107,0,17.0,10.0,4.005681,7.032601,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,1e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,107,1,17.0,10.0,-5.068131,-0.422416,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,5e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,107,2,2.0,10.0,-113.192866,166.046742,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,0.000184,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,107,3,4.780475,8.873518,-88.039437,-92.406425,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,1,0,0.229718,118.033723,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,108,0,17.0,10.0,4.005679,7.519845,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,2e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,108,1,17.0,10.0,-5.068119,0.21498,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,1.2e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,108,2,2.0,10.0,-113.19258,165.193002,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.000286,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,108,3,4.709747,8.71265,-80.791224,-81.203345,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,0,1,0.175729,7.248213,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,109,0,17.0,10.0,6.540016,177.555645,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,2.534337,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,109,1,17.0,10.0,-5.068124,1.054301,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,5e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,109,2,2.0,10.0,-113.192292,164.802859,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.000287,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,109,3,4.650363,8.594448,-96.31406,-73.156432,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,14,14,3,0,0.132281,15.522836,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,110,0,17.0,10.0,-12.868576,-174.669018,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,110,1,17.0,10.0,8.553844,11.119042,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,2,0,0.0,13.621968,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,110,2,2.0,10.0,-113.192335,164.624877,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,4.3e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,110,3,2.0,10.0,142.004653,14.206712,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,14,2,0,3.0,121.681287,1,1,1,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,111,0,17.0,10.0,-12.228969,-173.001705,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,111,1,17.0,10.0,8.553836,11.734074,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,1,0,0.0,8e-06,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,111,2,2.0,10.0,-113.194252,164.543746,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,0.001917,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,111,3,2.0,10.0,125.482038,-0.450948,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,14,1,0,0.0,16.522615,1,1,1,0,,1,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,112,0,17.0,10.0,-9.108323,-173.001706,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,112,1,17.0,10.0,8.553939,12.7364,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.000103,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,112,2,2.0,10.0,-113.197002,164.506773,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,0.002749,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,112,3,2.0,10.0,125.482037,153.292779,14,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,1e-06,0,0,0,1,1,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,113,0,17.0,10.0,-6.842003,-173.001708,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,113,1,17.0,10.0,8.554017,13.901838,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,3,0,0.0,7.8e-05,0,0,0,1,,0,1,1,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,113,2,2.0,10.0,-54.645774,175.070118,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,58.551228,1,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,113,3,2.0,10.0,125.434711,153.681169,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,3,0,0.0,0.047326,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,114,0,16.376509,9.906218,-6.18252,-173.00171,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,35,35,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,114,1,14.411127,15.219736,119.128871,-176.516059,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,37,45,2,0,5.826483,110.574854,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,114,2,2.0,10.0,-44.127723,178.618636,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,10.518051,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,114,3,2.0,10.0,129.415775,154.290803,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,2,0,0.0,3.981064,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,115,0,17.0,10.0,-3.784649,-173.001713,35,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,115,1,17.0,10.0,-52.475708,-174.005106,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,115,2,2.0,10.0,-44.127683,169.715378,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,1,0,0.0,3.9e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,115,3,4.995773,9.840806,-10.121808,173.598608,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,5,1,0,3.0,139.537583,1,1,1,0,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,116,0,17.0,10.0,-2.707728,-173.001718,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,116,1,17.0,10.0,-31.390381,-174.005098,45,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,45,45,0,1,0.0,0.0,0,0,0,0,,0,1,0,1
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,116,2,2.0,10.0,-44.127605,166.667317,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,5,5,0,1,0.0,7.8e-05,0,0,0,1,,0,1,0,0
4v4,GUARD,19600011,I2_W50_CURRENT_COMMIT,116,3,4.991385,10.227185,-10.924818,4.881693,5,a6091a83fa4936b923a58ea69d84617215724c073892b30f3fb380329a51716d,15,15,0,1,0.386404,0.80301,0,0,0,1,1,0,1,0,0
