policy,pole,seed,steps,win,margin,share_pos_open,share_pos_alt,share_int_open,n_active_open,hold_id0,hold_id1,hold_id2,hold_id3,hold_id4,hold_id5,macro0,macro1,macro2,macro3,macro4,macro5,macro6,macro7
pi_A,B,20700103,20,0,0,0.3133333333333333,0.18666666666666668,0.1,5.8,0.8,0.5,0.3,0.1,0.0,0.1,0.31666666666666665,0.08333333333333333,0.5666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700104,20,0,0,0.05,0.02,0.0,5.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700105,20,0,0,0.35666666666666663,0.2066666666666667,0.0,5.6,1.0,0.0,0.7,0.1,0.0,0.2,0.26666666666666666,0.11666666666666667,0.6,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700106,20,0,0,0.3,0.03666666666666667,0.0,5.3,0.4,0.6,0.0,0.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700107,20,0,0,0.21666666666666665,0.16666666666666666,0.0,6.0,0.5,0.6,0.0,0.0,0.2,0.0,0.5666666666666667,0.016666666666666666,0.4,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700108,20,0,0,0.19999999999999998,0.06666666666666667,0.0,5.1,0.4,0.3,0.0,0.0,0.5,0.0,0.0,0.06666666666666667,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700109,20,0,0,0.30666666666666664,0.12,0.0,5.3,0.3,0.3,0.0,0.7,0.5,0.0,0.016666666666666666,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700110,20,0,0,0.03333333333333333,0.025,0.0,5.8,0.0,0.2,0.0,0.0,0.0,0.0,0.08333333333333333,0.05,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700111,20,0,0,0.2,0.05833333333333333,0.0,5.3,0.0,0.7,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700112,20,0,0,0.35,0.03333333333333333,0.0,5.7,0.0,0.6,0.4,0.6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700113,20,0,0,0.18333333333333332,0.06666666666666667,0.0,5.4,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700114,20,0,0,0.21666666666666665,0.025,0.0,5.4,0.4,0.5,0.0,0.0,0.0,0.4,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700115,20,0,0,0.3833333333333333,0.2333333333333333,0.0,6.0,0.4,0.0,0.3,0.2,0.9,0.5,0.26666666666666666,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700116,20,0,0,0.33333333333333326,0.1,0.0,5.9,0.6,0.5,0.2,0.0,0.7,0.0,0.48333333333333334,0.08333333333333333,0.4,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700117,20,0,0,0.21666666666666665,0.016666666666666666,0.0,5.8,0.0,0.0,0.6,0.5,0.0,0.2,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700118,20,0,0,0.2333333333333333,0.05333333333333333,0.0,5.8,0.2,0.0,0.0,0.6,0.0,0.6,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700119,20,0,0,0.18333333333333332,0.1,0.0,5.5,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700120,20,0,0,0.25,0.03333333333333333,0.0,5.2,0.0,0.1,0.4,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700121,20,0,0,0.14999999999999997,0.16666666666666666,0.0,4.9,0.0,0.0,0.0,0.3,0.0,0.6,0.03333333333333333,0.016666666666666666,0.9333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700122,20,0,0,0.14999999999999997,0.056666666666666664,0.0,5.6,0.0,0.6,0.0,0.0,0.3,0.0,0.36666666666666664,0.016666666666666666,0.6,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700123,20,0,0,0.4066666666666666,0.2266666666666667,0.0,5.7,0.2,0.3,0.9,0.1,0.7,0.1,0.3,0.06666666666666667,0.6166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700124,20,0,0,0.2,0.05833333333333333,0.0,5.2,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700125,20,0,0,0.2333333333333333,0.06666666666666667,0.0,5.8,0.0,0.7,0.0,0.0,0.7,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700126,20,0,0,0.21666666666666665,0.13333333333333333,0.0,5.0,0.1,0.5,0.0,0.0,0.7,0.0,0.0,0.06666666666666667,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700127,20,0,0,0.39666666666666667,0.18833333333333332,0.0,5.5,0.7,0.3,0.6,0.2,0.0,0.5,0.06666666666666667,0.05,0.8833333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700128,20,0,0,0.15,0.03333333333333333,0.0,5.7,0.0,0.2,0.0,0.0,0.7,0.0,0.06666666666666667,0.016666666666666666,0.9,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700129,20,0,0,0.22333333333333333,0.13999999999999999,0.0,5.4,0.0,0.3,0.7,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700130,20,0,0,0.30333333333333334,0.2816666666666667,0.05,5.5,0.4,0.3,0.8,0.0,0.3,0.0,0.35,0.03333333333333333,0.5833333333333334,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700131,20,0,0,0.14999999999999997,0.016666666666666666,0.0,5.6,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700132,20,0,0,0.34833333333333333,0.16833333333333333,0.0,5.5,0.0,0.0,0.5,0.6,0.3,0.6,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700133,20,0,0,0.24833333333333335,0.12166666666666666,0.0,5.5,0.3,0.0,0.6,0.2,0.3,0.0,0.16666666666666666,0.08333333333333333,0.7166666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700134,20,0,0,0.18333333333333332,0.016666666666666666,0.0,5.5,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700135,20,0,0,0.23333333333333334,0.075,0.0,5.0,0.1,0.0,0.3,0.4,0.5,0.1,0.0,0.06666666666666667,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700136,20,0,0,0.31666666666666665,0.0,0.0,5.3,0.5,0.3,0.4,0.3,0.1,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700137,20,0,0,0.2833333333333333,0.03333333333333333,0.0,5.6,0.1,0.0,0.0,0.5,0.5,0.6,0.23333333333333334,0.016666666666666666,0.7333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700138,20,0,0,0.34500000000000003,0.15166666666666667,0.0,5.4,0.0,0.0,1.0,0.0,0.5,0.4,0.1,0.06666666666666667,0.8166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700139,20,0,0,0.2,0.03333333333333333,0.0,5.9,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700140,20,0,0,0.13333333333333333,0.04,0.0,5.4,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700141,20,0,0,0.13333333333333333,0.0,0.0,5.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700142,20,0,0,0.21666666666666665,0.13333333333333333,0.0,4.7,0.4,0.2,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700143,20,0,0,0.15,0.09,0.0,5.3,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700144,20,0,0,0.31666666666666665,0.06666666666666667,0.0,5.7,0.7,0.0,0.0,0.7,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700145,20,0,0,0.41999999999999993,0.2033333333333333,0.0,5.9,0.3,0.7,0.8,0.0,0.1,0.6,0.55,0.11666666666666667,0.31666666666666665,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700146,20,0,0,0.16666666666666669,0.045,0.0,5.3,0.0,0.2,0.0,0.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700147,20,0,0,0.22000000000000003,0.09833333333333334,0.0,5.4,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700148,20,0,0,0.3833333333333333,0.15,0.0,5.6,0.4,0.7,0.0,0.3,0.4,0.5,0.3333333333333333,0.08333333333333333,0.55,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700149,20,0,0,0.25,0.03333333333333333,0.0,5.9,0.0,0.6,0.6,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700150,20,0,0,0.05,0.03333333333333333,0.0,5.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700151,20,0,0,0.39,0.16,0.0,5.8,0.0,1.0,0.0,0.8,0.2,0.3,0.5333333333333333,0.08333333333333333,0.35,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700152,20,0,0,0.3,0.06999999999999999,0.0,5.6,0.5,0.6,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700153,20,0,0,0.3333333333333333,0.08333333333333333,0.0,5.7,0.3,0.5,0.6,0.6,0.0,0.0,0.06666666666666667,0.06666666666666667,0.85,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700154,20,0,0,0.26666666666666666,0.07333333333333333,0.0,5.6,0.0,0.7,0.5,0.4,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700155,20,0,0,0.15,0.06666666666666667,0.0,5.1,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700156,20,0,0,0.2866666666666667,0.09333333333333334,0.0,5.6,0.1,0.0,0.0,0.6,0.7,0.3,0.016666666666666666,0.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700157,20,0,0,0.33,0.155,0.0,5.5,0.6,0.0,0.3,0.0,0.3,0.7,0.25,0.03333333333333333,0.6833333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700158,20,0,0,0.18333333333333332,0.13333333333333333,0.0,5.5,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700159,20,0,0,0.19999999999999998,0.08333333333333333,0.0,5.3,0.0,0.3,0.6,0.3,0.0,0.0,0.08333333333333333,0.05,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700160,20,0,0,0.2833333333333333,0.13,0.0,5.2,0.6,0.6,0.0,0.0,0.0,0.5,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700161,20,0,0,0.2416666666666666,0.14166666666666666,0.0,4.9,0.3,0.7,0.0,0.1,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700162,20,0,0,0.06666666666666667,0.0,0.0,5.5,0.0,0.0,0.0,0.4,0.0,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700163,20,0,0,0.16666666666666666,0.06666666666666667,0.0,5.3,0.2,0.1,0.3,0.0,0.0,0.4,0.0,0.11666666666666667,0.8666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700164,20,0,0,0.22333333333333333,0.07333333333333333,0.0,5.8,0.2,0.7,0.0,0.0,0.0,0.4,0.05,0.016666666666666666,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700165,20,0,0,0.13333333333333333,0.11666666666666665,0.0,4.7,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700166,20,0,0,0.29666666666666663,0.15333333333333335,0.0,5.7,0.2,0.3,0.5,0.2,0.0,0.5,0.25,0.08333333333333333,0.6333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700167,20,0,0,0.10333333333333332,0.12,0.0,5.6,0.0,0.0,0.0,0.1,0.0,0.5,0.26666666666666666,0.03333333333333333,0.6666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700168,20,0,0,0.2,0.07333333333333333,0.0,5.3,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700169,20,0,0,0.13333333333333333,0.06666666666666667,0.0,5.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700170,20,0,0,0.18333333333333332,0.03666666666666667,0.0,5.7,0.4,0.0,0.0,0.2,0.5,0.0,0.016666666666666666,0.06666666666666667,0.9,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700171,20,0,0,0.2333333333333333,0.08333333333333333,0.0,5.8,0.0,0.2,0.0,0.4,0.2,0.6,0.3,0.06666666666666667,0.6166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700172,20,0,0,0.3,0.10666666666666666,0.0,5.4,0.7,0.4,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700173,20,0,0,0.42333333333333334,0.10666666666666666,0.0,5.8,0.4,0.6,0.2,0.0,0.3,1.0,0.08333333333333333,0.05,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700174,20,0,0,0.26666666666666666,0.06666666666666667,0.0,5.2,0.5,0.7,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700175,20,0,0,0.15,0.06666666666666667,0.0,5.5,0.0,0.0,0.5,0.4,0.0,0.0,0.06666666666666667,0.05,0.8833333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700176,20,0,0,0.18333333333333332,0.016666666666666666,0.0,5.8,0.0,0.0,0.5,0.0,0.2,0.4,0.11666666666666667,0.06666666666666667,0.8,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700177,20,0,0,0.15,0.016666666666666666,0.0,5.6,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700178,20,0,0,0.43666666666666665,0.2566666666666667,0.0,5.8,0.4,0.3,0.5,0.2,0.8,0.3,0.21666666666666667,0.2,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700179,20,0,0,0.33166666666666667,0.16499999999999998,0.0,5.3,0.0,0.5,0.5,0.0,0.9,0.0,0.36666666666666664,0.016666666666666666,0.6,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700180,20,0,0,0.26666666666666666,0.02,0.0,5.5,0.3,0.5,0.0,0.0,0.3,0.5,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700181,20,0,0,0.5,0.3,0.0,6.0,0.5,0.7,0.2,1.0,0.1,0.5,0.36666666666666664,0.06666666666666667,0.55,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700182,20,0,0,0.3983333333333333,0.20666666666666664,0.0,5.1,0.4,0.0,0.7,0.0,0.2,0.9,0.06666666666666667,0.016666666666666666,0.9,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700183,20,0,0,0.25,0.09333333333333334,0.0,4.7,0.6,0.0,0.6,0.0,0.0,0.3,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700184,20,0,0,0.11666666666666665,0.041666666666666664,0.0,5.8,0.1,0.0,0.0,0.6,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700185,20,0,0,0.2833333333333333,0.11666666666666665,0.0,5.1,0.7,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700186,20,0,0,0.4833333333333333,0.32333333333333336,0.0,6.0,0.0,0.8,0.4,0.4,0.6,0.7,0.5333333333333333,0.06666666666666667,0.38333333333333336,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700187,20,0,0,0.35,0.26666666666666666,0.16666666666666666,5.1,0.0,0.2,0.0,0.4,0.2,0.9,0.23333333333333334,0.06666666666666667,0.6833333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700188,20,0,0,0.08333333333333333,0.045,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700189,20,0,0,0.3833333333333333,0.05,0.0,5.7,0.0,0.5,0.0,0.6,0.5,0.7,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700190,20,0,0,0.11666666666666667,0.06666666666666667,0.0,5.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700191,20,0,0,0.43166666666666675,0.24833333333333335,0.0,5.6,0.2,0.0,0.7,0.2,1.0,0.4,0.2,0.03333333333333333,0.7333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700192,20,0,0,0.21666666666666665,0.04,0.016666666666666666,5.1,0.2,0.0,0.4,0.3,0.4,0.0,0.0,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700193,20,0,0,0.2,0.05833333333333333,0.0,5.3,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700194,20,0,0,0.16666666666666669,0.02,0.0,5.7,0.3,0.0,0.0,0.0,0.3,0.4,0.0,0.06666666666666667,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700195,20,0,0,0.2333333333333333,0.06666666666666667,0.0,5.4,0.0,0.2,0.4,0.5,0.0,0.3,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700196,20,0,0,0.3433333333333334,0.155,0.0,5.6,0.0,0.2,0.0,0.8,0.4,0.6,0.2,0.03333333333333333,0.7333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700197,20,0,0,0.295,0.11499999999999999,0.0,5.6,0.0,0.5,0.3,0.4,0.1,0.4,0.26666666666666666,0.03333333333333333,0.7,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700198,20,0,0,0.26666666666666666,0.05333333333333333,0.0,5.4,0.3,0.5,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700199,20,0,0,0.21666666666666665,0.016666666666666666,0.0,5.7,0.3,0.6,0.0,0.4,0.0,0.0,0.16666666666666666,0.016666666666666666,0.8,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700200,20,0,0,0.2733333333333333,0.21000000000000002,0.06666666666666667,5.7,0.3,0.1,0.9,0.0,0.0,0.2,0.3,0.08333333333333333,0.5833333333333334,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700201,20,0,0,0.03666666666666667,0.12833333333333333,0.0,5.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700202,20,0,0,0.16666666666666666,0.06999999999999999,0.0,5.7,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700203,20,0,0,0.4733333333333333,0.31333333333333335,0.0,5.8,1.0,0.0,0.1,0.3,0.8,0.5,0.38333333333333336,0.016666666666666666,0.5833333333333334,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700204,20,0,0,0.3,0.06666666666666667,0.0,5.5,0.5,0.0,0.1,0.6,0.0,0.6,0.06666666666666667,0.016666666666666666,0.9,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700205,20,0,0,0.4666666666666667,0.08333333333333333,0.0,5.8,0.7,0.4,0.5,0.6,0.6,0.0,0.38333333333333336,0.016666666666666666,0.5833333333333334,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700206,20,0,0,0.4,0.13999999999999999,0.06666666666666667,6.0,0.8,0.0,0.0,0.5,0.7,0.4,0.36666666666666664,0.03333333333333333,0.5666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700207,20,0,0,0.06666666666666667,0.08333333333333333,0.0,4.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700208,20,0,0,0.6566666666666666,0.265,0.0,5.4,0.2,0.8,0.6,0.5,0.9,0.7,0.06666666666666667,0.05,0.8833333333333333,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700209,20,0,0,0.29999999999999993,0.03333333333333333,0.0,5.3,0.0,0.6,0.2,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700210,20,0,0,0.14999999999999997,0.05,0.0,5.2,0.0,0.2,0.1,0.0,0.3,0.3,0.0,0.06666666666666667,0.9166666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700211,20,0,0,0.3883333333333333,0.19833333333333333,0.0,5.4,0.5,0.3,0.0,0.8,0.0,0.6,0.2,0.03333333333333333,0.7333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700212,20,0,0,0.1,0.016666666666666666,0.0,5.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700213,20,0,0,0.13333333333333333,0.0,0.0,5.5,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700214,20,0,0,0.3733333333333333,0.17333333333333334,0.0,5.5,0.0,0.7,0.0,0.4,0.7,0.4,0.08333333333333333,0.016666666666666666,0.8833333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700215,20,0,0,0.13333333333333333,0.065,0.0,5.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700216,20,0,0,0.21666666666666665,0.13333333333333333,0.0,4.9,0.6,0.4,0.0,0.3,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700217,20,0,0,0.13333333333333333,0.06666666666666667,0.0,5.3,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700218,20,0,0,0.4,0.08666666666666667,0.0,5.7,0.7,0.3,0.6,0.0,0.5,0.3,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700219,20,0,0,0.3083333333333333,0.18333333333333332,0.0,5.4,0.2,0.0,0.9,0.0,0.6,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700220,20,0,0,0.21666666666666665,0.10833333333333332,0.0,5.4,0.4,0.4,0.0,0.0,0.0,0.4,0.13333333333333333,0.03333333333333333,0.8,0.03333333333333333,0.0,0.0,0.0,0.0
pi_A,B,20700221,20,0,0,0.25,0.03666666666666667,0.0,5.7,0.0,0.0,0.4,0.5,0.6,0.0,0.26666666666666666,0.06666666666666667,0.65,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700222,20,0,0,0.265,0.14833333333333334,0.0,5.4,0.0,0.6,0.0,0.0,0.9,0.0,0.06666666666666667,0.016666666666666666,0.9,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700223,20,0,0,0.36666666666666664,0.18666666666666665,0.0,6.0,0.6,0.5,0.8,0.0,0.0,0.3,0.45,0.016666666666666666,0.5166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700224,20,0,0,0.18333333333333332,0.06666666666666667,0.0,5.6,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700225,20,0,0,0.2733333333333333,0.13,0.0,5.5,0.3,0.7,0.0,0.4,0.0,0.2,0.2833333333333333,0.016666666666666666,0.6833333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700226,20,0,0,0.26666666666666666,0.05,0.0,5.9,0.6,0.3,0.7,0.0,0.0,0.0,0.03333333333333333,0.016666666666666666,0.9333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0
pi_A,B,20700227,20,0,0,0.24166666666666664,0.14166666666666666,0.0,4.8,0.7,0.0,0.0,0.0,0.3,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_A,B,20700228,20,0,0,0.21666666666666665,0.05,0.0,5.6,0.8,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.1,0.7166666666666667,0.016666666666666666,0.0,0.0,0.0,0.0
pi_B,A,20700101,20,0,0,0.23333333333333334,0.05,0.0,5.2,0.0,0.6,0.0,0.4,0.0,0.4,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
pi_B,A,20700102,20,0,0,0.21666666666666665,0.041666666666666664,0.0,5.2,0.0,0.0,0.6,0.0,0.4,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pi_B,A,20700103,20,0,0,0.16666666666666666,0.04,0.0,5.2,0.5,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.5833333333333334,0.016666666666666666,0.0,0.0,0.0,0.0
pi_B,A,20700104,20,0,0,0.05,0.025,0.0,5.2,0.0,0.0,0.3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
