seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20600064,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,105,615,343,0
20600065,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,134,586,345,0
20600066,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,708,12,342,378,350,0
20600067,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,199,521,337,0
20600068,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,97,623,346,0
20600069,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,687,33,200,520,365,0
20600070,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,720,0,276,444,353,0
20600071,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,227,493,340,0
20600072,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,693,27,259,461,358,0
20600073,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,711,9,303,417,385,0
20600074,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,203,517,334,0
20600075,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,702,18,394,326,375,0
20600076,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,204,516,346,0
20600077,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,690,30,269,451,362,0
20600078,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,702,18,265,455,364,0
20600079,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,687,33,229,491,345,0
20600080,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,153,567,337,0
20600081,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,169,551,328,0
20600082,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,250,470,345,0
20600083,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,183,537,354,0
20600084,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,130,590,340,0
20600085,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,97,623,336,0
20600086,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,169,551,345,0
20600087,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,244,476,340,0
20600088,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,678,42,321,399,370,0
20600089,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,86,634,334,0
20600090,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,113,607,345,0
20600091,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,158,562,335,0
20600092,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,687,33,100,620,330,0
20600093,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,666,54,207,513,312,0
20600094,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,99,621,342,0
20600095,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,108,612,329,0
20600096,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,196,524,342,0
20600097,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,165,555,345,0
20600098,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,173,547,353,0
20600099,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,165,555,343,0
20600100,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,131,589,344,0
20600101,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,95,625,341,0
20600102,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,155,565,336,0
20600103,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,678,42,54,666,326,0
20600104,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,153,567,349,0
20600105,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,274,446,341,0
20600106,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,204,516,347,0
20600107,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,148,572,336,0
20600108,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,702,18,236,484,364,0
20600109,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,271,449,343,0
20600110,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,162,558,349,0
20600111,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,180,540,342,0
20600112,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,663,57,147,573,312,0
20600113,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,253,467,337,0
20600114,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,711,9,249,471,376,0
20600115,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,714,6,239,481,383,0
20600116,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,78,642,623,97,318,0
20600117,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,705,15,295,425,368,0
20600118,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,73,647,341,0
20600119,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,184,536,349,0
20600120,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,165,555,339,0
20600121,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,702,18,302,418,366,0
20600122,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,708,12,186,534,357,0
20600123,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,143,577,334,0
20600124,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,162,558,346,0
20600125,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,699,21,196,524,375,0
20600126,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,714,6,354,366,360,0
20600127,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,158,562,349,0
20600128,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,675,45,190,530,308,0
20600129,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,693,27,244,476,379,0
20600130,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,52,668,336,0
20600131,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,696,24,83,637,338,0
20600132,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,690,30,197,523,366,0
20600133,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,687,33,198,522,330,0
20600134,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,101,619,336,0
20600135,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,192,528,347,0
20600136,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,681,39,304,416,358,0
20600137,B,3A_3D,"0,1,2","3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,720,720,657,63,364,356,347,0
20600138,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,693,27,95,625,329,0
20600139,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,135,585,347,0
20600140,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,141,579,351,0
20600141,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,278,442,343,0
20600142,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,176,544,353,0
20600143,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,108,612,343,0
20600144,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,206,514,340,0
20600145,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,205,515,348,0
20600146,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,228,492,355,0
20600147,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,162,558,337,0
20600148,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,188,532,347,0
20600149,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,717,3,150,570,348,0
20600150,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,202,518,341,0
20600151,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,48,672,332,0
20600152,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,167,553,334,0
20600153,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,141,579,353,0
20600154,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,27,693,350,0
20600155,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,666,54,181,539,321,0
20600156,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,75,645,351,0
20600157,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,136,584,350,0
20600158,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,204,516,350,0
20600159,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,144,576,650,70,384,0
20600160,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,70,650,346,0
20600161,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,693,27,274,446,374,0
20600162,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,308,412,347,0
20600163,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,202,518,342,0
20600164,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,195,525,341,0
20600165,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,76,644,346,0
20600166,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,699,21,299,421,371,0
20600167,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,160,560,350,0
20600168,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,693,27,71,649,331,0
20600169,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,666,54,198,522,308,0
20600170,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,699,21,165,555,335,0
20600171,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,145,575,344,0
20600172,B,3A_3D,"0,1,2","3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,720,720,660,60,342,378,346,0
20600173,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,44,676,350,0
20600174,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,720,0,138,582,351,0
20600175,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,54,666,348,0
20600176,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,699,21,233,487,368,0
20600177,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,97,623,348,0
20600178,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,690,30,119,601,328,0
20600179,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,167,553,345,0
20600180,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,714,6,327,393,363,0
20600181,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,58,662,339,0
20600182,B,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,720,720,672,48,269,451,312,0
20600183,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,157,563,347,0
20600184,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,95,625,342,0
20600185,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,702,18,150,570,339,0
20600186,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,708,12,200,520,348,0
20600187,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,675,45,258,462,369,0
20600188,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,711,9,199,521,338,0
20600189,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,681,39,39,681,330,0
20600190,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,705,15,152,568,345,0
20600191,B,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,720,720,714,6,243,477,341,0
20600192,B,3A_3D,"0,1,2","3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,720,720,720,0,226,494,381,0
20600001,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,49,191,483,0
20600002,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,935,265,38,202,404,0
20600003,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,760,440,90,150,388,0
20600004,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,825,375,35,205,385,0
20600005,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1065,135,56,184,497,0
20600006,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,875,325,27,213,438,0
20600007,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,6,234,473,0
20600008,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,425,775,157,83,267,0
20600009,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1050,150,16,224,482,0
20600010,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,985,215,45,195,460,0
20600011,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1065,135,26,214,484,0
20600012,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,980,220,49,191,452,0
20600013,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1080,120,31,209,492,0
20600014,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,42,198,389,0
20600015,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,810,390,84,156,349,0
20600016,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,58,182,421,0
20600017,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1015,185,43,197,488,0
20600018,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,455,745,144,96,261,0
20600019,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1055,145,9,231,482,0
20600020,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1085,115,44,196,507,0
20600021,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,860,340,89,151,393,0
20600022,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,9,231,477,0
20600023,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,56,184,407,0
20600024,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,18,222,485,0
20600025,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,855,345,20,220,382,0
20600026,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,545,655,103,137,263,0
20600027,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,850,350,19,221,382,0
20600028,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1060,140,4,236,509,0
20600029,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,67,173,445,0
20600030,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1035,165,56,184,468,0
20600031,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,27,213,424,0
20600032,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,155,1045,194,46,161,0
20600033,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1055,145,16,224,490,0
20600034,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,29,211,484,0
20600035,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1055,145,60,180,469,0
20600036,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1055,145,86,154,495,0
20600037,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1055,145,61,179,496,0
20600038,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,985,215,35,205,468,0
20600039,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,790,410,95,145,325,0
20600040,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1095,105,56,184,529,0
20600041,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1055,145,113,127,490,0
20600042,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,930,270,41,199,398,0
20600043,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,885,315,102,138,399,0
20600044,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,415,785,150,90,255,0
20600045,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,34,206,435,0
20600046,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1065,135,56,184,510,0
20600047,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,945,255,11,229,453,0
20600048,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,955,245,137,103,437,0
20600049,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,1000,200,97,143,451,0
20600050,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,875,325,94,146,390,0
20600051,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,995,205,39,201,463,0
20600052,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,860,340,125,115,380,0
20600053,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,945,255,69,171,452,0
20600054,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,935,265,127,113,434,0
20600055,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1040,160,7,233,494,0
20600056,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,15,225,411,0
20600057,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,880,320,104,136,432,0
20600058,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1065,135,41,199,494,0
20600059,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,890,310,13,227,403,0
20600060,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,940,260,116,124,392,0
20600061,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,995,205,39,201,459,0
20600062,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,48,192,415,0
20600063,B,5A_1D,0,"1,2,3,4,5",4,1,1,0,240,6,SDS_PARENT_OP7,1200,240,860,340,118,122,422,0
20600064,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,160,1040,185,55,158,0
20600065,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1070,130,48,192,507,0
20600066,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,9,231,441,0
20600067,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1045,155,102,138,492,0
20600068,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,880,320,49,191,394,0
20600069,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,995,205,26,214,463,0
20600070,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1005,195,8,232,460,0
20600071,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1060,140,66,174,493,0
20600072,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1020,180,86,154,481,0
20600073,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,415,785,193,47,241,0
20600074,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,840,360,13,227,367,0
20600075,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1155,45,25,215,563,0
20600076,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,820,380,24,216,357,0
20600077,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1085,115,95,145,509,0
20600078,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1090,110,66,174,497,0
20600079,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1040,160,83,157,481,0
