scale,style,seed,arm,trace_hash,n_ticks,n_agents,eligible_agent_ticks,E_v,E_x_rmse_cells,E_x_p90_cells,mean_target_endpoint_error_cells,mean_direction_error_degrees,switch_requests,blocked_switch_fraction,mean_decision_lag_ticks,p95_decision_lag_ticks,censored_switch_fraction,stale_target_fraction,semantic_execution_fraction,forced_home_carrying_fraction,tagged_redirect_fraction,macro_early_end_fraction
4v4,GUARD,19500007,I1_W50_NO_COMMIT,dfe4502dd7cbe55078e95f6e0420bf381a66c2aedc7e36cbbd301395b6465923,240,4,726,0.3866344500811375,1.693581028371571,2.2564419000525553,1.8779730232070353,34.8330123865957,231,0.6806421642731166,1.3042582417582416,4.8249999999999975,0.5861441798941799,0.0,0.0,0.0,0.21875,0.0
4v4,GUARD,19500007,I2_W50_CURRENT_COMMIT,dfe4502dd7cbe55078e95f6e0420bf381a66c2aedc7e36cbbd301395b6465923,240,4,726,0.46023298482682934,2.1077067415387307,3.206750761619781,2.193535956922533,48.47593754496539,231,0.8540485638699924,2.333333333333333,5.862499999999999,0.7359300201562107,0.5197916666666667,0.0,0.0,0.21875,0.0
4v4,GUARD,19500007,I3_FULL_CURRENT_MACRO,dfe4502dd7cbe55078e95f6e0420bf381a66c2aedc7e36cbbd301395b6465923,240,4,726,0.43584937064664075,1.4402563331948022,2.073093748863432,0.6204490688871495,45.540769368534995,231,0.8378606072058453,3.12439129497953,9.274999999999991,0.7113488914084152,0.3541666666666667,0.896875,0.01875,0.21875,0.571078431372549
4v4,GUARD,19500008,I0_CONTINUOUS_ORACLE,e6c2931013c747776a38987470820338c1bd38dfd5244c0fdc5d9ce6b99df14e,240,4,698,0.0,0.0,0.0,0.0,2.7822509011122416e-07,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24479166666666669,0.0
4v4,GUARD,19500008,I1_W50_NO_COMMIT,e6c2931013c747776a38987470820338c1bd38dfd5244c0fdc5d9ce6b99df14e,240,4,698,0.4189188584223652,1.7839305815761564,2.588512407846618,1.8561543259302093,29.881028566670217,263,0.8301901858304298,3.6095238095238096,5.2875,0.4813037166085946,0.0,0.0,0.0,0.24479166666666669,0.0
4v4,GUARD,19500008,I2_W50_CURRENT_COMMIT,e6c2931013c747776a38987470820338c1bd38dfd5244c0fdc5d9ce6b99df14e,240,4,698,0.4629063118329392,1.7840097858557233,2.5192677664728658,2.0825823875517897,41.76014831229978,263,0.904873112659698,3.7416666666666667,5.612499999999999,0.5519541231126597,0.5239583333333333,0.0,0.0,0.24479166666666669,0.0
4v4,GUARD,19500008,I3_FULL_CURRENT_MACRO,e6c2931013c747776a38987470820338c1bd38dfd5244c0fdc5d9ce6b99df14e,240,4,698,0.43559455914387796,1.4453836798153785,2.212092531953867,0.26640833123342655,41.0702052071762,263,0.8525479094076656,3.638370118845501,5.5249999999999995,0.4975963995354239,0.3145833333333333,0.8447916666666667,0.0,0.24479166666666669,0.6244239631336406
4v4,GUARD,19500009,I0_CONTINUOUS_ORACLE,c843c0a6426b00332a1e7550f614b8774544c45ca91b6bb87ee8bd4236f2b839,240,4,700,0.0,0.0,0.0,0.0,3.131333686976806e-07,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24479166666666666,0.0
4v4,GUARD,19500009,I1_W50_NO_COMMIT,c843c0a6426b00332a1e7550f614b8774544c45ca91b6bb87ee8bd4236f2b839,240,4,700,0.3889746662466943,1.941941594026721,2.5070931824740947,1.9020873109397436,26.298941583722176,248,0.7754845209614947,3.725,5.4125,0.46233125427204375,0.0,0.0,0.0,0.24479166666666666,0.0
4v4,GUARD,19500009,I2_W50_CURRENT_COMMIT,c843c0a6426b00332a1e7550f614b8774544c45ca91b6bb87ee8bd4236f2b839,240,4,700,0.48051103597611977,2.10590669181372,3.0053174982165043,2.160368654899307,38.69438137589165,248,0.8735421650717704,3.9915293040293043,6.412499999999998,0.5573539673046252,0.5270833333333333,0.0,0.0,0.24479166666666666,0.0
4v4,GUARD,19500009,I3_FULL_CURRENT_MACRO,c843c0a6426b00332a1e7550f614b8774544c45ca91b6bb87ee8bd4236f2b839,240,4,700,0.4442692224767508,1.5037159614258564,2.2270456290962284,0.29865727630674127,35.964496346917585,248,0.8742808726361359,4.0476190476190474,5.675,0.5592479066985646,0.2947916666666667,0.8697916666666666,0.0010416666666666667,0.24479166666666666,0.6261467889908257
4v4,GUARD,19500010,I0_CONTINUOUS_ORACLE,26772bfbb636f4111e8c8b4c2e6557c52d10ebe44d1f5a0a931cdca62c68109b,240,4,698,0.0,0.0,0.0,0.0,2.868301284287701e-07,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246875,0.0
4v4,GUARD,19500010,I1_W50_NO_COMMIT,26772bfbb636f4111e8c8b4c2e6557c52d10ebe44d1f5a0a931cdca62c68109b,240,4,698,0.3611761234721752,1.6763089816098986,2.2752638350778027,1.9196261855141523,31.007424973233505,253,0.782951226635514,3.5048584298584298,5.437499999999998,0.4411689544392523,0.0,0.0,0.0,0.246875,0.0
4v4,GUARD,19500010,I2_W50_CURRENT_COMMIT,26772bfbb636f4111e8c8b4c2e6557c52d10ebe44d1f5a0a931cdca62c68109b,240,4,698,0.4374298618936555,1.802446379038374,2.5581146057912596,2.0788993573713683,38.87616896826986,253,0.8446115654205607,3.9374999999999996,6.9375,0.4883907710280374,0.49062500000000003,0.0,0.0,0.246875,0.0
4v4,GUARD,19500010,I3_FULL_CURRENT_MACRO,26772bfbb636f4111e8c8b4c2e6557c52d10ebe44d1f5a0a931cdca62c68109b,240,4,698,0.41972491215992636,1.3124240772971825,1.9486347283475887,0.28800815624680276,38.580815122683646,253,0.8251168224299066,3.688095238095238,6.374999999999999,0.4704658294392523,0.30937499999999996,0.875,0.0010416666666666667,0.246875,0.6221198156682027
4v4,GUARD,19500011,I0_CONTINUOUS_ORACLE,fd748da2c910565f1a421ae3f5eceef148b04361147558fd15c534bacb48c5ef,240,4,714,0.0,0.0,0.0,0.0,2.8702540771946186e-07,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23125,0.0
4v4,GUARD,19500011,I1_W50_NO_COMMIT,fd748da2c910565f1a421ae3f5eceef148b04361147558fd15c534bacb48c5ef,240,4,714,0.40041315238177005,1.8208467761212257,2.537952801699279,1.8092369816504297,30.938484049916738,266,0.724929488174714,2.2341736694677867,5.0,0.578690840110142,0.0,0.0,0.0,0.23125,0.0
4v4,GUARD,19500011,I2_W50_CURRENT_COMMIT,fd748da2c910565f1a421ae3f5eceef148b04361147558fd15c534bacb48c5ef,240,4,714,0.48031216559092516,1.9095799652437102,2.8235938187553855,2.1014832710283686,41.26431641253163,266,0.8835672648460741,3.176242236024845,5.8125,0.7177031971904126,0.503125,0.0,0.0,0.23125,0.0
4v4,GUARD,19500011,I3_FULL_CURRENT_MACRO,fd748da2c910565f1a421ae3f5eceef148b04361147558fd15c534bacb48c5ef,240,4,714,0.4679433306769635,1.5078885390898573,2.3021753087752765,0.6371641629208322,36.28281630955858,266,0.8483958950116619,3.236607142857143,5.6625,0.6891117785308556,0.28229166666666666,0.8354166666666666,0.012499999999999999,0.23125,0.6353211009174312
4v4,GUARD,19500012,I0_CONTINUOUS_ORACLE,d6cb96991b68e8416d86c33bd05adfdd2e43b3df6222640c8f22c02381ef94ab,240,4,723,0.0,0.0,0.0,0.0,3.093167094128198e-07,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221875,0.0
4v4,GUARD,19500012,I1_W50_NO_COMMIT,d6cb96991b68e8416d86c33bd05adfdd2e43b3df6222640c8f22c02381ef94ab,240,4,723,0.41393591802832347,1.717271447864285,2.3347173970459805,1.8215529764410134,30.55188785665592,265,0.7514578396285729,1.7594541889894213,5.324999999999999,0.6416234423111025,0.0,0.0,0.0,0.221875,0.0
4v4,GUARD,19500012,I2_W50_CURRENT_COMMIT,d6cb96991b68e8416d86c33bd05adfdd2e43b3df6222640c8f22c02381ef94ab,240,4,723,0.5263436012167012,2.02430554848964,2.854843847448352,2.1439578271660302,40.83380767188205,265,0.8979808482855347,3.0284313725490195,7.475,0.7792082789250536,0.5229166666666667,0.0,0.0,0.221875,0.0
4v4,GUARD,19500012,I3_FULL_CURRENT_MACRO,d6cb96991b68e8416d86c33bd05adfdd2e43b3df6222640c8f22c02381ef94ab,240,4,723,0.4827096816113484,1.4508469397804993,2.1874163262242643,0.8580511017896256,39.58793396786467,265,0.8674525640405604,2.972308488612836,5.9125,0.7456558011316923,0.321875,0.8354166666666667,0.019791666666666666,0.221875,0.6255813953488372
4v4,GUARD,19500013,I0_CONTINUOUS_ORACLE,48df2fb973ae034d205aea615d36a0dd73e0fef1c336757f31b6caa82750a21c,240,4,737,0.0,0.0,0.0,0.0,2.7684512719327603e-07,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0
4v4,GUARD,19500013,I1_W50_NO_COMMIT,48df2fb973ae034d205aea615d36a0dd73e0fef1c336757f31b6caa82750a21c,240,4,737,0.403801159342288,1.6537488221927572,2.322038458681199,1.7934828510155947,28.66035332290496,332,0.6918323406873025,1.01635006010861,4.574999999999999,0.618043963034421,0.0,0.0,0.0,0.20833333333333331,0.0
4v4,GUARD,19500013,I2_W50_CURRENT_COMMIT,48df2fb973ae034d205aea615d36a0dd73e0fef1c336757f31b6caa82750a21c,240,4,737,0.49378862324687295,2.1589292591396987,3.5901791012580127,2.2707076181847694,45.36203273225479,332,0.8535661857226742,1.546875,5.2375,0.7799380644800492,0.5354166666666667,0.0,0.0,0.20833333333333331,0.0
4v4,GUARD,19500013,I3_FULL_CURRENT_MACRO,48df2fb973ae034d205aea615d36a0dd73e0fef1c336757f31b6caa82750a21c,240,4,737,0.46423536338321647,1.463757871751359,2.235735280443489,1.0531232229510255,38.782782105353526,332,0.8218689707239326,1.6378374538221085,4.6499999999999995,0.7402198151721053,0.29791666666666666,0.8302083333333332,0.035416666666666666,0.20833333333333331,0.6155660377358491
4v4,GUARD,19500014,I0_CONTINUOUS_ORACLE,8ce028970f71ec3c66625b445a32fe019410a8b596e032962f9ad2b345d814af,240,4,713,0.0,0.0,0.0,0.0,2.8868939016026587e-07,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500014,I1_W50_NO_COMMIT,8ce028970f71ec3c66625b445a32fe019410a8b596e032962f9ad2b345d814af,240,4,713,0.4281463330958154,2.1167577600351413,2.827047510493322,1.9353605313851858,37.84322311107705,253,0.8185463096093937,3.1866666666666665,5.449999999999999,0.5911589384136113,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500014,I2_W50_CURRENT_COMMIT,8ce028970f71ec3c66625b445a32fe019410a8b596e032962f9ad2b345d814af,240,4,713,0.46753934314866824,2.1470486768833785,2.8543476937176653,2.118395589544379,42.05126046110455,253,0.9004463215911813,3.790979853479854,6.112499999999999,0.6712287323268632,0.5260416666666667,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500014,I3_FULL_CURRENT_MACRO,8ce028970f71ec3c66625b445a32fe019410a8b596e032962f9ad2b345d814af,240,4,713,0.445951282466824,1.6879658082645597,2.4787974873537486,0.36318629014039605,39.153465238816985,253,0.8744922717469445,3.7227564102564106,5.25,0.6406017852863647,0.353125,0.9041666666666667,0.005208333333333333,0.23229166666666667,0.5956937799043063
4v4,GUARD,19500015,I0_CONTINUOUS_ORACLE,3f41f7d5c7e2d197f436c83c7f526ae2172648493c34ef4e025afe425952b672,240,4,711,0.0,0.0,0.0,0.0,2.766026590630125e-07,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500015,I1_W50_NO_COMMIT,3f41f7d5c7e2d197f436c83c7f526ae2172648493c34ef4e025afe425952b672,240,4,711,0.4318470269155511,1.7814385521859826,2.55675575319533,1.817162538660192,30.969379802357388,276,0.7226515208837773,1.9702922077922076,5.337499999999999,0.5771176982445521,0.0,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500015,I2_W50_CURRENT_COMMIT,3f41f7d5c7e2d197f436c83c7f526ae2172648493c34ef4e025afe425952b672,240,4,711,0.5147597744945643,2.00442218626858,2.874823800985895,2.092240934654068,41.74741266626506,276,0.868488006961259,3.1619674185463658,6.3874999999999975,0.7081236758474576,0.5083333333333333,0.0,0.0,0.23229166666666667,0.0
4v4,GUARD,19500015,I3_FULL_CURRENT_MACRO,3f41f7d5c7e2d197f436c83c7f526ae2172648493c34ef4e025afe425952b672,240,4,711,0.44422303642729105,1.3893242915833908,2.1619322915147983,0.5052278842077436,32.50501418907017,276,0.7642157233656175,2.334654659277504,5.074999999999999,0.6059700363196125,0.28541666666666665,0.8260416666666668,0.007291666666666667,0.23229166666666667,0.6403712296983759
4v4,GUARD,19500016,I0_CONTINUOUS_ORACLE,5f269c5743ba12db4ed1a44c32c28a4c1d0e3cbea8808521ef604c85aa5e4225,240,4,713,0.0,0.0,0.0,0.0,3.2107773548748197e-07,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0
4v4,GUARD,19500016,I1_W50_NO_COMMIT,5f269c5743ba12db4ed1a44c32c28a4c1d0e3cbea8808521ef604c85aa5e4225,240,4,713,0.41639859445838884,2.068199267769428,2.488366597237385,1.9095029053396182,30.140886391205903,257,0.8215156083160605,3.8237787356321844,5.6,0.4888661202185792,0.0,0.0,0.0,0.23333333333333334,0.0
4v4,GUARD,19500016,I2_W50_CURRENT_COMMIT,5f269c5743ba12db4ed1a44c32c28a4c1d0e3cbea8808521ef604c85aa5e4225,240,4,713,0.5051947860166536,2.196904637345188,2.686968247964508,2.0953492043906996,42.25923667819998,257,0.8948268010803341,3.8822115384615388,5.674999999999999,0.5684308460523837,0.525,0.0,0.0,0.23333333333333334,0.0
4v4,GUARD,19500016,I3_FULL_CURRENT_MACRO,5f269c5743ba12db4ed1a44c32c28a4c1d0e3cbea8808521ef604c85aa5e4225,240,4,713,0.4673959799595221,1.6611990504046652,2.1500242812583314,0.2656477059027488,38.84235346512697,257,0.8573197349412726,3.6927083333333335,5.8375,0.5246702468437912,0.321875,0.8864583333333333,0.0010416666666666667,0.23333333333333334,0.6061320754716981
4v4,BREACH,19500001,I0_CONTINUOUS_ORACLE,3e515ec9b9d136789acd0e7a19c49514d9d9c1722b0cbdf42bcac074e1647fe3,240,4,605,0.0,0.0,0.0,0.0,3.1132690992531704e-07,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33645833333333336,0.0
4v4,BREACH,19500001,I1_W50_NO_COMMIT,3e515ec9b9d136789acd0e7a19c49514d9d9c1722b0cbdf42bcac074e1647fe3,240,4,605,0.45775464526523907,1.8821627546079251,3.0856207247304708,1.7808587015183621,15.684938692667014,393,0.6393623737373737,0.8001664708186447,6.437499999999993,0.5961174242424243,0.0,0.0,0.0,0.33645833333333336,0.0
4v4,BREACH,19500001,I2_W50_CURRENT_COMMIT,3e515ec9b9d136789acd0e7a19c49514d9d9c1722b0cbdf42bcac074e1647fe3,240,4,605,0.5543510248205357,2.3864678794227814,3.727547370545366,2.6853235887379294,29.530889501895228,393,0.7604955808080809,1.2333129892273114,7.474999999999996,0.6994160353535354,0.43229166666666674,0.0,0.0,0.33645833333333336,0.0
4v4,BREACH,19500001,I3_FULL_CURRENT_MACRO,3e515ec9b9d136789acd0e7a19c49514d9d9c1722b0cbdf42bcac074e1647fe3,240,4,605,0.5496198905654643,2.6223253012910996,4.575714382856422,2.1568497456213236,29.132127999168723,393,0.760574494949495,1.1645578420467184,7.649999999999997,0.7071496212121212,0.20208333333333334,0.9260416666666667,0.09583333333333333,0.33645833333333336,0.6943866943866944
4v4,BREACH,19500002,I0_CONTINUOUS_ORACLE,be5f3d4117a78c514bbb146b7435d9bdcb8a99b3d0d42cf330a79c0acf52f483,240,4,815,0.0,0.0,0.0,0.0,3.462038828001277e-07,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13645833333333335,0.0
4v4,BREACH,19500002,I1_W50_NO_COMMIT,be5f3d4117a78c514bbb146b7435d9bdcb8a99b3d0d42cf330a79c0acf52f483,240,4,815,0.6699754636995536,2.0460081808761297,2.953113622792865,1.5860704481738583,30.83167962418401,719,0.6828697723018917,0.017584003298289012,0.0,0.6773061989359499,0.0,0.0,0.0,0.13645833333333335,0.0
4v4,BREACH,19500002,I2_W50_CURRENT_COMMIT,be5f3d4117a78c514bbb146b7435d9bdcb8a99b3d0d42cf330a79c0acf52f483,240,4,815,0.8763507317814097,2.7695699162567218,4.310075711647851,2.5773052024977767,59.27160975434579,719,0.810815226645572,0.036044973544973546,0.0625,0.8038550052349376,0.5458333333333333,0.0,0.0,0.13645833333333335,0.0
4v4,BREACH,19500002,I3_FULL_CURRENT_MACRO,be5f3d4117a78c514bbb146b7435d9bdcb8a99b3d0d42cf330a79c0acf52f483,240,4,815,0.8073802830119254,2.363227942506392,3.4760965310019007,2.274619659541049,55.54918956437162,719,0.791253267284224,0.10581651138716357,0.3249999999999993,0.78014155312742,0.425,0.8458333333333333,0.1875,0.13645833333333335,0.4647887323943662
4v4,BREACH,19500003,I0_CONTINUOUS_ORACLE,2ab82f6871488806eef445eef974fd1bd1f1f675ade1c9d84ad1880c951a308b,240,4,739,0.0,0.0,0.0,0.0,3.1378424780568037e-07,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0
4v4,BREACH,19500003,I1_W50_NO_COMMIT,2ab82f6871488806eef445eef974fd1bd1f1f675ade1c9d84ad1880c951a308b,240,4,739,0.5763214789436812,2.15241047427212,3.298957952794197,1.6513269296424178,23.986363771750597,566,0.6240828689631881,0.25345691187585084,0.07499999999999929,0.6099343549476528,0.0,0.0,0.0,0.20833333333333334,0.0
4v4,BREACH,19500003,I2_W50_CURRENT_COMMIT,2ab82f6871488806eef445eef974fd1bd1f1f675ade1c9d84ad1880c951a308b,240,4,739,0.729619028916728,2.7380673526848116,4.30855074226276,2.8398840153423377,44.760042251678534,566,0.7531767139479906,0.5448884722059455,2.462499999999995,0.721309312732185,0.48750000000000004,0.0,0.0,0.20833333333333334,0.0
4v4,BREACH,19500003,I3_FULL_CURRENT_MACRO,2ab82f6871488806eef445eef974fd1bd1f1f675ade1c9d84ad1880c951a308b,240,4,739,0.6596259983997925,2.5047319858736046,3.98651244378127,2.261621864554126,41.608561409196255,566,0.7776922914555893,0.4780328181490972,2.062499999999993,0.7582119638635596,0.328125,0.8739583333333333,0.14479166666666668,0.20833333333333334,0.556930693069307
4v4,BREACH,19500004,I0_CONTINUOUS_ORACLE,b881956fe5a0c5c1a958f26467c7edae370d917603f6b68305532e2cfa3cc886,240,4,741,0.0,0.0,0.0,0.0,2.9755452311548745e-07,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20729166666666665,0.0
4v4,BREACH,19500004,I1_W50_NO_COMMIT,b881956fe5a0c5c1a958f26467c7edae370d917603f6b68305532e2cfa3cc886,240,4,741,0.6577048749834504,1.7764047076589475,2.7050942564558573,1.6563278202076974,29.699695328290815,603,0.6894586897195324,0.5057475173552148,3.4374999999999982,0.6644928258063445,0.0,0.0,0.0,0.20729166666666665,0.0
4v4,BREACH,19500004,I2_W50_CURRENT_COMMIT,b881956fe5a0c5c1a958f26467c7edae370d917603f6b68305532e2cfa3cc886,240,4,741,0.8771223462485928,2.483071240024546,3.800374346500699,2.527150735195818,61.99213053332533,603,0.8406958675274055,0.9655665024630543,7.749999999999994,0.8174535118094421,0.5427083333333333,0.0,0.0,0.20729166666666665,0.0
4v4,BREACH,19500004,I3_FULL_CURRENT_MACRO,b881956fe5a0c5c1a958f26467c7edae370d917603f6b68305532e2cfa3cc886,240,4,741,0.782100306146944,1.9729961429787486,3.117131596684781,1.665319327115191,57.74465371267422,603,0.844893092482061,1.0139919354838711,7.637499999999992,0.8233285891130908,0.38645833333333335,0.8833333333333333,0.15520833333333334,0.20729166666666665,0.550761421319797
4v4,BREACH,19500005,I0_CONTINUOUS_ORACLE,3a3215dd00593315edc49db8d3f71ba377ef9f889ea3339bb9255f7ad314da5b,240,4,678,0.0,0.0,0.0,0.0,3.0166508937722173e-07,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265625,0.0
4v4,BREACH,19500005,I1_W50_NO_COMMIT,3a3215dd00593315edc49db8d3f71ba377ef9f889ea3339bb9255f7ad314da5b,240,4,678,0.45101886771902444,2.078626867090734,3.2655466062222107,1.7093586530392502,16.99960808709761,458,0.5963525126410789,0.33894578622576155,1.6999999999999975,0.5723738973512114,0.0,0.0,0.0,0.265625,0.0
4v4,BREACH,19500005,I2_W50_CURRENT_COMMIT,3a3215dd00593315edc49db8d3f71ba377ef9f889ea3339bb9255f7ad314da5b,240,4,678,0.6208226428515451,2.7318543460044786,4.357136678564767,3.3124680185143434,36.15076991761208,458,0.760389507894045,0.8209287491896188,4.687499999999998,0.6927435165865292,0.459375,0.0,0.0,0.265625,0.0
4v4,BREACH,19500005,I3_FULL_CURRENT_MACRO,3a3215dd00593315edc49db8d3f71ba377ef9f889ea3339bb9255f7ad314da5b,240,4,678,0.6331152238478327,2.7713863528573457,4.677998866882695,2.555356308571037,36.60596767779754,458,0.7518977601781593,0.6851524014778325,4.237499999999995,0.7080954942797049,0.2520833333333333,0.8958333333333333,0.1125,0.265625,0.6359550561797753
4v4,BREACH,19500006,I0_CONTINUOUS_ORACLE,98f617b583914b0e3ca77b151b511e5a5e533c4a70376d8107808c894341c1f3,240,4,779,0.0,0.0,0.0,0.0,3.0001263440049335e-07,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17083333333333334,0.0
4v4,BREACH,19500006,I1_W50_NO_COMMIT,98f617b583914b0e3ca77b151b511e5a5e533c4a70376d8107808c894341c1f3,240,4,779,0.6405511154035575,1.978160139826822,3.064634576357136,1.640871322371778,33.15621223657044,651,0.7064537946845045,0.2644626313372768,0.0,0.6941552224826952,0.0,0.0,0.0,0.17083333333333334,0.0
4v4,BREACH,19500006,I2_W50_CURRENT_COMMIT,98f617b583914b0e3ca77b151b511e5a5e533c4a70376d8107808c894341c1f3,240,4,779,0.8352016162472842,2.753875843640751,4.355238348475287,2.6402260240539572,61.78063877033461,651,0.8326013304441156,0.486150361536024,2.4749999999999908,0.8172446256671155,0.5354166666666667,0.0,0.0,0.17083333333333334,0.0
4v4,BREACH,19500006,I3_FULL_CURRENT_MACRO,98f617b583914b0e3ca77b151b511e5a5e533c4a70376d8107808c894341c1f3,240,4,779,0.7638006347131319,1.9616936159070846,3.1347006450874733,1.8665037854147568,53.28303475031466,651,0.8388307443060797,0.5610360360360361,2.712499999999992,0.8265321721042704,0.3979166666666667,0.8708333333333335,0.17291666666666666,0.17083333333333334,0.5
4v4,BREACH,19500007,I0_CONTINUOUS_ORACLE,8228c3c6c19623faec2e1a4bcd42e31fbb1642e72764d937a35c65fb54b15bca,240,4,940,0.0,0.0,0.0,0.0,2.9260412337848824e-07,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0
4v4,BREACH,19500007,I1_W50_NO_COMMIT,8228c3c6c19623faec2e1a4bcd42e31fbb1642e72764d937a35c65fb54b15bca,240,4,940,0.7926254967235209,1.9236644406703638,2.9513856469663375,1.5854815341293191,42.36231333716512,892,0.7663469764205058,0.018810575873541905,0.0,0.7618523913376856,0.0,0.0,0.0,0.01875,0.0
4v4,BREACH,19500007,I2_W50_CURRENT_COMMIT,8228c3c6c19623faec2e1a4bcd42e31fbb1642e72764d937a35c65fb54b15bca,240,4,940,1.0205315459654047,2.59887723530815,3.9022585260362312,2.543023724201828,83.13986255084484,892,0.8934124011697541,0.009259259259259259,0.0,0.8922963297411827,0.6520833333333333,0.0,0.0,0.01875,0.0
4v4,BREACH,19500007,I3_FULL_CURRENT_MACRO,8228c3c6c19623faec2e1a4bcd42e31fbb1642e72764d937a35c65fb54b15bca,240,4,940,0.9024291271863637,1.7668498528775003,2.703094924926807,1.6404035637442564,69.71181423728822,892,0.8668425434969553,0.034188034188034185,0.11249999999999982,0.8634691242228008,0.6114583333333333,0.8489583333333333,0.23541666666666666,0.01875,0.16791044776119404
4v4,BREACH,19500008,I0_CONTINUOUS_ORACLE,26219517b956f52c96a60b823b44acf53f3ab1af90497aec87af49de6ff2a2d7,240,4,934,0.0,0.0,0.0,0.0,2.91007829831103e-07,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395833333333333,0.0
4v4,BREACH,19500008,I1_W50_NO_COMMIT,26219517b956f52c96a60b823b44acf53f3ab1af90497aec87af49de6ff2a2d7,240,4,934,0.7307861860266505,1.8325231996448381,2.6767053585740657,1.5974378315068374,40.53101456339569,870,0.7518885592239547,0.02844616424182275,0.0,0.7461387117816636,0.0,0.0,0.0,0.02395833333333333,0.0
4v4,BREACH,19500008,I2_W50_CURRENT_COMMIT,26219517b956f52c96a60b823b44acf53f3ab1af90497aec87af49de6ff2a2d7,240,4,934,1.0215245683252725,2.4637086472985446,3.702492818387737,2.4916177196790974,82.12315466488756,870,0.8793058098184037,0.0,0.0,0.8793058098184037,0.6572916666666667,0.0,0.0,0.02395833333333333,0.0
4v4,BREACH,19500008,I3_FULL_CURRENT_MACRO,26219517b956f52c96a60b823b44acf53f3ab1af90497aec87af49de6ff2a2d7,240,4,934,0.8765810731071806,1.8312186813462599,2.796295930802102,1.5401154877889214,69.56443890059192,870,0.8711045178124277,0.020803443328550934,0.08749999999999947,0.867648296614271,0.5989583333333334,0.8479166666666667,0.23541666666666666,0.02395833333333333,0.20577617328519857
4v4,BREACH,19500009,I0_CONTINUOUS_ORACLE,8c963a705286351075842d1d237bfd2b51d05be65c35beb91849cec2316c2fa5,240,4,936,0.0,0.0,0.0,0.0,2.691702830888219e-07,880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875,0.0
4v4,BREACH,19500009,I1_W50_NO_COMMIT,8c963a705286351075842d1d237bfd2b51d05be65c35beb91849cec2316c2fa5,240,4,936,0.8066037087442139,1.9377678522438901,2.885928578994624,1.6124182300771868,42.58940740012346,880,0.7541222122115877,0.007692307692307693,0.0,0.7517857636134568,0.0,0.0,0.0,0.021875,0.0
4v4,BREACH,19500009,I2_W50_CURRENT_COMMIT,8c963a705286351075842d1d237bfd2b51d05be65c35beb91849cec2316c2fa5,240,4,936,1.0482136861716989,2.6271634709509666,3.9278839697352206,2.609889916193233,83.62853643593849,880,0.8875529250861753,0.033965141612200433,0.0,0.8841374984277999,0.6614583333333334,0.0,0.0,0.021875,0.0
4v4,BREACH,19500009,I3_FULL_CURRENT_MACRO,8c963a705286351075842d1d237bfd2b51d05be65c35beb91849cec2316c2fa5,240,4,936,0.9114022330485737,1.7820437166412453,2.646159039909128,1.5663360391108936,72.72355781353743,880,0.8901128139890261,0.008064516129032258,0.0,0.8889866878628999,0.6114583333333334,0.8343750000000001,0.23645833333333333,0.021875,0.23843416370106763
4v4,BREACH,19500010,I0_CONTINUOUS_ORACLE,0fddd9ea12a0fe5a5cb4b49795f1984b917a50a190b7959b33ef340c5398d8a8,240,4,943,0.0,0.0,0.0,0.0,3.0678559997052154e-07,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
4v4,BREACH,19500010,I1_W50_NO_COMMIT,0fddd9ea12a0fe5a5cb4b49795f1984b917a50a190b7959b33ef340c5398d8a8,240,4,943,0.7764234096336144,1.841736780861102,2.8321802952810393,1.614081331539758,40.73903662622672,885,0.7351197021789739,0.014925373134328358,0.0,0.7316950446447272,0.0,0.0,0.0,0.015625,0.0
