scale,style,seed,arm,tick,agent,E_v_tick,trace_hash
2v2,GUARD,19500008,I2_W50_CURRENT_COMMIT,239,1,0.305926,86bec595a8de1129a4aebd933ae3029b1ff2aa7eb08231d363196dce6cadc000
2v2,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,0,0.304428,86bec595a8de1129a4aebd933ae3029b1ff2aa7eb08231d363196dce6cadc000
2v2,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,1,0.304428,86bec595a8de1129a4aebd933ae3029b1ff2aa7eb08231d363196dce6cadc000
2v2,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,0,0.414535,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,1,0.414535,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I1_W50_NO_COMMIT,239,0,0.426428,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I1_W50_NO_COMMIT,239,1,0.426428,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,0,0.55134,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,1,0.55134,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,0,0.503987,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
2v2,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,1,0.503987,924160808bae0a79833f9a197f4f77bc2a36ea4885f9e127119e972c22f4f6d3
4v4,GUARD,19500008,I0_CONTINUOUS_ORACLE,239,0,0.448404,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I0_CONTINUOUS_ORACLE,239,1,0.448404,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I0_CONTINUOUS_ORACLE,239,2,0.448404,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I0_CONTINUOUS_ORACLE,239,3,0.448404,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I1_W50_NO_COMMIT,239,0,0.463175,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I1_W50_NO_COMMIT,239,1,0.463175,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I1_W50_NO_COMMIT,239,2,0.463175,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I1_W50_NO_COMMIT,239,3,0.463175,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I2_W50_CURRENT_COMMIT,239,0,0.536546,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I2_W50_CURRENT_COMMIT,239,1,0.536546,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I2_W50_CURRENT_COMMIT,239,2,0.536546,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I2_W50_CURRENT_COMMIT,239,3,0.536546,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,0,0.523951,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,1,0.523951,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,2,0.523951,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,GUARD,19500008,I3_FULL_CURRENT_MACRO,239,3,0.523951,4a561601e91418a48fe3f5232534cab039199c29d7fcfefcd5aa22496c392685
4v4,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,0,0.616898,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,1,0.616898,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,2,0.616898,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I0_CONTINUOUS_ORACLE,239,3,0.616898,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I1_W50_NO_COMMIT,239,0,0.760457,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I1_W50_NO_COMMIT,239,1,0.760457,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I1_W50_NO_COMMIT,239,2,0.760457,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I1_W50_NO_COMMIT,239,3,0.760457,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,0,0.998075,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,1,0.998075,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,2,0.998075,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I2_W50_CURRENT_COMMIT,239,3,0.998075,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,0,0.935549,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,1,0.935549,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,2,0.935549,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
4v4,BREACH,19500008,I3_FULL_CURRENT_MACRO,239,3,0.935549,c796a57bff6d7223bd19f22d86e3ea8f7b2d9968eec17d85c678f4e7d8369cbe
2v2,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,0,0.234752,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,1,0.234752,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I1_W50_NO_COMMIT,239,0,0.228377,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I1_W50_NO_COMMIT,239,1,0.228377,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,0,0.272583,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,1,0.272583,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,0,0.261493,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,1,0.261493,9f9c846f93d5fc92cbe90ae7ff35340f50942bdc4248251372357073327ef054
2v2,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,0,0.45415,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,1,0.45415,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I1_W50_NO_COMMIT,239,0,0.582891,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I1_W50_NO_COMMIT,239,1,0.582891,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,0,0.744903,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,1,0.744903,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,0,0.672318,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
2v2,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,1,0.672318,48a544c09d54760556e8ee9e346ec6f779dac04ffe2dabb793a4f9eaea2bd4a7
4v4,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,0,0.448056,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,1,0.448056,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,2,0.448056,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I0_CONTINUOUS_ORACLE,239,3,0.448056,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I1_W50_NO_COMMIT,239,0,0.474914,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I1_W50_NO_COMMIT,239,1,0.474914,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I1_W50_NO_COMMIT,239,2,0.474914,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I1_W50_NO_COMMIT,239,3,0.474914,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,0,0.530888,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,1,0.530888,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,2,0.530888,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I2_W50_CURRENT_COMMIT,239,3,0.530888,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,0,0.525295,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,1,0.525295,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,2,0.525295,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,GUARD,19500009,I3_FULL_CURRENT_MACRO,239,3,0.525295,76232e65d2f6062df0636d0e1a2f0d9778e811177d37cf31a72353464f9fac13
4v4,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,0,0.666839,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,1,0.666839,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,2,0.666839,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I0_CONTINUOUS_ORACLE,239,3,0.666839,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I1_W50_NO_COMMIT,239,0,0.786436,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I1_W50_NO_COMMIT,239,1,0.786436,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I1_W50_NO_COMMIT,239,2,0.786436,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I1_W50_NO_COMMIT,239,3,0.786436,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,0,1.042711,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,1,1.042711,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,2,1.042711,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I2_W50_CURRENT_COMMIT,239,3,1.042711,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,0,0.970566,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,1,0.970566,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,2,0.970566,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
4v4,BREACH,19500009,I3_FULL_CURRENT_MACRO,239,3,0.970566,e0e6c07c2a7ee6081390f705348cce2848f3961c4b4e874dbd9c6f37f77ded04
2v2,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,0,0.210065,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,1,0.210065,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I1_W50_NO_COMMIT,239,0,0.293211,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I1_W50_NO_COMMIT,239,1,0.293211,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,0,0.352222,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,1,0.352222,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,0,0.377146,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,1,0.377146,3e97ce08d2f95c0b053c07cd29608b8193b4d8b9018f4fcb0bc7abd8b87a665f
2v2,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,0,0.361448,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,1,0.361448,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I1_W50_NO_COMMIT,239,0,0.554243,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I1_W50_NO_COMMIT,239,1,0.554243,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,0,0.728193,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,1,0.728193,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,0,0.659161,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
2v2,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,1,0.659161,82149587e16f2ab643bd87302bd9e8d88d70871ff7618f3e6f95c2b0ca95e6bb
4v4,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,0,0.412877,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,1,0.412877,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,2,0.412877,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I0_CONTINUOUS_ORACLE,239,3,0.412877,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I1_W50_NO_COMMIT,239,0,0.481657,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I1_W50_NO_COMMIT,239,1,0.481657,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I1_W50_NO_COMMIT,239,2,0.481657,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I1_W50_NO_COMMIT,239,3,0.481657,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,0,0.513193,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,1,0.513193,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,2,0.513193,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I2_W50_CURRENT_COMMIT,239,3,0.513193,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,0,0.513426,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,1,0.513426,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,2,0.513426,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,GUARD,19500010,I3_FULL_CURRENT_MACRO,239,3,0.513426,17213e36ecc3164e060c09bd481ecb46e56a61475f77ecc06bf43cafdf3914da
4v4,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,0,0.622799,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,1,0.622799,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,2,0.622799,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I0_CONTINUOUS_ORACLE,239,3,0.622799,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I1_W50_NO_COMMIT,239,0,0.762192,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I1_W50_NO_COMMIT,239,1,0.762192,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I1_W50_NO_COMMIT,239,2,0.762192,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I1_W50_NO_COMMIT,239,3,0.762192,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,0,0.998672,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,1,0.998672,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,2,0.998672,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I2_W50_CURRENT_COMMIT,239,3,0.998672,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,0,0.925636,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,1,0.925636,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,2,0.925636,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
4v4,BREACH,19500010,I3_FULL_CURRENT_MACRO,239,3,0.925636,e046782d3defaa36c5f6784bf517420aa28e56005b1d12d42d0669aa098efe73
2v2,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,0,0.222098,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,1,0.222098,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I1_W50_NO_COMMIT,239,0,0.284421,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I1_W50_NO_COMMIT,239,1,0.284421,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,0,0.347317,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,1,0.347317,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,0,0.338938,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,1,0.338938,e9d30f25948b8061b5cd8f43394529553e3acee6c492641cee4f073bf63eb9da
2v2,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,0,0.299741,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,1,0.299741,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I1_W50_NO_COMMIT,239,0,0.379037,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I1_W50_NO_COMMIT,239,1,0.379037,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,0,0.423029,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,1,0.423029,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,0,0.359144,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
2v2,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,1,0.359144,c72bb7bcabe41b4d376775e893d97383b934943dd4a6be203d68f30dbc0ffa88
4v4,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,0,0.387644,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,1,0.387644,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,2,0.387644,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I0_CONTINUOUS_ORACLE,239,3,0.387644,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I1_W50_NO_COMMIT,239,0,0.480097,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I1_W50_NO_COMMIT,239,1,0.480097,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I1_W50_NO_COMMIT,239,2,0.480097,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I1_W50_NO_COMMIT,239,3,0.480097,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,0,0.551104,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,1,0.551104,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,2,0.551104,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I2_W50_CURRENT_COMMIT,239,3,0.551104,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,0,0.515706,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,1,0.515706,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
