policy,pole,seed,steps,won,blue_score,red_score,macro_switch_rate,all_identical_cmd,distinct_cmds,distinct_macros,n_get_flag,n_go_home,n_go_to,n_mine,mean_pair_dist,n_defenders,n_attackers,mean_d_own_flag,mean_d_enemy_flag,n_tagged,any_carrying,n_pressured,mean_support_dist
B100k,B,18600019,240,0,0,0,0.1297071129707113,0.041666666666666664,2.9791666666666665,1.8958333333333333,1.375,0.2833333333333333,2.3208333333333333,0.020833333333333332,3.6004898926864066,0.16666666666666666,2.7041666666666666,12.527130571007728,3.4000485584139826,0.21666666666666667,0.8958333333333334,0.625,2.434727165924669
B100k,B,18600020,141,1,3,0,0.16964285714285715,0.06382978723404255,3.00709219858156,1.7446808510638299,2.723404255319149,0.14184397163120568,1.1205673758865249,0.014184397163120567,5.027355378119377,1.0070921985815602,1.1205673758865249,6.841328389255713,7.151948311650161,1.2056737588652482,0.375886524822695,1.2695035460992907,3.3081123961196184
B100k,B,18600021,240,0,0,0,0.13598326359832635,0.07916666666666666,2.7583333333333333,1.825,1.2708333333333333,0.2833333333333333,2.4375,0.008333333333333333,2.972296095918864,0.0625,3.0208333333333335,13.430300484100977,2.7832747638225555,0.10416666666666667,0.9458333333333333,0.4666666666666667,1.8130527171823714
B100k,B,18600022,150,1,3,0,0.18959731543624161,0.013333333333333334,3.0733333333333333,1.6733333333333333,2.66,0.10666666666666667,1.18,0.05333333333333334,4.564067671762573,1.2,1.14,6.505383736292521,7.290625572999319,1.1933333333333334,0.35333333333333333,1.4,2.7787608080874375
B100k,B,18600023,240,1,2,0,0.13284518828451883,0.05,2.975,1.875,2.3041666666666667,0.2791666666666667,1.4083333333333334,0.008333333333333333,3.8248714328640037,0.5458333333333333,1.9416666666666667,9.563114528357982,5.3005826763808725,0.7916666666666666,0.5833333333333334,1.1125,2.618420690228611
B100k,B,18600024,103,1,3,0,0.1715686274509804,0.02912621359223301,3.1650485436893203,1.8446601941747574,2.8446601941747574,0.33980582524271846,0.7766990291262136,0.038834951456310676,5.064656115562013,1.1067961165048543,1.4563106796116505,6.8076982266694595,6.565124979296934,1.116504854368932,0.47572815533980584,1.2233009708737863,2.8348658099959168
B100k,B,18600025,240,0,0,0,0.13807531380753138,0.016666666666666666,3.1666666666666665,1.7458333333333333,2.091666666666667,0.1625,1.7125,0.03333333333333333,3.6926021860291556,0.4,2.1375,10.832408255338668,4.791456995159388,0.6458333333333334,0.65,0.75,3.146335935243118
B100k,B,18600026,240,0,0,0,0.17677824267782427,0.05,2.966666666666667,1.65,2.3625,0.175,1.4416666666666667,0.020833333333333332,4.341320359396438,0.7083333333333334,1.3625,8.782324127356212,6.474743963778019,1.2333333333333334,0.37083333333333335,1.3166666666666667,2.5779383007452323
B100k,B,18600027,240,0,0,0,0.1192468619246862,0.05,3.0625,1.9666666666666666,1.4875,0.3333333333333333,2.1708333333333334,0.008333333333333333,3.1250067834431925,0.1375,2.9291666666666667,12.685356529553731,2.930343196292718,0.125,0.9291666666666667,0.4125,2.536049622297287
B100k,B,18600028,240,1,2,0,0.19560669456066945,0.058333333333333334,2.941666666666667,1.6833333333333333,2.6125,0.14166666666666666,1.2208333333333334,0.025,4.47178554456267,1.0416666666666667,0.8,6.768745265404383,7.918552390237649,1.3791666666666667,0.20416666666666666,1.3791666666666667,3.0142817073040185
B100k,B,18600029,240,1,1,0,0.13912133891213388,0.05,2.9875,1.7916666666666667,2.125,0.225,1.6416666666666666,0.008333333333333333,3.8241513881418445,0.3875,2.3041666666666667,11.024335782726606,4.466238290816546,0.6333333333333333,0.6583333333333333,0.8083333333333333,2.641292129517996
B100k,B,18600030,153,1,3,1,0.1611842105263158,0.026143790849673203,3.3006535947712417,1.738562091503268,2.7450980392156863,0.1503267973856209,1.1045751633986929,0.0,4.381845072983137,1.0849673202614378,1.1437908496732025,6.409849076489218,7.254976079354878,1.1372549019607843,0.29411764705882354,1.3790849673202614,3.0277538834666675
B100k,B,18600031,158,1,3,0,0.18630573248407642,0.056962025316455694,3.1265822784810124,1.7278481012658229,2.7025316455696204,0.15822784810126583,1.1265822784810127,0.012658227848101266,4.725179780824777,1.1645569620253164,0.9367088607594937,6.4496928317637385,7.644104507150529,1.3544303797468353,0.2911392405063291,1.5822784810126582,2.6306017930827923
B100k,B,18600032,240,0,0,0,0.1412133891213389,0.06666666666666667,2.845833333333333,1.9916666666666667,1.3,0.35,2.341666666666667,0.008333333333333333,3.115788723838826,0.1,2.8291666666666666,13.207469662030539,2.9999187752604484,0.14166666666666666,0.9375,0.2708333333333333,2.3619468883285677
Bfinal,B,18600001,240,1,2,0,0.2510460251046025,0.0375,3.2333333333333334,1.7166666666666666,2.0166666666666666,0.029166666666666667,1.9458333333333333,0.008333333333333333,4.964028802824517,1.0583333333333333,0.5708333333333333,6.527042012413343,8.634954447547594,1.2875,0.13333333333333333,1.1833333333333333,3.4265038298273627
Bfinal,B,18600002,240,1,1,0,0.16631799163179917,0.0,3.3375,1.8625,1.9875,0.09166666666666666,1.875,0.04583333333333333,3.8669540509581566,0.4375,2.158333333333333,10.624257890383403,4.852986671527227,0.6833333333333333,0.6333333333333333,0.7333333333333333,3.141280861695608
Bfinal,B,18600003,240,0,0,0,0.1297071129707113,0.020833333333333332,3.1666666666666665,1.875,1.1958333333333333,0.12916666666666668,2.6041666666666665,0.07083333333333333,3.4382619400612184,0.075,2.9541666666666666,12.843716130654018,2.946264894803365,0.10416666666666667,0.9291666666666667,0.2875,2.787511001030604
Bfinal,B,18600004,240,0,0,1,0.1809623430962343,0.016666666666666666,3.2583333333333333,1.7791666666666666,1.5791666666666666,0.1,2.3,0.020833333333333332,4.247718770864108,0.37083333333333335,1.9791666666666667,10.291406726837158,5.061591178675493,0.4708333333333333,0.6458333333333334,0.5875,3.4098258585375745
Bfinal,B,18600005,240,0,0,0,0.1202928870292887,0.004166666666666667,3.2,1.8166666666666667,1.4375,0.05,2.4916666666666667,0.020833333333333332,3.480776694644656,0.06666666666666667,3.0416666666666665,13.083842710653942,2.844210182130337,0.13333333333333333,0.9375,0.2833333333333333,3.5432007091791453
Bfinal,B,18600006,240,0,0,0,0.1589958158995816,0.0125,3.254166666666667,1.8875,1.4041666666666666,0.08333333333333333,2.466666666666667,0.04583333333333333,3.630225232947204,0.15,2.7041666666666666,12.500416706005732,3.5729722109933695,0.17916666666666667,0.8583333333333333,0.4125,3.305424397604333
Bfinal,B,18600007,240,1,1,0,0.2217573221757322,0.004166666666666667,3.4833333333333334,1.7791666666666666,2.05,0.016666666666666666,1.9125,0.020833333333333332,4.922744807435407,1.0916666666666666,0.37916666666666665,6.268795546889305,9.067036657532055,1.2958333333333334,0.10416666666666667,1.1458333333333333,3.677064553179122
Bfinal,B,18600008,240,1,1,0,0.1589958158995816,0.0125,3.075,1.7875,1.4791666666666667,0.058333333333333334,2.4208333333333334,0.041666666666666664,3.7416488022853938,0.30416666666666664,2.3125,10.949497523903847,4.454333042850097,0.4583333333333333,0.6958333333333333,0.5375,2.683087516366766
Bfinal,B,18600009,240,0,0,0,0.2384937238493724,0.008333333333333333,3.3583333333333334,1.7583333333333333,2.3625,0.03333333333333333,1.5875,0.016666666666666666,4.734694321784709,0.8333333333333334,0.45,6.859996495644252,8.650612735748291,1.3,0.0625,1.1625,3.132847482959429
Bfinal,B,18600010,240,1,1,0,0.2301255230125523,0.008333333333333333,3.3291666666666666,1.7041666666666666,1.8791666666666667,0.029166666666666667,2.0625,0.029166666666666667,4.93213564403769,0.8958333333333334,0.5916666666666667,6.8553433517615,8.47066090106964,1.1791666666666667,0.1625,1.2041666666666666,3.4332247900073987
Bfinal,B,18600011,240,1,1,0,0.2405857740585774,0.008333333333333333,3.3375,1.7166666666666666,1.75,0.016666666666666666,2.2125,0.020833333333333332,4.627519070398476,0.9916666666666667,0.4583333333333333,6.458107539017996,8.790702408055465,1.2625,0.09166666666666666,1.2791666666666666,3.365499693581779
Bfinal,B,18600012,240,1,1,0,0.22698744769874477,0.016666666666666666,3.3333333333333335,1.7875,2.1333333333333333,0.016666666666666666,1.8291666666666666,0.020833333333333332,4.737353063664503,0.9791666666666666,0.4625,6.567174643278122,8.605775713920593,1.1833333333333333,0.10833333333333334,1.3,3.4783112090420762
Bfinal,B,18600013,100,1,3,0,0.20959595959595959,0.01,3.4,1.79,1.87,0.12,1.99,0.02,4.4190199395517515,1.06,1.39,6.698511070013046,6.578722586035728,0.87,0.46,0.95,2.9238425249403175
Bfinal,B,18600014,240,1,1,0,0.2510460251046025,0.004166666666666667,3.3666666666666667,1.8,2.095833333333333,0.025,1.8666666666666667,0.0125,5.208710026161538,1.0375,0.5875,6.788040334979693,8.698984920481841,1.3125,0.10833333333333334,1.0958333333333334,3.2395288409458267
Bfinal,B,18600015,240,1,1,0,0.21652719665271966,0.004166666666666667,3.4875,1.775,2.091666666666667,0.016666666666666666,1.8625,0.029166666666666667,4.7621278418434985,1.0208333333333333,0.45,6.606780268748602,8.671767823398113,1.2291666666666667,0.09166666666666666,1.2708333333333333,2.7708356699656917
Bfinal,B,18600016,240,1,2,0,0.22594142259414227,0.0,3.2,1.75,1.8166666666666667,0.03333333333333333,2.129166666666667,0.020833333333333332,4.617783946378364,1.0875,0.4875,6.1915453215440115,8.879600521425406,1.0541666666666667,0.14583333333333334,1.0,3.3258941570917764
Bfinal,B,18600017,240,1,1,0,0.20502092050209206,0.008333333333333333,3.2708333333333335,1.8125,1.975,0.03333333333333333,1.9833333333333334,0.008333333333333333,4.983361515651146,1.075,0.375,6.211815059185028,9.230638512472312,1.0875,0.12083333333333333,1.1041666666666667,4.103231765516769
Bfinal,B,18600018,240,0,0,0,0.13389121338912133,0.016666666666666666,3.033333333333333,1.8291666666666666,1.4041666666666666,0.06666666666666667,2.5208333333333335,0.008333333333333333,3.050393422175613,0.1125,3.1,12.882591877381007,2.8561063520610332,0.14166666666666666,0.8958333333333334,0.3958333333333333,2.0697178670338223
Bfinal,B,18600019,240,1,1,0,0.24476987447698745,0.004166666666666667,3.325,1.7416666666666667,1.9791666666666667,0.016666666666666666,1.9791666666666667,0.025,5.042284542404944,0.95,0.45,6.597736411293348,8.812551686167717,1.2791666666666666,0.08333333333333333,1.3708333333333333,3.502946178548229
Bfinal,B,18600020,240,1,1,0,0.15271966527196654,0.0,3.4,1.8416666666666666,1.4833333333333334,0.11666666666666667,2.3833333333333333,0.016666666666666666,3.806143326001862,0.42916666666666664,2.2875,10.859987411896387,4.474267815550168,0.32916666666666666,0.7375,0.65,3.063449139189389
Bfinal,B,18600021,240,0,0,0,0.14225941422594143,0.03333333333333333,3.033333333333333,1.8458333333333334,1.3666666666666667,0.1,2.4875,0.04583333333333333,2.9816907056296866,0.04583333333333333,3.2083333333333335,13.153584367036819,2.513062470157941,0.12916666666666668,0.9458333333333333,0.5041666666666667,1.9675455306377787
Bfinal,B,18600022,240,0,0,0,0.16108786610878661,0.029166666666666667,3.033333333333333,1.8333333333333333,1.5833333333333333,0.13333333333333333,2.2625,0.020833333333333332,2.995431130400134,0.1625,3.1458333333333335,12.957839678724607,2.8007241373260814,0.15416666666666667,0.925,0.45,2.0870375609667287
Bfinal,B,18600023,240,1,1,0,0.2395397489539749,0.0125,3.3625,1.7916666666666667,1.9791666666666667,0.016666666666666666,1.9958333333333333,0.008333333333333333,4.667159433186883,1.0583333333333333,0.4041666666666667,6.256790150205294,9.010705453157424,1.2625,0.08333333333333333,1.275,3.177153638253609
Bfinal,B,18600024,240,0,0,0,0.23640167364016737,0.008333333333333333,3.4208333333333334,1.7208333333333334,2.2666666666666666,0.04583333333333333,1.6708333333333334,0.016666666666666666,5.376564117314087,1.0041666666666667,0.5,6.8356387376785275,8.766741540034612,1.3041666666666667,0.10416666666666667,1.1916666666666667,3.5951365239599835
Bfinal,B,18600025,240,0,0,0,0.15271966527196654,0.029166666666666667,3.120833333333333,1.8875,1.5666666666666667,0.13333333333333333,2.254166666666667,0.04583333333333333,3.290921772995757,0.05416666666666667,2.966666666666667,13.029403618971507,2.950856350362301,0.17083333333333334,0.925,0.3375,2.3002416240344257
