seed,t,agent,carrying,pressured,near_enemy_flag,near_own_flag,macro_driver,macro_student,macro_better
18900018,10,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,10,1,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,10,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,10,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,11,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,11,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,11,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,11,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,12,0,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,12,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,12,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,12,3,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,13,0,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,13,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,13,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,13,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,14,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,14,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,14,2,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900018,14,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,15,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,15,1,0,0,0,1,GO_TO,GET_FLAG,GET_FLAG
18900018,15,2,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,15,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,16,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,16,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,16,2,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,16,3,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,17,0,0,0,0,1,GO_TO,GET_FLAG,GO_TO
18900018,17,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,17,2,0,1,1,0,GO_TO,GET_FLAG,GO_TO
18900018,17,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,18,0,0,0,0,1,GO_TO,GET_FLAG,GET_FLAG
18900018,18,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,18,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,18,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,19,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,19,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,19,2,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,19,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,20,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,20,1,0,0,0,1,GO_TO,GET_FLAG,GET_FLAG
18900018,20,2,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900018,20,3,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,21,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,21,1,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,21,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,21,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,22,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,22,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,22,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,22,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,23,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,23,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,23,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,23,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,24,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,24,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,24,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,24,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,25,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,25,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,25,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,25,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,26,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,26,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,26,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,26,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,27,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,27,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,27,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,27,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,28,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,28,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,28,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,28,3,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,29,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,29,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,29,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,29,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,30,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,30,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,30,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,30,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,31,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,31,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,31,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,31,3,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,32,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,32,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,32,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,32,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,33,0,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,33,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,33,2,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,33,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,34,0,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,34,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,34,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,34,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,35,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,35,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,35,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,35,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,36,0,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,36,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,36,2,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,36,3,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,37,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,37,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,37,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,37,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,38,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,38,1,0,0,1,0,GET_FLAG,GET_FLAG,GO_TO
18900018,38,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,38,3,0,1,1,0,GET_FLAG,GET_FLAG,GO_TO
18900018,39,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,39,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,39,2,0,0,0,1,GO_TO,GET_FLAG,GO_TO
18900018,39,3,0,1,1,0,GO_TO,GET_FLAG,GO_TO
18900018,40,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,40,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,40,2,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,40,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,41,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,41,1,1,0,1,0,GO_TO,GO_HOME,GO_HOME
18900018,41,2,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,41,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,42,0,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,42,1,0,1,1,0,GET_FLAG,GET_FLAG,GO_TO
18900018,42,2,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,42,3,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900018,43,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,43,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,43,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,43,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,44,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,44,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,44,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,44,3,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,45,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,45,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,45,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,45,3,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,46,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,46,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,46,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,46,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,47,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,47,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,47,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,47,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,48,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,48,1,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,48,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,48,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,49,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,49,1,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,49,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,49,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,50,0,0,1,1,0,GET_FLAG,GET_FLAG,GO_TO
18900018,50,1,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900018,50,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,50,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,51,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,51,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,51,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,51,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,52,0,1,1,1,0,GO_TO,GO_HOME,GO_TO
18900018,52,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,52,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,52,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,53,0,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,53,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,53,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,53,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,54,0,0,1,1,0,GO_TO,GET_FLAG,GO_TO
18900018,54,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,54,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,54,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,55,0,0,1,1,0,GO_TO,GET_FLAG,GET_FLAG
18900018,55,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,55,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,55,3,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,56,0,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,56,1,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,56,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,56,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,57,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,57,1,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,57,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,57,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,58,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,58,1,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,58,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,58,3,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,59,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,59,1,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,59,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,59,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,60,0,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,60,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,60,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,60,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,61,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,61,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,61,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,61,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,62,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,62,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,62,2,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,62,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,63,0,0,0,0,1,GO_TO,GET_FLAG,GO_TO
18900018,63,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,63,2,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,63,3,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,64,0,0,0,0,1,GO_TO,GET_FLAG,GO_TO
18900018,64,1,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,64,2,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,64,3,0,1,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,65,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,65,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,65,2,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,65,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,66,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,66,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,66,2,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,66,3,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,67,0,0,0,0,1,GO_TO,GO_TO,GO_TO
18900018,67,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,67,2,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,67,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,68,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,68,1,0,1,1,0,GO_TO,GET_FLAG,GET_FLAG
18900018,68,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,68,3,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,69,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,69,1,0,1,1,0,GO_TO,GO_TO,GO_TO
18900018,69,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,69,3,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900018,70,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,70,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,70,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,70,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,71,0,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,71,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,71,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,71,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,72,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,72,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,72,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,72,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,73,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,73,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,73,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,73,3,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,74,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,74,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,74,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,74,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,75,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,75,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,75,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,75,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,76,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,76,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,76,2,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,76,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,77,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,77,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,77,2,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,77,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,78,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,78,1,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,78,2,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,78,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,79,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,79,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,79,2,1,1,1,0,GO_HOME,GO_HOME,GO_HOME
18900018,79,3,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,80,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,80,1,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,80,2,1,1,1,0,GO_HOME,GO_HOME,GO_HOME
18900018,80,3,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,81,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,81,1,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,81,2,1,1,1,0,GO_HOME,GO_HOME,GO_HOME
18900018,81,3,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,82,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,82,1,0,0,0,1,GO_TO,GET_FLAG,GET_FLAG
18900018,82,2,1,1,1,0,GO_HOME,GO_HOME,GO_HOME
18900018,82,3,0,1,1,0,GO_TO,GET_FLAG,GET_FLAG
18900018,83,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,83,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,83,2,1,1,1,0,GO_HOME,GO_TO,GO_HOME
18900018,83,3,0,1,1,0,GO_TO,GO_TO,GO_TO
18900018,84,0,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,84,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,84,2,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,84,3,0,1,1,0,GO_TO,GO_TO,GO_TO
18900018,85,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,85,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,85,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,85,3,0,1,1,0,GO_TO,GO_TO,GO_TO
18900018,86,0,0,1,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,86,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,86,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,86,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,87,0,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,87,1,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,87,2,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,87,3,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,88,0,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,88,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,88,2,0,0,0,0,GO_TO,GET_FLAG,GO_TO
18900018,88,3,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,89,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,89,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,89,2,0,0,0,0,GET_FLAG,GET_FLAG,GO_TO
18900018,89,3,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,90,0,0,0,0,0,GO_TO,GET_FLAG,GET_FLAG
18900018,90,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,90,2,0,0,0,1,GET_FLAG,GET_FLAG,GO_TO
18900018,90,3,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,91,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,91,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,91,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,91,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,92,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,92,1,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,92,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,92,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,93,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,93,1,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,93,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,93,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,94,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,94,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,94,2,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,94,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,95,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,95,1,0,1,1,0,GO_TO,GET_FLAG,GO_TO
18900018,95,2,0,0,0,1,GO_TO,GET_FLAG,GET_FLAG
18900018,95,3,1,1,1,0,GO_TO,GO_HOME,GO_TO
18900018,96,0,0,0,0,1,GET_FLAG,GET_FLAG,GET_FLAG
18900018,96,1,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,96,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,96,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,97,0,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,97,1,0,1,0,0,GO_TO,GO_TO,GO_TO
18900018,97,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,97,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,98,0,0,0,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,98,1,0,1,0,0,GO_TO,GET_FLAG,GO_TO
18900018,98,2,0,0,0,0,GO_TO,GO_TO,GO_TO
18900018,98,3,1,1,1,0,GO_TO,GO_TO,GO_TO
18900018,99,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,99,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,99,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,99,3,1,1,1,0,GO_TO,GO_HOME,GO_HOME
18900018,100,0,0,1,1,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,100,1,0,1,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,100,2,0,0,0,0,GET_FLAG,GET_FLAG,GET_FLAG
18900018,100,3,1,1,1,0,GO_TO,GO_TO,GO_TO
