seed,pole,assignment_arm,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_flag_captures,red_flag_captures,blue_alive_end,red_alive_end,genome_id,pole_config_hash,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
19800029,B,CLOSEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,75,405,218,0
19800030,B,CLOSEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,200,280,247,0
19800031,B,CLOSEST_DEFENDS,"0,2","1,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,291,189,258,0
19800032,B,CLOSEST_DEFENDS,"0,2","1,3",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,242,238,250,0
19800033,B,CLOSEST_DEFENDS,"0,3","1,2",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,444,36,64,416,204,0
19800034,B,CLOSEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,474,6,258,222,254,0
19800035,B,CLOSEST_DEFENDS,"0,2","1,3",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,444,36,227,253,231,0
19800036,B,CLOSEST_DEFENDS,"0,3","1,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,480,0,180,300,258,0
19800037,B,CLOSEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,193,287,242,0
19800038,B,CLOSEST_DEFENDS,"1,3","0,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,470,10,121,359,220,0
19800039,B,CLOSEST_DEFENDS,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,260,220,299,181,236,0
19800040,B,CLOSEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,103,377,220,0
19800041,B,CLOSEST_DEFENDS,"2,3","0,1",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,454,26,203,277,215,0
19800042,B,CLOSEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,184,296,393,87,221,0
19800043,B,CLOSEST_DEFENDS,"0,2","1,3",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,378,102,230,250,191,0
19800044,B,CLOSEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,231,249,241,0
19800045,B,CLOSEST_DEFENDS,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,476,4,231,249,282,0
19800046,B,CLOSEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,314,166,229,251,193,0
19800047,B,CLOSEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,308,172,286,194,209,0
19800048,B,CLOSEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,476,4,87,393,231,0
19800049,B,CLOSEST_DEFENDS,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,442,38,202,278,234,0
19800050,B,CLOSEST_DEFENDS,"0,3","1,2",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,442,38,43,437,200,0
19800051,B,CLOSEST_DEFENDS,"0,3","1,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,186,294,223,0
19800052,B,CLOSEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,216,264,236,0
19800053,B,CLOSEST_DEFENDS,"2,3","0,1",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,258,222,247,0
19800054,B,CLOSEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,267,213,247,0
19800055,B,CLOSEST_DEFENDS,"1,3","0,2",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,416,64,98,382,225,0
19800056,B,CLOSEST_DEFENDS,"1,3","0,2",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,446,34,227,253,258,0
19800057,B,CLOSEST_DEFENDS,"2,3","0,1",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,430,50,243,237,258,0
19800058,B,CLOSEST_DEFENDS,"2,3","0,1",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,221,259,269,0
19800059,B,CLOSEST_DEFENDS,"2,3","0,1",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,153,327,243,0
19800060,B,CLOSEST_DEFENDS,"2,3","0,1",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,163,317,236,0
19800061,B,CLOSEST_DEFENDS,"1,2","0,3",2,2,0,1,240,2,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,400,80,252,228,231,0
19800062,B,CLOSEST_DEFENDS,"0,2","1,3",2,1,1,0,240,2,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,362,118,196,284,194,0
19800063,B,CLOSEST_DEFENDS,"2,3","0,1",2,1,1,0,240,2,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,346,134,241,239,185,0
19800064,B,CLOSEST_DEFENDS,"0,3","1,2",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,370,110,288,192,227,0
19800001,B,FARTHEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,408,72,105,375,207,0
19800002,B,FARTHEST_DEFENDS,"2,3","0,1",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,41,439,211,0
19800003,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,197,283,248,0
19800004,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,211,269,255,0
19800005,B,FARTHEST_DEFENDS,"2,3","0,1",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,284,196,266,0
19800006,B,FARTHEST_DEFENDS,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,272,208,263,0
19800007,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,480,0,202,278,258,0
19800008,B,FARTHEST_DEFENDS,"2,3","0,1",2,2,0,1,240,2,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,354,126,293,187,232,0
19800009,B,FARTHEST_DEFENDS,"2,3","0,1",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,203,277,271,0
19800010,B,FARTHEST_DEFENDS,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,197,283,233,0
19800011,B,FARTHEST_DEFENDS,"1,3","0,2",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,242,238,344,136,195,0
19800012,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,199,281,237,0
19800013,B,FARTHEST_DEFENDS,"1,2","0,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,456,24,94,386,216,0
19800014,B,FARTHEST_DEFENDS,"2,3","0,1",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,147,333,244,0
19800015,B,FARTHEST_DEFENDS,"0,3","1,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,28,452,417,63,193,0
19800016,B,FARTHEST_DEFENDS,"2,3","0,1",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,428,52,235,245,244,0
19800017,B,FARTHEST_DEFENDS,"0,3","1,2",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,442,38,185,295,221,0
19800018,B,FARTHEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,145,335,245,0
19800019,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,222,258,242,0
19800020,B,FARTHEST_DEFENDS,"2,3","0,1",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,227,253,245,0
19800021,B,FARTHEST_DEFENDS,"0,3","1,2",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,216,264,259,0
19800022,B,FARTHEST_DEFENDS,"0,2","1,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,258,222,267,0
19800023,B,FARTHEST_DEFENDS,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,34,446,412,68,209,0
19800024,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,454,26,196,284,240,0
19800025,B,FARTHEST_DEFENDS,"1,3","0,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,108,372,216,0
19800026,B,FARTHEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,196,284,240,0
19800027,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,142,338,234,0
19800028,B,FARTHEST_DEFENDS,"0,3","1,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,158,322,238,0
19800029,B,FARTHEST_DEFENDS,"1,3","0,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,32,448,411,69,193,0
19800030,B,FARTHEST_DEFENDS,"0,2","1,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,165,315,222,0
19800031,B,FARTHEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,480,0,196,284,253,0
19800032,B,FARTHEST_DEFENDS,"1,3","0,2",2,3,0,0,240,2,3,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,400,80,331,149,250,0
19800033,B,FARTHEST_DEFENDS,"1,2","0,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,474,6,81,399,230,0
19800034,B,FARTHEST_DEFENDS,"0,2","1,3",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,130,350,389,91,232,0
19800035,B,FARTHEST_DEFENDS,"1,3","0,2",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,440,40,233,247,225,0
19800036,B,FARTHEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,170,310,245,0
19800037,B,FARTHEST_DEFENDS,"0,3","1,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,476,4,146,334,229,0
19800038,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,189,291,254,0
19800039,B,FARTHEST_DEFENDS,"2,3","0,1",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,156,324,238,0
19800040,B,FARTHEST_DEFENDS,"1,3","0,2",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,424,56,207,273,233,0
19800041,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,175,305,249,0
19800042,B,FARTHEST_DEFENDS,"2,3","0,1",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,454,26,88,392,219,0
19800043,B,FARTHEST_DEFENDS,"1,3","0,2",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,436,44,200,280,195,0
19800044,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,240,240,233,0
19800045,B,FARTHEST_DEFENDS,"2,3","0,1",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,266,214,288,192,206,0
19800046,B,FARTHEST_DEFENDS,"1,3","0,2",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,30,450,418,62,192,0
19800047,B,FARTHEST_DEFENDS,"0,2","1,3",0,3,0,0,240,0,3,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,315,165,284,0
19800048,B,FARTHEST_DEFENDS,"1,3","0,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,139,341,243,0
19800049,B,FARTHEST_DEFENDS,"2,3","0,1",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,159,321,210,0
19800050,B,FARTHEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,412,68,306,174,231,0
19800051,B,FARTHEST_DEFENDS,"1,2","0,3",0,3,0,0,240,0,3,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,283,197,281,0
19800052,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,170,310,223,0
19800053,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,456,24,198,282,238,0
19800054,B,FARTHEST_DEFENDS,"0,3","1,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,187,293,236,0
19800055,B,FARTHEST_DEFENDS,"0,2","1,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,250,230,245,0
19800056,B,FARTHEST_DEFENDS,"0,2","1,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,249,231,258,0
19800057,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,163,317,242,0
19800058,B,FARTHEST_DEFENDS,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,261,219,268,0
19800059,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,150,330,244,0
19800060,B,FARTHEST_DEFENDS,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,239,241,244,0
19800061,B,FARTHEST_DEFENDS,"0,3","1,2",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,196,284,240,0
19800062,B,FARTHEST_DEFENDS,"1,3","0,2",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,252,228,235,0
19800063,B,FARTHEST_DEFENDS,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,78,402,399,81,189,0
19800064,B,FARTHEST_DEFENDS,"1,2","0,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,190,290,246,0
19800001,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,474,6,205,275,256,0
19800002,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,129,351,241,0
19800003,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,197,283,248,0
19800004,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,144,336,229,0
19800005,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,213,267,235,0
19800006,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,272,208,263,0
19800007,B,FIXED_IDENTITY,"0,1","2,3",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,252,228,256,0
19800008,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,244,236,262,0
19800009,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,34,446,402,78,190,0
