seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,red_alive_end,genome_id,pole_config_hash,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count,arm
20300096,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,128,832,0,0,50,0,FIXED_4A0D
20300097,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,156,804,0,0,71,0,FIXED_4A0D
20300098,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,61,0,FIXED_4A0D
20300099,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,59,0,FIXED_4A0D
20300100,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,108,852,0,0,57,0,FIXED_4A0D
20300101,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,144,816,0,0,68,0,FIXED_4A0D
20300102,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,39,0,FIXED_4A0D
20300103,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,124,836,0,0,62,0,FIXED_4A0D
20300104,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,200,760,0,0,90,0,FIXED_4A0D
20300105,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,56,0,FIXED_4A0D
20300106,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,136,824,0,0,52,0,FIXED_4A0D
20300107,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,324,636,0,0,147,0,FIXED_4A0D
20300108,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,112,848,0,0,34,0,FIXED_4A0D
20300109,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,276,684,0,0,135,0,FIXED_4A0D
20300110,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,41,0,FIXED_4A0D
20300111,A,4A_0D,,"0,1,2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,240,720,0,0,99,0,FIXED_4A0D
20300112,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,112,848,0,0,55,0,FIXED_4A0D
20300113,A,4A_0D,,"0,1,2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,284,676,0,0,93,0,FIXED_4A0D
20300114,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,124,836,0,0,38,0,FIXED_4A0D
20300115,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,236,724,0,0,106,0,FIXED_4A0D
20300116,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,128,832,0,0,54,0,FIXED_4A0D
20300117,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,252,708,0,0,107,0,FIXED_4A0D
20300118,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,42,0,FIXED_4A0D
20300119,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,180,780,0,0,70,0,FIXED_4A0D
20300120,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,53,0,FIXED_4A0D
20300121,A,4A_0D,,"0,1,2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,304,656,0,0,112,0,FIXED_4A0D
20300122,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,120,840,0,0,61,0,FIXED_4A0D
20300123,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,172,788,0,0,53,0,FIXED_4A0D
20300124,A,4A_0D,,"0,1,2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,536,424,0,0,203,0,FIXED_4A0D
20300125,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,104,856,0,0,27,0,FIXED_4A0D
20300126,A,4A_0D,,"0,1,2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,512,448,0,0,233,0,FIXED_4A0D
20300127,A,4A_0D,,"0,1,2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,116,844,0,0,38,0,FIXED_4A0D
20300128,A,4A_0D,,"0,1,2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,960,0,304,656,0,0,134,0,FIXED_4A0D
20300001,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,68,412,364,116,167,0,STATE_GUARDED
20300002,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,532,428,114,418,359,69,175,2,STATE_GUARDED
20300003,A,ROUTED_GUARDED,"0,1","2,3",3,2,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,350,130,224,256,183,0,STATE_GUARDED
20300004,A,ROUTED_GUARDED,"0,1","2,3",4,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,334,146,102,378,128,0,STATE_GUARDED
20300005,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,286,194,238,242,156,0,STATE_GUARDED
20300006,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,242,238,298,182,183,0,STATE_GUARDED
20300007,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,552,408,310,242,232,176,146,2,STATE_GUARDED
20300008,A,ROUTED_GUARDED,"0,1","2,3",4,2,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,340,140,247,233,166,0,STATE_GUARDED
20300009,A,ROUTED_GUARDED,"0,1","2,3",3,2,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,282,198,306,174,176,0,STATE_GUARDED
20300010,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,358,122,250,230,201,0,STATE_GUARDED
20300011,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,260,220,272,208,204,0,STATE_GUARDED
20300012,A,ROUTED_GUARDED,"0,1","2,3",4,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,504,456,318,186,185,271,158,2,STATE_GUARDED
20300013,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,202,278,343,137,192,0,STATE_GUARDED
20300014,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,320,160,120,360,146,0,STATE_GUARDED
20300015,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,158,322,316,164,171,0,STATE_GUARDED
20300016,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,342,138,205,275,174,0,STATE_GUARDED
20300017,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,192,288,328,152,149,0,STATE_GUARDED
20300018,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,564,396,348,216,242,154,189,2,STATE_GUARDED
20300019,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,356,124,91,389,126,0,STATE_GUARDED
20300020,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,350,130,195,285,171,0,STATE_GUARDED
20300021,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,362,118,50,430,139,0,STATE_GUARDED
20300022,A,ROUTED_GUARDED,"0,1","2,3",2,2,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,556,404,400,156,262,142,205,3,STATE_GUARDED
20300023,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,262,218,250,230,126,0,STATE_GUARDED
20300024,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,86,394,410,70,193,0,STATE_GUARDED
20300025,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,150,330,364,116,197,0,STATE_GUARDED
20300026,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,64,416,387,93,169,0,STATE_GUARDED
20300027,A,ROUTED_GUARDED,"0,1","2,3",4,2,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,346,134,254,226,145,0,STATE_GUARDED
20300028,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,536,424,382,154,187,237,147,2,STATE_GUARDED
20300029,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,368,112,146,334,152,0,STATE_GUARDED
20300030,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,304,176,275,205,149,0,STATE_GUARDED
20300031,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,328,152,273,207,168,0,STATE_GUARDED
20300032,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,234,246,258,222,144,0,STATE_GUARDED
20300033,A,ROUTED_GUARDED,"0,1","2,3",4,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,336,144,213,267,129,0,STATE_GUARDED
20300034,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,264,216,299,181,187,0,STATE_GUARDED
20300035,A,ROUTED_GUARDED,"0,1","2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,210,270,355,125,192,0,STATE_GUARDED
20300036,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,108,372,363,117,178,0,STATE_GUARDED
20300037,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,538,422,220,318,324,98,231,2,STATE_GUARDED
20300038,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,384,96,185,295,155,0,STATE_GUARDED
20300039,A,ROUTED_GUARDED,"0,1","2,3",3,2,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,516,444,338,178,268,176,178,2,STATE_GUARDED
20300040,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,252,228,209,271,187,0,STATE_GUARDED
20300041,A,ROUTED_GUARDED,"0,1","2,3",5,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,240,240,291,189,123,0,STATE_GUARDED
20300042,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,86,394,398,82,209,0,STATE_GUARDED
20300043,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,230,250,212,268,152,0,STATE_GUARDED
20300044,A,ROUTED_GUARDED,"0,1","2,3",2,3,0,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,328,152,324,156,220,0,STATE_GUARDED
20300045,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,258,222,297,183,176,0,STATE_GUARDED
20300046,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,198,282,339,141,175,0,STATE_GUARDED
20300047,A,ROUTED_GUARDED,"0,1","2,3",2,2,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,392,88,261,219,199,0,STATE_GUARDED
20300048,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,530,430,308,222,276,154,128,2,STATE_GUARDED
20300049,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,402,78,62,418,172,0,STATE_GUARDED
20300050,A,ROUTED_GUARDED,"0,1","2,3",0,1,0,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,134,346,397,83,219,0,STATE_GUARDED
20300051,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,494,466,346,148,244,222,188,1,STATE_GUARDED
20300052,A,ROUTED_GUARDED,"0,1","2,3",2,2,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,392,88,224,256,186,0,STATE_GUARDED
20300053,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,312,168,273,207,162,0,STATE_GUARDED
20300054,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,366,114,116,364,142,0,STATE_GUARDED
20300055,A,ROUTED_GUARDED,"0,1","2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,402,78,155,325,184,0,STATE_GUARDED
20300056,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,236,244,306,174,174,0,STATE_GUARDED
20300057,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,70,410,429,51,209,0,STATE_GUARDED
20300058,A,ROUTED_GUARDED,"0,1","2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,250,230,299,181,174,0,STATE_GUARDED
20300059,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,238,242,331,149,194,0,STATE_GUARDED
20300060,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,516,444,344,172,247,197,172,1,STATE_GUARDED
20300061,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,508,452,262,246,336,116,206,2,STATE_GUARDED
20300062,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,292,188,288,192,153,0,STATE_GUARDED
20300063,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,608,352,240,368,312,40,146,2,STATE_GUARDED
20300064,A,ROUTED_GUARDED,"0,1","2,3",3,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,370,110,125,355,131,0,STATE_GUARDED
20300065,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,96,384,432,48,138,0,STATE_GUARDED
20300066,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,92,388,421,59,212,0,STATE_GUARDED
20300067,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,260,220,343,137,200,0,STATE_GUARDED
20300068,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,380,100,165,315,152,0,STATE_GUARDED
20300069,A,ROUTED_GUARDED,"0,1","2,3",4,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,332,148,237,243,168,0,STATE_GUARDED
20300070,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,78,402,422,58,223,0,STATE_GUARDED
20300071,A,ROUTED_GUARDED,"0,1","2,3",2,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,510,450,358,152,215,235,167,2,STATE_GUARDED
20300072,A,ROUTED_GUARDED,"0,1","2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,226,254,302,178,185,0,STATE_GUARDED
20300073,A,ROUTED_GUARDED,"0,1","2,3",1,1,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,136,344,389,91,208,0,STATE_GUARDED
20300074,A,ROUTED_GUARDED,"0,1","2,3",0,0,0,1,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,64,416,416,64,213,0,STATE_GUARDED
20300075,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,228,252,281,199,196,0,STATE_GUARDED
20300076,A,ROUTED_GUARDED,"0,1","2,3",2,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,322,158,223,257,190,0,STATE_GUARDED
20300077,A,ROUTED_GUARDED,"0,1","2,3",3,1,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,480,480,318,162,296,184,143,0,STATE_GUARDED
20300078,A,ROUTED_GUARDED,"0,1","2,3",1,0,1,0,240,4,,SDS2_A_payoff_INIT_3,4194fe4715069fc9893ef6cd78ae68286562c87de984ecc8d0168a65bb7e1e85,522,438,228,294,323,115,123,2,STATE_GUARDED
