seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20500027,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,180,1260,0,0,86,0
20500028,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,174,1266,0,0,89,0
20500029,B,6A_0D,,"0,1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1440,0,900,540,0,0,389,0
20500030,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,612,828,0,0,258,0
20500031,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,186,1254,0,0,85,0
20500032,B,6A_0D,,"0,1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1440,0,990,450,0,0,443,0
20500033,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,186,1254,0,0,69,0
20500034,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,906,534,0,0,423,0
20500035,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,972,468,0,0,433,0
20500036,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,606,834,0,0,270,0
20500037,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,984,456,0,0,391,0
20500038,B,6A_0D,,"0,1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1440,0,906,534,0,0,384,0
20500039,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,792,648,0,0,338,0
20500040,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1014,426,0,0,455,0
20500041,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,186,1254,0,0,84,0
20500042,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,318,1122,0,0,132,0
20500043,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1212,228,0,0,545,0
20500044,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,84,1356,0,0,23,0
20500045,B,6A_0D,,"0,1,2,3,4,5",6,1,1,0,240,6,SDS_PARENT_OP7,1440,0,828,612,0,0,367,0
20500046,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,192,1248,0,0,77,0
20500047,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1002,438,0,0,404,0
20500048,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1032,408,0,0,452,0
20500049,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,84,1356,0,0,35,0
20500050,B,6A_0D,,"0,1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1440,0,498,942,0,0,238,0
20500051,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,192,1248,0,0,80,0
20500052,B,6A_0D,,"0,1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1440,0,1074,366,0,0,461,0
20500053,B,6A_0D,,"0,1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1440,0,924,516,0,0,382,0
20500054,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,198,1242,0,0,86,0
20500055,B,6A_0D,,"0,1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1440,0,900,540,0,0,380,0
20500056,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,192,1248,0,0,78,0
20500057,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,174,1266,0,0,92,0
20500058,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,174,1266,0,0,84,0
20500059,B,6A_0D,,"0,1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1440,0,84,1356,0,0,23,0
20500060,B,6A_0D,,"0,1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1440,0,372,1068,0,0,159,0
20500061,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,360,1080,0,0,152,0
20500062,B,6A_0D,,"0,1,2,3,4,5",6,0,1,0,240,6,SDS_PARENT_OP7,1440,0,798,642,0,0,314,0
20500063,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,258,1182,0,0,82,0
20500064,B,6A_0D,,"0,1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1440,0,684,756,0,0,281,0
