seed,tick,d,windowed,state_4A0D,blue_score,red_score,blue_carrying,blue_alive,red_alive,blue_tagged
20200017,200,2.0,1.675,0,2,2,1,4,4,1
20200017,201,2.0,1.725,0,2,2,1,4,4,1
20200017,202,2.0,1.8,0,2,2,1,4,4,1
20200017,203,1.0,1.85,0,2,2,1,4,4,1
20200017,204,1.0,1.9,0,2,2,1,4,4,1
20200017,205,1.0,1.95,0,2,2,1,4,4,1
20200017,206,1.0,1.95,0,2,2,1,4,4,1
20200017,207,1.0,1.95,0,2,2,1,4,4,2
20200017,208,1.0,1.95,0,2,2,1,4,4,2
20200017,209,0.0,1.9,0,2,2,1,4,4,1
20200017,210,0.0,1.85,0,2,2,1,4,4,1
20200017,211,0.0,1.8,0,2,2,1,4,4,1
20200017,212,1.0,1.75,0,2,2,1,4,4,1
20200017,213,1.0,1.7,0,2,2,1,4,4,1
20200017,214,1.0,1.65,0,2,2,1,4,4,1
20200017,215,1.0,1.6,0,2,2,1,4,4,1
20200017,216,1.0,1.575,0,2,2,1,4,4,1
20200017,217,2.0,1.575,0,2,2,1,4,4,1
20200017,218,2.0,1.575,0,2,2,1,4,4,1
20200017,219,2.0,1.575,0,2,2,1,4,4,0
20200017,220,2.0,1.575,0,2,2,1,4,4,0
20200017,221,3.0,1.6,0,2,2,1,4,4,0
20200017,222,3.0,1.625,0,2,2,1,4,4,0
20200017,223,4.0,1.675,0,2,2,1,4,4,1
20200017,224,4.0,1.725,0,2,2,1,4,4,1
20200017,225,3.0,1.75,0,2,2,1,4,4,1
20200017,226,3.0,1.775,0,2,2,1,4,4,1
20200017,227,3.0,1.825,0,2,2,1,4,4,1
20200017,228,3.0,1.875,0,2,2,1,4,4,1
20200017,229,3.0,1.9,0,2,2,1,4,4,1
20200017,230,2.0,1.9,0,2,2,1,4,4,1
20200017,231,2.0,1.9,0,2,2,1,4,4,2
20200017,232,2.0,1.9,0,2,2,1,4,4,2
20200017,233,2.0,1.9,0,2,2,1,4,4,2
20200017,234,2.0,1.9,0,2,2,1,4,4,1
20200017,235,2.0,1.9,0,2,2,1,4,4,1
20200017,236,2.0,1.875,0,2,2,1,4,4,1
20200017,237,1.0,1.825,0,2,2,1,4,4,1
20200017,238,1.0,1.8,0,2,2,1,4,4,1
20200017,239,1.0,1.775,0,2,2,1,4,4,1
20200018,0,-1.0,-1.0,0,0,0,0,4,4,0
20200018,1,-1.0,-1.0,0,0,0,0,4,4,0
20200018,2,-1.0,-1.0,0,0,0,0,4,4,0
20200018,3,-1.0,-1.0,0,0,0,0,4,4,0
20200018,4,0.0,-0.8,0,0,0,0,4,4,0
20200018,5,0.0,-0.6666666666666666,0,0,0,0,4,4,0
20200018,6,0.0,-0.5714285714285714,0,0,0,0,4,4,0
20200018,7,0.0,-0.5,0,0,0,0,4,4,0
20200018,8,0.0,-0.4444444444444444,0,0,0,0,4,4,0
20200018,9,0.0,-0.4,0,0,0,0,4,4,0
20200018,10,0.0,-0.36363636363636365,0,0,0,0,4,4,0
20200018,11,0.0,-0.3333333333333333,0,0,0,0,4,4,0
20200018,12,0.0,-0.3076923076923077,0,0,0,0,4,4,0
20200018,13,0.0,-0.2857142857142857,0,0,0,0,4,4,0
20200018,14,0.0,-0.26666666666666666,0,0,0,0,4,4,0
20200018,15,-1.0,-0.3125,0,0,0,0,4,4,0
20200018,16,-1.0,-0.35294117647058826,0,0,0,1,4,4,0
20200018,17,-2.0,-0.4444444444444444,0,0,0,1,4,4,0
20200018,18,-2.0,-0.5263157894736842,0,0,0,0,4,4,2
20200018,19,-3.0,-0.65,0,0,0,0,4,4,2
20200018,20,-3.0,-0.7619047619047619,0,0,0,0,4,4,2
20200018,21,-2.0,-0.8181818181818182,0,0,0,0,4,4,2
20200018,22,-1.0,-0.8260869565217391,0,0,0,0,4,4,2
20200018,23,0.0,-0.7916666666666666,0,0,0,0,4,4,2
20200018,24,0.0,-0.76,0,0,0,0,4,4,2
20200018,25,0.0,-0.7307692307692307,0,0,0,0,4,4,2
20200018,26,0.0,-0.7037037037037037,0,0,0,0,4,4,2
20200018,27,0.0,-0.6785714285714286,0,0,0,0,4,4,2
20200018,28,0.0,-0.6551724137931034,0,0,0,0,4,4,2
20200018,29,1.0,-0.6,0,0,0,0,4,4,0
20200018,30,1.0,-0.5483870967741935,0,0,0,0,4,4,0
20200018,31,1.0,-0.5,0,0,0,0,4,4,0
20200018,32,1.0,-0.45454545454545453,0,0,0,0,4,4,0
20200018,33,0.0,-0.4411764705882353,0,0,0,0,4,4,0
20200018,34,0.0,-0.42857142857142855,0,0,0,0,4,4,0
20200018,35,0.0,-0.4166666666666667,0,0,0,0,4,4,0
20200018,36,1.0,-0.3783783783783784,0,0,0,0,4,4,0
20200018,37,2.0,-0.3157894736842105,0,0,0,0,4,4,0
20200018,38,2.0,-0.2564102564102564,0,0,0,0,4,4,0
20200018,39,2.0,-0.2,0,0,0,0,4,4,0
20200018,40,1.0,-0.15,0,0,0,0,4,4,0
20200018,41,1.0,-0.1,0,0,0,0,4,4,0
20200018,42,1.0,-0.05,0,0,0,0,4,4,1
20200018,43,1.0,0.0,0,0,0,0,4,4,1
20200018,44,1.0,0.025,0,0,0,1,4,4,1
20200018,45,2.0,0.075,0,0,0,1,4,4,1
20200018,46,2.0,0.125,0,0,0,1,4,4,1
20200018,47,3.0,0.2,0,0,0,1,4,4,1
20200018,48,3.0,0.275,0,0,0,1,4,4,1
20200018,49,2.0,0.325,0,0,0,1,4,4,1
20200018,50,2.0,0.375,0,0,0,1,4,4,1
20200018,51,1.0,0.4,0,0,0,1,4,4,1
20200018,52,1.0,0.425,0,0,0,1,4,4,1
20200018,53,2.0,0.475,0,0,0,1,4,4,1
20200018,54,2.0,0.525,0,0,0,1,4,4,1
20200018,55,2.0,0.6,0,0,0,1,4,4,1
20200018,56,2.0,0.675,0,0,0,1,4,4,0
20200018,57,2.0,0.775,0,0,0,1,4,4,0
20200018,58,2.0,0.875,0,0,0,1,4,4,0
20200018,59,2.0,1.0,0,0,0,1,4,4,1
20200018,60,2.0,1.125,0,0,0,1,4,4,1
20200018,61,0.0,1.175,0,0,0,1,4,4,1
20200018,62,0.0,1.2,0,0,0,1,4,4,2
20200018,63,0.0,1.2,0,0,0,1,4,4,2
20200018,64,0.0,1.2,0,0,0,1,4,4,2
20200018,65,0.0,1.2,0,0,0,1,4,4,2
20200018,66,2.0,1.25,0,0,0,1,4,4,2
20200018,67,2.0,1.3,0,0,0,1,4,4,2
20200018,68,2.0,1.35,0,0,0,1,4,4,2
20200018,69,2.0,1.375,0,0,0,1,4,4,2
20200018,70,2.0,1.4,0,0,0,1,4,4,2
20200018,71,2.0,1.425,0,0,0,1,4,4,1
20200018,72,2.0,1.45,0,0,0,1,4,4,1
20200018,73,2.0,1.5,0,0,0,1,4,4,1
20200018,74,4.0,1.6,0,0,0,1,4,4,1
20200018,75,4.0,1.7,0,0,0,1,4,4,0
20200018,76,4.0,1.775,0,0,0,1,4,4,0
20200018,77,4.0,1.825,0,0,0,1,4,4,0
20200018,78,4.0,1.875,0,0,0,1,4,4,0
20200018,79,3.0,1.9,0,0,0,1,4,4,0
20200018,80,2.0,1.925,0,0,0,1,4,4,0
20200018,81,2.0,1.95,0,0,0,1,4,4,0
20200018,82,2.0,1.975,0,0,0,1,4,4,0
20200018,83,2.0,2.0,0,0,0,1,4,4,1
20200018,84,2.0,2.025,0,0,0,1,4,4,1
20200018,85,2.0,2.025,0,0,0,1,4,4,1
20200018,86,2.0,2.025,0,0,0,1,4,4,1
20200018,87,2.0,2.0,0,0,0,1,4,4,1
20200018,88,2.0,1.975,0,0,0,1,4,4,2
20200018,89,2.0,1.975,0,0,0,1,4,4,2
20200018,90,1.0,1.95,0,0,0,1,4,4,2
20200018,91,1.0,1.95,0,0,0,1,4,4,2
20200018,92,1.0,1.95,0,0,0,1,4,4,2
20200018,93,1.0,1.925,0,0,0,1,4,4,2
20200018,94,1.0,1.9,0,0,0,1,4,4,1
20200018,95,1.0,1.875,0,0,0,1,4,4,1
20200018,96,1.0,1.85,0,0,0,1,4,4,1
20200018,97,1.0,1.825,0,0,0,1,4,4,1
20200018,98,2.0,1.825,0,0,0,1,4,4,1
20200018,99,2.0,1.825,0,0,0,1,4,4,0
20200018,100,2.0,1.825,0,0,0,1,4,4,0
20200018,101,2.0,1.875,0,0,0,1,4,4,0
20200018,102,2.0,1.925,0,0,0,1,4,4,0
20200018,103,2.0,1.975,0,0,0,1,4,4,0
20200018,104,2.0,2.025,0,0,0,1,4,4,0
20200018,105,2.0,2.075,0,0,0,1,4,4,0
20200018,106,2.0,2.075,0,0,0,1,4,4,0
20200018,107,2.0,2.075,0,0,0,1,4,4,1
20200018,108,2.0,2.075,0,0,0,1,4,4,1
20200018,109,2.0,2.075,0,0,0,1,4,4,1
20200018,110,2.0,2.075,0,0,0,1,4,4,2
20200018,111,2.0,2.075,0,0,0,1,4,4,2
20200018,112,2.0,2.075,0,0,0,1,4,4,2
20200018,113,2.0,2.075,0,0,0,1,4,4,2
20200018,114,2.0,2.025,0,0,0,1,4,4,2
20200018,115,2.0,1.975,0,0,0,1,4,4,2
20200018,116,2.0,1.925,0,0,0,1,4,4,2
20200018,117,2.0,1.875,0,0,0,1,4,4,2
20200018,118,2.0,1.825,0,0,0,1,4,4,1
20200018,119,2.0,1.8,0,0,0,1,4,4,1
20200018,120,2.0,1.8,0,0,0,1,4,4,1
20200018,121,3.0,1.825,0,0,0,1,4,4,0
20200018,122,3.0,1.85,0,0,0,1,4,4,0
20200018,123,3.0,1.875,0,0,0,1,4,4,0
20200018,124,3.0,1.9,0,0,0,1,4,4,0
20200018,125,3.0,1.925,0,0,0,1,4,4,0
20200018,126,3.0,1.95,0,0,0,1,4,4,0
20200018,127,3.0,1.975,0,0,0,1,4,4,0
20200018,128,3.0,2.0,0,0,0,1,4,4,0
20200018,129,3.0,2.025,0,0,0,1,4,4,1
20200018,130,4.0,2.1,0,0,0,1,4,4,1
20200018,131,4.0,2.175,0,0,0,1,4,4,2
20200018,132,4.0,2.25,0,0,0,1,4,4,2
20200018,133,4.0,2.325,0,0,0,1,4,4,2
20200018,134,3.0,2.375,0,0,0,1,4,4,2
20200018,135,3.0,2.425,0,0,0,1,4,4,2
20200018,136,3.0,2.475,0,0,0,1,4,4,2
20200018,137,3.0,2.525,0,0,0,1,4,4,2
20200018,138,3.0,2.55,0,0,0,1,4,4,1
20200018,139,3.0,2.575,0,0,0,1,4,4,1
20200018,140,3.0,2.6,0,0,0,1,4,4,1
20200018,141,3.0,2.625,0,0,0,1,4,4,0
20200018,142,3.0,2.65,0,0,0,1,4,4,0
20200018,143,3.0,2.675,0,0,0,1,4,4,0
20200018,144,3.0,2.7,0,0,0,1,4,4,0
20200018,145,3.0,2.725,0,0,0,1,4,4,0
20200018,146,4.0,2.775,0,0,0,1,4,4,0
20200018,147,4.0,2.825,0,0,0,1,4,4,0
20200018,148,4.0,2.875,0,0,0,1,4,4,1
20200018,149,4.0,2.925,0,0,0,1,4,4,1
20200018,150,4.0,2.975,0,0,0,1,4,4,1
20200018,151,4.0,3.025,0,0,0,1,4,4,2
20200018,152,2.0,3.025,0,0,0,1,4,4,2
20200018,153,2.0,3.025,0,0,0,1,4,4,2
20200018,154,2.0,3.025,0,0,0,1,4,4,2
20200018,155,2.0,3.025,0,0,0,1,4,4,2
20200018,156,2.0,3.025,0,0,0,1,4,4,2
20200018,157,2.0,3.025,0,0,0,1,4,4,2
20200018,158,2.0,3.025,0,0,0,1,4,4,1
20200018,159,2.0,3.025,0,0,0,1,4,4,1
20200018,160,2.0,3.025,0,0,0,1,4,4,1
20200018,161,2.0,3.0,0,0,0,1,4,4,1
20200018,162,3.0,3.0,0,0,0,1,4,4,0
20200018,163,3.0,3.0,0,0,0,1,4,4,0
20200018,164,3.0,3.0,0,0,0,1,4,4,0
20200018,165,3.0,3.0,0,0,0,1,4,4,0
20200018,166,3.0,3.0,0,0,0,1,4,4,0
20200018,167,3.0,3.0,0,0,0,1,4,4,0
20200018,168,3.0,3.0,0,0,0,1,4,4,0
20200018,169,3.0,3.0,0,0,0,1,4,4,1
20200018,170,3.0,2.975,0,0,0,1,4,4,1
20200018,171,3.0,2.95,0,0,0,1,4,4,1
20200018,172,3.0,2.925,0,0,0,1,4,4,1
20200018,173,3.0,2.9,0,0,0,1,4,4,1
20200018,174,3.0,2.9,0,0,0,1,4,4,1
20200018,175,3.0,2.9,0,0,0,1,4,4,1
20200018,176,3.0,2.9,0,0,0,1,4,4,1
20200018,177,3.0,2.9,0,0,0,1,4,4,1
20200018,178,3.0,2.9,0,0,0,1,4,4,1
20200018,179,2.0,2.875,0,0,0,1,4,4,1
20200018,180,2.0,2.85,0,0,0,1,4,4,1
20200018,181,3.0,2.85,0,0,0,1,4,4,1
20200018,182,3.0,2.85,0,0,0,1,4,4,1
20200018,183,3.0,2.85,0,0,0,1,4,4,1
20200018,184,3.0,2.85,0,0,0,1,4,4,1
20200018,185,3.0,2.85,0,0,0,1,4,4,1
20200018,186,3.0,2.825,0,0,0,1,4,4,1
20200018,187,3.0,2.8,0,0,0,1,4,4,1
20200018,188,3.0,2.775,0,0,0,1,4,4,1
20200018,189,4.0,2.775,0,0,0,1,4,4,2
20200018,190,2.0,2.725,0,0,0,1,4,4,2
20200018,191,2.0,2.675,0,0,0,1,4,4,1
20200018,192,2.0,2.675,0,0,0,1,4,4,1
20200018,193,2.0,2.675,0,0,0,1,4,4,1
20200018,194,2.0,2.675,0,0,0,1,4,4,1
20200018,195,1.0,2.65,0,0,0,1,4,4,1
20200018,196,2.0,2.65,0,0,0,1,4,4,1
20200018,197,2.0,2.65,0,0,0,1,4,4,1
20200018,198,3.0,2.675,0,0,0,1,4,4,1
20200018,199,3.0,2.7,0,0,0,1,4,4,1
20200018,200,4.0,2.75,0,0,0,1,4,4,0
20200018,201,4.0,2.8,0,0,0,1,4,4,0
20200018,202,4.0,2.825,0,0,0,1,4,4,1
20200018,203,4.0,2.85,0,0,0,1,4,4,1
20200018,204,4.0,2.875,0,0,0,1,4,4,1
20200018,205,4.0,2.9,0,0,0,1,4,4,1
20200018,206,3.0,2.9,0,0,0,1,4,4,1
20200018,207,3.0,2.9,0,0,0,1,4,4,1
20200018,208,3.0,2.9,0,0,0,1,4,4,1
20200018,209,3.0,2.9,0,0,0,1,4,4,1
20200018,210,3.0,2.9,0,0,0,1,4,4,1
20200018,211,3.0,2.9,0,0,0,1,4,4,1
20200018,212,3.0,2.9,0,0,0,1,4,4,0
20200018,213,3.0,2.9,0,0,0,1,4,4,0
20200018,214,2.0,2.875,0,0,0,1,4,4,0
20200018,215,2.0,2.85,0,0,0,1,4,4,0
20200018,216,3.0,2.85,0,0,0,1,4,4,0
20200018,217,3.0,2.85,0,0,0,1,4,4,0
20200018,218,3.0,2.85,0,0,0,1,4,4,1
20200018,219,3.0,2.875,0,0,0,1,4,4,1
20200018,220,3.0,2.9,0,0,0,1,4,4,1
20200018,221,3.0,2.9,0,0,0,1,4,4,1
20200018,222,3.0,2.9,0,0,0,1,4,4,1
20200018,223,3.0,2.9,0,0,0,1,4,4,1
20200018,224,4.0,2.925,0,0,0,1,4,4,2
20200018,225,4.0,2.95,0,0,0,1,4,4,2
20200018,226,4.0,2.975,0,0,0,1,4,4,2
20200018,227,4.0,3.0,0,0,0,1,4,4,2
20200018,228,4.0,3.025,0,0,0,1,4,4,2
20200018,229,4.0,3.025,0,0,0,1,4,4,1
20200018,230,3.0,3.05,0,0,0,1,4,4,1
20200018,231,3.0,3.075,0,0,0,1,4,4,1
20200018,232,3.0,3.1,0,0,0,1,4,4,1
20200018,233,3.0,3.125,0,0,0,1,4,4,1
20200018,234,3.0,3.15,0,0,0,1,4,4,1
20200018,235,3.0,3.2,0,0,0,1,4,4,1
20200018,236,4.0,3.25,0,0,0,1,4,4,0
20200018,237,4.0,3.3,0,0,0,1,4,4,0
20200018,238,4.0,3.325,0,0,0,1,4,4,0
20200018,239,4.0,3.35,0,0,0,1,4,4,0
20200019,0,-2.0,-2.0,1,0,0,0,4,4,0
20200019,1,-2.0,-2.0,1,0,0,0,4,4,0
20200019,2,-3.0,-2.3333333333333335,1,0,0,0,4,4,0
20200019,3,-3.0,-2.5,1,0,0,0,4,4,0
20200019,4,-2.0,-2.4,1,0,0,0,4,4,0
20200019,5,-2.0,-2.3333333333333335,1,0,0,0,4,4,0
20200019,6,-1.0,-2.142857142857143,1,0,0,0,4,4,1
20200019,7,0.0,-1.875,1,0,0,0,4,4,2
20200019,8,0.0,-1.6666666666666667,1,0,0,0,4,4,3
20200019,9,0.0,-1.5,1,0,0,0,4,4,3
20200019,10,0.0,-1.3636363636363635,1,0,0,0,4,4,3
20200019,11,0.0,-1.25,1,0,0,0,4,4,3
20200019,12,0.0,-1.1538461538461537,1,0,0,0,4,4,3
20200019,13,0.0,-1.0714285714285714,1,0,0,0,4,4,2
20200019,14,-1.0,-1.0666666666666667,1,0,0,0,4,4,1
20200019,15,-3.0,-1.1875,1,0,0,1,4,4,1
20200019,16,-3.0,-1.2941176470588236,1,0,0,1,4,4,0
20200019,17,-3.0,-1.3888888888888888,1,0,0,1,4,4,0
20200019,18,-3.0,-1.4736842105263157,1,0,0,0,4,4,1
20200019,19,-4.0,-1.6,1,0,0,0,4,4,1
20200019,20,-3.0,-1.6666666666666667,1,0,0,0,4,4,1
20200019,21,-1.0,-1.6363636363636365,1,0,0,0,4,4,1
20200019,22,0.0,-1.565217391304348,1,0,0,0,4,4,1
20200019,23,0.0,-1.5,1,0,0,0,4,4,1
20200019,24,-1.0,-1.48,1,0,0,0,4,4,1
20200019,25,0.0,-1.4230769230769231,1,0,0,0,4,4,1
20200019,26,0.0,-1.3703703703703705,1,0,0,0,4,4,1
20200019,27,0.0,-1.3214285714285714,1,0,0,0,4,4,1
20200019,28,0.0,-1.2758620689655173,1,0,0,0,4,4,0
20200019,29,0.0,-1.2333333333333334,1,0,0,0,4,4,0
20200019,30,0.0,-1.1935483870967742,1,0,0,0,4,4,0
20200019,31,0.0,-1.15625,1,0,0,0,4,4,0
20200019,32,-2.0,-1.1818181818181819,1,0,0,0,4,4,0
20200019,33,-2.0,-1.2058823529411764,1,0,0,1,4,4,0
20200019,34,-1.0,-1.2,1,0,0,1,4,4,0
20200019,35,-1.0,-1.1944444444444444,1,0,0,1,4,4,2
20200019,36,-1.0,-1.1891891891891893,1,0,0,1,4,4,2
20200019,37,-1.0,-1.1842105263157894,1,0,0,1,4,4,2
20200019,38,-1.0,-1.1794871794871795,1,0,0,1,4,4,2
20200019,39,-1.0,-1.175,1,0,0,1,4,4,2
20200019,40,0.0,-1.125,1,0,0,1,4,4,2
20200019,41,0.0,-1.075,1,0,0,1,4,4,2
20200019,42,2.0,-0.95,1,0,0,1,4,4,2
20200019,43,2.0,-0.825,1,0,0,1,4,4,2
20200019,44,2.0,-0.725,1,0,0,1,4,4,2
20200019,45,2.0,-0.625,0,0,0,1,4,4,2
20200019,46,2.0,-0.55,0,0,0,1,4,4,2
20200019,47,2.0,-0.5,0,0,0,1,4,4,1
20200019,48,3.0,-0.425,0,0,0,1,4,4,0
20200019,49,3.0,-0.35,0,0,0,1,4,4,0
20200019,50,3.0,-0.275,0,0,0,1,4,4,0
20200019,51,3.0,-0.2,0,0,0,1,4,4,0
20200019,52,3.0,-0.125,0,0,0,1,4,4,0
20200019,53,3.0,-0.05,0,0,0,1,4,4,0
20200019,54,3.0,0.05,0,0,0,1,4,4,0
20200019,55,4.0,0.225,0,0,0,1,4,4,0
20200019,56,4.0,0.4,0,0,0,1,4,4,0
20200019,57,4.0,0.575,0,0,0,1,4,4,0
20200019,58,4.0,0.75,0,0,0,1,4,4,0
20200019,59,4.0,0.95,0,0,0,1,4,4,0
20200019,60,4.0,1.125,0,0,0,1,4,4,0
20200019,61,4.0,1.25,0,0,0,1,4,4,1
20200019,62,4.0,1.35,0,0,0,1,4,4,1
20200019,63,4.0,1.45,0,0,0,1,4,4,1
20200019,64,4.0,1.575,0,0,0,1,4,4,1
20200019,65,4.0,1.675,0,0,0,1,4,4,1
20200019,66,4.0,1.775,0,0,0,1,4,4,1
20200019,67,4.0,1.875,0,0,0,1,4,4,1
20200019,68,4.0,1.975,0,0,0,1,4,4,1
20200019,69,4.0,2.075,0,0,0,1,4,4,1
20200019,70,4.0,2.175,0,0,0,1,4,4,1
20200019,71,4.0,2.275,0,0,0,1,4,4,1
20200019,72,4.0,2.425,0,0,0,1,4,4,0
20200019,73,4.0,2.575,0,0,0,1,4,4,0
20200019,74,4.0,2.7,0,0,0,1,4,4,0
20200019,75,4.0,2.825,0,0,0,1,4,4,0
20200019,76,4.0,2.95,0,0,0,1,4,4,0
20200019,77,4.0,3.075,0,0,0,1,4,4,0
20200019,78,4.0,3.2,0,0,0,1,4,4,0
20200019,79,4.0,3.325,0,0,0,1,4,4,0
20200019,80,4.0,3.425,0,0,0,1,4,4,0
20200019,81,4.0,3.525,0,0,0,1,4,4,0
20200019,82,4.0,3.575,0,0,0,1,4,4,0
20200019,83,4.0,3.625,0,0,0,1,4,4,0
20200019,84,3.0,3.65,0,0,0,1,4,4,0
20200019,85,3.0,3.675,0,0,0,1,4,4,1
20200019,86,0.0,3.625,0,0,0,1,4,4,1
20200019,87,-3.0,3.5,0,1,0,0,4,4,1
20200019,88,-3.0,3.35,0,1,0,0,4,4,1
20200019,89,-2.0,3.225,0,1,0,0,4,4,1
20200019,90,-1.0,3.125,0,1,0,0,4,4,1
20200019,91,-1.0,3.025,0,1,0,0,4,4,1
20200019,92,0.0,2.95,0,1,0,0,4,4,1
20200019,93,0.0,2.875,0,1,0,0,4,4,1
20200019,94,-1.0,2.775,0,1,0,0,4,4,1
20200019,95,-1.0,2.65,0,1,0,0,4,4,2
20200019,96,-1.0,2.525,0,1,0,0,4,4,2
20200019,97,0.0,2.425,0,1,0,0,4,4,1
20200019,98,0.0,2.325,0,1,0,0,4,4,1
20200019,99,0.0,2.225,0,1,0,0,4,4,1
20200019,100,-1.0,2.1,0,1,0,0,4,4,1
20200019,101,-1.0,1.975,0,1,0,0,4,4,1
20200019,102,0.0,1.875,0,1,0,0,4,4,1
20200019,103,0.0,1.775,0,1,0,0,4,4,0
20200019,104,-1.0,1.65,0,1,0,1,4,4,0
20200019,105,0.0,1.55,0,1,0,1,4,4,0
20200019,106,0.0,1.45,0,1,0,1,4,4,0
20200019,107,0.0,1.35,0,1,0,1,4,4,0
20200019,108,-1.0,1.225,0,1,0,1,4,4,0
20200019,109,-2.0,1.075,0,1,0,1,4,4,0
20200019,110,-2.0,0.925,0,1,0,1,4,4,0
20200019,111,-3.0,0.75,0,1,0,1,4,4,0
20200019,112,-2.0,0.6,0,1,0,1,4,4,0
20200019,113,-2.0,0.45,0,1,0,1,4,4,0
20200019,114,0.0,0.35,0,1,0,1,4,4,0
20200019,115,0.0,0.25,0,1,0,1,4,4,0
20200019,116,0.0,0.15,0,1,0,1,4,4,0
20200019,117,0.0,0.05,0,1,0,1,4,4,0
20200019,118,0.0,-0.05,0,1,0,1,4,4,0
20200019,119,0.0,-0.15,0,2,0,0,4,4,0
20200019,120,1.0,-0.225,0,2,0,0,4,4,0
20200019,121,0.0,-0.325,0,2,0,0,4,4,0
20200019,122,0.0,-0.425,0,2,0,0,4,4,0
20200019,123,0.0,-0.525,0,2,0,0,4,4,0
20200019,124,0.0,-0.6,0,2,0,0,4,4,0
20200019,125,0.0,-0.675,0,2,0,0,4,4,0
20200019,126,0.0,-0.675,0,2,0,0,4,4,0
20200019,127,0.0,-0.6,0,2,0,0,4,4,0
20200019,128,-1.0,-0.55,0,2,0,0,4,4,0
20200019,129,-1.0,-0.525,0,2,0,0,4,4,0
20200019,130,-1.0,-0.525,0,2,0,0,4,4,0
20200019,131,-1.0,-0.525,0,2,0,0,4,4,0
20200019,132,-1.0,-0.55,0,2,0,0,4,4,1
20200019,133,-1.0,-0.575,0,2,0,0,4,4,1
20200019,134,0.0,-0.55,0,2,0,0,4,4,1
20200019,135,0.0,-0.525,0,2,0,0,4,4,1
20200019,136,0.0,-0.5,0,2,0,1,4,4,1
20200019,137,-1.0,-0.525,0,2,0,1,4,4,1
20200019,138,-1.0,-0.55,0,2,0,0,4,4,2
20200019,139,-1.0,-0.575,0,2,0,0,4,4,2
20200019,140,-1.0,-0.575,0,2,0,0,4,4,2
20200019,141,-1.0,-0.575,0,2,0,0,4,4,2
20200019,142,-1.0,-0.6,0,2,0,0,4,4,2
20200019,143,0.0,-0.6,0,2,0,0,4,4,1
20200019,144,0.0,-0.575,0,2,0,0,4,4,1
20200019,145,0.0,-0.575,0,2,0,0,4,4,1
20200019,146,0.0,-0.575,0,2,0,0,4,4,1
20200019,147,0.0,-0.575,0,2,0,0,4,4,1
20200019,148,0.0,-0.55,0,2,0,0,4,4,1
20200019,149,0.0,-0.5,0,2,0,0,4,4,0
20200019,150,0.0,-0.45,0,2,0,0,4,4,0
20200019,151,1.0,-0.35,0,2,0,0,4,4,0
20200019,152,1.0,-0.275,0,2,0,0,4,4,0
20200019,153,0.0,-0.225,0,2,0,0,4,4,0
20200019,154,0.0,-0.225,0,2,0,0,4,4,0
20200019,155,0.0,-0.225,0,2,0,0,4,4,0
20200019,156,0.0,-0.225,0,2,0,1,4,4,0
20200019,157,-1.0,-0.25,0,2,0,1,4,4,0
20200019,158,-2.0,-0.3,0,2,0,0,4,4,1
20200019,159,-2.0,-0.35,0,2,0,0,4,4,1
20200019,160,-3.0,-0.45,0,2,0,0,4,4,1
20200019,161,-3.0,-0.525,0,2,0,0,4,4,1
20200019,162,-2.0,-0.575,0,2,0,0,4,4,1
20200019,163,-1.0,-0.6,0,2,0,0,4,4,2
20200019,164,-1.0,-0.625,0,2,0,0,4,4,2
20200019,165,-1.0,-0.65,0,2,0,0,4,4,2
20200019,166,0.0,-0.65,0,2,0,0,4,4,2
20200019,167,0.0,-0.65,0,2,0,0,4,4,2
20200019,168,0.0,-0.625,0,2,0,0,4,4,2
20200019,169,0.0,-0.6,0,2,0,0,4,4,1
20200019,170,0.0,-0.575,0,2,0,0,4,4,0
20200019,171,1.0,-0.525,0,2,0,0,4,4,0
20200019,172,1.0,-0.475,0,2,0,0,4,4,0
20200019,173,1.0,-0.425,0,2,0,0,4,4,0
20200019,174,2.0,-0.375,0,2,0,0,4,4,0
20200019,175,2.0,-0.325,0,2,0,0,4,4,0
20200019,176,2.0,-0.275,0,2,0,0,4,4,0
20200019,177,2.0,-0.2,0,2,0,0,4,4,0
20200019,178,2.0,-0.125,0,2,0,0,4,4,0
20200019,179,2.0,-0.05,0,2,0,0,4,4,0
20200019,180,0.0,-0.025,0,2,0,0,4,4,0
20200019,181,-1.0,-0.025,0,2,0,0,4,4,0
20200019,182,-2.0,-0.05,0,2,0,1,4,4,0
20200019,183,-2.0,-0.1,0,2,0,1,4,4,0
20200019,184,-2.0,-0.15,0,2,0,1,4,4,1
20200019,185,-2.0,-0.2,0,2,0,0,4,4,2
20200019,186,-2.0,-0.25,0,2,0,0,4,4,2
20200019,187,-2.0,-0.3,0,2,0,0,4,4,2
20200019,188,-1.0,-0.325,0,2,0,0,4,4,2
20200019,189,-1.0,-0.35,0,2,0,0,4,4,2
20200019,190,-1.0,-0.375,0,2,0,0,4,4,2
20200019,191,0.0,-0.4,0,2,0,0,4,4,2
20200019,192,-1.0,-0.45,0,2,0,0,4,4,2
20200019,193,0.0,-0.45,0,2,0,0,4,4,2
20200019,194,0.0,-0.45,0,2,0,0,4,4,2
20200019,195,0.0,-0.45,0,2,0,0,4,4,1
20200019,196,0.0,-0.45,0,2,0,0,4,4,1
20200019,197,0.0,-0.425,0,2,0,0,4,4,0
20200019,198,0.0,-0.375,0,2,0,0,4,4,0
