policy,pole,seed,steps,won,blue_score,red_score,macro_switch_rate,all_identical_cmd,distinct_cmds,distinct_macros,n_get_flag,n_go_home,n_go_to,n_mine,mean_pair_dist,n_defenders,n_attackers,mean_d_own_flag,mean_d_enemy_flag,n_tagged,any_carrying,n_pressured,mean_support_dist
A_t500k,A,18700010,93,1,3,0,0.18206521739130435,0.0,3.172043010752688,1.8279569892473118,2.752688172043011,0.3118279569892473,0.9032258064516129,0.03225806451612903,4.539269361017425,1.0,1.5698924731182795,7.1435995871020905,6.130267462422771,1.1505376344086022,0.5161290322580645,2.010752688172043,2.174211416641871
A_t500k,A,18700011,240,1,1,0,0.13493723849372385,0.016666666666666666,2.808333333333333,2.058333333333333,2.3333333333333335,0.5375,1.1291666666666667,0.0,3.7094477129065333,0.22916666666666666,2.675,11.362539858122666,3.71792734314998,0.42916666666666664,0.8291666666666667,0.4625,2.8626079863863567
A_t500k,A,18700012,240,1,1,0,0.1192468619246862,0.04583333333333333,2.975,2.1666666666666665,2.2291666666666665,0.5291666666666667,1.2333333333333334,0.008333333333333333,3.7169747171716563,0.18333333333333332,2.8375,11.95319056759278,3.2908070084949332,0.2625,0.8666666666666667,0.30833333333333335,1.7622091535145674
A_t500k,A,18700013,240,1,2,0,0.1705020920502092,0.05,2.941666666666667,1.9416666666666667,2.4541666666666666,0.3875,1.1583333333333334,0.0,4.227310164438354,0.5708333333333333,2.0125,9.474971601366997,5.242599023878574,0.9208333333333333,0.6041666666666666,0.8291666666666667,3.1673708959026734
A_t500k,A,18700014,240,1,1,0,0.12447698744769875,0.008333333333333333,3.0875,2.2625,2.308333333333333,0.7166666666666667,0.9625,0.0125,3.353746923390362,0.23333333333333334,2.8958333333333335,11.923891923824947,3.1002593477567038,0.2708333333333333,0.8875,0.3541666666666667,2.452929868584587
A_t500k,A,18700015,240,1,1,0,0.14435146443514643,0.029166666666666667,3.0,2.066666666666667,2.375,0.5833333333333334,1.0416666666666667,0.0,3.6114696593230797,0.30416666666666664,2.5416666666666665,11.245318053166072,4.05645400211215,0.5208333333333334,0.7291666666666666,0.6041666666666666,2.5095289046234557
A_t500k,A,18700016,240,0,0,0,0.15481171548117154,0.008333333333333333,3.033333333333333,2.029166666666667,2.5,0.5166666666666667,0.9708333333333333,0.0125,4.1057385088875895,0.43333333333333335,2.0,10.251773909727733,4.964859914034605,0.8,0.6375,0.6666666666666666,3.341776902132695
A_t500k,A,18700017,240,1,2,0,0.12238493723849372,0.016666666666666666,3.1791666666666667,2.1791666666666667,2.2708333333333335,0.6208333333333333,1.1083333333333334,0.0,3.775447990383125,0.32916666666666666,2.7583333333333333,11.280946169793605,3.498281461248795,0.35833333333333334,0.8583333333333333,0.475,2.721559699040417
A_t500k,A,18700018,240,0,0,0,0.14330543933054393,0.016666666666666666,3.1958333333333333,2.1958333333333333,2.35,0.6125,1.0291666666666666,0.008333333333333333,3.5579363527397314,0.2708333333333333,2.620833333333333,11.613960205515225,3.766389973709981,0.5833333333333334,0.7791666666666667,0.4125,3.9357175504167876
A_t500k,A,18700019,240,1,1,0,0.09309623430962342,0.020833333333333332,3.0083333333333333,2.0416666666666665,2.6125,0.7,0.6875,0.0,2.879386294829763,0.3333333333333333,2.925,11.46107629140218,3.2299552597105503,0.39166666666666666,0.8166666666666667,0.5,2.7387794506928276
A_t500k,A,18700020,240,1,1,0,0.15376569037656904,0.020833333333333332,3.066666666666667,1.9875,2.533333333333333,0.38333333333333336,1.0833333333333333,0.0,4.171554528756274,0.5458333333333333,1.95,9.650291323661804,5.210654153178136,0.9333333333333333,0.5708333333333333,0.8833333333333333,3.0470651064713796
A_t500k,A,18700021,240,1,1,0,0.13912133891213388,0.07083333333333333,2.9,2.095833333333333,2.1666666666666665,0.5458333333333333,1.2875,0.0,4.0381809904343555,0.2875,2.591666666666667,11.271398802598318,3.7563381356497607,0.4708333333333333,0.8666666666666667,0.35833333333333334,2.4343632409032785
A_t500k,A,18700022,240,0,0,0,0.13284518828451883,0.05,3.0208333333333335,2.1666666666666665,2.283333333333333,0.5583333333333333,1.1583333333333334,0.0,3.8972405335038074,0.2,2.7375,11.961262691020966,3.4833815013368925,0.5041666666666667,0.8458333333333333,0.32083333333333336,2.582465279226502
A_t500k,A,18700023,240,1,2,0,0.1202928870292887,0.008333333333333333,3.095833333333333,2.245833333333333,2.2583333333333333,0.6,1.1416666666666666,0.0,3.6664691479462714,0.2625,2.825,11.48662129243215,3.4782243847846983,0.37083333333333335,0.8166666666666667,0.3,3.7003244252308556
A_t500k,A,18700024,240,0,0,0,0.13284518828451883,0.05,2.925,1.8958333333333333,2.533333333333333,0.475,0.9916666666666667,0.0,4.593856838076478,0.4666666666666667,1.9083333333333334,9.954796307285626,5.25908285031716,0.7625,0.6666666666666666,0.7083333333333334,3.5698744244170637
A_t500k,A,18700025,240,1,1,0,0.11401673640167365,0.020833333333333332,3.066666666666667,2.220833333333333,2.4541666666666666,0.6916666666666667,0.8541666666666666,0.0,3.666630273498595,0.325,2.629166666666667,11.244098197917143,3.758572792758544,0.3625,0.7916666666666666,0.3875,3.16460339853793
A_t500k,A,18700026,240,1,2,0,0.13284518828451883,0.008333333333333333,3.075,2.3583333333333334,2.1166666666666667,0.6791666666666667,1.1916666666666667,0.0125,4.129222374368045,0.24166666666666667,2.7333333333333334,11.631933091084163,3.576874491075675,0.3958333333333333,0.8791666666666667,0.3416666666666667,2.7866825916508375
A_t500k,A,18700027,240,1,2,0,0.14435146443514643,0.0375,3.0208333333333335,2.0166666666666666,2.5166666666666666,0.4875,0.9958333333333333,0.0,3.6737400578334927,0.5166666666666667,2.245833333333333,9.912181943655014,4.522799946864446,0.7666666666666667,0.6583333333333333,0.9708333333333333,2.531693713617461
A_t500k,A,18700028,174,1,3,0,0.11271676300578035,0.05172413793103448,3.0057471264367814,1.9080459770114941,2.5977011494252875,0.5229885057471264,0.867816091954023,0.011494252873563218,4.009627880549979,0.5862068965517241,2.3505747126436782,9.4484011962496,4.816770370664267,0.7183908045977011,0.6609195402298851,0.7126436781609196,2.9006982379489474
A_t500k,A,18700029,240,1,1,0,0.1202928870292887,0.008333333333333333,3.154166666666667,2.316666666666667,2.175,0.7166666666666667,1.1083333333333334,0.0,3.7527776689061687,0.25,2.8125,11.84602643251419,3.2927428687612217,0.3333333333333333,0.9,0.4166666666666667,2.6437708861298033
A_t500k,A,18700030,240,0,0,0,0.13702928870292888,0.0125,3.1791666666666667,2.129166666666667,2.3375,0.5666666666666667,1.0833333333333333,0.0125,4.020200877098573,0.3416666666666667,2.5208333333333335,11.310165453950564,4.080035933603843,0.5958333333333333,0.7666666666666667,0.5041666666666667,3.203121225759027
A_t500k,A,18700031,121,1,3,0,0.1625,0.03305785123966942,2.9917355371900825,1.9586776859504131,2.6363636363636362,0.4132231404958678,0.9256198347107438,0.024793388429752067,4.156951754176911,0.71900826446281,1.9008264462809918,8.172112520076027,5.566370584748008,0.8264462809917356,0.5785123966942148,1.256198347107438,2.171036255660287
A_t500k,A,18700032,240,1,2,0,0.1087866108786611,0.0,3.2041666666666666,2.2666666666666666,2.35,0.7125,0.9291666666666667,0.008333333333333333,3.639130879617814,0.3,2.808333333333333,11.449757482111455,3.351338038345178,0.32916666666666666,0.8708333333333333,0.3375,2.680972834543664
A_t600k,A,18700001,240,1,1,0,0.1202928870292887,0.041666666666666664,3.004166666666667,2.2416666666666667,2.2666666666666666,0.7083333333333334,1.025,0.0,3.479450496037801,0.2375,2.8875,11.664207627872626,3.2844561003148556,0.275,0.875,0.4125,1.982054622526522
A_t600k,A,18700002,240,1,1,0,0.13702928870292888,0.016666666666666666,3.1666666666666665,2.3375,2.1125,0.7416666666666667,1.125,0.020833333333333332,3.4483904311433435,0.15416666666666667,2.7666666666666666,11.866162259380022,3.3241046823561193,0.2833333333333333,0.8916666666666667,0.21666666666666667,4.4390878062695265
A_t600k,A,18700003,240,1,1,0,0.12866108786610878,0.025,2.9875,2.120833333333333,2.2375,0.6625,1.0916666666666666,0.008333333333333333,3.0920708442520763,0.2375,2.9875,12.024685472249985,3.1159895765284698,0.30416666666666664,0.8791666666666667,0.2833333333333333,2.266771504172572
A_t600k,A,18700004,240,1,2,0,0.10355648535564854,0.025,2.9458333333333333,1.7125,2.9541666666666666,0.37083333333333335,0.6625,0.0125,3.921567048028939,0.675,1.9083333333333334,9.068087711930275,5.2809980541467665,1.0041666666666667,0.5458333333333333,1.0083333333333333,2.6845281413623265
A_t600k,A,18700005,240,0,1,1,0.1192468619246862,0.025,2.9166666666666665,1.9875,2.525,0.5875,0.8791666666666667,0.008333333333333333,3.7090751488175653,0.39166666666666666,2.5708333333333333,10.821772013107935,3.8889627253015835,0.6083333333333333,0.7791666666666667,0.525,2.978343498706818
A_t600k,A,18700006,240,1,1,0,0.13807531380753138,0.0125,3.191666666666667,2.2416666666666667,2.1375,0.6833333333333333,1.1666666666666667,0.0125,3.833368033957151,0.20416666666666666,2.654166666666667,11.697154655059178,3.5964958781997365,0.3541666666666667,0.85,0.5291666666666667,2.9778478161884787
A_t600k,A,18700007,240,1,1,0,0.12447698744769875,0.029166666666666667,2.9875,2.154166666666667,2.0208333333333335,0.7166666666666667,1.2541666666666667,0.008333333333333333,3.8800736736092305,0.17083333333333334,2.6791666666666667,11.529720600446066,3.4852050182720027,0.35833333333333334,0.9083333333333333,0.275,2.8200739393079726
A_t600k,A,18700008,240,0,0,0,0.1297071129707113,0.016666666666666666,3.2333333333333334,2.216666666666667,2.033333333333333,0.6916666666666667,1.2666666666666666,0.008333333333333333,3.5882544257781572,0.17083333333333334,2.7083333333333335,11.850801799694697,3.4334287844598292,0.525,0.8916666666666667,0.24166666666666667,2.8565783624095147
A_t600k,A,18700009,240,1,1,0,0.1192468619246862,0.05,3.1791666666666667,2.275,2.220833333333333,0.6958333333333333,1.0833333333333333,0.0,3.5684692033876977,0.25416666666666665,2.8583333333333334,11.542731248835723,3.2592498590548833,0.4166666666666667,0.8791666666666667,0.49166666666666664,2.311360957721869
A_t600k,A,18700010,240,1,1,0,0.12133891213389121,0.020833333333333332,3.1666666666666665,2.216666666666667,2.15,0.675,1.1625,0.0125,3.7027967753509676,0.22916666666666666,2.7583333333333333,11.758775824308396,3.5110186698536077,0.24166666666666667,0.8916666666666667,0.43333333333333335,2.529581228046552
A_t600k,A,18700011,240,1,1,0,0.11610878661087866,0.025,3.091666666666667,2.1625,2.3208333333333333,0.6625,0.9958333333333333,0.020833333333333332,4.284453278469543,0.2916666666666667,2.4375,11.000668485462665,4.189641163498163,0.5208333333333334,0.8125,0.4875,2.0940606427974386
A_t600k,A,18700012,240,1,1,0,0.11297071129707113,0.020833333333333332,3.1458333333333335,2.220833333333333,2.275,0.6083333333333333,1.1166666666666667,0.0,4.032867096912943,0.2791666666666667,2.7083333333333335,11.45581983278195,3.561919056127469,0.2916666666666667,0.8625,0.25,2.936007035523653
A_t600k,A,18700013,240,1,1,0,0.13284518828451883,0.05416666666666667,3.1166666666666667,2.1375,2.1375,0.6625,1.1916666666666667,0.008333333333333333,4.0593870360197295,0.3,2.4458333333333333,11.06375194688638,4.084913688898086,0.5125,0.8291666666666667,0.5125,2.187384516414669
A_t600k,A,18700014,240,1,1,0,0.12133891213389121,0.004166666666666667,2.9916666666666667,2.058333333333333,2.283333333333333,0.5833333333333334,1.125,0.008333333333333333,3.767328697794842,0.22083333333333333,2.8625,11.751119933525722,3.3057079568505285,0.37083333333333335,0.8833333333333333,0.2916666666666667,2.749418477668907
A_t600k,A,18700015,240,1,2,1,0.11610878661087866,0.05,2.8875,1.75,2.9625,0.4125,0.6166666666666667,0.008333333333333333,3.6906319693041345,0.6083333333333333,2.0125,9.206289102137088,5.266582733144363,0.9083333333333333,0.5208333333333334,1.2458333333333333,2.1729678559477312
A_t600k,A,18700016,240,0,0,0,0.12656903765690378,0.008333333333333333,3.0375,2.0791666666666666,2.4208333333333334,0.5916666666666667,0.9666666666666667,0.020833333333333332,3.641065283554296,0.29583333333333334,2.5166666666666666,11.207073757052422,4.145514196902513,0.6125,0.7416666666666667,0.5875,2.7351607817075987
A_t600k,A,18700017,240,1,1,0,0.1401673640167364,0.025,2.975,2.216666666666667,2.2375,0.6083333333333333,1.1458333333333333,0.008333333333333333,3.6788794405137497,0.24166666666666667,2.904166666666667,11.75576536456744,3.2262399261196455,0.36666666666666664,0.875,0.4166666666666667,2.8433530934813884
A_t600k,A,18700018,240,0,0,0,0.13179916317991633,0.016666666666666666,3.1875,2.279166666666667,2.0791666666666666,0.5583333333333333,1.3416666666666666,0.020833333333333332,3.8388948630541564,0.2125,2.6375,11.65445817609628,3.651753901441892,0.4583333333333333,0.8541666666666666,0.32916666666666666,3.2258666320641836
A_t600k,A,18700019,240,1,1,0,0.13179916317991633,0.008333333333333333,3.0833333333333335,2.1375,2.254166666666667,0.6625,1.075,0.008333333333333333,3.7363274319511324,0.32916666666666666,2.4458333333333333,10.954619844754538,3.839286256333192,0.4125,0.8041666666666667,0.4125,2.554175684518284
A_t600k,A,18700020,240,1,1,0,0.12447698744769875,0.0375,2.970833333333333,2.1125,2.2625,0.6041666666666666,1.125,0.008333333333333333,4.015508256169657,0.31666666666666665,2.404166666666667,10.940435302257537,4.280435765534639,0.3875,0.7875,0.425,3.3726449608802795
A_t600k,A,18700021,240,1,1,0,0.13912133891213388,0.0375,3.1791666666666667,2.0208333333333335,2.3916666666666666,0.4875,1.1208333333333333,0.0,3.7938950932274262,0.31666666666666665,2.6166666666666667,11.12031795879205,3.918569398174683,0.5333333333333333,0.7666666666666667,0.4875,2.1351648336749967
A_t600k,A,18700022,190,1,3,1,0.10582010582010581,0.06842105263157895,3.0631578947368423,1.8473684210526315,2.942105263157895,0.45263157894736844,0.6052631578947368,0.0,4.664077097020651,0.7210526315789474,1.8157894736842106,8.56235742506228,5.682716965675354,0.868421052631579,0.5789473684210527,0.9473684210526315,2.5176259499788287
A_t600k,A,18700023,240,1,2,0,0.11610878661087866,0.016666666666666666,3.058333333333333,2.033333333333333,2.3208333333333333,0.525,1.1458333333333333,0.008333333333333333,3.950901951289011,0.32916666666666666,2.5625,10.586459325750669,3.918870763729016,0.3458333333333333,0.8,0.2875,2.306478496275696
A_t600k,A,18700024,240,1,2,0,0.11820083682008369,0.04583333333333333,2.9166666666666665,1.7166666666666666,3.0458333333333334,0.42083333333333334,0.5125,0.020833333333333332,4.144969832214216,0.8541666666666666,1.5916666666666666,8.234405487775803,5.976912932594617,1.15,0.4666666666666667,1.1583333333333334,2.924980369859001
A_t600k,A,18700025,240,1,1,0,0.12447698744769875,0.008333333333333333,3.308333333333333,2.2125,2.2291666666666665,0.6833333333333333,1.0791666666666666,0.008333333333333333,3.8123144331698615,0.24583333333333332,2.6875,11.39334033926328,3.8209900269905726,0.36666666666666664,0.8083333333333333,0.525,2.576605550204104
A_t600k,A,18700026,240,1,1,0,0.11401673640167365,0.05416666666666667,3.0708333333333333,2.2416666666666667,2.1375,0.6916666666666667,1.1625,0.008333333333333333,3.7738851449245376,0.20833333333333334,2.8208333333333333,11.614560541510581,3.4770559281110764,0.3416666666666667,0.8833333333333333,0.26666666666666666,3.021756745814308
A_t600k,A,18700027,240,1,1,0,0.1297071129707113,0.020833333333333332,3.3583333333333334,2.2916666666666665,2.225,0.7375,1.0166666666666666,0.020833333333333332,3.5456696409732102,0.225,2.825,11.663303968310355,3.4471179179847242,0.42083333333333334,0.8708333333333333,0.45,3.2125206426844573
A_t600k,A,18700028,240,0,0,0,0.13284518828451883,0.008333333333333333,3.1458333333333335,2.2958333333333334,2.0541666666666667,0.6458333333333334,1.2708333333333333,0.029166666666666667,3.8872921662353397,0.20416666666666666,2.658333333333333,11.811699317892392,3.6325892585019273,0.49166666666666664,0.8625,0.4583333333333333,2.636274651764265
A_t600k,A,18700029,240,1,2,0,0.1192468619246862,0.041666666666666664,3.058333333333333,2.175,2.341666666666667,0.6125,1.0333333333333334,0.0125,3.796350236857931,0.38333333333333336,2.7333333333333334,11.009323806564014,3.5664317068954308,0.3333333333333333,0.8625,0.39166666666666666,2.150603352597466
A_t600k,A,18700030,240,1,1,0,0.12133891213389121,0.004166666666666667,3.15,2.183333333333333,2.15,0.6958333333333333,1.1208333333333333,0.03333333333333333,3.658446867101722,0.2708333333333333,2.683333333333333,11.594662447770437,3.5227752588689327,0.3,0.8583333333333333,0.31666666666666665,2.9160691251357393
A_t600k,A,18700031,240,1,1,0,0.12447698744769875,0.025,3.0,2.0791666666666666,2.316666666666667,0.6916666666666667,0.9708333333333333,0.020833333333333332,3.7125597402039507,0.275,2.75,11.510368440051874,3.599431249499321,0.2833333333333333,0.8416666666666667,0.5,1.8852102210124335
A_t600k,A,18700032,240,1,1,0,0.1297071129707113,0.004166666666666667,3.2333333333333334,2.325,2.0708333333333333,0.7125,1.1875,0.029166666666666667,3.8975292482516832,0.24583333333333332,2.6625,11.586266980071862,3.60997348378102,0.22916666666666666,0.8791666666666667,0.2916666666666667,2.1170513433596447
A_t700k,A,18700001,240,1,1,0,0.15376569037656904,0.041666666666666664,3.0125,2.0166666666666666,1.9833333333333334,0.4166666666666667,1.6,0.0,3.704682294796738,0.25,2.675,11.475165257851282,3.687371512502432,0.32083333333333336,0.8583333333333333,0.3458333333333333,2.2169322515763934
A_t700k,A,18700002,240,1,1,0,0.14748953974895398,0.05,3.0458333333333334,2.0208333333333335,1.9166666666666667,0.4166666666666667,1.6666666666666667,0.0,4.170656205320523,0.20416666666666666,2.3541666666666665,11.085503992438316,4.129321676741044,0.175,0.8916666666666667,0.35,3.763414634598626
A_t700k,A,18700003,240,1,1,0,0.13807531380753138,0.029166666666666667,3.025,1.9291666666666667,1.9833333333333334,0.17916666666666667,1.825,0.0125,4.062119840188987,0.20416666666666666,2.45,11.22750825782617,3.848401988049348,0.425,0.8833333333333333,0.5,1.7995522066596006
A_t700k,A,18700004,240,1,2,0,0.16213389121338911,0.016666666666666666,2.9208333333333334,1.8208333333333333,2.3208333333333333,0.2875,1.3625,0.029166666666666667,3.5320983173532614,0.5,2.3875,10.145230001211166,4.284054498871168,0.6625,0.7125,0.7416666666666667,2.386302524122847
A_t700k,A,18700005,240,1,2,0,0.14330543933054393,0.0375,2.970833333333333,1.8916666666666666,2.1333333333333333,0.2916666666666667,1.5666666666666667,0.008333333333333333,3.7288034736075337,0.32083333333333336,2.6333333333333333,10.921174517273903,3.804942029714584,0.4875,0.8083333333333333,0.6333333333333333,2.518617594242096
A_t700k,A,18700006,240,1,1,0,0.13807531380753138,0.03333333333333333,2.7083333333333335,1.725,2.1375,0.2625,1.5875,0.0125,4.10088172548761,0.29583333333333334,2.470833333333333,10.83883602321148,4.3137090516587095,0.4666666666666667,0.7958333333333333,0.44583333333333336,2.165256892009215
A_t700k,A,18700007,240,1,1,0,0.12761506276150628,0.008333333333333333,3.1,1.9583333333333333,1.9833333333333334,0.36666666666666664,1.65,0.0,4.273891467332012,0.18333333333333332,2.533333333333333,11.199128112196922,3.839974102874597,0.45416666666666666,0.8875,0.425,2.6857812517219117
A_t700k,A,18700008,240,1,1,0,0.15271966527196654,0.07083333333333333,3.0791666666666666,1.925,2.120833333333333,0.3,1.5625,0.016666666666666666,3.7131764127562445,0.2625,2.4916666666666667,11.199906522035599,3.926242637137572,0.31666666666666665,0.8166666666666667,0.3125,2.9911714810551255
A_t700k,A,18700009,240,1,2,1,0.14853556485355648,0.04583333333333333,2.9458333333333333,1.9541666666666666,2.325,0.2916666666666667,1.3625,0.020833333333333332,4.006470130466752,0.4625,2.5875,10.280671626826127,3.9864874372879666,0.4791666666666667,0.775,0.7291666666666666,2.0737806441095783
A_t700k,A,18700010,240,1,1,0,0.14853556485355648,0.016666666666666666,3.025,2.0,1.9,0.4041666666666667,1.6708333333333334,0.025,4.481891402353843,0.20416666666666666,2.408333333333333,11.208413633704186,4.06798950433731,0.35,0.8791666666666667,0.4791666666666667,2.183557028571765
A_t700k,A,18700011,240,0,0,0,0.12761506276150628,0.020833333333333332,3.0625,1.8541666666666667,1.9166666666666667,0.2,1.8666666666666667,0.016666666666666666,3.971998889371753,0.12083333333333333,2.4541666666666666,11.828462515274683,3.976313098023335,0.2916666666666667,0.8625,0.32916666666666666,2.280631090319434
A_t700k,A,18700012,136,1,3,0,0.1388888888888889,0.007352941176470588,3.0588235294117645,1.7647058823529411,2.7058823529411766,0.18382352941176472,1.0955882352941178,0.014705882352941176,4.883527057975823,0.7132352941176471,1.8014705882352942,8.175022810697556,5.54506725598784,0.6102941176470589,0.6544117647058824,0.7205882352941176,2.9425209458700565
A_t700k,A,18700013,240,1,1,0,0.151673640167364,0.03333333333333333,3.0541666666666667,1.8166666666666667,2.2125,0.2625,1.5,0.025,3.8197150821694072,0.3625,2.370833333333333,10.572598589460055,4.319337535649538,0.6625,0.7708333333333334,0.7083333333333334,2.5523288416308025
A_t700k,A,18700014,240,1,1,0,0.15481171548117154,0.008333333333333333,3.2041666666666666,1.9791666666666667,1.9666666666666666,0.35,1.65,0.03333333333333333,4.417735906483399,0.175,2.4916666666666667,11.36526481906573,3.8558594465255736,0.2916666666666667,0.875,0.2791666666666667,2.801043956525742
A_t700k,A,18700015,240,0,0,0,0.1506276150627615,0.0375,3.0541666666666667,1.975,2.1083333333333334,0.3625,1.5208333333333333,0.008333333333333333,3.8346403059032226,0.2791666666666667,2.3833333333333333,11.204678320884705,4.1414435938000675,0.42083333333333334,0.7791666666666667,0.45,3.4713726897458526
A_t700k,A,18700016,240,0,1,1,0.151673640167364,0.0375,2.95,1.8291666666666666,2.4791666666666665,0.2916666666666667,1.2041666666666666,0.025,3.742057777641134,0.5791666666666667,2.0875,9.485248898466429,4.9616517240802445,0.8041666666666667,0.5791666666666667,0.8708333333333333,2.831565667424471
A_t700k,A,18700017,240,1,1,0,0.1401673640167364,0.020833333333333332,3.091666666666667,1.9916666666666667,2.0541666666666667,0.3541666666666667,1.5916666666666666,0.0,4.195732304102017,0.2375,2.4875,11.153933887680372,3.9226456614832084,0.5208333333333334,0.8625,0.3458333333333333,2.5925558319798223
A_t700k,A,18700018,240,1,1,0,0.16317991631799164,0.03333333333333333,3.0541666666666667,1.8416666666666666,2.2666666666666666,0.24583333333333332,1.4708333333333334,0.016666666666666666,4.003423047065735,0.5291666666666667,2.0166666666666666,9.64914214015007,4.88531099781394,0.7416666666666667,0.65,0.6625,2.7768853564841165
A_t700k,A,18700019,117,1,3,1,0.1810344827586207,0.042735042735042736,3.0427350427350426,1.5982905982905984,2.658119658119658,0.18803418803418803,1.1538461538461537,0.0,4.535166880513867,1.0256410256410255,1.5042735042735043,6.969817129974691,6.39023119262141,1.0940170940170941,0.4444444444444444,0.9829059829059829,2.3454803293698454
A_t700k,A,18700020,240,1,2,0,0.13807531380753138,0.008333333333333333,2.933333333333333,1.8,2.6458333333333335,0.2833333333333333,1.0583333333333333,0.0125,4.226399264174202,0.6166666666666667,1.825,9.041208295027415,5.3806004871924715,0.7541666666666667,0.5791666666666667,0.8666666666666667,2.9010864151410827
A_t700k,A,18700021,240,1,2,0,0.15376569037656904,0.0,3.0166666666666666,1.9083333333333334,2.2333333333333334,0.3333333333333333,1.4333333333333333,0.0,4.233661555788583,0.49166666666666664,2.1791666666666667,10.00941149244706,4.664633567879597,0.7333333333333333,0.7458333333333333,0.8416666666666667,2.2700527612133263
A_t700k,A,18700022,240,1,1,0,0.13807531380753138,0.041666666666666664,3.1041666666666665,1.9625,2.1791666666666667,0.30833333333333335,1.5,0.0125,4.437810633786851,0.32083333333333336,2.220833333333333,10.744924715161323,4.405682473878065,0.5541666666666667,0.7916666666666666,0.5708333333333333,2.3514933888341334
A_t700k,A,18700023,240,1,1,0,0.15481171548117154,0.03333333333333333,3.0625,1.9958333333333333,1.8625,0.3333333333333333,1.7833333333333334,0.020833333333333332,4.370982369283835,0.20416666666666666,2.4916666666666667,11.334764735897382,3.7892487769325576,0.3541666666666667,0.8875,0.24583333333333332,3.2719005928798155
A_t700k,A,18700024,240,0,0,0,0.13598326359832635,0.029166666666666667,3.0708333333333333,1.9041666666666666,1.9541666666666666,0.31666666666666665,1.7291666666666667,0.0,3.5976245811829966,0.25833333333333336,2.6416666666666666,11.659928840398788,3.686867866665125,0.4,0.8708333333333333,0.37916666666666665,3.171144545460358
A_t700k,A,18700025,240,1,1,0,0.14225941422594143,0.016666666666666666,3.2416666666666667,2.0166666666666666,1.8916666666666666,0.2875,1.8125,0.008333333333333333,4.733807141395906,0.25833333333333336,2.3666666666666667,10.867422551910083,4.233385486652454,0.3458333333333333,0.8583333333333333,0.39166666666666666,2.6002957709133625
A_t700k,A,18700026,240,1,1,0,0.1412133891213389,0.0125,3.25,2.0458333333333334,1.8875,0.36666666666666664,1.725,0.020833333333333332,3.974992504353738,0.2125,2.7333333333333334,11.614896342158318,3.4843853478630384,0.3333333333333333,0.9083333333333333,0.3458333333333333,3.2451151966145546
A_t700k,A,18700027,240,1,1,0,0.14748953974895398,0.016666666666666666,3.0791666666666666,1.9291666666666667,1.9333333333333333,0.3125,1.7083333333333333,0.04583333333333333,3.5716891280478906,0.2875,2.629166666666667,11.230138263106346,3.595011455565691,0.42083333333333334,0.85,0.6708333333333333,2.125621793308744
A_t700k,A,18700028,240,1,1,0,0.15271966527196654,0.07916666666666666,2.7958333333333334,1.8,2.0375,0.30833333333333335,1.6458333333333333,0.008333333333333333,3.655881830946439,0.30833333333333335,2.4375,10.811732736726603,4.071436690042416,0.575,0.8041666666666667,0.5041666666666667,2.3859391961120755
A_t700k,A,18700029,240,1,1,0,0.14644351464435146,0.008333333333333333,3.158333333333333,2.029166666666667,2.0458333333333334,0.3416666666666667,1.6041666666666667,0.008333333333333333,4.03695761439287,0.2875,2.4916666666666667,11.057591144243876,3.9018365373214086,0.30833333333333335,0.8708333333333333,0.4666666666666667,2.061409955223401
A_t700k,A,18700030,240,1,2,0,0.1401673640167364,0.016666666666666666,3.025,1.9375,1.9875,0.3333333333333333,1.6708333333333334,0.008333333333333333,4.456486531988614,0.4,2.3958333333333335,10.74694554756085,4.278899599611759,0.4,0.8375,0.38333333333333336,3.2568340960603495
A_t700k,A,18700031,240,1,1,0,0.16213389121338911,0.0,3.175,2.0,2.075,0.3458333333333333,1.5583333333333333,0.020833333333333332,4.1680931489242035,0.1875,2.575,11.537102980415026,3.703919458637635,0.39166666666666666,0.8708333333333333,0.3458333333333333,2.042494610458815
A_t700k,A,18700032,240,1,1,0,0.16108786610878661,0.004166666666666667,2.9875,1.9833333333333334,1.825,0.36666666666666664,1.8,0.008333333333333333,3.731565145382451,0.19583333333333333,2.716666666666667,11.418114738663037,3.5462505330642062,0.25833333333333336,0.8916666666666667,0.225,2.343148081252972
A_t800k,A,18700001,240,1,1,0,0.11192468619246862,0.025,2.9291666666666667,1.975,2.2875,0.1,1.5291666666666666,0.08333333333333333,3.5019005733645625,0.25,2.816666666666667,12.388165956238906,3.2644015148282053,0.25416666666666665,0.8708333333333333,0.35833333333333334,1.7222056319868122
A_t800k,A,18700002,240,1,1,0,0.1087866108786611,0.041666666666666664,2.8333333333333335,1.9041666666666666,2.3375,0.14166666666666666,1.5125,0.008333333333333333,2.781807376796173,0.24166666666666667,3.0375,12.645946473876636,2.978667766104142,0.17916666666666667,0.8875,0.19583333333333333,3.493755927516355
A_t800k,A,18700003,240,1,1,0,0.12656903765690378,0.07083333333333333,2.7041666666666666,1.8541666666666667,2.2083333333333335,0.09166666666666666,1.6833333333333333,0.016666666666666666,3.1475088459129137,0.2,3.0083333333333333,12.795436113079388,3.0353060118854045,0.30833333333333335,0.8833333333333333,0.44166666666666665,1.519132978925409
