opponent,map,episode_index,episode_seed,cell_seed,return_z0,return_z1,return_z2,return_z3,V_z0,V_z1,V_z2,V_z3,mean_z_return,oracle_selected_adv,online_proxy,oracle_best_z,critic_best_z
OP9,map_b,25,1067,1042,-2.4403408,-6.641032,-1.4974976,-2.5687401,-1.2772973,-1.257683,-1.3646414,-1.2763541,-3.2869027,-3.3541296,-5.3833494,2,1
OP9,map_b,26,1068,1042,-1.4090648,-1.5457851,-2.5980573,-3.5446951,-1.5350873,-1.4654667,-1.4912586,-1.5549386,-2.2744005,0.7286154,-0.08031833,0,1
OP9,map_b,27,1069,1042,-4.230483,-0.24187037,-0.77107906,-1.121444,-1.0784385,-0.98685306,-1.092608,-1.0665295,-1.5912192,1.3493488,0.7449827,1,1
OP9,map_b,28,1070,1042,-1.1164658,-3.484709,-1.5629638,-3.4199421,-1.3375847,-1.3899138,-1.4877939,-1.388118,-2.3960202,-1.0886889,-2.0947952,0,0
OP9,map_b,29,1071,1042,-0.32758683,-1.3074564,-0.9029069,-1.5614575,-1.3072693,-1.3142724,-1.264678,-1.3461807,-1.0248519,-0.28260446,0.0068160295,0,2
OP9,map_b,30,1072,1042,-1.082692,-1.3130699,-9.3963375,-0.65727484,-1.0487767,-1.0728042,-1.1009867,-1.0524411,-3.1123435,1.7992736,-0.24026573,3,0
OP9,map_b,31,1073,1042,-3.5266044,-1.4639429,-0.56760454,-2.259743,-1.2713733,-1.1900959,-1.2864776,-1.290545,-1.9544737,0.49053085,-0.27384698,2,1
OP9,map_b,32,1074,1042,-0.93269044,-0.43763113,-4.2809653,-2.440827,-1.2503421,-1.2557702,-1.3199549,-1.2819648,-2.0230284,1.5853972,0.8181391,1,0
OP9,map_b,33,1075,1042,-0.7402133,-0.7769297,-0.45222485,-0.70417416,-1.2772698,-1.2039287,-1.4021857,-1.3517909,-0.6683855,-0.10854417,0.42699903,2,1
OP9,map_b,34,1076,1042,-4.673619,-1.2921208,-0.74671704,-1.1825662,-1.4151485,-1.2622375,-1.384902,-1.425895,-1.9737557,0.6816349,-0.029883265,2,1
OP9,map_b,35,1077,1042,-6.7356877,-1.6541371,-1.861204,-5.8385854,-1.3384159,-1.2774117,-1.3746974,-1.4178267,-4.0224037,2.3682666,-0.37672544,1,1
OP9,map_b,36,1078,1042,-0.898672,-0.32078964,-0.83167523,-5.673573,-1.403507,-1.3242834,-1.4113097,-1.3936019,-1.9311775,1.6103878,1.0034938,1,1
OP9,map_b,37,1079,1042,-0.5216999,-1.9690077,-5.172498,-2.8379586,-1.3264861,-1.244437,-1.3447771,-1.3623443,-2.625291,0.6562834,-0.72457075,0,1
OP9,map_b,38,1080,1042,-2.8031096,-1.4888663,-0.8176323,-0.7434331,-1.4561691,-1.4312475,-1.5101328,-1.5007093,-1.4632603,-0.025606036,-0.057618856,3,1
OP9,map_b,39,1081,1042,-2.396669,-4.364475,-2.7401738,-3.8928835,-1.0286164,-0.98892707,-1.088095,-0.9961727,-3.3485503,-1.0159245,-3.3755476,0,1
OP9,map_b,40,1082,1042,-16.871092,-3.6731038,-8.12231,-8.796734,-1.3352327,-1.3768525,-1.4653375,-1.3824573,-9.365809,5.6927056,-2.2962513,1,0
OP9,map_b,41,1083,1042,-0.24326567,-1.032293,-1.6680712,-1.8422583,-1.1735411,-1.1894665,-1.2171772,-1.1909494,-1.196472,0.16417909,0.15717351,0,0
OP9,map_b,42,1084,1042,-2.928364,-2.135727,-1.0304431,-0.7065545,-1.1909397,-1.1067061,-1.2958405,-1.2025216,-1.7002721,-0.43545485,-1.0290208,3,1
OP9,map_b,43,1085,1042,-2.0037718,-1.5644758,-1.6002338,-1.490921,-1.3251457,-1.2403975,-1.3340137,-1.343986,-1.6648506,0.10037482,-0.32407832,3,1
OP9,map_b,44,1086,1042,-1.9607332,-3.107974,-1.9547151,-3.6676495,-1.1715164,-1.0487878,-1.2829866,-1.2122729,-2.672768,-0.43520594,-2.0591862,2,1
OP9,map_b,45,1087,1042,-1.5467297,-2.8119767,-1.2697332,-1.8776938,-1.5469759,-1.568999,-1.617204,-1.6206362,-1.8765334,-0.9354433,-1.2429776,2,0
OP9,map_b,46,1088,1042,-1.9418988,-2.3393657,-3.5117571,-3.7698052,-1.3050313,-1.3318617,-1.4298382,-1.3721504,-2.8907065,0.5513408,-1.007504,0,0
OP9,map_b,47,1089,1042,-4.0957556,-3.7538242,-6.748529,-4.1337547,-1.2971632,-1.2610326,-1.3255637,-1.3139,-4.6829658,0.9291415,-2.4927917,1,1
OP9,map_b,48,1090,1042,-0.6051651,-6.740844,-3.1806538,-3.7742279,-1.3382015,-1.383199,-1.4357109,-1.3671734,-3.5752227,-3.165621,-5.357645,0,0
OP9,map_b,49,1091,1042,-1.3490008,-2.394155,-2.5689967,-0.47056222,-1.4102912,-1.4544578,-1.5354266,-1.5099766,-1.6956787,-0.6984763,-0.93969727,3,0
OP9,map_b,50,1092,1042,-1.2391814,-2.626753,-2.3090453,-1.0523793,-1.1933947,-1.0896304,-1.1703243,-1.2202375,-1.8068397,-0.8199134,-1.5371227,3,1
OP9,map_b,51,1093,1042,-0.8809584,-4.40931,-2.2639067,-10.817197,-1.192424,-1.1953459,-1.234395,-1.2188959,-4.592843,0.18353319,-3.213964,0,0
OP9,map_b,52,1094,1042,-0.8475915,-1.5230253,-2.05699,-2.9404936,-1.217596,-1.1610639,-1.156729,-1.2217054,-1.842025,0.31899977,-0.36196136,0,2
OP9,map_b,53,1095,1042,-3.4684596,-1.3946072,-8.437676,-2.635102,-1.2423174,-1.1585641,-1.3014812,-1.2808349,-3.9839613,2.589354,-0.2360431,1,1
OP9,map_b,54,1096,1042,-2.0893939,-1.5300208,-1.3522972,-2.1403759,-1.2411761,-1.0901084,-1.1981475,-1.2664995,-1.778022,0.24800122,-0.43991244,2,1
OP9,map_b,55,1097,1042,-2.1180983,-1.8972256,-4.644395,-1.6415794,-1.334301,-1.3223963,-1.3662224,-1.3493361,-2.5753245,0.6780989,-0.57482934,3,1
OP9,map_b,56,1098,1042,-3.1872368,-1.4888276,-2.4754457,-7.0620956,-1.3464439,-1.3258464,-1.3936765,-1.3830299,-3.5534015,2.0645738,-0.16298115,1,1
OP9,map_b,57,1099,1042,-7.323988,-7.4267693,-3.827405,-6.1106086,-1.2322729,-1.2344012,-1.319175,-1.2446902,-6.172193,-1.2545762,-6.192368,2,0
OP9,map_b,58,1100,1042,-1.4423503,-4.2990103,-5.6047406,-0.7347976,-1.1253452,-1.01804,-1.1987131,-1.1547756,-3.0202248,-1.2787855,-3.2809703,3,1
OP9,map_b,59,1101,1042,-1.293898,-3.0806534,-3.638083,-4.87568,-1.4299276,-1.3174202,-1.3737197,-1.4075413,-3.2220786,0.14142513,-1.7632332,0,1
OP9,map_b,60,1102,1042,-0.7013485,-10.891378,-2.8881335,-1.2701044,-1.2587802,-1.1058733,-1.2317071,-1.2918811,-3.937741,-6.953637,-9.785505,0,1
OP9,map_b,61,1103,1042,-2.40859,-2.396011,-3.4397388,-0.21532743,-1.4575093,-1.2910533,-1.392731,-1.4610312,-2.1149168,-0.2810943,-1.1049578,3,1
OP9,map_b,62,1104,1042,-4.4430685,-3.6296225,-0.8184871,-1.620478,-1.5908508,-1.4063454,-1.5642002,-1.5740895,-2.627914,-1.0017085,-2.223277,2,1
OP9,map_b,63,1105,1042,-11.470245,-1.9219998,-5.11847,-1.1786323,-1.132287,-1.0937757,-1.2167928,-1.1128201,-4.922337,3.0003371,-0.82822406,3,1
OP9,map_b,64,1106,1042,-5.5843906,-10.8806,-7.9287786,-6.7923007,-1.3331652,-1.3277512,-1.4174318,-1.330925,-7.7965174,-3.0840826,-9.552849,0,1
OP9,map_b,65,1107,1042,-2.6735437,-5.0494876,-6.6360106,-9.795735,-1.2035494,-1.0729187,-1.1405776,-1.2405424,-6.0386944,0.9892068,-3.976569,0,1
OP9,map_b,66,1108,1042,-3.0312946,-2.4197955,-5.9434466,-3.8049734,-1.4888246,-1.3970313,-1.566328,-1.6118591,-3.7998776,1.3800821,-1.0227642,1,1
OP9,map_b,67,1109,1042,-6.349123,-7.7006216,-7.415196,-6.4622726,-1.0374389,-1.03085,-1.0914435,-0.9963415,-6.9818034,-0.7188182,-6.6697717,0,3
OP9,map_b,68,1110,1042,-4.6651125,-0.3271087,-0.4311381,-2.1982992,-1.4233701,-1.4389324,-1.47539,-1.4266136,-1.9054146,1.5783058,1.1118237,1,0
OP9,map_b,69,1111,1042,-2.403164,-2.0294297,-0.86300814,-2.149469,-1.4191699,-1.4718747,-1.5744035,-1.4484777,-1.8612676,-0.16816211,-0.55755496,2,0
OP9,map_b,70,1112,1042,-0.43207872,-4.347628,-0.3863815,-2.153418,-1.0601089,-1.0753002,-1.1284616,-1.058938,-1.8298767,-2.5177515,-3.272328,2,3
OP9,map_b,71,1113,1042,-0.9761739,-1.6183243,-1.6925298,-1.0237452,-1.0308187,-0.95101136,-1.0653942,-1.0111601,-1.3276932,-0.29063106,-0.6673129,0,1
OP9,map_b,72,1114,1042,-7.286045,-2.9486535,-2.4831595,-9.662623,-1.1125801,-1.1281545,-1.18713,-1.1065149,-5.5951204,2.646467,-1.820499,2,3
OP9,map_b,73,1115,1042,-1.6927397,-4.006231,-0.57128173,-7.9458613,-1.392957,-1.3710632,-1.422523,-1.420322,-3.5540285,-0.45220232,-2.6351676,2,1
OP9,map_b,74,1116,1042,-2.49419,-1.8740507,-1.3549812,-2.2832477,-1.0830526,-1.000262,-1.1116538,-1.0763047,-2.0016174,0.1275667,-0.8737887,2,1
OP9,map_b,75,1117,1042,-7.2435074,-2.3995073,-2.1076715,-2.3179412,-1.0759804,-0.97599643,-1.1370373,-1.0905442,-3.517157,1.1176498,-1.4235108,2,1
OP9,map_b,76,1118,1042,-1.8091508,-2.2345831,-3.1302152,-1.9892775,-1.2993991,-1.2906065,-1.395519,-1.3261259,-2.2908068,0.05622363,-0.94397664,0,1
OP9,map_b,77,1119,1042,-3.9564002,-0.5642714,-1.4585594,-8.487783,-1.4472163,-1.4122679,-1.506105,-1.5250499,-3.6167536,3.0524821,0.84799653,1,1
OP9,map_b,78,1120,1042,-4.5157795,-4.4036674,-2.2157373,-4.1285295,-1.1927257,-1.1381736,-1.1993015,-1.2258937,-3.8159285,-0.587739,-3.2654939,2,1
OP9,map_b,79,1121,1042,-1.4393805,-6.206064,-1.7523887,-0.7867984,-1.0921204,-0.98178893,-1.2034042,-1.1259041,-2.546158,-3.6599061,-5.224275,3,1
OP9,map_b,80,1122,1042,-1.728254,-1.1976048,-1.1414984,-5.1843853,-1.2719584,-1.2812924,-1.2294939,-1.3149292,-2.3129356,1.1153308,0.08368766,2,2
OP9,map_b,81,1123,1042,-7.9591413,-5.1769905,-3.8695037,-0.35077477,-1.2377827,-1.2701509,-1.3725445,-1.3068197,-4.3391023,-0.83788824,-3.9068396,3,0
OP9,map_b,82,1124,1042,-2.0649757,-8.683897,-0.105866514,-5.034603,-1.0383068,-0.99422634,-1.0861509,-0.9822964,-3.9723356,-4.711561,-7.6896706,2,3
OP9,map_b,83,1125,1042,-2.1852436,-2.3515847,-1.5822121,-0.79413617,-1.2931397,-1.323381,-1.3831897,-1.3321056,-1.728294,-0.62329066,-1.0282037,3,0
OP9,map_b,84,1126,1042,-3.734752,-0.4764674,-8.163638,-0.16835293,-1.2665467,-1.141501,-1.2727511,-1.306324,-3.1358025,2.6593351,0.6650336,3,1
OP9,map_b,85,1127,1042,-1.126979,-4.601861,-1.1838902,-1.4674237,-1.2624588,-1.2279308,-1.2573972,-1.2817264,-2.0950384,-2.5068226,-3.3739302,0,1
OP9,map_b,86,1128,1042,0.12627612,-0.9728475,-1.6811692,-0.5246086,-1.5067861,-1.3244507,-1.4673517,-1.5113168,-0.7630873,-0.20976025,0.3516032,0,1
OP9,map_b,87,1129,1042,-0.65208876,-1.5772016,-3.1164064,-1.1902839,-1.1678679,-1.1397321,-1.2373645,-1.1598086,-1.6339952,0.05679357,-0.43746948,0,1
OP9,map_b,88,1130,1042,-1.7342199,-1.8333981,-1.1339067,-1.5487452,-1.2406754,-1.1742792,-1.2393906,-1.2933333,-1.5625675,-0.27083063,-0.6591189,2,1
OP9,map_b,89,1131,1042,-2.3945467,-6.426248,-0.625321,-0.47981772,-1.2287297,-1.245681,-1.3309445,-1.2560148,-2.4814835,-3.9447646,-5.180567,3,0
OP9,map_b,90,1132,1042,-1.0685534,-1.1892812,-2.6891553,-1.6997936,-1.2820787,-1.17944,-1.2945092,-1.2780013,-1.661696,0.47241473,-0.009841204,0,1
OP9,map_b,91,1133,1042,-2.1833613,-5.8497915,-2.1511843,-2.2287114,-1.3851337,-1.2666953,-1.3667803,-1.377497,-3.103262,-2.7465296,-4.5830965,2,1
OP9,map_b,92,1134,1042,-10.5219555,-0.6403463,-0.3404962,-3.739782,-1.0256801,-0.9283791,-1.1051016,-1.0323434,-3.810645,3.1702988,0.28803283,2,1
OP9,map_b,93,1135,1042,-3.1482885,-4.5321965,-2.6296785,-18.115044,-1.2446332,-1.254756,-1.3143835,-1.2779164,-7.106302,2.5741053,-3.2774405,2,0
OP9,map_b,94,1136,1042,-2.5196981,-0.9691112,-3.302567,-2.6666234,-1.0959303,-1.0112185,-1.2061837,-1.1198823,-2.3644998,1.3953886,0.042107344,1,1
OP9,map_b,95,1137,1042,-0.6610954,-1.3931184,-0.76342803,-1.5288713,-1.0229368,-0.99519974,-1.0753117,-1.0027754,-1.0866282,-0.30649018,-0.39791864,0,1
OP9,map_b,96,1138,1042,-1.960773,-1.2575027,-9.472721,-8.262134,-1.4441876,-1.3277187,-1.5081258,-1.5462244,-5.238282,3.9807796,0.07021606,1,1
OP9,map_b,97,1139,1042,-3.1170409,-0.16486228,-1.9766378,-10.259349,-1.0946045,-1.0588622,-1.1362481,-1.0703361,-3.8794725,3.71461,0.89399993,1,1
OP9,map_b,98,1140,1042,-5.453501,-1.9889729,-5.0084014,-1.6651653,-1.3371775,-1.3179488,-1.3584216,-1.4088645,-3.5290103,1.5400374,-0.6710241,3,1
OP9,map_b,99,1141,1042,-5.4042845,-2.259401,-4.922826,-7.647818,-1.355983,-1.3033819,-1.3903122,-1.4044497,-5.0585823,2.7991812,-0.95601916,1,1
OP9,map_b_split_lane_v2,0,1142,1142,-0.37523475,-1.1369158,-4.862971,-3.8322115,-1.2037687,-1.222187,-1.2933877,-1.2205117,-2.5518332,1.4149173,0.08527124,0,0
OP9,map_b_split_lane_v2,1,1143,1142,-2.020946,-3.0425477,-0.26990527,-2.25952,-1.069776,-0.97623456,-1.1526315,-1.0779521,-1.8982297,-1.144318,-2.0663133,2,1
OP9,map_b_split_lane_v2,2,1144,1142,-5.1405916,-1.6012462,-3.274139,-1.8493828,-1.8494978,-1.8832037,-1.9127953,-1.8993311,-2.9663398,1.3650936,0.2819575,1,0
OP9,map_b_split_lane_v2,3,1145,1142,-1.490566,-2.4581366,-2.031485,-0.8107679,-1.1072333,-1.0997539,-1.1414118,-1.070389,-1.6977389,-0.7603977,-1.3583827,3,3
OP9,map_b_split_lane_v2,4,1146,1142,-1.5271953,-2.7088583,-1.0311788,-1.0903188,-1.0778933,-1.0047779,-1.1813457,-1.1000636,-1.5893878,-1.1194705,-1.7040803,2,1
OP9,map_b_split_lane_v2,5,1147,1142,-4.137672,-0.122082405,-1.4686062,-0.23140141,-1.4013245,-1.2059064,-1.3540721,-1.3694232,-1.4899404,1.367858,1.083824,1,1
OP9,map_b_split_lane_v2,6,1148,1142,-0.8681233,-1.4225343,-2.22735,-0.63705575,-1.1725514,-1.1541677,-1.2462647,-1.1517184,-1.2887658,-0.13376856,-0.2683667,3,3
OP9,map_b_split_lane_v2,7,1149,1142,-2.8711624,-3.2447557,-6.3343453,-0.534268,-1.1390188,-1.051317,-1.2357819,-1.1515841,-3.246133,0.0013773441,-2.1934388,3,1
OP9,map_b_split_lane_v2,8,1150,1142,-0.7284229,-1.3865498,-0.17305416,-0.7815477,-1.386805,-1.4301934,-1.5196667,-1.3977697,-0.76739365,-0.6191562,0.043643594,2,0
OP9,map_b_split_lane_v2,9,1151,1142,-7.136391,-1.3012857,-1.3662798,-0.93646944,-1.1988463,-1.2092197,-1.229255,-1.2153969,-2.6851065,1.3838208,-0.09206605,3,0
OP9,map_b_split_lane_v2,10,1152,1142,-1.7331021,-1.4004692,-9.380583,-4.008223,-1.219255,-1.2299478,-1.3277409,-1.2873125,-4.1305943,2.730125,-0.17052138,1,0
OP9,map_b_split_lane_v2,11,1153,1142,-2.1129503,-0.8826604,-1.4961503,-0.38781813,-1.337148,-1.3364935,-1.3876002,-1.4163644,-1.2198949,0.3372345,0.4538331,3,1
OP9,map_b_split_lane_v2,12,1154,1142,-0.933101,-2.1720374,-1.6349984,-0.6637793,-1.3999853,-1.3452415,-1.4461896,-1.454169,-1.350979,-0.8210584,-0.8267958,3,1
OP9,map_b_split_lane_v2,13,1155,1142,-5.133523,-0.88268834,-5.6873307,-3.5522077,-1.3608053,-1.2359045,-1.3271217,-1.3953805,-3.8139377,2.9312494,0.3532161,1,1
OP9,map_b_split_lane_v2,14,1156,1142,-0.77865094,-9.752784,-1.6166935,-0.4989183,-1.2268066,-1.2295725,-1.3259592,-1.2107842,-3.1617618,-6.591022,-8.5232115,3,3
OP9,map_b_split_lane_v2,15,1157,1142,-0.19385456,-0.018580126,0.19821082,-1.1940372,-1.0203189,-0.94502974,-1.0732057,-0.9540077,-0.30206525,0.2834851,0.9264496,2,1
OP9,map_b_split_lane_v2,16,1158,1142,-1.7077459,-2.3991835,-2.845233,-0.21096253,-1.4374743,-1.388449,-1.5031347,-1.5238295,-1.7907813,-0.60840225,-1.0107346,3,1
OP9,map_b_split_lane_v2,17,1159,1142,-6.2526617,-8.380897,-4.2557406,-2.3447268,-1.1946399,-1.1392283,-1.2017336,-1.2497411,-5.3085065,-3.07239,-7.241668,3,1
OP9,map_b_split_lane_v2,18,1160,1142,-2.7431066,-3.689356,-3.521432,-2.7624388,-1.1723428,-1.1676185,-1.2570791,-1.1957316,-3.1790833,-0.51027274,-2.5217376,0,1
OP9,map_b_split_lane_v2,19,1161,1142,-1.3999276,-2.1920366,-0.5127983,-3.0106661,-1.3981314,-1.3881736,-1.4676156,-1.4055786,-1.7788572,-0.4131794,-0.80386305,2,1
OP9,map_b_split_lane_v2,20,1162,1142,-3.218098,-5.5901,-8.073925,-7.303115,-1.2905557,-1.3360636,-1.4186683,-1.3174961,-6.0463095,0.45620966,-4.254036,0,0
OP9,map_b_split_lane_v2,21,1163,1142,-0.35309163,-5.1840806,-1.4280828,-0.16714054,-1.2746799,-1.1930418,-1.308697,-1.2822266,-1.7830989,-3.4009817,-3.9910388,3,1
OP9,map_b_split_lane_v2,22,1164,1142,-3.6144753,-0.21783519,0.023045495,-0.2613864,-1.1740706,-1.1448972,-1.1274803,-1.1828332,-1.0176628,0.7998276,0.92706203,2,2
OP9,map_b_split_lane_v2,23,1165,1142,-1.8682476,-2.2313523,-0.8149776,-2.626738,-1.3939989,-1.4532928,-1.5125177,-1.4420054,-1.8853289,-0.34602344,-0.7780595,2,0
OP9,map_b_split_lane_v2,24,1166,1142,-2.8427274,-2.795353,-1.7637979,-2.7367182,-1.3135979,-1.2001243,-1.346755,-1.3784354,-2.5346491,-0.2607038,-1.5952287,2,1
OP9,map_b_split_lane_v2,25,1167,1142,-2.168203,-1.3567193,-2.0788617,-1.5537969,-1.1099136,-1.0226107,-1.2131953,-1.1360419,-1.7893952,0.43267596,-0.3341086,1,1
OP9,map_b_split_lane_v2,26,1168,1142,-4.075142,-1.6751571,-11.13922,-1.3575585,-1.2079024,-1.188477,-1.320462,-1.2478836,-4.5617695,2.8866124,-0.48668003,3,1
OP9,map_b_split_lane_v2,27,1169,1142,-2.8084824,-5.026478,-2.661893,-0.43550178,-1.1526458,-1.1500411,-1.2124264,-1.1989465,-2.7330887,-2.293389,-3.8764367,3,1
OP9,map_b_split_lane_v2,28,1170,1142,-7.6555057,-2.5235534,-0.14171338,-8.151608,-1.1825044,-1.1668549,-1.2553945,-1.167234,-4.6180954,2.094542,-1.3566985,2,1
OP9,map_b_split_lane_v2,29,1171,1142,-0.7890956,-7.0086412,-1.4479991,-3.1031208,-1.1772182,-1.1392865,-1.231632,-1.250535,-3.0872142,-3.921427,-5.8693547,0,1
OP9,map_b_split_lane_v2,30,1172,1142,-2.4163043,-2.0101314,-0.8996803,-2.9440906,-1.1642165,-1.1036601,-1.2724531,-1.2166753,-2.0675516,0.057420254,-0.90647125,2,1
OP9,map_b_split_lane_v2,31,1173,1142,-1.8655697,-16.63214,-1.1387979,-1.3945096,-1.0304103,-0.9484699,-1.1435149,-1.0319128,-5.2577543,-11.374385,-15.683669,2,1
OP9,map_b_split_lane_v2,32,1174,1142,-2.316881,-7.9282928,0.062615715,-3.9398305,-1.0687551,-1.0326722,-1.1515749,-1.1082821,-3.5305972,-4.3976955,-6.8956203,2,1
OP9,map_b_split_lane_v2,33,1175,1142,-1.46612,-0.5716504,-2.7179873,-2.193614,-1.2971232,-1.2372651,-1.3643374,-1.3589602,-1.7373428,1.1656924,0.6656147,1,1
OP9,map_b_split_lane_v2,34,1176,1142,-3.0048413,-17.768047,-2.4523227,-0.664695,-1.2341969,-1.1205847,-1.2171514,-1.2673011,-5.9724765,-11.79557,-16.647463,3,1
OP9,map_b_split_lane_v2,35,1177,1142,-0.5170755,-3.0246992,-1.6441098,-5.7530923,-1.2555382,-1.1838837,-1.2439828,-1.3039098,-2.734744,-0.28995514,-1.8408155,0,1
OP9,map_b_split_lane_v2,36,1178,1142,-1.4678276,-2.3618743,-0.9375274,-3.6672266,-1.3195453,-1.3834345,-1.4456456,-1.3468354,-2.108614,-0.25326037,-0.9784398,2,0
OP9,map_b_split_lane_v2,37,1179,1142,0.010455865,-1.0009241,-0.36224693,-1.9994549,-1.0546627,-0.9814072,-1.0913637,-1.0424151,-0.8380425,-0.16288161,-0.019516885,0,1
OP9,map_b_split_lane_v2,38,1180,1142,-3.6945632,-4.173228,-1.0102504,-1.1408774,-1.1490338,-1.0607896,-1.2287514,-1.1797047,-2.5047297,-1.668498,-3.1124382,2,1
OP9,map_b_split_lane_v2,39,1181,1142,-8.738781,-9.977508,-6.8718004,-6.0089498,-1.4446907,-1.4782717,-1.4809113,-1.4864488,-7.8992596,-2.078248,-8.499236,3,0
OP9,map_b_split_lane_v2,40,1182,1142,-3.5573227,-0.9027269,-4.663856,-0.169437,-1.589663,-1.6313577,-1.675452,-1.5758746,-2.3233356,1.4206088,0.7286308,3,3
OP9,map_b_split_lane_v2,41,1183,1142,-6.110093,-1.5117906,-1.7776538,-5.690767,-1.2035723,-1.1898737,-1.2368176,-1.1367931,-3.7725763,2.2607856,-0.32191694,1,3
OP9,map_b_split_lane_v2,42,1184,1142,-2.0311875,-4.496261,-6.390034,-4.1082735,-1.3700211,-1.3915019,-1.4817545,-1.3804183,-4.256439,-0.23982191,-3.1047592,0,0
OP9,map_b_split_lane_v2,43,1185,1142,-0.64557403,-1.261999,-2.007428,-0.7601132,-1.4239488,-1.4216475,-1.489285,-1.4276814,-1.1687785,-0.09322047,0.15964854,0,1
OP9,map_b_split_lane_v2,44,1186,1142,-9.617957,-8.424052,-4.4407744,-1.4125733,-1.0920804,-1.0245347,-1.1991735,-1.1070085,-5.9738393,-2.450213,-7.3995175,3,1
OP9,map_b_split_lane_v2,45,1187,1142,-3.6487806,-1.4143586,-1.4156175,-1.0916984,-1.4343939,-1.4490273,-1.4804401,-1.4992518,-1.8926136,0.47825503,0.034668684,3,0
OP9,map_b_split_lane_v2,46,1188,1142,-4.014839,-1.2371943,-0.5894397,-0.48549342,-1.3869777,-1.3537753,-1.4210434,-1.4486687,-1.5817416,0.34454727,0.11658096,3,1
OP9,map_b_split_lane_v2,47,1189,1142,-0.34230354,-0.99700975,-2.7042549,-1.3941386,-1.6075697,-1.661411,-1.6743369,-1.6261761,-1.3594267,0.36241698,0.6644013,0,0
OP9,map_b_split_lane_v2,48,1190,1142,-9.256692,-2.7807572,-4.3703704,-0.72736835,-1.5041649,-1.5171182,-1.5479045,-1.515244,-4.2837973,1.5030401,-1.263639,3,0
OP9,map_b_split_lane_v2,49,1191,1142,-1.5906082,-2.5219216,-2.6299527,-2.1987915,-1.7096462,-1.7296288,-1.7458925,-1.715527,-2.2353184,-0.2866032,-0.79229283,0,0
OP9,map_b_split_lane_v2,50,1192,1142,-6.5721803,-2.7435353,-1.2397208,-1.667461,-1.4816368,-1.4787896,-1.5638099,-1.4987934,-3.0557246,0.31218934,-1.2647457,2,1
OP9,map_b_split_lane_v2,51,1193,1142,-13.064452,-0.086943984,-5.201703,-3.3684833,-1.3810377,-1.3645794,-1.3957117,-1.4057314,-5.4303956,5.3434515,1.2776355,1,1
OP9,map_b_split_lane_v2,52,1194,1142,-4.5618086,-6.166091,-7.4393215,-2.037688,-1.2587292,-1.2986238,-1.394371,-1.312118,-5.051227,-1.1148639,-4.867467,3,0
OP9,map_b_split_lane_v2,53,1195,1142,-0.20539479,-2.7624688,0.23951118,-0.91994673,-1.0130668,-1.005667,-1.068665,-0.987246,-0.91207474,-1.850394,-1.7568018,2,3
OP9,map_b_split_lane_v2,54,1196,1142,-8.272784,-7.4386034,-0.36138248,-8.841008,-1.1722028,-1.1521966,-1.2277136,-1.1950343,-6.228444,-1.2101593,-6.2864065,2,1
OP9,map_b_split_lane_v2,55,1197,1142,-5.182386,-0.8235085,-0.8449139,-5.9061813,-1.0920701,-1.0286014,-1.1803415,-1.1068714,-3.1892476,2.365739,0.2050929,1,1
OP9,map_b_split_lane_v2,56,1198,1142,-0.3248836,-1.9012443,-2.4413667,-4.0667405,-1.3109782,-1.3233209,-1.4016778,-1.3543324,-2.183559,0.28231466,-0.5779234,0,0
OP9,map_b_split_lane_v2,57,1199,1142,-7.0698857,-8.659084,-7.6489263,-6.4024596,-1.3152974,-1.3226554,-1.4047418,-1.3141103,-7.445089,-1.2139955,-7.3364286,3,3
OP9,map_b_split_lane_v2,58,1200,1142,-9.823936,-3.863571,-4.5909514,-10.692852,-1.2969165,-1.2077887,-1.4066787,-1.3573351,-7.242828,3.379257,-2.6557822,1,1
OP9,map_b_split_lane_v2,59,1201,1142,-1.5171665,-2.4286544,-1.6077507,-3.621999,-1.0685232,-1.0554305,-1.1271253,-1.0233526,-2.2938926,-0.13476181,-1.3732239,0,3
OP9,map_b_split_lane_v2,60,1202,1142,-1.7421169,-2.970791,0.12191914,-0.7072498,-1.3482201,-1.3272645,-1.3908122,-1.319912,-1.3245596,-1.6462315,-1.6435266,2,3
OP9,map_b_split_lane_v2,61,1203,1142,-1.127515,-6.5545897,0.1703518,-5.3787417,-1.035871,-0.9402217,-1.1297014,-1.0403967,-3.2226236,-3.3319662,-5.614368,2,1
OP9,map_b_split_lane_v2,62,1204,1142,-6.283038,-3.3342054,-1.05776,-0.9102796,-1.5616035,-1.5645127,-1.6259358,-1.6697457,-2.8963208,-0.43788457,-1.7696927,3,0
OP9,map_b_split_lane_v2,63,1205,1142,-0.366177,-3.1823425,-4.603562,-6.680579,-1.530359,-1.5050051,-1.5668001,-1.5583181,-3.7081652,0.52582264,-1.6773374,0,1
OP9,map_b_split_lane_v2,64,1206,1142,-1.1068342,-3.0470083,0.04751357,-3.8972156,-1.4513776,-1.3645577,-1.400424,-1.458755,-2.0008862,-1.0461221,-1.6824505,2,1
OP9,map_b_split_lane_v2,65,1207,1142,-0.3337977,-6.5111713,-3.673868,-1.5501329,-1.12603,-1.0364743,-1.2192719,-1.1302476,-3.0172424,-3.493929,-5.474697,0,1
OP9,map_b_split_lane_v2,66,1208,1142,-3.2222745,-0.22933048,-0.52204126,-5.3583517,-1.4331007,-1.3694952,-1.46947,-1.4922304,-2.3329995,2.103669,1.1401646,1,1
