checkpoint,opponent,latent_z,map,episode_index,cell_seed,episode_seed,success,blue_score,red_score,steps,return,zone_coverage,collision_free,win_margin,time_to_first_score,mean_inter_robot_dist,episode_start_phase,fixed_latent_id,outcome,collisions_per_episode,collision_events_per_episode,obstacle_collision_events_per_episode,blue_stuck_steps,red_stuck_steps,blue_blocked_movement_events,blue_obstacle_collision_events,blue_route_switches,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,blue_upper_lane_steps,blue_lower_lane_steps,blue_neutral_lane_steps,blue_movement_attempts,blue_successful_movement_steps,blue_repeated_blocked_movement_events,near_misses_per_episode,decision_steps,reward_total,reward_sparse_points,reward_offense,behavior_team_spread,behavior_num_attackers,behavior_num_defenders,behavior_num_go_to,behavior_carrier_escort_count,behavior_nearest_blue_to_carrier,behavior_nearest_blue_to_enemy_carrier,behavior_n_intercept_near_enemy_carrier,behavior_avg_blue_to_enemy_flag,behavior_avg_blue_to_own_flag,behavior_intercept_pressure,behavior_defense_pressure,behavior_attack_defense_ratio,coord_pairwise_head0_pearson_mean,coord_head0_team_agreement_rate,coord_full_action_team_agreement_rate,coord_trajectory_steps,strategy_switches,strategy_switch_rate,strategy_resamples,strategy_resample_rate,strategy_unique_count,strategy_entropy_mean,strategy_dominant,strategy_occupancy_0,strategy_occupancy_1,strategy_occupancy_2,strategy_occupancy_3,strategy_phase_blue_defense_occupancy_0,strategy_phase_blue_defense_occupancy_1,strategy_phase_blue_defense_occupancy_2,strategy_phase_blue_defense_occupancy_3,strategy_phase_neutral_occupancy_0,strategy_phase_neutral_occupancy_1,strategy_phase_neutral_occupancy_2,strategy_phase_neutral_occupancy_3,strategy_phase_blue_attack_occupancy_0,strategy_phase_blue_attack_occupancy_1,strategy_phase_blue_attack_occupancy_2,strategy_phase_blue_attack_occupancy_3,strategy_phase_both_flags_occupancy_0,strategy_phase_both_flags_occupancy_1,strategy_phase_both_flags_occupancy_2,strategy_phase_both_flags_occupancy_3
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,1,map_b_split_lane_v2,0,1142,1142,1,3,2,139,-4.209543253469747,0.5600000023841858,0,1,63.0,5.053836520627248,neutral,1,win,6,6,4,0,0,0,3,2,2,5,0,3,0,2,13,128,137,278,278,0,95,139,0.6014013290405273,100.0,0.616931140422821,0.04605528732373131,1.4892086330935252,0.5107913669064749,0.0,0.41007194244604317,0.787012489190955,1.1449082154753825,0.37410071942446044,0.17291937540653798,0.30571670375978777,0.8712588548660278,0.7552958945576236,0.7446043165467626,-0.3199596365806719,0.4892086330935252,0.4316546762589928,139.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,1,map_b_split_lane_v2,1,1142,1143,0,0,0,240,-13.930754614470061,0.35999998450279236,0,0,nan,8.162896728515625,neutral,1,draw,2,2,5,0,0,1,0,0,0,11,0,0,0,0,0,142,338,343,342,0,108,240,-0.17429718375205994,0.0,0.0,0.1097908489619537,1.1916666666666667,0.7916666666666666,0.0,0.0625,1.337621889853229,1.5,0.0,0.34714727733905115,0.2092320067885642,0.7475769157210986,0.5681276097893715,0.6041666666666666,-0.1451161393858605,0.31666666666666665,0.25,240.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,2,map_b_split_lane_v2,0,1142,1142,1,3,2,139,-4.209543253469747,0.5600000023841858,0,1,63.0,5.053836520627248,neutral,2,win,6,6,4,0,0,0,3,2,2,5,0,3,0,2,13,128,137,278,278,0,95,139,0.6014013290405273,100.0,0.616931140422821,0.04605528732373131,1.4892086330935252,0.5107913669064749,0.0,0.41007194244604317,0.787012489190955,1.1449082154753825,0.37410071942446044,0.17291937540653798,0.30571670375978777,0.8712588548660278,0.7552958945576236,0.7446043165467626,-0.3199596365806719,0.4892086330935252,0.4892086330935252,139.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,2,map_b_split_lane_v2,1,1142,1143,0,0,0,240,-13.930754614470061,0.35999998450279236,0,0,nan,8.162896728515625,neutral,2,draw,2,2,5,0,0,1,0,0,0,11,0,0,0,0,0,142,338,343,342,0,108,240,-0.17429718375205994,0.0,0.0,0.1097908489619537,1.1916666666666667,0.7916666666666666,0.0,0.0625,1.337621889853229,1.5,0.0,0.34714727733905115,0.2092320067885642,0.7475769157210986,0.5681276097893715,0.6041666666666666,-0.1451161393858605,0.31666666666666665,0.31666666666666665,240.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,3,map_b_split_lane_v2,0,1142,1142,1,3,2,139,-4.209543253469747,0.5600000023841858,0,1,63.0,5.053836520627248,neutral,3,win,6,6,4,0,0,0,3,2,2,5,0,3,0,2,13,128,137,278,278,0,95,139,0.6014013290405273,100.0,0.616931140422821,0.04605528732373131,1.4892086330935252,0.26618705035971224,0.2446043165467626,0.41007194244604317,0.787012489190955,1.1449082154753825,0.37410071942446044,0.17291937540653798,0.30571670375978777,0.8712588548660278,0.7552958945576236,0.8057553956834532,0.13783307981843587,0.4892086330935252,0.45323741007194246,139.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP9,3,map_b_split_lane_v2,1,1142,1143,0,0,0,240,-17.743779556651134,0.35999998450279236,0,0,nan,6.132012430826823,neutral,3,draw,9,9,0,0,0,0,0,0,0,16,0,0,0,0,0,206,274,480,480,0,133,240,-0.2223351001739502,0.0,0.0,0.034462989581516015,1.8583333333333334,0.1375,0.004166666666666667,0.14166666666666666,1.2958847921729708,1.5,0.0,0.27044820779313644,0.3000921647219608,0.7587401730318865,0.5666322112083435,0.9302083333333333,-0.03222724237093598,0.8583333333333333,0.625,240.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,0,map_b_split_lane,0,2042,2042,1,3,0,185,-2.7942774598195683,0.7599999904632568,0,3,44.0,7.0008723078547295,neutral,0,win,2,2,7,0,0,1,0,7,0,3,0,3,4,0,66,79,225,357,356,0,62,185,0.6327692270278931,100.0,0.532348096370697,0.09168321867347569,0.7351351351351352,0.06486486486486487,1.2,0.31891891891891894,0.8183789562232591,1.198060830652311,0.2972972972972973,0.203568672987859,0.3375178702779718,0.8796140313148498,0.7949912718824438,0.6675675675675675,0.4158071095167966,0.6972972972972973,0.6756756756756757,185.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,0,map_b_split_lane,1,2042,2043,1,1,0,240,-12.198496655095369,0.7599999904632568,0,1,217.0,6.49625244140625,neutral,0,win,5,5,20,0,0,0,2,4,10,3,1,0,3,0,167,52,261,480,480,0,131,240,0.23358586430549622,0.0,0.0,0.11881222042332713,1.1333333333333333,0.025,0.8416666666666667,0.08333333333333333,1.2445732072616618,1.3836848633441454,0.1,0.2923902379814535,0.3004204813701411,0.7814175946017107,0.6694602315624555,0.7770833333333333,0.3417168396566071,0.6083333333333333,0.6083333333333333,240.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,1,map_b_split_lane,0,2042,2042,1,3,0,146,-0.44099831543280743,0.4399999976158142,0,3,43.0,5.878134531517551,neutral,1,win,11,11,5,0,0,0,0,0,0,7,0,3,0,0,0,108,184,292,292,0,53,146,0.6538565158843994,100.0,0.6781249642372131,0.040800139984141476,1.3424657534246576,0.6575342465753424,0.0,0.5616438356164384,0.5738727763703425,1.4698481490733484,0.0410958904109589,0.14494891825757206,0.29661952497514144,0.8923674899421327,0.7986055220643135,0.6712328767123288,nan,0.3424657534246575,0.3424657534246575,146.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,1,map_b_split_lane,1,2042,2043,1,2,0,240,-7.745731287024682,0.47999998927116394,0,2,153.0,6.3146921793619795,neutral,1,win,10,10,15,0,0,0,0,0,0,11,0,3,0,2,0,191,289,480,480,0,114,240,0.27605530619621277,0.0,0.0248433668166399,0.04741723573145767,1.5625,0.4375,0.0,0.4083333333333333,0.8716378593506913,1.4036840165033937,0.1,0.20599461034483588,0.3219088430516422,0.8319440280397733,0.7399985345701376,0.78125,-0.27942577129944013,0.5625,0.5625,240.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,2,map_b_split_lane,0,2042,2042,1,3,0,146,-0.44099831543280743,0.4399999976158142,0,3,43.0,5.878134531517551,neutral,2,win,11,11,5,0,0,0,0,0,0,7,0,3,0,0,0,108,184,292,292,0,53,146,0.6538565158843994,100.0,0.6781249642372131,0.040800139984141476,1.3424657534246576,0.6575342465753424,0.0,0.5616438356164384,0.5738727763703425,1.4698481490733484,0.0410958904109589,0.14494891825757206,0.29661952497514144,0.8923674899421327,0.7986055220643135,0.6712328767123288,nan,0.3424657534246575,0.3424657534246575,146.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,2,map_b_split_lane,1,2042,2043,1,2,0,240,-7.745731287024682,0.47999998927116394,0,2,153.0,6.3146921793619795,neutral,2,win,10,10,15,0,0,0,0,0,0,11,0,3,0,2,0,191,289,480,480,0,114,240,0.27605530619621277,0.0,0.0248433668166399,0.04741723573145767,1.5625,0.4375,0.0,0.4083333333333333,0.8716378593506913,1.4036840165033937,0.1,0.20599461034483588,0.3219088430516422,0.8319440280397733,0.7399985345701376,0.78125,-0.27942577129944013,0.5625,0.5625,240.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,3,map_b_split_lane,0,2042,2042,1,3,0,146,-0.4902104531938676,0.4399999976158142,0,3,43.0,5.878134531517551,neutral,3,win,11,11,5,0,0,0,0,0,0,7,0,3,0,0,0,108,184,292,292,0,53,146,0.6538565158843994,100.0,0.6781249642372131,0.040800139984141476,1.3356164383561644,0.07534246575342465,0.589041095890411,0.5616438356164384,0.5738727763703425,1.4698481490733484,0.0410958904109589,0.14494891825757206,0.29661952497514144,0.8923674899421327,0.7986055220643135,0.815068493150685,nan,0.3356164383561644,0.3356164383561644,146.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,3,map_b_split_lane,1,2042,2043,1,2,0,240,-7.7900395918113645,0.47999998927116394,0,2,153.0,6.3146921793619795,neutral,3,win,10,10,15,0,0,0,0,0,0,11,0,3,0,2,0,191,289,480,480,0,114,240,0.27605530619621277,0.0,0.0248433668166399,0.04741723573145767,1.5625,0.2,0.2375,0.4083333333333333,0.8716378593506913,1.4036840165033937,0.1,0.20599461034483588,0.3219088430516422,0.8319440280397733,0.7399985345701376,0.840625,0.03301347825893571,0.5625,0.5625,240.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,0,map_b_split_lane_v2,0,2142,2142,1,3,0,133,-1.026297392352717,0.5199999809265137,0,3,37.0,5.87083171184798,neutral,0,win,9,9,3,0,0,0,0,5,3,3,2,1,1,0,68,38,160,266,266,0,48,133,0.6484648585319519,100.0,0.629233717918396,0.06340578753025011,1.3458646616541354,0.6541353383458647,0.0,0.5639097744360902,0.5745489041888177,1.2337699704488416,0.2631578947368421,0.1423932790714211,0.2628925186686946,0.8942505273603856,0.8130864492036346,0.6729323308270677,-0.44515743014654807,0.3458646616541353,0.2706766917293233,133.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,0,map_b_split_lane_v2,1,2142,2143,1,3,0,139,-0.002903755143051967,0.3999999761581421,0,3,42.0,6.089302776528777,neutral,0,win,5,5,8,0,0,0,3,0,6,0,3,0,0,0,110,0,168,278,278,0,54,139,0.6166301369667053,100.0,0.6184337139129639,0.025709380690517616,1.3237410071942446,0.6474820143884892,0.02877697841726619,0.6762589928057554,0.513288519432326,1.355578738660049,0.2014388489208633,0.12608488480285776,0.28235294999514554,0.8960381639089515,0.7946200958258814,0.6690647482014388,-0.394151025097856,0.3237410071942446,0.17985611510791366,139.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,1,map_b_split_lane_v2,0,2142,2142,1,3,0,132,0.5115978993999306,0.5199999809265137,0,3,37.0,6.1884377219460225,neutral,1,win,12,12,2,0,0,0,0,3,4,2,3,0,1,0,97,15,152,264,264,0,35,132,0.6572977900505066,100.0,0.7043749690055847,0.0445202053736218,1.3106060606060606,0.6666666666666666,0.0,0.6666666666666666,0.5273661048885322,1.2411304083511685,0.2803030303030303,0.1278976817177891,0.277191320349547,0.8957872142394384,0.8271694734241023,0.6666666666666666,-0.4606210521393365,0.3106060606060606,0.3106060606060606,132.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,1,map_b_split_lane_v2,1,2142,2143,1,3,0,139,-0.002903755143051967,0.3999999761581421,0,3,42.0,6.089302776528777,neutral,1,win,5,5,8,0,0,0,3,0,6,0,3,0,0,0,110,0,168,278,278,0,54,139,0.6166301369667053,100.0,0.6184337139129639,0.025709380690517616,1.3237410071942446,0.6762589928057554,0.0,0.6762589928057554,0.513288519432326,1.355578738660049,0.2014388489208633,0.12608488480285776,0.28235294999514554,0.8960381639089515,0.7946200958258814,0.6618705035971223,-0.4959145933585415,0.3237410071942446,0.2949640287769784,139.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,2,map_b_split_lane_v2,0,2142,2142,1,3,0,132,0.5115978993999306,0.5199999809265137,0,3,37.0,6.1884377219460225,neutral,2,win,12,12,2,0,0,0,0,3,4,2,3,0,1,0,97,15,152,264,264,0,35,132,0.6572977900505066,100.0,0.7043749690055847,0.0445202053736218,1.3106060606060606,0.6666666666666666,0.0,0.6666666666666666,0.5273661048885322,1.2411304083511685,0.2803030303030303,0.1278976817177891,0.277191320349547,0.8957872142394384,0.8271694734241023,0.6666666666666666,-0.4606210521393365,0.3106060606060606,0.3106060606060606,132.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,2,map_b_split_lane_v2,1,2142,2143,1,3,0,139,-0.002903755143051967,0.3999999761581421,0,3,42.0,6.089302776528777,neutral,2,win,5,5,8,0,0,0,3,0,6,0,3,0,0,0,110,0,168,278,278,0,54,139,0.6166301369667053,100.0,0.6184337139129639,0.025709380690517616,1.3237410071942446,0.6762589928057554,0.0,0.6762589928057554,0.513288519432326,1.355578738660049,0.2014388489208633,0.12608488480285776,0.28235294999514554,0.8960381639089515,0.7946200958258814,0.6618705035971223,-0.4959145933585415,0.3237410071942446,0.3237410071942446,139.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,3,map_b_split_lane_v2,0,2142,2142,1,3,0,133,-1.026297392352717,0.5199999809265137,0,3,37.0,5.87083171184798,neutral,3,win,9,9,3,0,0,0,0,5,3,3,2,1,1,0,68,38,160,266,266,0,48,133,0.6484648585319519,100.0,0.629233717918396,0.06340578753025011,1.3458646616541354,0.6541353383458647,0.0,0.5639097744360902,0.5745489041888177,1.2337699704488416,0.2631578947368421,0.1423932790714211,0.2628925186686946,0.8942505273603856,0.8130864492036346,0.6729323308270677,-0.44515743014654807,0.3458646616541353,0.12030075187969924,133.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP10,3,map_b_split_lane_v2,1,2142,2143,1,3,0,139,-0.002903755143051967,0.3999999761581421,0,3,42.0,6.089302776528777,neutral,3,win,5,5,8,0,0,0,3,0,6,0,3,0,0,0,110,0,168,278,278,0,54,139,0.6166301369667053,100.0,0.6184337139129639,0.025709380690517616,1.3237410071942446,0.6762589928057554,0.0,0.6762589928057554,0.513288519432326,1.355578738660049,0.2014388489208633,0.12608488480285776,0.28235294999514554,0.8960381639089515,0.7946200958258814,0.6618705035971223,-0.4959145933585415,0.3237410071942446,0.20863309352517986,139.0,0,0.0,0,0.0,1,0.0,3,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,0,map_b_split_lane,0,3042,3042,1,3,2,151,-2.876867696380941,0.6800000071525574,1,1,36.0,6.908429480546357,neutral,0,win,0,0,7,0,0,0,0,1,3,0,3,0,6,0,115,10,177,302,302,0,20,151,0.27225780487060547,0.0,0.16874998807907104,0.07692409375842833,0.8874172185430463,0.48344370860927155,0.6291390728476821,0.6225165562913907,0.4759322198243528,0.7887627868758922,0.5695364238410596,0.13306674129323454,0.3303342472194441,0.9255966279680365,0.8903415874140153,0.6009933774834437,0.41296728786304493,0.18543046357615894,0.18543046357615894,151.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,0,map_b_split_lane,1,3042,3043,0,2,3,159,-6.493793693487532,0.5999999642372131,1,-1,54.0,6.827252082104953,neutral,0,loss,0,0,6,0,0,0,0,9,5,0,0,3,0,2,52,62,204,318,318,0,50,159,-0.5802324414253235,-100.0,-0.5,0.12342416558344409,0.7421383647798742,0.4276729559748428,0.8301886792452831,0.27672955974842767,0.5681572688638039,0.6700799217295347,0.660377358490566,0.17401158569509503,0.3110470965551505,0.9432970154210456,0.8920236822194273,0.5786163522012578,0.17853993054758932,0.39622641509433965,0.3333333333333333,159.0,0,0.0,0,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,1,map_b_split_lane,0,3042,3042,1,2,1,240,-7.595645548513858,0.4399999976158142,1,1,53.0,8.090032450358073,neutral,1,win,0,0,14,0,0,4,0,0,0,5,0,2,0,1,2,90,388,339,335,0,76,240,0.2846047282218933,0.0,0.02267027273774147,0.15510557853849605,0.5958333333333333,1.4,0.0,0.09166666666666666,1.036681208650892,0.8919935206727435,0.475,0.327294014650397,0.2120505932563295,0.8033368205030759,0.8070397848884264,0.3,0.053274440570336826,0.4041666666666667,0.4041666666666667,240.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,1,map_b_split_lane,1,3042,3043,0,1,3,156,-6.471509636670817,0.6399999856948853,0,-2,58.0,6.14052249223758,neutral,1,loss,1,1,5,0,0,0,0,2,2,2,0,3,0,5,18,107,187,312,312,0,57,156,-0.59827721118927,-100.0,-0.46616843342781067,0.04007035982496559,1.314102564102564,0.6858974358974359,0.0,0.5897435897435898,0.5269181546635735,0.7049379849758668,0.7307692307692307,0.13391820568806276,0.3001275361300661,0.9041715997916001,0.886123524644436,0.657051282051282,-0.4979295977319683,0.3141025641025641,0.3141025641025641,156.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,2,map_b_split_lane,0,3042,3042,1,2,1,240,-7.595645548513858,0.4399999976158142,1,1,53.0,8.090032450358073,neutral,2,win,0,0,14,0,0,4,0,0,0,5,0,2,0,1,2,90,388,339,335,0,76,240,0.2846047282218933,0.0,0.02267027273774147,0.15510557853849605,0.5958333333333333,1.4,0.0,0.09166666666666666,1.036681208650892,0.8919935206727435,0.475,0.327294014650397,0.2120505932563295,0.8033368205030759,0.8070397848884264,0.3,0.053274440570336826,0.4041666666666667,0.4041666666666667,240.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
K:\MultiAgentUAV\AICTFProject\artifacts\v6i23_popbirth_prereg\ckpt_10u\final_v6i23_popbirth_prereg_10u_seed1_2v2.zip,OP11,2,map_b_split_lane,1,3042,3043,0,1,3,156,-6.471509636670817,0.6399999856948853,0,-2,58.0,6.14052249223758,neutral,2,loss,1,1,5,0,0,0,0,2,2,2,0,3,0,5,18,107,187,312,312,0,57,156,-0.59827721118927,-100.0,-0.46616843342781067,0.04007035982496559,1.314102564102564,0.6858974358974359,0.0,0.5897435897435898,0.5269181546635735,0.7049379849758668,0.7307692307692307,0.13391820568806276,0.3001275361300661,0.9041715997916001,0.886123524644436,0.657051282051282,-0.4979295977319683,0.3141025641025641,0.3141025641025641,156.0,0,0.0,0,0.0,1,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
